O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
7.8093767,-0.2565242,7.5527582,9.9343967,-0.9802803,8.9541168,11.4679356,-0.9710514,10.4965639,3.3316891,87.9410858,91.2728806,21.0758553,67.6311493,88.7073212,28.1495476,52.1454239,80.2946701,78.9931641,99.920784,,
7.6712599,-0.2879778,7.3831892,9.7742004,-1.0098997,8.7643003,11.2812138,-1.0006163,10.2802782,3.1212153,87.8716354,90.9929657,20.8364601,67.5521545,88.3889465,27.7927666,52.0945663,79.8870392,78.9038544,99.9210358,,
7.5360298,-0.3112651,7.2246728,9.6229572,-1.0287648,8.5941944,11.0952501,-1.0183291,10.076601,2.9833245,87.8237762,90.8072052,20.6187611,67.5272293,88.1463089,27.488575,52.0600815,79.5483475,78.7962875,99.9218903,,
7.3862305,-0.3301442,7.0559936,9.4723339,-1.0516031,8.4207296,10.9171619,-1.0389292,9.8779125,2.8595901,87.7894135,90.6491165,20.4594078,67.4919662,87.9517059,27.2277832,52.024189,79.2516785,78.7298279,99.9224243,,
7.2501626,-0.3585323,6.8915381,9.3162012,-1.0699474,8.246254,10.7306194,-1.0583576,9.6719418,2.7475903,87.7508621,90.4985733,20.3059406,67.462738,87.7689972,26.9229069,51.97752,78.9001312,78.6155472,99.923439,,
7.1055231,-0.3851039,6.7203279,9.1518145,-1.0899202,8.0618954,10.5394125,-1.0835769,9.4555149,2.647186,87.7293243,90.3766174,20.1030979,67.4145584,87.5179749,26.6207523,51.9351387,78.5555954,78.5231552,99.9243927,,
6.9537401,-0.4092409,6.5444083,8.9946623,-1.1131037,7.8815584,10.3507013,-1.1081151,9.2422638,2.5168719,87.7055283,90.2225189,19.9371452,67.3823395,87.319809,26.3240566,51.9073067,78.2310638,78.4438095,99.9254074,,
6.8035455,-0.4385896,6.3648648,8.8309374,-1.1356926,7.6952438,10.1627712,-1.1306638,9.031786,2.3945355,87.6367874,90.0314484,19.7623615,67.3456268,87.1082993,26.0508614,51.8624878,77.9130478,78.3469315,99.9261169,,
6.6607261,-0.4674092,6.1932268,8.67237,-1.1559855,7.5163841,9.9707699,-1.1512244,8.8192234,2.2999277,87.5949326,89.8949661,19.6169815,67.316864,86.934166,25.7842064,51.8204041,77.6043091,78.2325287,99.9272232,,
6.5028253,-0.4886404,6.0140948,8.5136528,-1.1787765,7.3348761,9.7802191,-1.1755761,8.6043215,2.1555545,87.5634232,89.7190781,19.4592247,67.2796249,86.7391739,25.4712925,51.773468,77.2444534,78.1613007,99.9282684,,
6.3461733,-0.5342023,5.8118811,8.3288946,-1.2152816,7.1136131,9.5490026,-1.21503,8.3336496,2.0238383,87.5221481,89.5460968,19.2150536,67.2295456,86.4449158,25.1253414,51.7039108,76.8289413,78.0256195,99.9296188,,
6.1574512,-0.5810547,5.5763078,8.1068773,-1.2581823,6.8486953,9.2802792,-1.2638777,8.016077,1.782437,87.42939,89.211937,18.8957405,67.1472549,86.0433197,24.6695423,51.6337166,76.302948,77.8950729,99.9307022,,
5.9410572,-0.6281782,5.3127904,7.8653221,-1.3040218,6.5612998,8.9828949,-1.3197018,7.6628699,1.5264456,87.3137054,88.840271,18.5860481,67.0675507,85.653923,24.1739006,51.5382385,75.7118378,77.7722244,99.932457,,
5.7302256,-0.6709347,5.0592022,7.6350136,-1.3563932,6.2786207,8.6729527,-1.3727348,7.2998924,1.3095785,87.2624664,88.5721664,18.2700844,66.9600372,85.2304306,23.6099052,51.4354362,75.0450363,77.6270523,99.9340744,,
5.5086861,-0.7240709,4.7845278,7.379148,-1.4052064,5.9739418,8.3652411,-1.4298131,6.9351044,1.0549448,87.1396484,88.1947098,17.8907394,66.8741074,84.7651672,23.0844536,51.3150444,74.3991852,77.4838333,99.9354095,,
5.2712698,-0.7841665,4.4870162,7.1172585,-1.451196,5.6660624,8.0575647,-1.4800885,6.5771508,0.7454946,86.99617,87.7417908,17.5122566,66.7737274,84.2863083,22.5413475,51.2273254,73.768364,77.3211212,99.9370728,,
5.0249968,-0.8355716,4.1893396,6.867662,-1.496686,5.3709764,7.7618737,-1.5256295,6.235919,0.4194435,86.8468399,87.2664108,17.1614895,66.6721573,83.8339615,22.038105,51.1444473,73.1822357,77.188179,99.9386673,,
4.7879324,-0.8851653,3.9026818,6.6204119,-1.5361605,5.0842505,7.4896188,-1.568522,5.9207721,0.1079269,86.7522736,86.860321,16.8286896,66.5829773,83.411972,21.6063347,51.0564766,72.6624908,77.0736084,99.9397583,,
4.5670681,-0.935806,3.6311767,6.3916521,-1.5726423,4.8190093,7.2420549,-1.6009676,5.6407619,-0.2025739,86.6503448,86.447876,16.492466,66.5111237,83.0039062,21.2172279,50.994194,72.2110977,76.9433594,99.9404526,,
4.3564253,-0.9769908,3.3793507,6.186945,-1.6043642,4.5825801,7.0232248,-1.6308277,5.3920703,-0.4459455,86.5654221,86.1195984,16.2191353,66.4573822,82.6768341,20.8902168,50.9394646,71.8293686,76.8551865,99.9412842,,
4.1528239,-1.012165,3.1405759,5.9969358,-1.6364619,4.3604741,6.8181849,-1.659565,5.1582928,-0.7158405,86.4804764,85.7647552,15.9704943,66.3951874,82.3659897,20.567955,50.8818893,71.4495239,76.7885132,99.9419708,,
3.9699845,-1.0489483,2.9209533,5.8175859,-1.6629307,4.1546555,6.6260414,-1.6808876,4.9448276,-0.9310687,86.401474,85.4705429,15.725687,66.3420868,82.0680923,20.3075562,50.8333549,71.1405945,76.6927872,99.9425507,,
3.7968216,-1.0761312,2.7206073,5.6554561,-1.6839056,3.9715505,6.4507995,-1.6953083,4.7551641,-1.1383722,86.3199844,85.1817398,15.5619764,66.2773209,81.8396149,20.0453835,50.7942505,70.8393097,76.6113129,99.9430847,,
3.621098,-1.1053104,2.5157049,5.490963,-1.7040918,3.7868717,6.2766809,-1.7179425,4.5584116,-1.3511323,86.2635574,84.9125443,15.3050127,66.2369614,81.5422821,19.7736473,50.7470169,70.5203476,76.5535278,99.9441681,,
3.4555576,-1.1306057,2.3248699,5.3340864,-1.7239443,3.6101418,6.1137052,-1.7365564,4.3768215,-1.5438458,86.2026215,84.6588974,15.103569,66.1965485,81.3004303,19.537632,50.7156754,70.2529831,76.497345,99.9446716,,
3.3108315,-1.1604952,2.150255,5.1802235,-1.7401609,3.4400623,5.9553537,-1.7487717,4.206254,-1.7335119,86.1182404,84.3848419,14.9105587,66.1533661,81.0642242,19.3160877,50.6815033,69.997261,76.3966751,99.9449005,,
3.160373,-1.1814517,1.9788402,5.038177,-1.7555965,3.2825806,5.8010588,-1.7629786,4.0377522,-1.913965,86.0609436,84.1471024,14.7072315,66.1265106,80.8340607,19.090292,50.6472855,69.7372589,76.3330612,99.9456024,,
3.0232987,-1.2039776,1.8192406,4.9035544,-1.7726667,3.1308875,5.6524711,-1.7763424,3.8758006,-2.1168656,86.0095444,83.892807,14.5301285,66.0829926,80.6134338,18.8548698,50.6169777,69.4715271,76.2572098,99.9460678,,
2.8974099,-1.2287079,1.668622,4.7670722,-1.7852787,2.9817939,5.5129509,-1.7895243,3.7230988,-2.2329175,85.9542542,83.7214737,14.3358965,66.0533218,80.389534,18.6646461,50.5825806,69.2468948,76.1767731,99.9463959,,
2.7554698,-1.2514033,1.5039867,4.6330466,-1.8008941,2.8321524,5.369173,-1.8029999,3.5658455,-2.4235473,85.8863449,83.4629364,14.1528749,66.0246887,80.1778717,18.4464512,50.5626564,69.0087738,76.1126785,99.9470367,,
2.6105499,-1.2693404,1.3411298,4.4977312,-1.816622,2.681109,5.2248082,-1.8155016,3.408978,-2.5634274,85.8550262,83.2917175,14.0206089,65.9923782,80.013298,18.2690849,50.5202599,68.7890167,76.0584259,99.9474106,,
2.4788783,-1.2904681,1.1883309,4.3664808,-1.8303655,2.5361154,5.0873594,-1.8288717,3.2581592,-2.7140393,85.8202667,83.1063538,13.8775654,65.9641571,79.8420258,18.0603466,50.513298,68.5733185,75.9952545,99.9478378,,
2.3520305,-1.3141255,1.0378262,4.2310171,-1.8441153,2.3869016,4.9384279,-1.8404728,3.0976262,-2.8436432,85.79039,82.9468689,13.7221546,65.9260406,79.6485062,17.843771,50.4956398,68.3390884,75.8992462,99.9482956,,
2.2214398,-1.3306324,0.8907291,4.1057463,-1.8613722,2.244374,4.7999754,-1.8530785,2.9465678,-2.9956703,85.7390213,82.7434692,13.5540371,65.8951569,79.4495087,17.6443787,50.4700432,68.11409,75.8410187,99.9484711,,
2.0998213,-1.3515898,0.7481535,3.9799755,-1.8716797,2.1082959,4.66784,-1.8650993,2.8024118,-3.1335411,85.6752167,82.5418015,13.3820086,65.8586502,79.2409668,17.4779129,50.4327621,67.9103394,75.7705231,99.9490738,,
1.9794748,-1.3728253,0.6065719,3.8543468,-1.8822672,1.97208,4.5374093,-1.8733265,2.6637535,-3.3299966,85.6354141,82.3055496,13.1834641,65.8296204,79.0133896,17.2928257,50.4044914,67.696991,75.6892395,99.9493637,,
1.8627958,-1.3880889,0.4746292,3.7361374,-1.8925997,1.8435377,4.4168897,-1.8840086,2.5325518,-3.4684815,85.5697861,82.1014404,13.0297527,65.808548,78.8386154,17.1103382,50.3852844,67.4952927,75.638649,99.9495621,,
