O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
15.435976,2.6766264,18.112711,13.8659821,2.9747844,16.840765,13.5997696,3.1017163,16.7010651,27.148077,2.7177951,29.8655357,19.7324524,1.7606869,21.4933281,17.6353817,2.0950017,19.7304726,70.8781509,99.9276276,,
15.3999844,2.6976974,18.0977898,13.8378115,2.9953084,16.8331184,13.5914402,3.1220858,16.7131023,27.1019382,2.719749,29.8213539,19.7161407,1.7630847,21.4794121,17.6268883,2.1074872,19.7344646,70.8914108,99.9271469,,
15.3726397,2.717613,18.0903587,13.8269672,3.0295177,16.8564854,13.5619402,3.1654458,16.726963,27.079319,2.7200675,29.7990475,19.7361526,1.794816,21.5311565,17.6736488,2.1395638,19.813303,70.8191299,99.9284439,,
15.3380938,2.739491,18.0776939,13.8296785,3.0542588,16.8839378,13.5545607,3.2007041,16.7548409,27.08465,2.7013297,29.7856388,19.7846851,1.8170841,21.6019535,17.7308273,2.1798084,19.9107246,70.8012924,99.9294434,,
15.2933521,2.7591016,18.0525608,13.7960024,3.0802548,16.8762589,13.5323439,3.2360699,16.7679939,27.0451202,2.6900196,29.7348022,19.7897301,1.8276716,21.61759,17.7437534,2.2074656,19.9513092,70.7707825,99.9291611,,
15.226819,2.7819946,18.0089188,13.7523022,3.10533,16.8576336,13.492877,3.266959,16.7594128,26.976429,2.681442,29.6575317,19.7546654,1.836001,21.5908489,17.7078075,2.2369652,19.9448662,70.7542877,99.929451,,
15.1673174,2.817615,17.9850388,13.6995974,3.1463046,16.8458996,13.4651537,3.3077023,16.7724342,26.9171658,2.6882021,29.6050301,19.7320023,1.8549032,21.5870934,17.6986427,2.265991,19.9647255,70.7452011,99.9290466,,
15.1110487,2.8514013,17.9625568,13.6615429,3.1813912,16.8429337,13.4378815,3.3477924,16.7852516,26.8639412,2.6898093,29.5534153,19.6987495,1.8785671,21.5775032,17.7053032,2.3028855,20.0082798,70.7321167,99.9290009,,
15.062273,2.8771448,17.9395256,13.6239853,3.2157502,16.8397331,13.403224,3.3851902,16.7879906,26.8131657,2.6915097,29.504343,19.6654549,1.8951266,21.5607681,17.696888,2.3308246,20.0278034,70.6958466,99.9294434,,
15.0085096,2.907367,17.915987,13.5858812,3.2457252,16.8316078,13.3941374,3.4120872,16.8058033,26.7458687,2.6883879,29.4339199,19.6320839,1.9046112,21.5368824,17.6758614,2.3617272,20.0376778,70.7253494,99.9290543,,
14.9649792,2.9312081,17.8962955,13.5577269,3.276701,16.8344307,13.3613787,3.4494045,16.81036,26.6909599,2.6926,29.3832283,19.6077576,1.9187934,21.5267372,17.6603374,2.3923333,20.052763,70.6836853,99.9296265,,
14.9078045,2.9693475,17.8772621,13.5389633,3.30428,16.8432426,13.3502102,3.4820843,16.8318729,26.6265221,2.7071841,29.3333778,19.5938683,1.9176376,21.511692,17.6616688,2.4098587,20.0716209,70.7141876,99.9297485,,
14.8956852,2.9870973,17.8828888,13.4862261,3.34021,16.8264351,13.3129377,3.5206027,16.8331184,26.5970726,2.6814239,29.278162,19.54356,1.9412769,21.4850254,17.6488819,2.4403436,20.0893173,70.6257706,99.9287338,,
14.8497896,3.014483,17.8643799,13.4648132,3.3612854,16.8260994,13.2589922,3.5620041,16.8205738,26.5084896,2.6880364,29.1961918,19.4938469,1.9424938,21.4365273,17.6202011,2.4552286,20.0755215,70.5574417,99.9292374,,
14.7937222,3.0368972,17.8307285,13.4256649,3.3824697,16.808136,13.2450562,3.5770752,16.8217106,26.4495182,2.6839089,29.133091,19.4319649,1.9401662,21.3723183,17.5611839,2.464139,20.0254173,70.595932,99.9291153,,
14.7610979,3.053442,17.8146477,13.390727,3.3974986,16.7882271,13.2089977,3.6003239,16.8089008,26.3571262,2.6781645,29.0349541,19.3677406,1.9413589,21.309288,17.5285721,2.4693081,19.9979744,70.5587158,99.9286041,,
14.6869659,3.0797639,17.7668343,13.3347502,3.4201884,16.7549362,13.1691084,3.6211238,16.7898121,26.2896385,2.6614063,28.9507103,19.302763,1.9401681,21.2431202,17.4775486,2.4821353,19.9597797,70.5761261,99.9284973,,
14.6669817,3.0863719,17.7534618,13.3076982,3.4288812,16.7365799,13.1333189,3.6332355,16.7661324,26.2049255,2.6627405,28.8673306,19.2305622,1.9389718,21.1697178,17.4171257,2.4855742,19.9027901,70.5354309,99.9285126,,
14.6383972,3.0914369,17.7299461,13.2588863,3.4437625,16.7026501,13.1047058,3.6537418,16.7580242,26.130085,2.6497073,28.779459,19.1617069,1.9365733,21.0984631,17.3642387,2.4896588,19.8539925,70.4908295,99.9273682,,
14.5827894,3.1050072,17.6879044,13.2173796,3.4582958,16.6756725,13.0494289,3.6730487,16.7220535,26.0755863,2.6322143,28.707468,19.0928898,1.9306456,21.0237179,17.3063145,2.4896145,19.7960205,70.4548721,99.9280396,,
14.5424604,3.1216927,17.6642609,13.1640291,3.4748292,16.6388588,13.022171,3.678143,16.699894,25.9955711,2.6269789,28.6222229,19.041954,1.9235191,20.9656601,17.2519951,2.4959581,19.7480431,70.4747772,99.9273453,,
14.4907207,3.1438646,17.6346951,13.1329956,3.4843948,16.6173897,12.9834766,3.6974025,16.6804562,25.898962,2.6425223,28.541153,18.9846001,1.918759,20.9035416,17.1918869,2.4993167,19.6912956,70.4696426,99.9271393,,
14.4739971,3.1486163,17.6227226,13.1057301,3.5064564,16.6121864,12.9360094,3.721561,16.6571465,25.8553123,2.6309507,28.4859314,18.9587975,1.9175497,20.8765297,17.1618767,2.5086865,19.6706543,70.3826447,99.9281998,,
14.4553967,3.1674018,17.6229095,13.1040554,3.5192113,16.6232662,12.9499531,3.7412982,16.6908264,25.8354492,2.6205306,28.4556484,18.94841,1.9328163,20.8814125,17.1833439,2.5195954,19.7030334,70.4049835,99.9275284,,
14.3997021,3.1870086,17.5868187,13.0700989,3.5408268,16.6109257,12.9106445,3.7668889,16.6771107,25.7666225,2.6279273,28.3942165,18.9202156,1.9386566,20.8590584,17.1572495,2.5386558,19.6959991,70.3849564,99.9282074,,
14.3508883,3.1994419,17.5504398,13.025012,3.5479865,16.572998,12.8811626,3.7700181,16.6507607,25.7209625,2.6230006,28.3436317,18.865448,1.9409215,20.8065529,17.1128063,2.5422153,19.655117,70.4072647,99.9277496,,
