t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
2.0,15.62,1.115,17.422,1264,589.5947941,568.6597632,0.96,187.1,44.0,27.7,28.7,7.58,2.2,16.78,3.95,15.61,5.05,20.79,0.05,121,29,113,37,0,,0,REST,17.5,43,656,770,4212,175.5,2.92,0,54.2,0,510,3701,0,12.1,87.9,0.96,0,1.64,2.2,3.84,0.43,0.19,1.241,0,0,0,,18,91.8,0,0.68,38.36
6.0,14.39,1.515,21.799,1213,735.811143,728.5864994,0.99,253.9,61.2,28.3,28.5,9.46,2.7,16.76,4.04,15.51,5.14,20.78,0.05,121,29,112,37,0,,0,REST,17.5,43,655,770,5286,220.3,3.67,0,68.0,0,177,5109,0,3.4,96.6,0.99,0,1.46,2.71,4.17,0.35,0.2,1.338,4,0,0,,22,89.7,0,1.04,38.94
10.0,15.19,0.93,14.127,1123,427.4433029,431.846974,1.01,159.5,34.4,30.6,30.2,5.5,1.6,17.15,3.7,15.92,4.86,20.77,0.05,124,27,115,35,0,,0,REST,17.5,43,655,770,3085,128.5,2.14,0,39.7,0,0,3085,0,0.0,100.0,1.01,0,1.45,2.5,3.95,0.37,0.2,1.15,4,0,0,,13,93.3,0,0.64,37.12
14.0,16.09,1.012,16.279,983,495.4162647,503.9340116,1.02,173.4,37.9,30.6,30.1,6.37,1.8,17.13,3.75,15.89,4.91,20.78,0.05,124,27,115,35,0,,0,REST,17.5,43,655,770,3580,149.2,2.49,0,46.1,0,0,3580,0,0.0,100.0,1.02,0,1.36,2.37,3.73,0.36,0.21,1.212,4,0,0,,15,92.3,0,0.74,37.45
18.0,15.5,1.179,18.279,986,488.4395656,501.5070325,1.03,207.3,39.2,35.2,34.3,6.28,1.8,17.58,3.32,16.12,4.73,20.79,0.05,127,24,117,34,0,,0,REST,17.5,43,655,770,3537,147.4,2.46,1,45.5,0,0,3537,0,0.0,100.0,1.03,0,1.51,2.36,3.87,0.39,0.28,1.262,4,0,0,,15,91.4,0,0.78,36.28
21.0,17.44,0.712,12.419,718,340.855104,348.8412156,1.02,124.3,24.3,32.9,32.1,4.38,1.3,17.46,3.41,16.13,4.69,20.75,0.06,126,25,117,34,0,,0,REST,17.5,43,655,770,2467,102.8,1.71,1,31.7,0,0,2467,0,0.0,100.0,1.02,0,0.95,2.49,3.44,0.28,0.22,1.094,3,0,0,,10,94.1,0,0.75,36.02
25.0,16.95,0.875,14.831,648,417.0065438,414.0920284,0.99,152.5,29.6,32.7,32.9,5.36,1.5,17.43,3.38,15.87,4.88,20.78,0.05,126,24,115,35,0,,0,REST,17.5,43,655,770,2998,124.9,2.08,1,38.6,0,72,2926,0,2.4,97.6,0.99,0,1.24,2.3,3.54,0.35,0.26,1.171,4,0,0,,12,93.0,0,0.71,37.25
29.0,14.49,1.22,17.681,947,556.4430246,551.1053754,0.99,207.9,46.0,30.0,30.2,7.16,2.0,17.04,3.77,15.63,5.06,20.79,0.05,123,27,113,37,0,,0,REST,17.5,43,655,770,3998,166.6,2.78,1,51.4,0,131,3867,0,3.3,96.7,0.99,0,1.73,2.41,4.14,0.42,0.23,1.248,4,0,0,,17,91.6,0,0.71,38.42
34.0,12.02,1.343,16.148,1255,472.1354894,474.0834982,1.0,232.3,47.6,32.4,32.3,6.07,1.7,17.3,3.54,15.77,4.97,20.79,0.04,125,26,114,36,0,,0,REST,17.5,43,655,770,3402,141.8,2.36,1,43.8,0,0,3402,0,0.0,100.0,1.0,0,2.05,2.94,4.99,0.41,0.27,1.208,5,0,0,,14,92.4,0,0.66,37.84
38.0,14.05,0.966,13.574,849,403.6838976,400.44538,0.99,166.5,34.5,31.2,31.4,5.19,1.5,17.24,3.57,15.85,4.83,20.78,0.05,125,26,115,35,0,,0,REST,17.5,43,655,770,2901,120.9,2.01,1,37.3,0,79,2822,0,2.7,97.3,0.99,0,1.45,2.82,4.27,0.34,0.23,1.133,4,0,0,,12,93.6,0,0.67,36.93
44.0,11.45,0.68,7.786,593,214.0958177,208.4302033,0.97,118.7,22.0,32.6,33.5,2.75,0.8,17.46,3.24,15.63,4.86,20.72,0.04,126,23,113,35,0,,0,REST,17.5,43,655,770,1533,63.9,1.06,2,19.7,0,138,1394,0,9.0,91.0,0.97,0,2.98,2.26,5.24,0.57,0.27,0.891,6,0,0,,6,96.3,0,0.23,37.12
46.0,20.98,0.622,13.049,676,384.5198722,354.8195228,0.92,107.6,20.5,30.1,32.6,4.95,1.4,17.3,3.3,15.93,4.56,20.76,0.05,125,24,115,33,0,,0,REST,17.5,43,655,770,2721,113.4,1.89,2,35.0,0,717,2004,0,26.4,73.6,0.92,0,1.34,1.52,2.86,0.47,0.21,1.116,2,0,0,,11,93.8,0,0.46,35.17
50.0,16.71,0.879,14.691,659,498.9359024,458.8498493,0.92,147.0,33.3,27.1,29.5,6.42,1.8,16.72,3.79,15.05,5.21,20.71,0.06,121,27,109,38,0,,0,REST,17.5,43,655,770,3529,147.0,2.45,2,45.4,0,968,2561,0,27.4,72.6,0.92,0,1.01,2.58,3.59,0.28,0.23,1.167,4,0,0,,15,93.1,0,0.87,39.4
54.0,14.63,0.936,13.698,1032,471.3850134,433.1537794,0.92,156.7,35.8,26.9,29.3,6.06,1.7,16.74,3.82,15.29,5.08,20.78,0.05,121,28,111,37,0,,0,REST,17.5,43,655,770,3333,138.9,2.31,2,42.9,0,923,2411,0,27.7,72.3,0.92,0,1.48,2.62,4.1,0.36,0.21,1.137,4,0,0,,14,93.5,0,0.63,38.55
56.0,22.47,0.368,8.27,970,100.4793788,94.4298422,0.94,71.2,5.2,66.6,70.9,1.29,0.4,19.35,1.41,17.75,2.97,20.78,0.05,140,10,128,21,0,,0,REST,17.5,43,655,770,714,29.7,0.5,2,9.2,0,147,567,0,20.5,79.5,0.94,0,1.49,1.18,2.67,0.56,0.4,0.917,2,0,0,,3,96.1,0,0.25,24.83
