O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
10.2336464,-2.5594845,7.6741614,12.4758196,-2.0903306,10.3857889,12.4751644,-1.4329095,11.0423784,14.6516438,-3.417459,11.2340612,16.3778362,-3.4713562,12.9070072,14.1219206,-2.5745883,11.546813,71.8414993,99.9940414,,
10.2350426,-2.5549343,7.6801071,12.4802513,-2.088377,10.3921738,12.4639368,-1.4254636,11.0385952,14.666975,-3.4125037,11.2543478,16.3770561,-3.4636376,12.9139433,14.1121826,-2.5685363,11.5431271,71.8158646,99.9939499,,
10.2081575,-2.5466633,7.6614938,12.4520702,-2.0850425,10.3673277,12.4203329,-1.4232514,10.9972038,14.6524382,-3.4072125,11.2451038,16.3698254,-3.4661527,12.9041996,14.0787754,-2.5689609,11.5092964,71.7947693,99.9938889,,
10.2015467,-2.5445089,7.6570368,12.4225874,-2.080601,10.3422871,12.3626003,-1.4227419,10.9399815,14.62708,-3.4111507,11.2158051,16.3402939,-3.4599762,12.8808413,14.0265779,-2.5746949,11.4513636,71.7280502,99.9939041,,
10.1626616,-2.5440097,7.6186509,12.366538,-2.0784273,10.2884111,12.2759047,-1.4274247,10.8486023,14.5651531,-3.4254518,11.1395788,16.2993202,-3.4610658,12.8387785,13.9614277,-2.5839505,11.3769588,71.6643524,99.9939041,,
10.139473,-2.5570509,7.5824213,12.3416042,-2.0948882,10.247016,12.2341061,-1.4543,10.7799273,14.4691372,-3.4444325,11.0245838,16.252203,-3.4661891,12.78654,13.9175491,-2.6078787,11.3091507,71.6727448,99.9939041,,
10.1182537,-2.5776,7.5406532,12.3096457,-2.1143959,10.19555,12.1738358,-1.4828405,10.6911163,14.3805695,-3.4581962,10.9222536,16.2148361,-3.4702919,12.7450733,13.8631763,-2.6244655,11.2381907,71.6451874,99.9938812,,
10.0975971,-2.5970559,7.5005393,12.2819481,-2.1291504,10.1531,12.1085863,-1.5044215,10.6042862,14.3379469,-3.4958694,10.8419552,16.1767883,-3.4689898,12.7083235,13.7914963,-2.6277773,11.1631985,71.5957108,99.9938049,,
10.0977039,-2.612205,7.4854989,12.269392,-2.1291683,10.1405239,12.0643902,-1.5069534,10.557559,14.3205996,-3.5295956,10.7908831,16.1474876,-3.4543328,12.6936817,13.7419844,-2.6246216,11.1168451,71.515564,99.9937744,,
10.0887356,-2.6084367999999998,7.4802995,12.2642946,-2.1225178,10.1420765,12.0452166,-1.4995276,10.5458097,14.303812,-3.5300336,10.7736568,16.1545238,-3.4471931,12.707859,13.7140942,-2.6143236,11.0992546,71.4880829,99.9936981,,
10.0778456,-2.5971725,7.4806719,12.2538919,-2.1105895,10.1436024,12.0248909,-1.4896266,10.5353851,14.2768707,-3.5110562,10.7656918,16.1491737,-3.4349613,12.7147417,13.6895847,-2.6028326,11.0862331,71.4686279,99.99366,,
10.0772305,-2.5906527,7.486577,12.2372284,-2.0995193,10.1380081,11.9963017,-1.4794114,10.5170116,14.2815533,-3.508831,10.7725992,16.1450405,-3.4288864,12.7166834,13.6624346,-2.5976865,11.064229,71.4185104,99.9936752,,
10.0596142,-2.5817161,7.4778976,12.2148685,-2.0901275,10.125041,11.9645176,-1.4733274,10.491312,14.2857189,-3.5149326,10.7706652,16.1310406,-3.4192328,12.7123356,13.626462,-2.5897708,11.0361729,71.3953857,99.99366,,
10.0390234,-2.5749781,7.4640436,12.1968708,-2.0787716,10.1184006,11.9279156,-1.4630628,10.4649734,14.2715511,-3.5078101,10.7636204,16.1113014,-3.4120471,12.6997814,13.5950289,-2.5864589,11.00805,71.354805,99.9935684,,
10.0187511,-2.5630634,7.4556875,12.1731949,-2.0707779,10.1027164,11.8908377,-1.4527932,10.4381657,14.2547255,-3.4990649,10.7555389,16.0974922,-3.4070199,12.691,13.5585041,-2.5817533,10.9762316,71.3225861,99.9934845,,
9.9971523,-2.5501599,7.4469919,12.1472607,-2.060293,10.087266,11.8664513,-1.4456717,10.4209003,14.2382174,-3.4930549,10.7450399,16.0797138,-3.400547,12.6796932,13.5191822,-2.5769763,10.9416866,71.3180008,99.993515,,
9.9780178,-2.5333619,7.4446564,12.127593,-2.0464513,10.0814419,11.8120728,-1.4296989,10.3824959,14.2036209,-3.4719138,10.7315845,16.0611191,-3.3971944,12.6644497,13.4780579,-2.5715408,10.9059982,71.2566071,99.99330140000001,,
9.9433041,-2.5255141,7.4177895,12.0928135,-2.0396371,10.0534763,11.7527313,-1.4231786,10.3296738,14.1904812,-3.4822266,10.7081337,16.0312977,-3.3926196,12.639204,13.4083223,-2.5667291,10.841074,71.2105713,99.9931488,,
9.9142265,-2.5305533,7.3836722,12.0329762,-2.0335059,9.9997711,11.6662903,-1.4226773,10.2437344,14.1298857,-3.5001762,10.6295891,15.9795761,-3.3863578,12.5937433,13.323102,-2.565433,10.7571497,71.1133499,99.9931488,,
9.8879175,-2.5330639,7.3548522,11.9834547,-2.0306997,9.9530544,11.5759993,-1.424776,10.1513424,14.0750027,-3.5286987,10.5461836,15.9150057,-3.3851006,12.5304308,13.2127275,-2.5674534,10.6447554,71.0186539,99.9929962,,
9.842577,-2.5625901,7.2799864,11.9190531,-2.0515885,9.8677645,11.48526,-1.4568342,10.0285444,13.9939098,-3.5685887,10.4252024,15.8475676,-3.3947644,12.4533281,13.1084642,-2.5881643,10.5197811,70.9653473,99.9929199,,
