TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
61.3156013,99.9527435,-0.8842498,9.8421879,8.9575386,-10.7265186,-1.6589628,8.7110901,7.0516272,-10.3699999,-2.4273353,7.6584411,5.230906,-10.0857754,4.0200453,14.619853,18.6394768,-10.6003056,,
61.3033524,99.9533234,-0.9057697,9.9447889,9.038619,-10.8506403,-1.656832,8.8061047,7.1487722,-10.4628849,-2.4264293,7.7509298,5.3243008,-10.1773596,4.0095434,14.6792955,18.6884155,-10.6702442,,
61.2502518,99.952919,-0.9427662,10.0156851,9.0725193,-10.9585323,-1.7135464,8.8774433,7.1633987,-10.5909386,-2.4700983,7.8106475,5.3403492,-10.2807455,3.9855218,14.7343645,18.7194672,-10.7493382,,
61.2024956,99.9533691,-1.0501711,10.0580425,9.0074711,-11.1082935,-1.8051255,8.9159384,7.1103134,-10.7210102,-2.5656819,7.8475199,5.2816381,-10.4132023,3.9368851,14.7745876,18.7110519,-10.8381968,,
61.1573372,99.9535446,-1.1128626,10.1271162,9.0138531,-11.2400599,-1.8549719,8.9760141,7.1205416,-10.8309326,-2.6218407,7.9077711,5.2857304,-10.5296116,3.9140172,14.8181734,18.7317696,-10.9046516,,
61.1585274,99.953331,-1.1953005,10.1791897,8.98349,-11.3745708,-1.9412493,9.0228672,7.0811181,-10.9640636,-2.6912069,7.9402976,5.2488904,-10.6315041,3.8664398,14.8666182,18.7326355,-11.0006733,,
61.1021614,99.9531631,-1.2936538,10.2087421,8.9146872,-11.5024767,-2.0384865,9.0475187,7.008532,-11.0859509,-2.789474,7.9639425,5.1742678,-10.7534161,3.8256459,14.8928328,18.7180595,-11.0676823,,
61.0174789,99.952713,-1.3633018,10.263567,8.8998652,-11.6269474,-2.1181173,9.0985003,6.9798813,-11.2165632,-2.8689744,8.0143757,5.1452026,-10.8833523,3.7852864,14.9403515,18.7252178,-11.1555605,,
60.9596634,99.9528961,-1.4197319,10.3284817,8.90835,-11.7482929,-2.1743672,9.1737947,6.9989271,-11.3481083,-2.9095206,8.0837049,5.1739845,-10.993227,3.7573185,14.9988003,18.7556992,-11.2419777,,
60.9614563,99.9526367,-1.461376,10.4240971,8.9623213,-11.8855534,-2.2070537,9.2561207,7.0485663,-11.4631214,-2.933249,8.1593103,5.2258606,-11.0925579,3.7274909,15.0502453,18.777317,-11.3232479,,
60.9321671,99.9532089,-1.5005102,10.5013103,9.0003996,-12.0018978,-2.2340865,9.332365,7.0977774,-11.5663967,-2.9586837,8.2295027,5.270618,-11.1881847,3.7069416,15.1025925,18.8091145,-11.3961458,,
60.8603401,99.9528351,-1.5223248,10.5825939,9.0598688,-12.1049976,-2.263114,9.4138584,7.1502447,-11.6769199,-2.981169,8.3104696,5.3291006,-11.2916393,3.6900909,15.151906,18.8415756,-11.4623089,,
60.8233528,99.9532471,-1.5837196,10.6498585,9.0657377,-12.2336559,-2.3170521,9.4766493,7.1590967,-11.7936468,-3.0366654,8.3662968,5.3294311,-11.4029627,3.6612098,15.197073,18.8578644,-11.5363588,,
60.8320007,99.9528809,-1.6568846,10.7229519,9.0656672,-12.3799162,-2.3711834,9.5329304,7.1612482,-11.9040604,-3.0848477,8.4220333,5.3369856,-11.5068808,3.6316605,15.2407913,18.8720341,-11.6096239,,
60.808403,99.9531326,-1.7402935,10.775094,9.0344019,-12.5154667,-2.4581032,9.578887,7.120285,-12.0369368,-3.168792,8.4532995,5.284308,-11.6220913,3.6025977,15.2886782,18.890852,-11.686573,,
60.7067986,99.9529572,-1.8306223,10.8015623,8.970541,-12.6322632,-2.5536304,9.6084251,7.0542955,-12.1620016,-3.2668681,8.4861717,5.2191024,-11.7530394,3.5466983,15.3274784,18.8737545,-11.7812719,,
60.645256,99.9524307,-1.8895195,10.8570995,8.9671803,-12.7466984,-2.6278102,9.6640587,7.0357485,-12.2918158,-3.3296533,8.5352497,5.2053967,-11.8649015,3.5107892,15.3684139,18.8787823,-11.8581181,,
60.6076965,99.9521332,-1.9328413,10.9387302,9.0054884,-12.8716478,-2.6680386,9.7393475,7.0708075,-12.4073315,-3.3630624,8.6081457,5.2448845,-11.9712095,3.4975281,15.414854,18.9119625,-11.917819,,
60.6604805,99.9523697,-2.057673,10.9868984,8.9288254,-13.0446491,-2.7671695,9.7735481,7.0058784,-12.5406628,-3.4488921,8.6305056,5.1814122,-12.0793972,3.4475608,15.4497652,18.8969078,-12.0026989,,
60.5955086,99.952713,-2.2604642,10.9541645,8.6932993,-13.2147045,-2.9690614,9.7313557,6.7617941,-12.7003622,-3.665942,8.5810308,4.9148893,-12.246973,3.3735251,15.466711,18.8398151,-12.0936785,,
60.4926453,99.9521332,-2.6232452,10.8104439,8.1868,-13.4337645,-3.334228,9.5731621,6.2384343,-12.9073334,-4.0507226,8.4268522,4.3759303,-12.4775753,3.2198238,15.4144802,18.6338825,-12.1951504,,
60.3757858,99.9509201,-2.8757803,10.6883698,7.8121901,-13.5642242,-3.6143444,9.4577265,5.8428826,-13.072011,-4.3243098,8.3144484,3.9899387,-12.6387577,3.0610816,15.3583145,18.418972,-12.2977266,,
60.391304,99.950882,-2.9160066,10.767972,7.8515639,-13.6840515,-3.6348224,9.5290499,5.8937273,-13.1638126,-4.3334341,8.3832569,4.049623,-12.716692,3.035006,15.4041519,18.4387379,-12.3696404,,
60.3648987,99.9511032,-2.9346962,10.8743286,7.9392319,-13.8090992,-3.6469178,9.6302118,5.9827938,-13.277071,-4.3398881,8.4768429,4.1367555,-12.8167315,3.0209327,15.4637203,18.4842281,-12.4432812,,
60.3518562,99.9511032,-2.9665694,10.9765062,8.0095367,-13.9431505,-3.6613021,9.7252235,6.0634212,-13.3864651,-4.3455496,8.5703516,4.2246017,-12.9158993,3.0060477,15.5245132,18.530138,-12.518961,,
60.281517,99.9516144,-2.9597363,11.0757008,8.1155643,-14.0355101,-3.6479907,9.8217754,6.1732855,-13.4697084,-4.3427534,8.6668491,4.3238969,-13.0096035,2.992964,15.5777988,18.5703392,-12.5853271,,
60.2474365,99.9512711,-2.9847808,11.1569147,8.1717329,-14.1417694,-3.6859486,9.9040642,6.2176161,-13.5899553,-4.3632755,8.7376776,4.3742023,-13.1009521,2.9506955,15.6306381,18.5809135,-12.6804371,,
60.2383194,99.9516678,-3.0572128,11.2221413,8.1645288,-14.2794285,-3.742033,9.9609079,6.2183747,-13.7028828,-4.4184828,8.7883205,4.369638,-13.2068024,2.9149666,15.6689606,18.5835037,-12.7544889,,
60.1920395,99.951561,-3.118536,11.2805805,8.161644,-14.3991899,-3.8046365,10.0154638,6.2103267,-13.8200407,-4.477613,8.8379841,4.3601718,-13.3155975,2.8720436,15.708231,18.5798531,-12.8366804,,
60.1282768,99.9518661,-3.1827972,11.3291245,8.1459284,-14.5119963,-3.868192,10.0627823,6.1940908,-13.9309158,-4.5457034,8.8814316,4.3355289,-13.4271364,2.8436179,15.7430162,18.5862122,-12.8998919,,
60.0931015,99.9519958,-3.2425549,11.3884745,8.1455193,-14.6311035,-3.9293506,10.1250391,6.1951885,-14.0543308,-4.5948882,8.9342871,4.3391995,-13.5291767,2.8067396,15.7878847,18.594202,-12.9816389,,
60.029213,99.9513931,-3.2942727,11.4629107,8.1682377,-14.7572556,-3.9797435,10.1963387,6.216094,-14.1760206,-4.6367483,9.0093193,4.3723717,-13.6460676,2.77074,15.8411455,18.6114616,-13.0708981,,
60.0374756,99.9520416,-3.3334789,11.5648718,8.2309923,-14.8984241,-3.9963048,10.2958078,6.2990026,-14.2920513,-4.6418486,9.0997448,4.4576955,-13.7415905,2.7399673,15.9012117,18.6407566,-13.1617374,,
59.9235535,99.9518509,-3.3021362,11.6662331,8.3636971,-14.9684448,-3.9842522,10.4064207,6.421669,-14.3906155,-4.6259027,9.2094336,4.5833311,-13.8353348,2.7344813,15.9650631,18.6991234,-13.2310762,,
59.94207,99.9517975,-3.3904788,11.7310305,8.3401508,-15.121582,-4.0489383,10.4487429,6.3993044,-14.4976225,-4.6940427,9.249321,4.5550776,-13.9433622,2.7177362,16.0043755,18.7216911,-13.2871342,,
59.9258041,99.9519196,-3.4989154,11.7668705,8.2675533,-15.2658596,-4.1550612,10.4850187,6.3294582,-14.6400223,-4.7855253,9.2736454,4.4879198,-14.0591707,2.6482422,16.0466099,18.6944294,-13.3988619,,
59.8681335,99.9517059,-3.5250924,11.8480673,8.3225765,-15.3732328,-4.1872902,10.567462,6.3796721,-14.754694,-4.8085504,9.3514919,4.5427418,-14.1600418,2.6208079,16.0968914,18.7172775,-13.4765778,,
59.8146858,99.9514008,-3.6149344,11.880537,8.2652035,-15.4955463,-4.2796412,10.5869503,6.3068089,-14.8665314,-4.9092531,9.3694172,4.4599638,-14.2786713,2.5750546,16.123394,18.6980267,-13.548831,,
59.7718391,99.9515533,-3.7348301,11.8974333,8.1622038,-15.6323366,-4.3885908,10.5999222,6.2108312,-14.988452,-5.0194197,9.3814363,4.3618169,-14.400856,2.5125859,16.145586,18.6577492,-13.6334934,,
59.6865921,99.9511566,-3.7859368,11.9521008,8.1657639,-15.7381105,-4.4550681,10.6551228,6.1995544,-15.1101303,-5.0826492,9.4332418,4.3503942,-14.515892,2.4786921,16.1860523,18.6643219,-13.7078533,,
59.6997795,99.9519272,-3.8951023,11.9931164,8.0976143,-15.8882904,-4.5382309,10.688756,6.1500249,-15.2269268,-5.1643667,9.4586744,4.2941074,-14.6230412,2.4279056,16.2249184,18.652401,-13.7975063,,
59.6726151,99.9516678,-3.96102,12.0617638,8.1003437,-16.0228558,-4.6046433,10.7493687,6.1442251,-15.3539534,-5.2233052,9.5118561,4.2883501,-14.7351589,2.4008887,16.2576332,18.6581001,-13.8572369,,
59.6033096,99.9513016,-4.0077133,12.1100044,8.1018896,-16.1177902,-4.6641965,10.7977352,6.133038,-15.4618702,-5.2787561,9.5565987,4.2776418,-14.8353548,2.3615801,16.2940254,18.6551838,-13.9329395,,
59.557251,99.9511108,-4.0632238,12.180624,8.1169996,-16.2439175,-4.7187481,10.8634043,6.144156,-15.5820904,-5.3285112,9.6188745,4.2901635,-14.9473848,2.3292365,16.341877,18.6706905,-14.013133,,
59.5259705,99.9510956,-4.105629,12.2727404,8.1667109,-16.3784389,-4.7539272,10.9466,6.192173,-15.7004671,-5.3610048,9.6975307,4.3363266,-15.0585346,2.3083599,16.3872738,18.6952133,-14.0794067,,
59.4709702,99.9513702,-4.1442747,12.3452311,8.2005558,-16.4895744,-4.7956381,11.0201206,6.2239838,-15.8156996,-5.3999114,9.7630806,4.3629689,-15.1629925,2.2769542,16.4313202,18.7078514,-14.1548586,,
59.4438782,99.9514999,-4.2155981,12.4092884,8.1932898,-16.6249561,-4.8537865,11.0771608,6.2228742,-15.9308872,-5.4563394,9.8176098,4.3610702,-15.2739487,2.2251177,16.4741554,18.6988506,-14.2495298,,
59.4134598,99.9517288,-4.2631502,12.4760513,8.2124996,-16.7392693,-4.9069262,11.148263,6.2408352,-16.0551262,-5.4954348,9.8750734,4.3794384,-15.3705063,2.1984174,16.5112419,18.7092361,-14.3133144,,
59.3592606,99.9509964,-4.3055658,12.5524845,8.2465181,-16.85812,-4.950223,11.2133932,6.2626705,-16.1635551,-5.5372424,9.9432001,4.4057579,-15.480443,2.166358,16.5538368,18.7197704,-14.3879681,,
59.306263,99.9519806,-4.3626571,12.6223001,8.2592421,-16.9850273,-4.9924593,11.2812481,6.2882881,-16.2736473,-5.5897255,10.0061541,4.4162283,-15.5958767,2.1245766,16.5938873,18.7180386,-14.4698009,,
59.2848091,99.9514847,-4.4281292,12.6636982,8.2351704,-17.0918999,-5.0681062,11.31915,6.2505441,-16.3871956,-5.6516323,10.0345945,4.3827639,-15.6862278,2.0806384,16.6250629,18.7052784,-14.5449142,,
59.2431107,99.9510345,-4.4884501,12.7226276,8.233777,-17.2111473,-5.1317434,11.3725977,6.2403545,-16.5042782,-5.7077432,10.0845871,4.3766432,-15.7923298,2.0396707,16.6639538,18.7032032,-14.6247759,,
59.2102661,99.9510727,-4.5430017,12.7996807,8.256279,-17.3427525,-5.1742368,11.440815,6.2660775,-16.6149902,-5.7505431,10.1516552,4.4009123,-15.9021969,2.0071399,16.7120838,18.7187996,-14.7054338,,
59.2250175,99.9513397,-4.6164508,12.8701077,8.2532578,-17.4866295,-5.234282,11.5061073,6.2713251,-16.7403297,-5.7965832,10.2051811,4.4083972,-16.0017643,1.9708569,16.7536869,18.7241211,-14.7833223,,
59.1559639,99.9515915,-4.6891975,12.9114227,8.2218246,-17.6006889,-5.306653,11.5468969,6.2397432,-16.853487,-5.8733277,10.2431631,4.3696351,-16.1164894,1.9352068,16.7774315,18.7122154,-14.8427181,,
59.1073227,99.9511795,-4.770381,12.9356174,8.1648388,-17.706068,-5.3965735,11.5700531,6.1729794,-16.9665661,-5.9554715,10.2619085,4.3062372,-16.2173786,1.8884741,16.8176136,18.7056637,-14.9296312,,
59.1009941,99.9513092,-4.821703,13.0110426,8.18894,-17.8328133,-5.4315701,11.6378098,6.2057395,-17.0693169,-5.9852591,10.3263931,4.3409338,-16.3116512,1.8569329,16.8522129,18.7087231,-14.9957733,,
59.0312881,99.9513016,-4.8790708,13.0844669,8.2049942,-17.963604,-5.4861736,11.7068768,6.2202024,-17.1929893,-6.0419674,10.394846,4.3526773,-16.4368114,1.8180046,16.9001522,18.7177372,-15.0826416,,
58.9823074,99.9506683,-4.9831328,13.1083622,8.1248293,-18.0915642,-5.595623,11.7220602,6.1259384,-17.3176231,-6.1482706,10.408123,4.2596521,-16.5563927,1.7628959,16.9213867,18.6838608,-15.1589842,,
58.9978218,99.9510727,-5.0183706,13.1912508,8.1724796,-18.2096901,-5.6141191,11.8057728,6.191154,-17.4198303,-6.149622,10.4828272,4.3330045,-16.6324482,1.7397463,16.9652843,18.7046089,-15.2260313,,
58.9295044,99.9513397,-4.9561324,13.3584795,8.401947,-18.3146782,-5.5504947,11.9782658,6.4272704,-17.5286999,-6.0762739,10.6513042,4.5748305,-16.7275791,1.753616,17.0557709,18.8089638,-15.3026457,,
58.8863411,99.9514847,-4.9587879,13.476572,8.5173836,-18.4354286,-5.5441236,12.08776,6.5431376,-17.6318245,-6.0722036,10.7587557,4.6863518,-16.8309612,1.7493172,17.1176586,18.8665543,-15.3688307,,
58.8815498,99.9515305,-5.0044341,13.5718813,8.5670471,-18.5763836,-5.5732718,12.1738415,6.60007,-17.7470531,-6.0937142,10.8405609,4.7466469,-16.9342747,1.7277565,17.1664619,18.8937969,-15.4391985,,
58.8486938,99.9516373,-5.0562944,13.6496763,8.5929832,-18.7060432,-5.622982,12.2527647,6.629283,-17.8756866,-6.1308126,10.9110012,4.7799869,-17.0418129,1.7134199,17.2215271,18.9345284,-15.5086012,,
58.7866592,99.951889,-5.1216812,13.6909389,8.5688591,-18.8126907,-5.6853776,12.2913799,6.6055031,-17.976696,-6.1998978,10.948122,4.748024,-17.1480198,1.6905344,17.2602253,18.9503365,-15.5701809,,
58.7455254,99.9517288,-5.1382837,13.7842941,8.6456089,-18.9226437,-5.707119,12.3836813,6.6760621,-18.0907402,-6.2109375,11.0329514,4.821815,-17.2438889,1.6566229,17.3297424,18.9859428,-15.6736097,,
58.734417,99.9519806,-5.1963992,13.8446274,8.6478281,-19.0410957,-5.7626333,12.4454117,6.6822777,-18.2079849,-6.252769,11.0827188,4.8297491,-17.3354874,1.628643,17.3614655,18.989687,-15.7333126,,
58.685112,99.9514618,-5.2777987,13.8672009,8.5890026,-19.1450691,-5.8529754,12.4589243,6.6054497,-18.3118401,-6.3446636,11.0932636,4.7484012,-17.4379272,1.5851924,17.3846397,18.969408,-15.7999363,,
58.6647415,99.9514999,-5.3616076,13.9153643,8.5533571,-19.2770405,-5.9278345,12.5011883,6.5728545,-18.4289608,-6.4143386,11.1306591,4.7161207,-17.5449982,1.5433528,17.4223766,18.9653072,-15.8795147,,
58.5814095,99.951828,-5.4360719,13.9608402,8.5243673,-19.3969784,-6.0043783,12.5514088,6.5465302,-18.555727,-6.4917855,11.1771202,4.6851339,-17.6689053,1.4865268,17.4629955,18.9491005,-15.9769573,,
58.5869255,99.9512253,-5.5236993,14.0179539,8.4938536,-19.5417213,-6.0621514,12.5952635,6.5326118,-18.6573524,-6.5391555,11.2309618,4.691607,-17.7701187,1.4294187,17.4822998,18.9112968,-16.0533714,,
58.5484238,99.9514008,-5.5121536,14.1272764,8.6147223,-19.6394997,-6.0564775,12.7161198,6.6591415,-18.7725372,-6.5114975,11.3401546,4.8284564,-17.8516521,1.430928,17.5380135,18.9685192,-16.1075764,,
58.5383911,99.951622,-5.6102533,14.1748028,8.5641508,-19.7851238,-6.1468821,12.7505445,6.6031637,-18.8973656,-6.6038523,11.3643551,4.7603035,-17.9682083,1.3774469,17.5640163,18.9410419,-16.1870613,,
58.4915237,99.951088,-5.7150059,14.1840744,8.4686689,-19.8991489,-6.2581358,12.7500143,6.4913797,-19.0080891,-6.716526,11.3614864,4.6447611,-18.0780144,1.3307556,17.5848312,18.9151649,-16.2545662,,
58.4946098,99.9510345,-5.732882,14.2896328,8.5563526,-20.0225811,-6.2645817,12.846817,6.5817351,-19.1113377,-6.7122145,11.4521399,4.7397256,-18.1643524,1.34393,17.6425762,18.9860859,-16.2991371,,
58.4198418,99.9515228,-5.7392416,14.3799438,8.6403027,-20.1192532,-6.2741861,12.9388323,6.6641464,-19.2129555,-6.726728,11.5382328,4.811306,-18.2649632,1.3257357,17.7057285,19.0310402,-16.3804817,,
58.4110603,99.9520721,-5.8356209,14.4048901,8.5688715,-20.2405796,-6.3764067,12.9633055,6.5863991,-19.3396511,-6.8219047,11.542078,4.719974,-18.3639812,1.2804251,17.734108,19.0141106,-16.454174,,
58.3802795,99.9519424,-5.9349556,14.4499359,8.5145798,-20.3849583,-6.455884,12.9937191,6.5373373,-19.449543,-6.907402,11.5775547,4.6699524,-18.4849548,1.2411655,17.7656422,19.0063858,-16.5249672,,
58.3058395,99.9515533,-5.9537892,14.550581,8.5963917,-20.5044365,-6.4799857,13.1016312,6.6211457,-19.5815563,-6.9140601,11.6841364,4.7698755,-18.598196,1.2168771,17.8329487,19.0494041,-16.61656,,
58.2294083,99.9516754,-5.9537234,14.6484699,8.6943464,-20.6022606,-6.479528,13.2074385,6.7274108,-19.6869049,-6.9059267,11.789999,4.883872,-18.6959248,1.210676,17.8783684,19.0886211,-16.6681824,,
58.217865,99.952034,-5.9793482,14.7609081,8.7811594,-20.7403221,-6.4870353,13.3156891,6.8281527,-19.8026619,-6.9046807,11.8930387,4.9881582,-18.7977219,1.1927922,17.9434395,19.1358089,-16.7511349,,
58.2348442,99.9518738,-6.0332294,14.8494644,8.815835,-20.882761,-6.5204301,13.391818,6.8708878,-19.9121895,-6.9271903,11.9661598,5.0387692,-18.8933506,1.1641737,17.9954376,19.1591911,-16.8317528,,
58.1625175,99.9520874,-6.0682063,14.9258423,8.857235,-20.9941158,-6.5534887,13.4664078,6.9124212,-20.0198364,-6.9647551,12.0397444,5.074789,-19.0045013,1.1415459,18.0506802,19.191803,-16.9096184,,
58.1115189,99.9522018,-6.1404004,14.9648991,8.8240986,-21.1053658,-6.6321526,13.5068712,6.8742194,-20.1389637,-7.0389433,12.0712118,5.0320668,-19.110157,1.1043223,18.0815659,19.1854687,-16.9777336,,
58.1183777,99.9517593,-6.2244797,15.035533,8.8106527,-21.2600822,-6.6925941,13.549324,6.8562293,-20.2418556,-7.1065893,12.117362,5.0105715,-19.2239513,1.0831854,18.1128407,19.1956043,-17.0301418,,
58.0859909,99.9514923,-6.3198175,15.0513277,8.7311106,-21.371212,-6.7995501,13.5648861,6.7648354,-20.3643761,-7.202178,12.121727,4.9193482,-19.323904,1.0380856,18.138525,19.1761875,-17.1009293,,
58.002636,99.9514694,-6.4078431,15.0551271,8.6468821,-21.4630337,-6.9055543,13.5752316,6.6691756,-20.4807243,-7.3064256,12.1244259,4.8178,-19.4308529,0.9848072,18.1618118,19.1461983,-17.177494,,
57.9676437,99.951622,-6.4642015,15.1178389,8.6532383,-21.5821056,-6.9576378,13.639575,6.6814375,-20.5971527,-7.3490014,12.1828756,4.833674,-19.5318775,0.9481856,18.2087517,19.1565189,-17.2610569,,
57.941124,99.9511948,-6.5199447,15.1842985,8.6639528,-21.7043114,-7.0072556,13.6971149,6.6893587,-20.7043076,-7.392437,12.240119,4.8474827,-19.6325569,0.9071765,18.2501183,19.1568737,-17.3434334,,
57.9630203,99.9517441,-6.6101151,15.2565413,8.6460257,-21.8667221,-7.071115,13.7556257,6.6840096,-20.8266792,-7.4543734,12.2899408,4.8353667,-19.7443123,0.8648008,18.2910957,19.1554756,-17.4267845,,
57.8707771,99.9511948,-6.6505156,15.3128328,8.6619167,-21.9634113,-7.1237741,13.8155565,6.6912827,-20.9392662,-7.500927,12.3517866,4.8506594,-19.8527145,0.8414121,18.3377628,19.1787548,-17.4968395,,
57.8577652,99.9514999,-6.6881242,15.4206648,8.7321405,-22.1088524,-7.1427131,13.9208088,6.7775965,-21.0634575,-7.5081949,12.4523563,4.9439631,-19.9605522,0.8465101,18.4074802,19.2535667,-17.5614567,,
57.7910957,99.9516678,-6.7653894,15.4523287,8.6865377,-22.2177849,-7.2251382,13.9517879,6.7261505,-21.1768627,-7.593956,12.4778156,4.8836603,-20.0717716,0.8002599,18.4372597,19.2370949,-17.6374874,,
57.7625809,99.952034,-6.7936325,15.5185595,8.7245274,-22.3122578,-7.2491775,14.0180111,6.7683334,-21.2671242,-7.6147943,12.5372753,4.9222813,-20.1520691,0.7819657,18.473978,19.2555218,-17.6925011,,
