TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
61.6006546,99.9593658,-1.9425787,1.203112,-0.7398667,-3.1457603,-3.1024899,0.7366271,-2.3663626,-3.8390305,-4.5131431,0.2214243,-4.2919188,-4.7345676,-0.9659691,-0.2588163,-1.2252966,-0.7077294,,
61.600708,99.959343,-1.8974091,1.2186995,-0.6791098,-3.116178,-3.0483634,0.7554262,-2.2934375,-3.803704,-4.4578586,0.2482823,-4.2097764,-4.7061415,-0.9082939,-0.2196508,-1.1284554,-0.6892194,,
61.6519089,99.9595947,-1.9110734,1.2361385,-0.675335,-3.1472821,-3.0278718,0.7728845,-2.2554877,-3.8006711,-4.4277749,0.2728243,-4.1551504,-4.7005987,-0.8935045,-0.2012448,-1.09526,-0.6928358,,
61.6204224,99.9590683,-1.869435,1.2531071,-0.6167278,-3.122612,-2.995338,0.8071829,-2.1886551,-3.8024354,-4.3724675,0.3128459,-4.0598211,-4.6853132,-0.8432181,-0.1393851,-0.9831133,-0.7044087,,
61.6466866,99.9593735,-1.8506572,1.2825673,-0.5684898,-3.1332946,-2.9584742,0.8485914,-2.1103828,-3.8069806,-4.3161917,0.3558951,-3.9604964,-4.6720867,-0.7897938,-0.0896393,-0.8799427,-0.7007298,,
61.6845779,99.9595947,-1.8342997,1.3196442,-0.5150554,-3.1540139,-2.91219,0.8851804,-2.0275092,-3.7972858,-4.2630038,0.3998707,-3.8633332,-4.6628742,-0.7212834,-0.0389249,-0.7607172,-0.6829333,,
61.7188606,99.9597397,-1.8327004,1.3212795,-0.511821,-3.1540504,-2.8995869,0.8986555,-2.0014315,-3.7981575,-4.2293172,0.4126343,-3.8168831,-4.6419516,-0.6801818,0.0120944,-0.6685961,-0.6928507,,
61.7125931,99.9599304,-1.7315775,1.3352004,-0.3967771,-3.0668485,-2.7966349,0.9235126,-1.8736222,-3.7200634,-4.1259542,0.4448699,-3.681284,-4.5708237,-0.5669736,0.051263,-0.5162183,-0.6188105,,
61.732769,99.9597626,-1.6564949,1.3731322,-0.2837625,-3.0296979,-2.7161973,0.9625357,-1.7541616,-3.6786494,-4.0389185,0.4883804,-3.5507386,-4.5272989,-0.4671426,0.1125657,-0.3550839,-0.5802817,,
61.6912727,99.9596863,-1.6848052,1.3665931,-0.3186119,-3.0514688,-2.7556467,0.9615436,-1.7946031,-3.7171063,-4.0765376,0.4855183,-3.5912194,-4.5620556,-0.4897483,0.1285629,-0.3616924,-0.6188844,,
61.6666641,99.9591599,-1.7401142,1.345029,-0.395485,-3.0852134,-2.8106577,0.9388151,-1.8723423,-3.7493885,-4.1287298,0.469758,-3.6591716,-4.5984879,-0.5222312,0.1281962,-0.3945423,-0.6510009,,
61.6570015,99.9587326,-1.799289,1.3174021,-0.4822868,-3.1167614,-2.8837557,0.9225718,-1.961684,-3.8062432,-4.1792531,0.4477591,-3.731694,-4.6270123,-0.5747859,0.1246647,-0.4506287,-0.7000242,,
61.6507263,99.9587936,-1.8434994,1.3039178,-0.5399817,-3.1474872,-2.9191475,0.9088515,-2.0107961,-3.8279145,-4.2155733,0.4373369,-3.7784362,-4.6529098,-0.6054589,0.1236344,-0.4823322,-0.7296671,,
61.665638,99.95858,-1.8048708,1.3016589,-0.5036118,-3.1066,-2.8762527,0.9069965,-1.9697561,-3.783165,-4.1711078,0.4418341,-3.7294738,-4.6129427,-0.5775968,0.1268847,-0.4512196,-0.7050551,,
61.6716805,99.9587326,-1.7923464,1.2805846,-0.5121619,-3.0730011,-2.8666186,0.8855901,-1.9815285,-3.7521241,-4.1680193,0.4198202,-3.748399,-4.5878396,-0.5763134,0.1075841,-0.469237,-0.6844712,,
61.7012825,99.9586334,-1.8169075,1.2874315,-0.5298758,-3.1044092,-2.8693006,0.8868777,-1.9829232,-3.7560935,-4.167747,0.4281592,-3.7397876,-4.5959063,-0.588889,0.1010532,-0.4883435,-0.690516,,
61.7140121,99.9580841,-1.8153337,1.2984064,-0.5173274,-3.1138105,-2.8609624,0.9013485,-1.9601139,-3.7622266,-4.1425529,0.4489748,-3.6937783,-4.5915284,-0.6036466,0.117086,-0.4870683,-0.7213063,,
61.7018356,99.9583893,-1.8611152,1.2873142,-0.5742007,-3.1484997,-2.8945012,0.8893462,-2.0056548,-3.7837627,-4.1825547,0.4405125,-3.7422423,-4.6230674,-0.6219836,0.1132784,-0.5092131,-0.7358358,,
61.6472702,99.9577789,-1.8775141,1.2702855,-0.6076285,-3.1478696,-2.9394851,0.8810076,-2.0589776,-3.8204074,-4.2182918,0.4292676,-3.7892241,-4.6475596,-0.6422701,0.1278234,-0.5149544,-0.7706674,,
61.6504211,99.9579315,-1.8690441,1.257841,-0.611603,-3.1269553,-2.9352036,0.875569,-2.0601349,-3.8106875,-4.2090445,0.4210513,-3.7881932,-4.6300955,-0.6245404,0.1383303,-0.4867178,-0.7634444,,
61.6975098,99.9583282,-1.790288,1.2656066,-0.5250813,-3.0559649,-2.8421845,0.8780567,-1.964628,-3.7201569,-4.1271853,0.4277466,-3.6996384,-4.5549321,-0.5562673,0.1437074,-0.4130672,-0.7005481,,
61.6823921,99.9586258,-1.7456096,1.2811096,-0.4649001,-3.0267901,-2.8034635,0.8932183,-1.9107449,-3.6965973,-4.0986314,0.4410172,-3.657814,-4.539649,-0.5245655,0.162627,-0.3624457,-0.6877657,,
61.6432381,99.9584503,-1.8184052,1.2498081,-0.568997,-3.0682831,-2.8754845,0.8576975,-2.0182867,-3.7330971,-4.1806755,0.4109657,-3.7699096,-4.5916414,-0.5467774,0.1625832,-0.3847014,-0.709934,,
61.5826836,99.9581146,-1.8945682,1.1986387,-0.6963294,-3.093277,-2.9817266,0.8092479,-2.1729789,-3.790889,-4.2901545,0.3556231,-3.9347317,-4.6457777,-0.614621,0.1352561,-0.4798726,-0.7504508,,
61.5852127,99.9576416,-1.9209836,1.1911578,-0.7302255,-3.1122112,-3.0105371,0.7995085,-2.2115285,-3.8099601,-4.3125958,0.3472409,-3.9655552,-4.6598368,-0.6268882,0.132136,-0.49526,-0.7595979,,
61.5551071,99.9572601,-1.9077638,1.1915755,-0.7165886,-3.0994096,-2.9961605,0.7906579,-2.2060027,-3.7867329,-4.3141088,0.3494664,-3.9648426,-4.6635752,-0.6037205,0.1365311,-0.4676971,-0.7408254,,
61.5289803,99.9575195,-1.8183305,1.1806529,-0.6380778,-2.9990535,-2.9332166,0.7845352,-2.1491816,-3.7176661,-4.2648945,0.3378291,-3.9272659,-4.6027236,-0.5904679,0.116924,-0.4740515,-0.7079656,,
61.5026665,99.9580078,-1.7314491,1.1751277,-0.5567214,-2.9066472,-2.8591063,0.7817041,-2.0779021,-3.6407256,-4.2107182,0.3350836,-3.8758349,-4.5458021,-0.5691254,0.1008165,-0.4688164,-0.6705156,,
61.5037918,99.9577713,-1.6943433,1.1990975,-0.4956458,-2.8935113,-2.8255184,0.8006722,-2.0253463,-3.6261063,-4.1796465,0.3550264,-3.82482,-4.5346727,-0.5409002,0.1209721,-0.4204354,-0.6624459,,
61.5177994,99.9578705,-1.7648687,1.1710985,-0.5941705,-2.9360375,-2.8907611,0.766216,-2.1250453,-3.6568921,-4.2492151,0.3174946,-3.9319203,-4.5667095,-0.6490372,0.0586757,-0.5908698,-0.7082871,,
61.4869385,99.9572754,-1.8119233,1.1327808,-0.6795424,-2.9447739,-2.9664965,0.7246089,-2.242388,-3.6910198,-4.3265352,0.2692463,-4.0574884,-4.5957813,-0.7558847,-0.0050693,-0.761463,-0.7513902,,
61.493145,99.9569168,-1.8540409,1.1165874,-0.7378536,-2.9706981,-3.0112789,0.7041194,-2.3076596,-3.7153122,-4.3680377,0.2479626,-4.120276,-4.6160007,-0.8624991,-0.0627827,-0.9257917,-0.8002917,,
61.479393,99.9564972,-1.867686,1.0837506,-0.7843354,-2.9515066,-3.0355499,0.6790464,-2.3570037,-3.7145107,-4.3828788,0.2247182,-4.1583605,-4.6075974,-0.9641812,-0.1273746,-1.0920665,-0.8373827,,
61.5482788,99.9568939,-1.7790334,1.0963781,-0.6830554,-2.8754816,-2.926919,0.6882358,-2.2391832,-3.6150692,-4.2785821,0.2386739,-4.0401087,-4.5172558,-0.9196259,-0.1414963,-1.0616326,-0.7787055,,
61.5085869,99.9569168,-1.7235664,1.0891241,-0.6348425,-2.8127611,-2.8823123,0.6941105,-2.1887021,-3.5763383,-4.2332091,0.2492246,-3.9841847,-4.4824343,-0.8857196,-0.1417815,-1.0280113,-0.7445138,,
61.5362854,99.9565125,-1.7049497,1.1228727,-0.5824772,-2.827893,-2.846837,0.7190028,-2.128334,-3.5657551,-4.194941,0.2824535,-3.9126873,-4.4773946,-0.8409837,-0.1081141,-0.9496077,-0.7334449,,
61.5638847,99.9569626,-1.6924168,1.143007,-0.5498101,-2.835494,-2.8179736,0.7511383,-2.0673356,-3.5690277,-4.1490679,0.3141011,-3.8351669,-4.4631696,-0.7957784,-0.0634742,-0.8597621,-0.7328794,,
61.5016365,99.9571609,-1.6916195,1.1378435,-0.5541758,-2.8295331,-2.8278673,0.7568605,-2.0715063,-3.5846429,-4.162066,0.3211322,-3.8411336,-4.4831982,-0.7799124,-0.0330806,-0.8135023,-0.7474068,,
61.5300674,99.9567947,-1.7137743,1.1411593,-0.573015,-2.8550038,-2.8383348,0.7545192,-2.0843155,-3.5927689,-4.1660786,0.3230167,-3.8432617,-4.4890952,-0.7838994,-0.0175645,-0.8019732,-0.76691,,
61.5502434,99.9567566,-1.6500202,1.1393043,-0.5111161,-2.7893953,-2.7730021,0.7658884,-2.0076137,-3.5388062,-4.085885,0.3381299,-3.7479553,-4.424015,-0.7506131,-0.0128736,-0.7639958,-0.7383143,,
61.4975662,99.9570389,-1.557807,1.1371509,-0.4210562,-2.695029,-2.6929846,0.771884,-1.9216006,-3.4647846,-4.0219946,0.3506353,-3.6715596,-4.3726301,-0.7076592,-0.0205367,-0.7287048,-0.6876972,,
61.4963608,99.9566803,-1.5545738,1.1350693,-0.4199046,-2.689714,-2.6913929,0.767738,-1.924155,-3.4590468,-4.019135,0.3498076,-3.6695271,-4.3689423,-0.7181693,-0.0242722,-0.7429504,-0.6944719,,
61.5305061,99.9567795,-1.5825109,1.1400602,-0.4428507,-2.7226424,-2.7084172,0.7642439,-1.9446733,-3.4725769,-4.0375972,0.3438923,-3.6939044,-4.3814893,-0.7284388,-0.0187214,-0.7476692,-0.710292,,
61.5355835,99.9562683,-1.5825258,1.1360763,-0.4468496,-2.718673,-2.7173181,0.7639763,-1.9538418,-3.48121,-4.0326777,0.3427297,-3.6901481,-4.3754072,-0.7486758,-0.0311526,-0.7803376,-0.718098,,
61.557457,99.9562454,-1.5926278,1.1375962,-0.4554316,-2.7302947,-2.7108207,0.7678003,-1.9435208,-3.4785366,-4.0177221,0.3524559,-3.6654663,-4.3701782,-0.7812762,-0.0349148,-0.8167003,-0.7469364,,
61.5749397,99.9565277,-1.5549437,1.1409718,-0.4143718,-2.6959863,-2.6703312,0.7670826,-1.9037488,-3.4373298,-3.986969,0.3511682,-3.6360004,-4.3381376,-0.7276722,-0.0236873,-0.7518684,-0.7045595,,
61.5981064,99.9572449,-1.4227453,1.1676915,-0.2554539,-2.590508,-2.5309711,0.8039454,-1.7275251,-3.3348327,-3.8503232,0.3904646,-3.4600587,-4.240788,-0.6093872,0.0135138,-0.5963817,-0.6234753,,
61.5600471,99.9575424,-1.3361204,1.1882633,-0.1482568,-2.5244555,-2.4427142,0.8352199,-1.6079947,-3.2778516,-3.7679749,0.431004,-3.3371711,-4.1989784,-0.5353997,0.0489865,-0.4869208,-0.5849601,,
61.5413704,99.9573669,-1.3565539,1.1886724,-0.1682816,-2.5452983,-2.4598918,0.8379717,-1.6224203,-3.297781,-3.7818382,0.4383877,-3.3436503,-4.2202258,-0.5425856,0.0557509,-0.4873424,-0.5989105,,
61.5374451,99.9569931,-1.3852075,1.175635,-0.2099728,-2.5609143,-2.4888833,0.8274637,-1.6619198,-3.3162639,-3.80214,0.4306684,-3.3716717,-4.2328091,-0.5644123,0.053239,-0.511681,-0.6182252,,
61.545166,99.9568405,-1.4309341,1.1622467,-0.2690874,-2.5932522,-2.5379965,0.8142662,-1.7242302,-3.3521798,-3.8434596,0.4129773,-3.4306831,-4.2564373,-0.6078966,0.0499139,-0.5584907,-0.6583845,,
61.5365295,99.9564819,-1.4582967,1.1461229,-0.3125737,-2.604491,-2.5680251,0.7964547,-1.7720705,-3.3643963,-3.8721366,0.3979519,-3.4743848,-4.2700882,-0.6307558,0.04897,-0.5822939,-0.6802999,,
61.5041695,99.9571686,-1.35439,1.141102,-0.2136882,-2.4955637,-2.4790738,0.7984711,-1.6811024,-3.277462,-3.8033557,0.3990144,-3.404541,-4.2023702,-0.5547125,0.0543568,-0.5008634,-0.6096432,,
61.5119133,99.9570618,-1.3333067,1.1208613,-0.2128454,-2.4542396,-2.4717152,0.77221,-1.7000052,-3.2438424,-3.8055542,0.3688414,-3.4369125,-4.1743956,-0.5628837,0.0239077,-0.5394839,-0.5873655,,
61.4927444,99.9567032,-1.3770665,1.1085759,-0.2688906,-2.4857142,-2.5138054,0.7550139,-1.7592916,-3.2687364,-3.8510959,0.3568288,-3.4944673,-4.2079248,-0.6049615,0.0030787,-0.602391,-0.6086143,,
61.4761276,99.9564896,-1.3930675,1.0945053,-0.2989621,-2.4876444,-2.5432961,0.7409449,-1.802851,-3.2841573,-3.8807678,0.3393056,-3.5416622,-4.2200732,-0.6203306,-0.0012124,-0.6220514,-0.6196924,,
61.5128784,99.956543,-1.4318007,1.0870726,-0.3451283,-2.5189447,-2.5710607,0.7316118,-1.8399487,-3.3025887,-3.9010043,0.3276754,-3.573529,-4.2286797,-0.6587399,-0.002272,-0.6615204,-0.6570424,,
61.4924202,99.9560928,-1.4799002,1.0667474,-0.4135528,-2.5467188,-2.6192172,0.7093921,-1.9103251,-3.3285251,-3.9482613,0.3111614,-3.6372998,-4.2594223,-0.7132391,-0.0161384,-0.7298863,-0.6976753,,
61.5424271,99.9565811,-1.4681604,1.0601972,-0.408363,-2.5284286,-2.5924377,0.7074977,-1.8854399,-3.2998519,-3.9144535,0.3074821,-3.6071708,-4.2219357,-0.706383,-0.0262818,-0.7331737,-0.6806759,,
61.5287094,99.9569626,-1.3860395,1.0546689,-0.3317706,-2.4407797,-2.526377,0.6988012,-1.8280756,-3.2250943,-3.8709035,0.2956339,-3.5754693,-4.1665368,-0.6433572,-0.030816,-0.6746817,-0.6131157,,
61.4507141,99.9567413,-1.3793674,1.0260836,-0.3536837,-2.4055223,-2.5416291,0.6709762,-1.8711531,-3.2125218,-3.9046593,0.2727777,-3.632082,-4.1774373,-0.660849,-0.0454358,-0.7067935,-0.6159879,,
61.4673462,99.9566345,-1.4286863,1.0155554,-0.4135307,-2.4443128,-2.5994234,0.6621689,-1.9377543,-3.2615085,-3.9495654,0.2536352,-3.69613,-4.2032008,-0.6948124,-0.0568999,-0.7522212,-0.6384873,,
61.4792366,99.9566422,-1.4860566,1.0023072,-0.4841495,-2.488435,-2.6393714,0.6423927,-1.9974788,-3.2816799,-3.9930081,0.2392708,-3.7539372,-4.2322788,-0.726689,-0.065605,-0.7928032,-0.6616589,,
61.4558182,99.956459,-1.4971106,0.9891898,-0.5083207,-2.4863715,-2.6588626,0.6363238,-2.0230393,-3.2951024,-4.0064859,0.2334987,-3.7731872,-4.239984,-0.7512358,-0.0658901,-0.8176349,-0.6859207,,
61.427803,99.9559784,-1.5206678,0.9824647,-0.5386029,-2.5032036,-2.6866786,0.630994,-2.0561852,-3.3175883,-4.0301666,0.2333365,-3.79703,-4.2635031,-0.7836509,-0.0679524,-0.8521127,-0.7162737,,
61.4508553,99.9556808,-1.4914711,0.9849041,-0.5069669,-2.4764462,-2.6487174,0.6258081,-2.0234096,-3.2744415,-3.9969773,0.2356933,-3.7614841,-4.2326708,-0.7553914,-0.0789713,-0.8348719,-0.6769952,,
61.4863167,99.9564896,-1.4317441,0.9919547,-0.4401892,-2.4237702,-2.5875256,0.639177,-1.9488485,-3.2266185,-3.9362578,0.2408192,-3.6956394,-4.1770773,-0.7072138,-0.0616791,-0.7694019,-0.6461095,,
61.457634,99.9566269,-1.448913,0.9797704,-0.4695426,-2.4287546,-2.6081314,0.6338077,-1.974824,-3.2418551,-3.9563816,0.2359891,-3.7205925,-4.1923704,-0.7209633,-0.0683008,-0.7897732,-0.6532374,,
61.4484062,99.956337,-1.4968573,0.9714683,-0.5257891,-2.4683967,-2.6598296,0.6225484,-2.0377815,-3.2822938,-4.0055075,0.2233111,-3.7823963,-4.2288189,-0.7554623,-0.0731112,-0.8290828,-0.6829262,,
61.4640274,99.9561005,-1.5325418,0.9652748,-0.567667,-2.4978876,-2.6887467,0.6143988,-2.0748479,-3.3030605,-4.0275459,0.216708,-3.8110378,-4.2442541,-0.7810786,-0.0659876,-0.8475757,-0.7156662,,
61.3879814,99.9561234,-1.569958,0.9390853,-0.6312727,-2.5091138,-2.7432492,0.5969244,-2.1468246,-3.3400886,-4.0875111,0.1995186,-3.8881927,-4.2870302,-0.8213457,-0.0756578,-0.8975131,-0.7462631,,
61.3900452,99.955719,-1.5954608,0.931376,-0.6644849,-2.5269074,-2.7633286,0.5767668,-2.1870618,-3.3400104,-4.1171732,0.1855318,-3.9318414,-4.3027048,-0.8368087,-0.0816325,-0.918951,-0.7557516,,
61.4186821,99.9562531,-1.5117575,0.9347302,-0.5774271,-2.4465585,-2.6898522,0.5883572,-2.101995,-3.2781246,-4.041491,0.1881791,-3.8535125,-4.2296705,-0.7596029,-0.0727404,-0.8328527,-0.6874376,,
61.3899422,99.9562988,-1.5073535,0.9295878,-0.5781659,-2.4370122,-2.6901674,0.5843649,-2.1063027,-3.2744479,-4.0488667,0.186283,-3.8627839,-4.2351499,-0.7558351,-0.0706262,-0.8269705,-0.685784,,
61.3687515,99.9560089,-1.5604784,0.9145095,-0.6463689,-2.475059,-2.7543221,0.5669962,-2.1878257,-3.3212333,-4.1123419,0.1650535,-3.9474888,-4.2773962,-0.8104227,-0.0802775,-0.8912098,-0.7307204,,
61.3476639,99.9560242,-1.5996916,0.9083764,-0.6917152,-2.5081387,-2.7842345,0.5534496,-2.2312846,-3.3375988,-4.1551042,0.1577703,-3.9975333,-4.3128748,-0.8267187,-0.0888615,-0.91609,-0.7384325,,
61.3371658,99.9559479,-1.6484988,0.9018608,-0.747038,-2.5504298,-2.8385577,0.5512866,-2.287771,-3.3897586,-4.1996026,0.1505267,-4.0492759,-4.3501291,-0.8708393,-0.0889179,-0.9602672,-0.7824968,,
61.3483162,99.9564438,-1.6871517,0.8977442,-0.7898074,-2.5849662,-2.8602474,0.5470273,-2.3137202,-3.4071889,-4.223876,0.1469318,-4.0771441,-4.3708081,-0.8931888,-0.0789136,-0.9726125,-0.8148507,,
61.337822,99.9560699,-1.6085984,0.9015894,-0.7074089,-2.5102582,-2.7991979,0.5543024,-2.2453954,-3.3534153,-4.1622229,0.155594,-4.0068293,-4.3178167,-0.8246534,-0.0726824,-0.8978456,-0.7525464,,
61.3166504,99.9564972,-1.5520724,0.9061401,-0.6463324,-2.4582832,-2.7471004,0.5652071,-2.1823936,-3.3122222,-4.1183858,0.16725,-3.9513359,-4.2856359,-0.7874827,-0.0642067,-0.8521989,-0.7238512,,
61.2739029,99.956665,-1.59251,0.8991483,-0.6937616,-2.4917288,-2.7884541,0.5588124,-2.2301419,-3.3471813,-4.1677704,0.1623814,-4.0055885,-4.3301516,-0.8180165,-0.0651955,-0.8837216,-0.7533963,,
61.2573776,99.9562531,-1.6264715,0.8880349,-0.7388365,-2.5145772,-2.8412797,0.547326,-2.2944541,-3.3885205,-4.2150364,0.1439238,-4.0713129,-4.3589602,-0.8477911,-0.0711546,-0.9194554,-0.7772118,,
61.233757,99.9560776,-1.6732239,0.8799206,-0.7937033,-2.5532146,-2.8910122,0.5367912,-2.3547211,-3.4277177,-4.2667627,0.1335806,-4.1333818,-4.4003429,-0.876474,-0.0786631,-0.9556471,-0.7983863,,
61.2292099,99.9560623,-1.7384278,0.8607531,-0.8780745,-2.5992508,-2.958524,0.5183142,-2.4407096,-3.4767518,-4.3295655,0.1106146,-4.219151,-4.4401803,-0.9345295,-0.0887521,-1.023792,-0.8463532,,
61.2244072,99.9557114,-1.7525237,0.853741,-0.8991827,-2.6063349,-2.972156,0.5093842,-2.4632719,-3.4814537,-4.3419218,0.1056305,-4.2364917,-4.4475527,-0.9256641,-0.0961081,-1.0222826,-0.8301317,,
61.2477493,99.9563599,-1.6941974,0.8710546,-0.8235426,-2.5653224,-2.8919225,0.5257598,-2.3666627,-3.4175963,-4.2727861,0.1291631,-4.1438227,-4.4019485,-0.8301792,-0.0875837,-0.9182727,-0.7431709,,
61.2582512,99.9565353,-1.6683168,0.8899182,-0.7787985,-2.5583055,-2.8540311,0.5546655,-2.2998655,-3.4086108,-4.2222843,0.1619022,-4.0605822,-4.3841863,-0.8142399,-0.0630892,-0.8778386,-0.7517259,,
61.2718201,99.956337,-1.6765118,0.924472,-0.7524397,-2.601054,-2.8418331,0.600489,-2.2418439,-3.4422367,-4.1835198,0.214898,-3.9688213,-4.3984175,-0.7922668,-0.0244149,-0.8171909,-0.7684269,,
61.2651367,99.9567719,-1.6572874,0.9678232,-0.6898643,-2.6251814,-2.8028176,0.6530027,-2.1503146,-3.455735,-4.1363382,0.2726342,-3.8639038,-4.4089727,-0.734403,0.0344633,-0.7004484,-0.7694409,,
61.2115898,99.9570465,-1.5575833,1.023452,-0.5345312,-2.5811064,-2.6870623,0.7282817,-1.9592807,-3.4152598,-4.014544,0.3655123,-3.6492317,-4.3800564,-0.6227211,0.1182669,-0.504962,-0.7415618,,
