HR,HRR
79.0,0.04272379620872568
79.0,0.04272379620872568
80.0,0.05259262305193469
83.0,0.08219910358156174
84.0,0.09206793042477075
81.0,0.062461449895143704
78.0,0.03285496936551666
77.0,0.022986142522307653
76.0,0.013117315679098638
75.0,0.0032484888358896243
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
74.0,-0.006620338007319389
75.0,0.0032484888358896243
75.0,0.0032484888358896243
76.0,0.013117315679098638
76.0,0.013117315679098638
75.0,0.0032484888358896243
73.0,-0.016489164850528402
72.0,-0.026357991693737415
71.0,-0.03622681853694643
69.0,-0.05596447222336446
69.0,-0.05596447222336446
69.0,-0.05596447222336446
70.0,-0.046095645380155446
71.0,-0.03622681853694643
71.0,-0.03622681853694643
72.0,-0.026357991693737415
71.0,-0.03622681853694643
71.0,-0.03622681853694643
72.0,-0.026357991693737415
73.0,-0.016489164850528402
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
72.0,-0.026357991693737415
72.0,-0.026357991693737415
71.0,-0.03622681853694643
71.0,-0.03622681853694643
71.0,-0.03622681853694643
72.0,-0.026357991693737415
72.0,-0.026357991693737415
73.0,-0.016489164850528402
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
72.0,-0.026357991693737415
71.0,-0.03622681853694643
71.0,-0.03622681853694643
71.0,-0.03622681853694643
71.0,-0.03622681853694643
74.0,-0.006620338007319389
74.5,-0.0016859245857148825
75.0,0.0032484888358896243
77.0,0.022986142522307653
77.0,0.022986142522307653
76.0,0.013117315679098638
75.0,0.0032484888358896243
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
74.0,-0.006620338007319389
74.0,-0.006620338007319389
74.0,-0.006620338007319389
74.0,-0.006620338007319389
75.0,0.0032484888358896243
75.0,0.0032484888358896243
75.0,0.0032484888358896243
74.0,-0.006620338007319389
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
73.0,-0.016489164850528402
74.0,-0.006620338007319389
74.0,-0.006620338007319389
75.0,0.0032484888358896243
76.0,0.013117315679098638
77.0,0.022986142522307653
77.0,0.022986142522307653
77.0,0.022986142522307653
77.0,0.022986142522307653
77.0,0.022986142522307653
76.0,0.013117315679098638
76.0,0.013117315679098638
76.0,0.013117315679098638
77.0,0.022986142522307653
79.0,0.04272379620872568
80.0,0.05259262305193469
80.0,0.05259262305193469
80.0,0.05259262305193469
80.0,0.05259262305193469
80.0,0.05259262305193469
79.0,0.04272379620872568
79.0,0.04272379620872568
79.0,0.04272379620872568
80.0,0.05259262305193469
80.0,0.05259262305193469
78.0,0.03285496936551666
77.0,0.022986142522307653
76.0,0.013117315679098638
76.0,0.013117315679098638
77.0,0.022986142522307653
76.0,0.013117315679098638
76.0,0.013117315679098638
75.0,0.0032484888358896243
75.0,0.0032484888358896243
75.0,0.0032484888358896243
74.0,-0.006620338007319389
74.0,-0.006620338007319389
73.0,-0.016489164850528402
73.0,-0.016489164850528402
75.0,0.0032484888358896243
76.0,0.013117315679098638
77.0,0.022986142522307653
78.0,0.03285496936551666
78.0,0.03285496936551666
78.0,0.03285496936551666
79.0,0.04272379620872568
80.0,0.05259262305193469
82.0,0.07233027673835273
83.0,0.08219910358156174
86.0,0.11180558411118878
87.0,0.1216744109543978
89.0,0.14141206464081582
91.0,0.16114971832723385
91.0,0.16114971832723385
91.0,0.16114971832723385
91.0,0.16114971832723385
93.0,0.18088737201365188
93.0,0.18088737201365188
92.0,0.17101854517044285
92.0,0.17101854517044285
92.0,0.17101854517044285
93.0,0.18088737201365188
93.0,0.18088737201365188
94.0,0.19075619885686088
94.0,0.19075619885686088
95.0,0.2006250257000699
96.0,0.2104938525432789
96.0,0.2104938525432789
97.0,0.22036267938648793
98.0,0.23023150622969693
98.0,0.23023150622969693
98.0,0.23023150622969693
97.0,0.22036267938648793
96.0,0.2104938525432789
95.0,0.2006250257000699
95.0,0.2006250257000699
96.0,0.2104938525432789
97.0,0.22036267938648793
97.0,0.22036267938648793
99.0,0.24010033307290596
100.0,0.24996915991611496
102.0,0.269706813602533
102.0,0.269706813602533
102.0,0.269706813602533
103.0,0.279575640445742
104.0,0.289444467288951
104.0,0.289444467288951
103.0,0.279575640445742
103.0,0.279575640445742
102.0,0.269706813602533
102.0,0.269706813602533
102.0,0.269706813602533
102.0,0.269706813602533
102.0,0.269706813602533
103.0,0.279575640445742
103.0,0.279575640445742
104.0,0.289444467288951
104.0,0.289444467288951
104.0,0.289444467288951
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
107.0,0.31905094781857807
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
109.0,0.33878860150499607
109.0,0.33878860150499607
109.0,0.33878860150499607
109.0,0.33878860150499607
109.0,0.33878860150499607
108.0,0.32891977466178707
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
107.0,0.31905094781857807
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
108.0,0.32891977466178707
107.0,0.31905094781857807
107.0,0.31905094781857807
108.0,0.32891977466178707
107.0,0.31905094781857807
107.0,0.31905094781857807
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
106.0,0.30918212097536907
107.0,0.31905094781857807
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
106.0,0.30918212097536907
105.0,0.29931329413216
103.0,0.279575640445742
103.0,0.279575640445742
103.0,0.279575640445742
102.0,0.269706813602533
102.0,0.269706813602533
102.0,0.269706813602533
103.0,0.279575640445742
104.0,0.289444467288951
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
104.0,0.289444467288951
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
104.0,0.289444467288951
103.0,0.279575640445742
103.0,0.279575640445742
102.0,0.269706813602533
103.0,0.279575640445742
104.0,0.289444467288951
105.0,0.29931329413216
106.0,0.30918212097536907
107.0,0.31905094781857807
107.0,0.31905094781857807
108.0,0.32891977466178707
108.0,0.32891977466178707
107.0,0.31905094781857807
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
106.0,0.30918212097536907
107.0,0.31905094781857807
107.0,0.31905094781857807
107.0,0.31905094781857807
107.0,0.31905094781857807
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
106.0,0.30918212097536907
105.0,0.29931329413216
105.0,0.29931329413216
104.0,0.289444467288951
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
105.0,0.29931329413216
104.0,0.289444467288951
104.0,0.289444467288951
104.0,0.289444467288951
105.0,0.29931329413216
