t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
124.0,19.93,0.257,5.123,474,86.3722857,96.5292642,1.12,48.3,6.0,43.2,38.6,1.35,0.4,18.79,2.33,17.85,3.33,20.87,0.07,135,17,128,24,105,1.64,45,REST,20.4,48,653,765,638,26.6,0.44,5,10.0,0,0,638,0,0.0,100.0,1.12,0,1.8,1.21,3.01,0.6,0.11,0.71,3,0,0,,3,97.1,105,0.14,27.02
131.0,8.24,1.637,13.492,1084,462.513031,493.8420398,1.07,273.4,73.0,27.9,26.2,7.22,2.1,16.7,4.46,15.79,5.29,20.88,0.06,120,32,113,38,105,1.64,72,REST,20.4,48,653,765,3380,140.8,2.35,5,52.7,0,0,3380,0,0.0,100.0,1.07,0,3.1,4.18,7.28,0.43,0.15,1.13,7,0,0,,17,92.3,105,0.53,39.68
134.0,17.86,0.511,9.125,257,323.3192423,304.4174881,0.94,85.2,20.9,24.4,25.9,5.04,1.4,16.67,4.09,15.17,5.44,20.88,0.08,120,29,109,39,105,1.64,76,REST,20.4,48,653,765,2298,95.7,1.6,5,35.8,0,459,1839,0,20.0,80.0,0.94,0,1.27,2.09,3.36,0.38,0.14,0.96,3,0,0,,12,94.8,105,0.4,40.65
138.0,17.14,1.922,32.949,1435,1333.0577506,1200.1601682,0.9,309.6,85.5,23.8,26.5,20.8,5.9,16.11,4.45,15.08,5.29,20.87,0.07,116,32,108,38,105,1.64,75,REST,20.4,48,653,765,9388,391.1,6.52,5,146.5,0,3194,6193,0,34.0,66.0,0.9,0,1.74,1.76,3.5,0.5,0.16,1.518,4,0,0,,48,81.3,105,1.1,39.68
141.0,18.52,1.813,33.574,1554,1222.1718156,1122.3138046,0.92,300.4,74.3,26.4,28.8,19.07,5.4,16.57,4.1,15.58,4.88,20.87,0.08,119,29,112,35,105,1.64,75,REST,20.4,48,653,765,8641,360.1,6.0,6,134.8,0,2410,6232,0,27.9,72.1,0.92,0,1.54,1.7,3.24,0.48,0.17,1.526,3,0,0,,44,80.9,105,1.18,37.03
144.0,17.24,2.135,36.81,1699,1308.0958177,1210.6820355,0.93,355.8,85.9,27.2,29.4,20.41,5.8,16.67,4.02,15.65,4.87,20.87,0.07,120,29,112,35,105,1.64,75,REST,20.4,48,653,765,9264,386.0,6.43,6,144.5,0,2355,6909,0,25.4,74.6,0.93,0,1.84,1.64,3.48,0.53,0.19,1.566,3,0,0,,47,79.1,105,1.16,36.97
147.0,18.69,1.932,36.112,1399,1343.0006292,1219.8515856,0.91,318.5,79.8,25.9,28.5,20.95,6.0,16.49,4.13,15.38,5.11,20.87,0.07,118,30,110,37,105,1.64,74,REST,20.4,48,653,765,9475,394.8,6.58,6,147.8,0,2965,6509,0,31.3,68.7,0.91,0,1.67,1.54,3.21,0.52,0.19,1.558,3,0,0,,48,79.5,105,1.16,38.52
151.0,18.52,1.852,34.296,1599,1245.1842402,1133.9326919,0.91,307.2,74.9,26.5,29.1,19.43,5.6,16.59,4.04,15.55,4.92,20.87,0.07,119,29,112,35,105,1.64,76,REST,20.4,48,653,765,8789,366.2,6.1,7,137.1,0,2680,6109,0,30.5,69.5,0.91,0,1.6,1.64,3.24,0.49,0.18,1.535,4,0,0,,45,80.5,105,1.16,37.29
154.0,19.54,1.807,35.316,1553,1352.9522515,1221.6164337,0.9,295.6,76.4,25.1,27.8,21.11,6.0,16.36,4.23,15.29,5.11,20.87,0.07,117,30,110,37,105,1.64,76,REST,20.4,48,653,765,9533,397.2,6.62,7,148.7,0,3158,6375,0,33.1,66.9,0.9,0,1.6,1.47,3.07,0.52,0.17,1.548,3,0,0,,49,79.9,105,1.13,38.52
157.0,18.69,1.754,32.785,1462,1309.7219842,1148.6730591,0.88,284.0,75.1,24.0,27.4,20.43,5.8,16.19,4.28,14.92,5.31,20.87,0.07,116,31,107,38,105,1.64,76,REST,20.4,48,653,765,9175,382.3,6.37,7,143.1,0,3850,5324,0,42.0,58.0,0.88,0,1.68,1.53,3.21,0.52,0.19,1.516,3,0,0,,47,81.4,105,1.04,39.81
160.0,20.91,1.639,34.265,1553,1374.0550973,1195.7092123,0.87,265.2,69.9,23.9,27.4,21.44,6.1,16.18,4.26,15.02,5.22,20.87,0.07,116,31,108,37,105,1.64,76,REST,20.4,48,653,765,9611,400.4,6.67,8,149.9,0,4257,5353,0,44.3,55.7,0.87,0,1.58,1.29,2.87,0.55,0.18,1.535,3,0,0,,50,80.5,105,1.04,39.23
163.0,16.95,1.892,32.068,1606,1333.3439161,1144.5510238,0.86,303.1,82.5,23.2,27.0,20.8,5.9,16.02,4.36,14.79,5.36,20.87,0.07,115,31,106,38,105,1.64,75,REST,20.4,48,653,765,9301,387.5,6.46,8,145.1,0,4495,4806,0,48.3,51.7,0.86,0,1.92,1.62,3.54,0.54,0.18,1.506,3,0,0,,48,81.8,105,0.99,40.13
167.0,18.93,2.069,39.161,1537,1761.4899502,1499.7659175,0.85,323.2,96.7,21.5,25.2,27.48,7.9,15.62,4.67,14.42,5.63,20.86,0.07,112,34,104,40,105,1.64,75,REST,20.4,48,653,765,12268,511.2,8.52,8,191.4,0,6221,6047,0,50.7,49.3,0.85,0,1.54,1.63,3.17,0.49,0.16,1.593,4,0,0,,64,77.7,105,1.34,41.88
170.0,18.35,2.083,38.22,1956,1610.3524948,1407.9909139,0.87,332.0,93.7,22.9,26.2,25.12,7.2,15.94,4.5,14.69,5.5,20.87,0.07,114,32,105,39,105,1.64,74,REST,20.4,48,653,765,11274,469.7,7.83,9,175.9,0,4835,6439,0,42.9,57.1,0.87,0,1.67,1.6,3.27,0.51,0.18,1.582,3,0,0,,58,78.3,105,1.25,41.04
173.0,18.93,2.028,38.385,1769,1609.1111861,1424.6853331,0.89,323.3,91.9,23.0,26.0,25.1,7.2,15.94,4.53,14.72,5.53,20.86,0.07,114,33,106,40,105,1.64,74,REST,20.4,48,653,765,11293,470.6,7.84,9,176.2,0,4418,6876,0,39.1,60.9,0.89,0,1.58,1.59,3.17,0.5,0.18,1.584,3,0,0,,58,78.2,105,1.28,41.23
176.0,18.4,2.19,40.307,1861,1693.5400308,1521.4344495,0.9,348.8,100.9,23.0,25.6,26.42,7.5,15.93,4.61,14.75,5.62,20.87,0.07,114,33,106,40,105,1.64,75,REST,20.4,48,653,765,11921,496.7,8.28,10,186.0,0,4135,7786,0,34.7,65.3,0.9,0,1.68,1.58,3.26,0.52,0.18,1.605,3,0,0,,61,77.1,105,1.3,41.81
180.0,18.13,2.082,37.74,1848,1567.11335,1422.6957827,0.91,332.6,95.8,23.3,25.6,24.45,7.0,15.98,4.6,14.76,5.61,20.87,0.07,115,33,106,40,105,1.64,74,REST,20.4,48,653,765,11054,460.6,7.68,10,172.5,0,3477,7578,0,31.5,68.5,0.91,0,1.65,1.66,3.31,0.5,0.18,1.577,4,0,0,,57,78.6,105,1.26,41.75
182.0,22.3,1.605,35.799,1799,1370.2521733,1260.2379292,0.92,262.2,69.2,25.0,27.2,21.38,6.1,16.34,4.31,15.27,5.3,20.86,0.08,117,31,110,38,105,1.64,76,REST,20.4,48,653,765,9692,403.8,6.73,10,151.2,0,2656,7036,0,27.4,72.6,0.92,0,1.6,1.09,2.69,0.59,0.18,1.554,2,0,0,,49,79.7,105,1.0,39.75
186.0,14.49,2.174,31.507,1220,1654.4469458,1430.591446,0.86,319.5,120.4,18.4,21.3,25.81,7.4,14.7,5.54,13.49,6.37,20.83,0.08,106,40,97,46,105,1.64,75,REST,20.4,48,653,765,11557,481.6,8.03,11,180.3,0,5337,6220,0,46.2,53.8,0.86,0,1.71,2.43,4.14,0.41,0.12,1.498,4,0,0,,60,82.1,105,1.27,46.66
190.0,18.07,2.034,36.759,2146,1670.1602235,1508.9837155,0.9,313.2,102.2,21.3,23.5,26.06,7.4,15.4,5.02,14.22,5.93,20.75,0.09,111,36,102,43,105,1.64,75,REST,20.4,48,653,765,11770,490.4,8.17,11,183.6,0,3877,7893,0,32.9,67.1,0.9,0,1.86,1.46,3.32,0.56,0.14,1.565,4,0,0,,60,79.1,105,1.09,43.82
193.0,17.29,2.488,43.02,2094,1887.6052933,1731.3440175,0.92,388.8,122.6,22.1,24.1,29.45,8.4,15.63,4.93,14.42,5.89,20.81,0.09,112,35,104,42,105,1.64,75,REST,20.4,48,653,765,13343,556.0,9.27,12,208.2,0,3770,9573,0,28.3,71.7,0.92,0,1.83,1.64,3.47,0.53,0.16,1.634,3,0,0,,68,75.6,105,1.36,43.56
196.0,18.24,2.382,43.441,2089,1752.5504988,1653.6765571,0.94,382.5,110.9,24.1,25.5,27.34,7.8,16.06,4.66,14.68,5.78,20.85,0.08,115,33,105,42,105,1.64,75,REST,20.4,48,653,765,12462,519.2,8.65,12,194.4,0,2400,10062,0,19.3,80.7,0.94,0,1.61,1.68,3.29,0.49,0.19,1.638,3,0,0,,63,75.3,105,1.48,42.85
200.0,19.29,2.383,45.974,1841,1922.8441245,1811.9688591,0.94,378.5,114.8,23.2,24.6,30.0,8.6,15.88,4.82,14.62,5.92,20.85,0.08,114,35,105,43,105,1.64,73,REST,20.4,48,653,765,13669,569.5,9.49,13,213.2,0,2690,10979,0,19.7,80.3,0.94,0,1.44,1.67,3.11,0.46,0.18,1.663,4,0,0,,69,73.9,105,1.65,43.75
203.0,18.4,2.394,44.061,2015,1843.2992364,1752.973631,0.95,380.0,116.4,23.2,24.4,28.76,8.2,15.87,4.86,14.65,5.91,20.85,0.08,114,35,105,42,105,1.64,74,REST,20.4,48,653,765,13129,547.0,9.12,13,204.8,0,2196,10933,0,16.7,83.3,0.95,0,1.65,1.61,3.26,0.51,0.17,1.644,3,0,0,,67,75.0,105,1.45,43.69
206.0,18.4,2.327,42.828,1937,1828.6804394,1744.6118991,0.95,366.9,115.8,22.7,23.8,28.53,8.2,15.77,4.98,14.54,6.01,20.85,0.08,113,36,104,43,105,1.64,74,REST,20.4,48,653,765,13033,543.1,9.05,14,203.3,0,2045,10988,0,15.7,84.3,0.95,0,1.59,1.67,3.26,0.49,0.16,1.632,3,0,0,,66,75.7,105,1.46,44.33
209.0,17.96,2.571,46.186,2232,1893.4424085,1844.9076005,0.97,410.3,125.5,23.7,24.4,29.54,8.4,15.96,4.88,14.74,5.92,20.86,0.08,115,35,106,43,105,1.64,73,REST,20.4,48,653,765,13556,564.8,9.41,14,211.5,0,1186,12370,0,8.7,91.3,0.97,0,1.65,1.69,3.34,0.49,0.17,1.665,3,0,0,,68,73.8,105,1.56,43.75
