O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
13.5386715,-2.7315743,10.8070927,14.7385206,-2.3417964,12.3963232,15.7864809,-2.188231,13.5985737,19.8155251,-2.1011393,17.7137032,16.1026115,-2.2626913,13.8402462,15.9736376,-2.4183259,13.5554075,77.5503082,99.9232941,,
13.3539228,-2.7458892,10.6080284,14.5650225,-2.3627856,12.2018366,15.6018324,-2.2032802,13.3988752,19.688385,-2.116606,17.5710983,15.9800396,-2.2796254,13.7007399,15.82971,-2.4319417,13.3978605,77.5060806,99.9233627,,
13.2202129,-2.7430151,10.4771938,14.4375658,-2.3545434,12.0826235,15.4834995,-2.1971116,13.2867107,19.5879002,-2.1133125,17.4739037,15.8818941,-2.2711382,13.6110811,15.7230377,-2.4284921,13.2946396,77.4746017,99.9235153,,
13.0794735,-2.7379999,10.3414707,14.3123274,-2.3495326,11.9623966,15.358078,-2.1904244,13.1679764,19.4730339,-2.1047788,17.3675766,15.7863617,-2.2690382,13.5176468,15.6140614,-2.4267633,13.1873903,77.4437103,99.9238968,,
12.9456987,-2.7333732,10.2123213,14.1890259,-2.3449466,11.8436794,15.2295685,-2.1859393,13.043951,19.3318043,-2.0925002,17.2386208,15.6848249,-2.2717135,13.413435,15.5014935,-2.4275689,13.0740204,77.4075775,99.9243927,,
12.8023863,-2.7308054,10.0715771,14.0472431,-2.343919,11.7029228,15.0946884,-2.1855199,12.9094906,19.2335052,-2.1046278,17.1282005,15.5734987,-2.2707736,13.3030472,15.3878555,-2.4318254,12.9561253,77.3787003,99.9240646,,
12.6674147,-2.7316682,9.9357433,13.9087124,-2.3426032,11.5657101,14.9534054,-2.1821237,12.7716055,19.1237583,-2.1125429,17.0105381,15.4609318,-2.2732437,13.1880093,15.2714968,-2.4343741,12.8372173,77.3203278,99.9239807,,
12.5160284,-2.7350783,9.7809467,13.7713375,-2.3427186,11.4282207,14.8123569,-2.181603,12.6310749,19.0050583,-2.1103301,16.8940487,15.3667631,-2.2777133,13.0893726,15.1598759,-2.4353507,12.7246189,77.2795258,99.9246521,,
12.3714952,-2.7415919,9.6299009,13.6233187,-2.3460665,11.2768536,14.6613483,-2.1831002,12.4785709,18.9085083,-2.1181047,16.7897224,15.2624416,-2.2807651,12.9819994,15.0538788,-2.4441886,12.6097851,77.2194901,99.9246216,,
12.229826,-2.7454476,9.4843769,13.4840031,-2.350698,11.132906,14.5215349,-2.1840794,12.3377771,18.8016701,-2.1201665,16.6808243,15.1579609,-2.2860508,12.8722324,14.9335957,-2.4450912,12.4885988,77.1740952,99.9244003,,
12.0906773,-2.7442758,9.3463993,13.3459301,-2.3497434,10.9957848,14.3811293,-2.1822186,12.1992311,18.6960602,-2.1206975,16.5746841,15.0558367,-2.2890573,12.7670994,14.8252659,-2.4496982,12.3756618,77.1280365,99.924408,,
11.9464912,-2.7512224,9.1952677,13.2016678,-2.3488643,10.8524046,14.2419415,-2.180958,12.061306,18.6105003,-2.1314237,16.4783974,14.9500198,-2.2945447,12.6557961,14.7106123,-2.4499686,12.2607374,77.0739822,99.9244843,,
11.7996941,-2.7485249,9.0511684,13.0630665,-2.3442471,10.7184191,14.1094513,-2.1766965,11.933075,18.5133495,-2.1408255,16.3718472,14.8514862,-2.2941599,12.5576458,14.6043196,-2.4487715,12.1556425,77.0413284,99.9245529,,
11.6560326,-2.7513566,8.9046745,12.9229717,-2.3449883,10.5775833,13.9611712,-2.1742144,11.7872772,18.4096298,-2.1341825,16.274765,14.7678881,-2.2991743,12.4690332,14.4987926,-2.4510195,12.0478678,76.9802933,99.9248505,,
11.5183163,-2.7514682,8.7668486,12.7848034,-2.3451619,10.4392414,13.8247242,-2.1720061,11.653038,18.3340626,-2.1465154,16.1868687,14.6717892,-2.3019183,12.3701906,14.3959732,-2.454226,11.941843,76.9341278,99.9245605,,
11.3805408,-2.7581637,8.6223745,12.6499672,-2.34305,10.3065176,13.6910114,-2.1705117,11.5208206,18.2364197,-2.1673272,16.0684147,14.5639772,-2.2980628,12.2662306,14.2880049,-2.4548273,11.8332748,76.880455,99.9250107,,
11.2446966,-2.7554815,8.4892149,12.5175381,-2.3366599,10.180479,13.5575638,-2.1647706,11.3931112,18.125164,-2.1617646,15.9627209,14.4706707,-2.3017621,12.1692276,14.1785908,-2.4529262,11.7257595,76.8324738,99.9253082,,
11.1188049,-2.754333,8.3644705,12.3959408,-2.336904,10.0586367,13.4261112,-2.159492,11.2669392,18.0492172,-2.170012,15.8785295,14.3726578,-2.3037167,12.0692587,14.0820951,-2.4538279,11.6283627,76.7758942,99.9254227,,
10.9783564,-2.7628822,8.2154741,12.2492685,-2.341089,9.9077778,13.2819881,-2.1598904,11.1224174,17.9490108,-2.177155,15.7711821,14.2769184,-2.3087697,11.9684658,13.9772797,-2.4580102,11.5193653,76.7128448,99.9250259,,
10.8267927,-2.7625408,8.0642529,12.1099262,-2.3405559,9.7689724,13.1477299,-2.1609278,10.9871197,17.8342381,-2.1721988,15.6613617,14.1820326,-2.314863,11.867487,13.8775349,-2.4640152,11.4136143,76.6910172,99.9252625,,
10.6990948,-2.7692699,7.9298248,11.9785337,-2.3416753,9.6364584,13.0081863,-2.1579239,10.8505802,17.7601242,-2.1858821,15.5735674,14.0897627,-2.3165016,11.7735786,13.7733965,-2.4632349,11.310256,76.6164322,99.9254303,,
10.5679445,-2.7655249,7.8024206,11.8508043,-2.3375564,9.512846,12.8802843,-2.1535892,10.7270117,17.6745148,-2.1982665,15.4755707,14.0000916,-2.3190632,11.681345,13.6707411,-2.4616799,11.2091579,76.5762024,99.925499,,
10.4471312,-2.7605546,7.6865778,11.7315464,-2.3272367,9.4039097,12.7627316,-2.1421728,10.6208782,17.5799904,-2.2006035,15.3787098,13.9050341,-2.3135247,11.5918245,13.5892315,-2.4621644,11.1271648,76.5234451,99.9256287,,
10.3261204,-2.7573988,7.5687232,11.6136465,-2.3241398,9.2891073,12.6444626,-2.1344123,10.5103693,17.4936466,-2.1991432,15.2938309,13.8291578,-2.3118849,11.5175905,13.5002155,-2.459209,11.0411034,76.4757462,99.9254227,,
10.2017908,-2.7541766,7.4476166,11.4885349,-2.31778,9.1703548,12.5230141,-2.1293702,10.3939619,17.4064751,-2.1963823,15.2094164,13.7471924,-2.3118403,11.435668,13.4030247,-2.4570267,10.9460964,76.4341812,99.9254227,,
10.0831089,-2.7522008,7.3309112,11.3668718,-2.307673,9.0587988,12.4062424,-2.1228781,10.2836819,17.3164806,-2.2080481,15.1077595,13.6546202,-2.3094306,11.3455057,13.3173342,-2.4558802,10.8615513,76.387001,99.9256592,,
9.9488249,-2.7430046,7.205822,11.25488,-2.30229,8.9521885,12.2896204,-2.1131284,10.1768093,17.1942997,-2.1973293,14.996294,13.5739365,-2.3082776,11.265974,13.2241802,-2.4513094,10.7729673,76.3602676,99.9261169,,
9.8375254,-2.7370048,7.1005225,11.1522388,-2.2955158,8.8563232,12.1841536,-2.1028996,10.0815716,17.091156,-2.1925783,14.8979034,13.4902773,-2.3052707,11.1853218,13.1477356,-2.450352,10.6974831,76.3184433,99.9263077,,
9.7282572,-2.7280467,7.0002127,11.0457897,-2.2854919,8.7598972,12.0797558,-2.0922809,9.987792,17.0410728,-2.1907454,14.8496571,13.428709,-2.2973297,11.1316948,13.0775251,-2.4402704,10.637351,76.2807159,99.9263,,
9.6233978,-2.7196872,6.9037118,10.9325848,-2.2686064,8.663578,11.9761333,-2.0795693,9.8968811,16.9851665,-2.1896675,14.7948256,13.364809,-2.2885404,11.0765839,13.0091352,-2.4327493,10.5764828,76.23326109999999,99.9262314,,
9.5205202,-2.7146671,6.8058558,10.8393288,-2.2567809,8.5821476,11.8804941,-2.0640807,9.8167295,16.9149952,-2.1862903,14.7280321,13.3002796,-2.2787595,11.0218334,12.9362183,-2.4210167,10.5152998,76.180397,99.9267273,,
9.4170752,-2.7048011,6.7122765,10.7445021,-2.2472517,8.496851,11.7816906,-2.0507488,9.7312584,16.8353539,-2.1813817,14.6533003,13.2334442,-2.2734504,10.960309,12.8703508,-2.4169409,10.4535065,76.1389008,99.9269104,,
9.3112793,-2.695493,6.6157904,10.6381016,-2.2352757,8.4024239,11.6774359,-2.0355141,9.6422386,16.7566586,-2.1777632,14.5782242,13.1550465,-2.2669759,10.8883829,12.7888012,-2.4076998,10.3811989,76.0867996,99.9267044,,
9.1917744,-2.6833186,6.5084596,10.5277128,-2.2268672,8.3004475,11.5675116,-2.0284493,9.5393782,16.6786041,-2.1657214,14.5122089,13.0907669,-2.2625761,10.8285036,12.7120314,-2.4027336,10.3093948,76.0669098,99.9268417,,
9.0863447,-2.6735821,6.4127679,10.4226112,-2.2199674,8.2022438,11.457181,-2.0168314,9.4406652,16.5960732,-2.1501105,14.4452915,13.0309982,-2.2620964,10.7692156,12.6295872,-2.3943839,10.2353001,76.0167084,99.9266129,,
8.9847803,-2.6664128,6.3183718,10.3175049,-2.2054627,8.1116409,11.3507948,-2.0012636,9.3498459,16.5340614,-2.1583185,14.3750734,12.9477644,-2.2508006,10.6972761,12.5554142,-2.3903403,10.1651716,75.9527206,99.9268036,,
8.8812418,-2.6541669,6.2270784,10.2184219,-2.1950917,8.0229292,11.2522488,-1.9901464,9.2624187,16.4683037,-2.1516793,14.3159542,12.8878155,-2.252502,10.6356258,12.4779005,-2.3863151,10.0916843,75.9216995,99.9267502,,
8.7878523,-2.6441505,6.1437063,10.1209412,-2.1824052,7.9381347,11.1588516,-1.976424,9.1827431,16.4055481,-2.1586251,14.2462511,12.8085613,-2.2494571,10.5594168,12.3970366,-2.3797677,10.0173683,75.8765106,99.9264832,,
8.6987276,-2.6382864,6.0604453,10.0222874,-2.1717634,7.8501234,11.0600243,-1.9645538,9.0957861,16.3533669,-2.1655784,14.1871157,12.7395658,-2.2455707,10.4943075,12.3169508,-2.3716097,9.9454403,75.8169708,99.9262924,,
8.5951157,-2.6273596,5.967761,9.9181089,-2.1553233,7.7623854,10.9572048,-1.9488771,9.0086432,16.2753143,-2.1592693,14.1153765,12.6628704,-2.2381194,10.4250631,12.2358446,-2.3617933,9.8741503,75.7662277,99.9264908,,
8.4964008,-2.6162708,5.880136,9.8226652,-2.1429329,7.6793327,10.8603039,-1.9343491,8.9262705,16.1913643,-2.1565492,14.0341434,12.5964403,-2.2351549,10.3615971,12.1640844,-2.3579319,9.8062506,75.7215195,99.9265594,,
8.4011555,-2.5995002,5.801661,9.7354717,-2.1304829,7.6045885,10.7640495,-1.9190302,8.845335,16.1159286,-2.1415706,13.9736881,12.5242825,-2.2263107,10.2982817,12.0896053,-2.3499124,9.7397919,75.6832657,99.9268036,,
8.2986088,-2.5829155,5.7156987,9.6425419,-2.118243,7.5238991,10.6736641,-1.9029897,8.7709885,16.0080013,-2.1281831,13.8791485,12.4543447,-2.2258315,10.2288256,12.0146551,-2.3435934,9.6711607,75.65728,99.9265594,,
8.1996889,-2.5738211,5.6258731,9.5520926,-2.105814,7.4458795,10.5737591,-1.8889933,8.6850805,15.917326,-2.115324,13.8013325,12.3860874,-2.2198882,10.1665096,11.943284,-2.3373163,9.6060677,75.6063309,99.9272537,,
8.1039352,-2.5544319,5.5495081,9.4670477,-2.094789,7.3718591,10.4770832,-1.8735834,8.6038151,15.8497868,-2.0993676,13.7497482,12.3318319,-2.2213206,10.1108227,11.8588543,-2.3268425,9.5321102,75.5727081,99.9274139,,
8.0281525,-2.5537071,5.4744511,9.3738384,-2.0823743,7.2910638,10.3889256,-1.8583014,8.5309381,15.7976122,-2.1120114,13.6849318,12.2526007,-2.2121298,10.040782,11.7814426,-2.3189428,9.4625988,75.494873,99.9269867,,
7.9080009,-2.5481853,5.3598218,9.2603388,-2.0792253,7.1807137,10.2681828,-1.8521817,8.4163151,15.7151737,-2.1078706,13.6066332,12.1799994,-2.2151625,9.965147,11.696701,-2.3177164,9.3790836,75.4507065,99.9271698,,
7.8131647,-2.5494456,5.2637248,9.1543331,-2.0728917,7.0810409,10.1627264,-1.8453763,8.3176651,15.658186,-2.1225524,13.5349636,12.1000462,-2.2124796,9.8878765,11.6218348,-2.3182292,9.3037052,75.386734,99.927063,,
7.7320023,-2.5246365,5.2073717,9.0747385,-2.0486929,7.0256448,10.0865288,-1.8233448,8.2634974,15.5831938,-2.1076999,13.4748259,12.0375042,-2.1987667,9.8390474,11.5539722,-2.3063076,9.2477636,75.3587189,99.9270477,,
7.6627579,-2.5103145,5.1524501,9.0002728,-2.0311399,6.9687324,10.0082836,-1.8042467,8.2043505,15.5365658,-2.1098757,13.4260225,11.9777508,-2.1890874,9.7889729,11.478816,-2.2910638,9.187851,75.3036346,99.9270782,,
7.5698557,-2.4906843,5.0791779,8.9155521,-2.0144506,6.900702,9.921525,-1.788379,8.1334591,15.459775,-2.095325,13.3637829,11.9154577,-2.1860178,9.7297487,11.4077454,-2.2866852,9.1211605,75.2790909,99.9273148,,
7.4751258,-2.4781768,4.9969549,8.8277912,-2.0010552,6.826335,9.8296204,-1.7707357,8.0591984,15.3675814,-2.0856853,13.2812271,11.8414879,-2.1786907,9.6631069,11.3282928,-2.2773328,9.0510597,75.2312469,99.9274826,,
7.4057708,-2.4630816,4.9426966,8.7548285,-1.9829714,6.7714567,9.7553272,-1.7516584,8.0039825,15.3032627,-2.0861871,13.2164078,11.7710238,-2.1763983,9.5949345,11.2535076,-2.2671852,8.9864216,75.1828156,99.927475,,
7.329412,-2.4442558,4.8851638,8.6809015,-1.9659376,6.7145638,9.6651859,-1.7303965,7.9351029,15.2571516,-2.0827699,13.1737137,11.7175703,-2.1704926,9.5473843,11.1850424,-2.2562509,8.9288902,75.1221924,99.927887,,
7.240222,-2.4290118,4.8112173,8.5999126,-1.9549677,6.6445451,9.5785236,-1.7163422,7.862494,15.1862516,-2.0674777,13.1181059,11.6697893,-2.1598825,9.5102129,11.119523,-2.2495201,8.8701038,75.0901413,99.9279709,,
7.1585464,-2.4277911,4.730762,8.4976864,-1.9417093,6.5555787,9.477808,-1.7042806,7.7738404,15.1290131,-2.0781846,13.0501614,11.5838156,-2.1526656,9.4314585,11.0332546,-2.2419603,8.7913952,75.0102234,99.9278259,,
7.0667014,-2.4138963,4.6528134,8.4093981,-1.9266393,6.4823594,9.3893986,-1.6892633,7.7004471,15.0272884,-2.0602496,12.9663725,11.5146427,-2.1492991,9.3656521,10.9578638,-2.2377861,8.7201786,74.97332,99.9279785,,
6.9998384,-2.3973167,4.6025286,8.3388529,-1.9095716,6.4288816,9.310854,-1.6696993,7.6414671,14.9872437,-2.0686021,12.9179745,11.4538307,-2.1452143,9.3089237,10.8842268,-2.2261453,8.6581821,74.9182281,99.9280548,,
6.9213347,-2.3924823,4.5288601,8.2443333,-1.8939621,6.3499718,9.2285395,-1.6587269,7.5701241,14.9361315,-2.0728898,12.8625765,11.3830585,-2.1367366,9.2466288,10.8141031,-2.219533,8.5946712,74.8688812,99.9277573,,
