HR,HRR
83.0,0.15021108538744388
83.0,0.15021108538744388
83.0,0.15021108538744388
83.0,0.15021108538744388
83.0,0.15021108538744388
83.0,0.15021108538744388
97.0,0.26460574696990335
93.0,0.2319215579463435
89.0,0.19923736892278365
90.0,0.20740841617867362
88.0,0.1910663216668937
88.0,0.1910663216668937
86.0,0.17472422715511376
85.0,0.1665531798992238
87.0,0.18289527441100373
88.0,0.1910663216668937
86.0,0.17472422715511376
85.0,0.1665531798992238
86.0,0.17472422715511376
84.0,0.15838213264333384
85.0,0.1665531798992238
83.5,0.15429660901538886
82.0,0.14204003813155391
80.0,0.125697943619774
86.0,0.17472422715511376
85.0,0.1665531798992238
84.0,0.15838213264333384
84.0,0.15838213264333384
82.0,0.14204003813155391
85.0,0.1665531798992238
83.0,0.15021108538744388
82.0,0.14204003813155391
83.0,0.15021108538744388
83.0,0.15021108538744388
78.0,0.10935584910799405
80.0,0.125697943619774
81.0,0.13386899087566395
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
84.0,0.15838213264333384
76.0,0.09301375459621412
76.0,0.09301375459621412
74.0,0.0766716600844342
74.0,0.0766716600844342
76.0,0.09301375459621412
75.0,0.08484270734032416
74.0,0.0766716600844342
76.0,0.09301375459621412
76.0,0.09301375459621412
78.0,0.10935584910799405
77.0,0.10118480185210409
76.0,0.09301375459621412
78.0,0.10935584910799405
77.0,0.10118480185210409
78.0,0.10935584910799405
77.0,0.10118480185210409
74.0,0.0766716600844342
76.0,0.09301375459621412
76.0,0.09301375459621412
75.0,0.08484270734032416
78.0,0.10935584910799405
80.0,0.125697943619774
79.0,0.11752689636388403
78.0,0.10935584910799405
78.0,0.10935584910799405
83.0,0.15021108538744388
81.0,0.13386899087566395
83.0,0.15021108538744388
83.0,0.15021108538744388
81.0,0.13386899087566395
83.0,0.15021108538744388
82.0,0.14204003813155391
82.0,0.14204003813155391
82.0,0.14204003813155391
82.0,0.14204003813155391
81.0,0.13386899087566395
81.0,0.13386899087566395
84.0,0.15838213264333384
86.0,0.17472422715511376
85.0,0.1665531798992238
83.0,0.15021108538744388
83.0,0.15021108538744388
83.0,0.15021108538744388
85.0,0.1665531798992238
85.0,0.1665531798992238
87.0,0.18289527441100373
87.0,0.18289527441100373
86.0,0.17472422715511376
90.0,0.20740841617867362
87.0,0.18289527441100373
86.0,0.17472422715511376
85.0,0.1665531798992238
87.0,0.18289527441100373
87.0,0.18289527441100373
89.0,0.19923736892278365
92.0,0.22375051069045354
91.0,0.21557946343456358
90.0,0.20740841617867362
87.0,0.18289527441100373
88.0,0.1910663216668937
88.0,0.1910663216668937
86.0,0.17472422715511376
87.0,0.18289527441100373
88.0,0.1910663216668937
84.0,0.15838213264333384
86.0,0.17472422715511376
84.0,0.15838213264333384
82.0,0.14204003813155391
84.0,0.15838213264333384
82.0,0.14204003813155391
83.0,0.15021108538744388
82.0,0.14204003813155391
82.5,0.1461255617594989
83.0,0.15021108538744388
81.0,0.13386899087566395
84.0,0.15838213264333384
83.0,0.15021108538744388
84.0,0.15838213264333384
86.0,0.17472422715511376
86.0,0.17472422715511376
89.0,0.19923736892278365
88.0,0.1910663216668937
91.0,0.21557946343456358
91.0,0.21557946343456358
92.0,0.22375051069045354
95.0,0.24826365245812343
95.0,0.24826365245812343
96.0,0.2564346997140134
97.0,0.26460574696990335
98.0,0.2727767942257933
99.0,0.2809478414816833
101.0,0.2972899359934632
103.0,0.31363203050524313
104.0,0.3218030777611331
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
105.0,0.32997412501702306
105.0,0.32997412501702306
108.0,0.35448726678469294
107.0,0.346316219528803
108.0,0.35448726678469294
109.0,0.3626583140405829
108.0,0.35448726678469294
108.0,0.35448726678469294
109.0,0.3626583140405829
117.0,0.4280266920877026
116.0,0.41985564483181265
115.0,0.4116845975759227
118.0,0.43619773934359257
116.0,0.41985564483181265
114.0,0.4035135503200327
113.0,0.39534250306414276
112.0,0.3871714558082528
112.0,0.3871714558082528
111.0,0.37900040855236283
113.0,0.39534250306414276
112.0,0.3871714558082528
112.0,0.3871714558082528
112.0,0.3871714558082528
111.0,0.37900040855236283
111.0,0.37900040855236283
110.0,0.37082936129647287
110.0,0.37082936129647287
110.0,0.37082936129647287
110.0,0.37082936129647287
110.0,0.37082936129647287
111.0,0.37900040855236283
112.0,0.3871714558082528
112.0,0.3871714558082528
112.0,0.3871714558082528
113.0,0.39534250306414276
112.0,0.3871714558082528
112.0,0.3871714558082528
112.0,0.3871714558082528
113.0,0.39534250306414276
112.0,0.3871714558082528
111.0,0.37900040855236283
110.0,0.37082936129647287
110.0,0.37082936129647287
110.0,0.37082936129647287
109.0,0.3626583140405829
109.5,0.36674383766852786
110.0,0.37082936129647287
110.0,0.37082936129647287
110.0,0.37082936129647287
111.0,0.37900040855236283
110.0,0.37082936129647287
109.0,0.3626583140405829
108.0,0.35448726678469294
110.0,0.37082936129647287
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
113.0,0.39534250306414276
111.5,0.3830859321803078
110.0,0.37082936129647287
109.0,0.3626583140405829
108.0,0.35448726678469294
107.0,0.346316219528803
107.0,0.346316219528803
104.0,0.3218030777611331
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
107.0,0.346316219528803
106.0,0.338145172272913
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
107.0,0.346316219528803
109.0,0.3626583140405829
108.0,0.35448726678469294
109.0,0.3626583140405829
108.0,0.35448726678469294
106.0,0.338145172272913
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
108.0,0.35448726678469294
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
108.0,0.35448726678469294
107.0,0.346316219528803
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
109.5,0.36674383766852786
111.0,0.37900040855236283
110.0,0.37082936129647287
109.0,0.3626583140405829
109.0,0.3626583140405829
108.0,0.35448726678469294
112.0,0.3871714558082528
111.0,0.37900040855236283
109.0,0.3626583140405829
109.0,0.3626583140405829
108.0,0.35448726678469294
112.0,0.3871714558082528
111.0,0.37900040855236283
109.5,0.36674383766852786
108.0,0.35448726678469294
107.0,0.346316219528803
105.0,0.32997412501702306
106.0,0.338145172272913
105.0,0.32997412501702306
105.0,0.32997412501702306
107.0,0.346316219528803
107.0,0.346316219528803
105.0,0.32997412501702306
102.0,0.30546098324935317
102.0,0.30546098324935317
101.0,0.2972899359934632
101.0,0.2972899359934632
102.0,0.30546098324935317
103.0,0.31363203050524313
103.0,0.31363203050524313
104.0,0.3218030777611331
104.0,0.3218030777611331
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
108.0,0.35448726678469294
107.0,0.346316219528803
106.0,0.338145172272913
106.0,0.338145172272913
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
107.0,0.346316219528803
107.0,0.346316219528803
106.5,0.342230695900858
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
107.0,0.346316219528803
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
108.0,0.35448726678469294
107.0,0.346316219528803
106.0,0.338145172272913
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
105.0,0.32997412501702306
106.0,0.338145172272913
106.0,0.338145172272913
104.0,0.3218030777611331
103.0,0.31363203050524313
103.0,0.31363203050524313
104.0,0.3218030777611331
104.0,0.3218030777611331
105.0,0.32997412501702306
106.0,0.338145172272913
107.0,0.346316219528803
107.0,0.346316219528803
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
106.0,0.338145172272913
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
107.0,0.346316219528803
