O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
4.1991363,-2.4163959,1.7827402,3.3781695,-2.3836598,0.9944798,2.9979148,-2.6823206,0.315794,14.7802458,-2.162014,12.6181431,9.006815,-1.99705,7.0101929,6.150218,-3.0977769,3.0525236,68.7123947,99.8288116,,
4.1198006,-2.4017546,1.7180459,3.3203864,-2.3814197,0.9389372,2.9353991,-2.674926,0.2606732,14.6227388,-2.1700599,12.452589,8.9237747,-2.0322392,6.891963,6.0684996,-3.1108367,2.9577453,68.7236404,99.8287811,,
4.0534096,-2.3986161,1.6547935,3.2542744,-2.3795712,0.8746738,2.8772457,-2.6706944,0.2067513,14.47328,-2.1967564,12.2764339,8.7982817,-2.047992,6.7507181,5.9778123,-3.1184137,2.8594809,68.7021713,99.8275986,,
3.9951634,-2.4015281,1.5936352,3.1774476,-2.3717198,0.8056985,2.8193848,-2.6682041,0.1513806,14.3466749,-2.2349193,12.1116638,8.6688061,-2.0528913,6.6163421,5.8961539,-3.1326134,2.7636232,68.6571655,99.8261261,,
3.9206529,-2.3995812,1.5210719,3.1118524,-2.3732548,0.7385691,2.7592309,-2.6683526,0.0910783,14.2071171,-2.2608829,11.9461441,8.5568371,-2.0718164,6.485446,5.8071513,-3.145227,2.6620073,68.6577606,99.8256302,,
3.875134,-2.4078722,1.467262,3.0449762,-2.3773103,0.667637,2.6914876,-2.6678715,0.0238161,14.1378345,-2.3032866,11.8344555,8.4593601,-2.1048803,6.3549037,5.7144918,-3.1584554,2.5561192,68.5621185,99.8239288,,
3.7894757,-2.4030571,1.3864186,2.9853003,-2.3852038,0.600068,2.6239486,-2.6667728,-0.0426241,13.9317169,-2.2919641,11.6396618,8.3551159,-2.1299326,6.2256079,5.6155605,-3.1684413,2.4472032,68.5688477,99.824028,,
3.7210217,-2.4020879,1.3189335,2.9156148,-2.3836958,0.5318907,2.5646625,-2.6674807,-0.102618,13.8162718,-2.3307414,11.4854374,8.234663,-2.1465521,6.0885358,5.5279779,-3.1822102,2.3458514,68.5604324,99.8231659,,
3.6493645,-2.4044213,1.2449435,2.8491993,-2.3821332,0.4670374,2.5078425,-2.6662881,-0.1582454,13.654088,-2.3542516,11.2997437,8.1171017,-2.1603038,5.957222,5.4378691,-3.1904664,2.2474859,68.5465851,99.8229523,,
3.5756249,-2.3988218,1.1768034,2.7867618,-2.3821917,0.404542,2.4531591,-2.6652713,-0.2119122,13.4883242,-2.3648829,11.1233501,8.0105915,-2.1809318,5.8300834,5.3559656,-3.2042069,2.1518424,68.5636978,99.8222733,,
3.5155964,-2.3972602,1.118336,2.732708,-2.3857799,0.3469001,2.3897305,-2.6607881,-0.2708577,13.3704319,-2.3775158,10.9928246,7.9154863,-2.2001081,5.7158012,5.2605782,-3.2103794,2.0502822,68.5145493,99.8219147,,
3.4530454,-2.400537,1.0525082,2.6711373,-2.389154,0.2819555,2.3310726,-2.6607406,-0.329468,13.2507725,-2.412292,10.8383875,7.81001,-2.2216239,5.588809,5.1744089,-3.2219899,1.9525032,68.4828644,99.8211823,,
3.413543,-2.4170673,0.9964758,2.6010032,-2.3894658,0.2115093,2.2786286,-2.6657712,-0.3869424,13.1827335,-2.4691575,10.7134838,7.6887312,-2.2329464,5.4562073,5.0948625,-3.2368381,1.8581083,68.4074097,99.8194122,,
3.3614914,-2.4170763,0.9444149,2.5522459,-2.391748,0.1604704,2.2266154,-2.6641397,-0.4373242,13.0607433,-2.4821649,10.5784855,7.5996017,-2.2555442,5.3444796,5.0128784,-3.2478728,1.765089,68.3756866,99.8191147,,
3.3021336,-2.4163871,0.8857464,2.490334,-2.3918505,0.0984564,2.1720939,-2.6618128,-0.4895191,12.9355869,-2.5115542,10.4239388,7.4882913,-2.271924,5.2167883,4.9231477,-3.2535138,1.6697178,68.3502426,99.8177872,,
3.2211235,-2.4035032,0.8176202,2.4349101,-2.3906841,0.0441984,2.1202528,-2.6603072,-0.5398545,12.7357378,-2.4946568,10.2409878,7.3876829,-2.2859769,5.1021266,4.844348,-3.2656417,1.5787904,68.4045105,99.8179626,,
3.146596,-2.3978941,0.7487019,2.3752778,-2.3892119,-0.0139614,2.0697985,-2.6596351,-0.5896367,12.5678015,-2.502913,10.0647945,7.2788286,-2.2986619,4.980587,4.7663059,-3.2755733,1.4908168,68.433548,99.8177719,,
3.1302712,-2.4149137,0.715358,2.3184755,-2.3914185,-0.0729697,2.014497,-2.6560907,-0.6413941,12.5580616,-2.5664423,9.9915257,7.177537,-2.3155341,4.8624225,4.6826954,-3.2817523,1.4010277,68.2793274,99.8153839,,
3.0800626,-2.4209723,0.6590904,2.2673686,-2.3960905,-0.1287487,1.9631586,-2.6552579,-0.6918994,12.4523563,-2.5913575,9.8609047,7.0797219,-2.3349974,4.7451448,4.6035662,-3.2911835,1.3124664,68.2318954,99.8146973,,
3.0171986,-2.4168744,0.6003241,2.2107625,-2.3970199,-0.186284,1.9134257,-2.6564128,-0.7427872,12.3210039,-2.599524,9.721386,6.9853945,-2.3461165,4.6396971,4.531321,-3.3043618,1.2270433,68.2452469,99.8139496,,
2.9414802,-2.4093025,0.5321776,2.1580355,-2.3980751,-0.2400662,1.8652334,-2.6565595,-0.791126,12.1460238,-2.5925639,9.5533657,6.8948402,-2.3625193,4.5327396,4.4541073,-3.3116035,1.1425877,68.289856,99.8141022,,
2.8808014,-2.3935001,0.4873011,2.1181207,-2.4046614,-0.2865669,1.8119253,-2.654654,-0.8425287,12.0103064,-2.5620098,9.4482021,6.8362107,-2.3927093,4.4439197,4.3785305,-3.3210289,1.0575863,68.3130951,99.8134842,,
2.8707669,-2.4158902,0.4548765,2.0536361,-2.398298,-0.3446882,1.7721459,-2.6557121,-0.8833661,12.0301857,-2.6474788,9.3826122,6.7220182,-2.3958449,4.326591,4.3088889,-3.3298287,0.9791447,68.1838684,99.8109131,,
2.8204021,-2.4200659,0.4003361,1.9992459,-2.3973424,-0.3981227,1.7210836,-2.6518741,-0.9305902,11.9445267,-2.6867175,9.2577143,6.6237116,-2.4045405,4.2195892,4.235465,-3.3359654,0.899584,68.1313858,99.8103333,,
2.7711544,-2.421761,0.3493933,1.9458048,-2.3967414,-0.4509625,1.6752106,-2.6517901,-0.9763795,11.8307819,-2.6949904,9.1356955,6.5266809,-2.4104862,4.1166115,4.1698833,-3.3458126,0.824155,68.1091919,99.809494,,
2.7203822,-2.4155962,0.3047863,1.903051,-2.4010057,-0.4979805,1.6291511,-2.6513019,-1.0219505,11.711853,-2.6849167,9.0268421,6.4652214,-2.4335864,4.032053,4.0967278,-3.3519802,0.7448322,68.1097031,99.80867,,
2.656898,-2.4065957,0.2503023,1.8593918,-2.4047236,-0.5453576,1.5830302,-2.6491656,-1.0659356,11.5660925,-2.6772037,8.8887939,6.391211,-2.455524,3.9361043,4.0238037,-3.3598034,0.6640851,68.1336746,99.8082809,,
2.6164112,-2.4103484,0.2060626,1.8077637,-2.4034057,-0.5956677,1.5337662,-2.6437449,-1.1097788,11.4825726,-2.7047267,8.77775,6.3011694,-2.4711001,3.8304851,3.9505553,-3.3654594,0.5851811,68.0635071,99.8071289,,
2.5850379,-2.4194493,0.1655885,1.7581164,-2.4025064,-0.6444153,1.4906611,-2.642338,-1.1514771,11.4233561,-2.7503726,8.6728878,6.2097435,-2.4822476,3.7279124,3.8828845,-3.3715954,0.5113744,67.9911652,99.8059998,,
2.5250483,-2.4092731,0.1157752,1.7133713,-2.4007177,-0.6873719,1.4496189,-2.6395562,-1.1897372,11.2871189,-2.7419763,8.5450487,6.1247773,-2.4939847,3.6312084,3.8156993,-3.3782754,0.4375088,68.0213089,99.8057098,,
2.4998984,-2.4189298,0.0809684,1.6571614,-2.3955047,-0.7383687,1.4025528,-2.6339641,-1.2312109,11.2630558,-2.8076372,8.4553223,6.0199718,-2.5023088,3.518079,3.7486293,-3.3849645,0.3637497,67.9124069,99.8038788,,
2.4381166,-2.410358,0.0277583,1.6095169,-2.3956895,-0.7861976,1.3558633,-2.6302202,-1.2741568,11.1009045,-2.7885702,8.3122396,5.9399176,-2.5165162,3.4238162,3.681586,-3.3900445,0.2916269,67.925087,99.8033752,,
2.4379222,-2.424926,0.0129964,1.5596347,-2.3921723,-0.8325629,1.3097934,-2.6278622,-1.3178689,11.1758823,-2.8570359,8.3187504,5.8606124,-2.5208294,3.3401978,3.6122756,-3.39464,0.217721,67.7733917,99.8011093,,
2.3844333,-2.4189682,-0.034535,1.5103055,-2.3864036,-0.8761231,1.2663068,-2.6225219,-1.3560151,11.0758076,-2.8628936,8.2128191,5.7742376,-2.5210633,3.2535889,3.5473685,-3.3980827,0.1493713,67.7657013,99.800766,,
2.3336895,-2.4120202,-0.0783308,1.456808,-2.3770356,-0.9202524,1.2280354,-2.6174786,-1.3892432,10.9631891,-2.8640761,8.0990171,5.6891785,-2.5230548,3.1665378,3.4940772,-3.4034839,0.0906786,67.7687759,99.7997894,,
2.2812161,-2.3994625,-0.1182462,1.4115827,-2.3712592,-0.9597012,1.1799268,-2.6100161,-1.4298896,10.8574619,-2.8474271,8.0099392,5.623271,-2.5293875,3.0942976,3.4299283,-3.4047844,0.0252294,67.7596588,99.7995453,,
2.2522891,-2.4002748,-0.1479856,1.369668,-2.3702404,-1.0005972,1.1395544,-2.6069388,-1.4671843,10.8222017,-2.8649242,7.9571815,5.5601511,-2.5418553,3.0187097,3.3665841,-3.4071636,-0.0404941,67.7058411,99.798233,,
2.2249618,-2.3969996,-0.1720377,1.3328835,-2.3705621,-1.0377036,1.0976222,-2.6026835,-1.5048616,10.7873564,-2.8795114,7.9077501,5.4987631,-2.5524535,2.9467232,3.3115382,-3.4126315,-0.1010075,67.6528168,99.7969513,,
2.1953814,-2.4026682,-0.2072869,1.2901177,-2.3678248,-1.0777315,1.0568633,-2.5988636,-1.5418003,10.7376747,-2.9069047,7.8306756,5.4313626,-2.556236,2.8755393,3.246305,-3.41347,-0.1670801,67.5827789,99.7963409,,
2.1406419,-2.394357,-0.2537148,1.2438757,-2.363385,-1.1195337,1.0128272,-2.5951304,-1.582103,10.6520243,-2.8986411,7.7532868,5.3733945,-2.563076,2.8107319,3.1832674,-3.4159019,-0.2325491,67.5885239,99.7963028,,
2.101275,-2.3938425,-0.2925676,1.2025851,-2.3594508,-1.1568902,0.9722991,-2.5918555,-1.6193568,10.5775166,-2.9066615,7.6707597,5.302166,-2.5653102,2.7372689,3.13146,-3.4213405,-0.289795,67.5552979,99.7963486,,
2.0715625,-2.3908021,-0.3192395,1.1631103,-2.3537726,-1.1906863,0.9352045,-2.5847678,-1.6493638,10.5365257,-2.9189355,7.6174936,5.2306743,-2.5649023,2.6661854,3.078897,-3.4241154,-0.3451329,67.5059433,99.7953568,,
2.0580673,-2.3954349,-0.3373676,1.1216632,-2.3485811,-1.2269419,0.8969371,-2.5802624,-1.6831255,10.5464554,-2.9611487,7.5852113,5.1619949,-2.5706143,2.5917933,3.0210853,-3.4264798,-0.4053088,67.4137115,99.793869,,
2.022738,-2.3948364,-0.3720984,1.0767795,-2.3448937,-1.2681381,0.8591052,-2.5777106,-1.7184054,10.4740925,-2.9617953,7.5122004,5.1013355,-2.5794706,2.5222771,2.9664209,-3.4303997,-0.4638928,67.382309,99.7928085,,
1.9641702,-2.3873439,-0.4231741,1.0311673,-2.3388867,-1.3077433,0.8225342,-2.5733542,-1.7506201,10.3390055,-2.9666348,7.3722734,5.0200205,-2.5770197,2.4434118,2.9182408,-3.4363418,-0.518015,67.4069214,99.7928772,,
1.9020069,-2.3710318,-0.4690249,1.0000818,-2.338342,-1.3382839,0.7833445,-2.5704365,-1.7868917,10.1897774,-2.9297588,7.259922,4.9682074,-2.5880494,2.380569,2.8620086,-3.4392428,-0.5771486,67.4619522,99.7939453,,
1.8592112,-2.3621476,-0.5029361,0.967279,-2.3432419,-1.3759865,0.7428135,-2.5660598,-1.8230463,10.1097965,-2.9153996,7.1943002,4.9177656,-2.6052437,2.3129334,2.8010879,-3.4395833,-0.6384101,67.4539948,99.7927856,,
1.8340893,-2.3699484,-0.5358592,0.9193163,-2.338974,-1.4196814,0.7046548,-2.5625107,-1.8576559,10.0784206,-2.9483259,7.1299982,4.8376937,-2.6063612,2.2317441,2.7504196,-3.4445376,-0.6940321,67.3767929,99.7913361,,
1.7987705,-2.3646638,-0.5658935,0.8863664,-2.3366604,-1.4503174,0.6690486,-2.5576963,-1.8884478,10.0168076,-2.9539008,7.0628099,4.7867436,-2.6120114,2.1751428,2.7026563,-3.4478211,-0.7450785,67.3551331,99.7910233,,
1.764406,-2.3650889,-0.600683,0.8344413,-2.3249428,-1.4905246,0.6331605,-2.5545678,-1.9212074,9.9466085,-2.9674125,6.9791017,4.7153792,-2.6108744,2.1049149,2.6520009,-3.4511788,-0.7990917,67.3213577,99.7903061,,
1.749089,-2.3653624,-0.6162733,0.7989494,-2.3238823,-1.5249565,0.5939277,-2.5470626,-1.9529349,9.9468327,-2.9917452,6.9549894,4.6613388,-2.6202855,2.0414641,2.5964641999999998,-3.4487736,-0.8522228,67.230896,99.7883377,,
1.7144171,-2.3550901,-0.6406733,0.7717725,-2.3235726,-1.5518231,0.5564671,-2.5422788,-1.9856119,9.9028502,-2.9785392,6.9242134,4.6201844,-2.6316352,1.9889593,2.5482564,-3.4526234,-0.904281,67.2179489,99.7881546,,
1.6823871,-2.3627,-0.6803128,0.7236359,-2.3186023,-1.5949898,0.5211126,-2.5412812,-2.0199685,9.8565578,-3.0099044,6.8465567,4.5375075,-2.6241179,1.913799,2.4980743,-3.4549427,-0.9567826,67.1689224,99.7873688,,
1.652971,-2.3639441,-0.7109731,0.6862091,-2.3144948,-1.6283087,0.4872487,-2.5367286,-2.0492802,9.7980099,-3.0266232,6.7712889,4.4801855,-2.6284413,1.8521534,2.4514832,-3.4566388,-1.0050693,67.1233749,99.7867889,,
1.6176398,-2.3593342,-0.7416943,0.6489014,-2.3113468,-1.6624683,0.4473205,-2.5310545,-2.083534,9.7524881,-3.0350156,6.7173743,4.4285922,-2.6368701,1.7921307,2.3999538,-3.4568603,-1.0568202,67.0867081,99.7862701,,
1.5585558,-2.3482029,-0.7896471,0.6112957,-2.3059916,-1.6947191,0.4159652,-2.5296404,-2.1134751,9.6262665,-3.0136092,6.6125603,4.3779249,-2.6381636,1.7401705,2.3624842,-3.4615681,-1.0989977,67.1453476,99.7870865,,
1.5161505,-2.3321223,-0.8159723,0.5869681,-2.3022566,-1.7153113,0.3883766,-2.5214458,-2.1328692,9.5090828,-2.9814267,6.5275583,4.334075,-2.6452479,1.6892357,2.317889,-3.4616351,-1.1436596,67.1719971,99.7868805,,
1.4834565,-2.3215966,-0.8381403,0.5545731,-2.3016207,-1.7470707,0.3506146,-2.5152502,-2.1644351,9.4483824,-2.9741335,6.4741516,4.286684,-2.6596475,1.6274458,2.2670217,-3.4640267,-1.1969184,67.1503372,99.7855911,,
