O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
-1.0654944,-4.3919802,-5.4574313,0.5176977,-4.0349565,-3.5173588,1.0860283,-3.6159177,-2.53001,8.5928574,-1.064296,7.5283141,7.1494255,-2.2455318,4.9033074,5.9873586,-2.1764247,3.811728,75.2797775,99.8904266,,
-1.1499165,-4.4000769,-5.5499492,0.4302088,-4.0405121,-3.6104035,1.0071901,-3.6211102,-2.6140413,8.4872932,-1.0708908,7.4161558,7.0502105,-2.2567573,4.7928667,5.9103765,-2.1886411,3.7225299,75.2509003,99.8899231,,
-1.2254952,-4.4079704,-5.6334219,0.3469005,-4.0492859,-3.7024856,0.9292665,-3.6264374,-2.6972919,8.4418926,-1.0993412,7.3423042,6.9676142,-2.2732275,4.693799,5.8290892,-2.198211,3.6316724,75.2133102,99.888855,,
-1.3039441,-4.4246511,-5.7285504,0.2589435,-4.0589828,-3.8001397,0.8469664,-3.6376534,-2.7908084,8.3667765,-1.1254458,7.2410851,6.8721743,-2.2894652,4.5821218,5.7547503,-2.2158041,3.539741,75.1694183,99.8886948,,
-1.4173623,-4.4367113,-5.8540297,0.1720348,-4.0747428,-3.902808,0.7687703,-3.6510282,-2.8823793,8.2314034,-1.133212,7.0979447,6.7878485,-2.3029592,4.4843016,5.677793,-2.2273736,3.4512146,75.1954193,99.8888397,,
-1.5132762,-4.4566774,-5.9699092,0.0783625,-4.0899568,-4.011694,0.6812053,-3.6599567,-2.9788735,8.125948,-1.1639376,6.9617653,6.6957283,-2.3262711,4.3688693,5.6045818,-2.2422707,3.3631058,75.148941,99.8883209,,
-1.6010206,-4.4770651,-6.0780401,-0.0180394,-4.1020131,-4.1201515,0.5997366,-3.6716552,-3.0720401,8.0195913,-1.1930671,6.8262796,6.5967588,-2.3500059,4.2461643,5.5241508,-2.2599247,3.2650204,75.110466,99.8876343,,
-1.70506,-4.4758596,-6.1808753,-0.0905164,-4.1165748,-4.2071905,0.5206965,-3.68028,-3.1597056,7.8933396,-1.1846229,6.7084718,6.5181837,-2.3766119,4.1409831,5.4455557,-2.2742124,3.172138,75.1406708,99.8876495,,
-1.8034699,-4.4742317,-6.2776566,-0.1728247,-4.1293025,-4.302227,0.4393762,-3.687659,-3.248405,7.7941885,-1.1787694,6.6151748,6.4373407,-2.4023204,4.034431,5.368443,-2.2884896,3.0807483,75.1568298,99.8867035,,
-1.8788983,-4.5009108,-6.3797631,-0.2663343,-4.1370249,-4.4034595,0.3615732,-3.6966844,-3.3352332,7.7047791,-1.2320302,6.4725046,6.325748,-2.4093261,3.9158311,5.2910457,-2.3021128,2.9897275,75.0842209,99.8864899,,
-1.9609778,-4.5125856,-6.4735184,-0.3540558,-4.1453867,-4.4995422,0.2879662,-3.7056286,-3.4177845,7.6013474,-1.2523148,6.3487883,6.2245946,-2.4260225,3.7979808,5.2081704,-2.3151431,2.8938224,75.0644684,99.8856812,,
-2.0261168,-4.5270619,-6.5531335,-0.4339015,-4.1544237,-4.5884256,0.2108928,-3.7115982,-3.5008283,7.5675001,-1.2966967,6.2705603,6.1316552,-2.4411912,3.6898727,5.1237135,-2.3275285,2.7969794,75.0003586,99.8849335,,
-2.1096549,-4.5380545,-6.6476631,-0.5245997,-4.1640897,-4.6887889,0.1267929,-3.7198994,-3.5932293,7.4686975,-1.3233932,6.1450605,6.0306683,-2.4681973,3.5618794,5.0321627,-2.3407013,2.692256,74.9641876,99.8841324,,
-2.1857755,-4.5482454,-6.7339745,-0.607242,-4.1740375,-4.7813797,0.044482,-3.7250786,-3.6807199,7.3802314,-1.3405658,6.039423,5.9270601,-2.4830604,3.4434075,4.9430599,-2.3571734,2.5866816,74.9131699,99.8833389,,
-2.2776325,-4.5457892,-6.8233757,-0.6809408,-4.1836123,-4.8646536,-0.0308262,-3.7311051,-3.7620549,7.239408,-1.3338149,5.9053502,5.8410888,-2.5050154,3.3354809,4.8600602,-2.3689318,2.4919238,74.9287186,99.8829575,,
-2.3401396,-4.5581408,-6.8982339,-0.7611734,-4.1870136,-4.948287,-0.1056941,-3.7346454,-3.8404624,7.1924567,-1.3708241,5.8213897,5.7424769,-2.5134437,3.2284398,4.7733355,-2.3787658,2.3953652,74.8619614,99.8824692,,
-2.4045444,-4.5551949,-6.959693,-0.8284509,-4.1881905,-5.0167418,-0.1747289,-3.7367291,-3.911581,7.1094003,-1.3670175,5.7421408,5.6755619,-2.5259843,3.1489844,4.6931014,-2.3845479,2.3093491,74.8411407,99.8821411,,
-2.4804101,-4.5533943,-7.0337586,-0.8988491,-4.1947913,-5.0937405,-0.2562539,-3.7394104,-3.9957881,6.9908957,-1.3599024,5.6307516,5.5969968,-2.5423653,3.0540369,4.6038194,-2.3957934,2.2088215,74.8127518,99.8819504,,
-2.5573459,-4.5529566,-7.1102552,-0.9742719,-4.2015076,-5.175879,-0.3328352,-3.7464752,-4.0794344,6.8825278,-1.3552668,5.5270185,5.5147839,-2.5610547,2.953135,4.5057516,-2.4052031,2.1013441,74.8053284,99.8815002,,
-2.6146982,-4.5735059,-7.1881571,-1.0638932,-4.2056885,-5.2696819,-0.4134528,-3.7530704,-4.1666474,6.8604088,-1.4119774,5.4481912,5.399405,-2.5676103,2.8312001,4.4196343,-2.4223859,1.9980437,74.7112808,99.8808746,,
-2.7008562,-4.5733099,-7.2741189,-1.1374234,-4.2110682,-5.3485913,-0.4875612,-3.7590089,-4.2466941,6.7408113,-1.4067991,5.3337708,5.3129549,-2.5743604,2.7379994,4.3416495,-2.436151,1.9062935,74.715538,99.881073,,
-2.7457829,-4.5904379,-7.3361731,-1.2112442,-4.2146711,-5.4260154,-0.5620353,-3.7615952,-4.3237543,6.707839,-1.447488,5.2601104,5.2353392,-2.5886931,2.6460505,4.2623763,-2.4440062,1.8191659,74.6109924,99.8806305,,
-2.8199272,-4.5930543,-7.4129333,-1.2893252,-4.2167606,-5.5061851,-0.6328087,-3.7660966,-4.3990297,6.629518,-1.4620494,5.1672277,5.1423407,-2.5959141,2.5458305,4.1799226,-2.4525986,1.7281196,74.5935211,99.8802261,,
-2.8897891,-4.5974784,-7.4872198,-1.3574027,-4.2241454,-5.5816474,-0.7099242,-3.7672322,-4.4772806,6.5509825,-1.4681431,5.0825996,5.0724697,-2.6107955,2.4610782,4.0941811,-2.4579859,1.6369903,74.5437088,99.8799591,,
-2.9589493,-4.5927253,-7.5516267,-1.4219103,-4.2254438,-5.6474543,-0.7748471,-3.7704659,-4.5454378,6.4513893,-1.4593949,4.9917555,4.9994698,-2.6157124,2.3831611,4.0251894,-2.4690223,1.5569632,74.5441742,99.8798523,,
-3.019814,-4.5952191,-7.614985,-1.4946574,-4.2294159,-5.7241735,-0.8486794,-3.7735553,-4.6223593,6.3839874,-1.4694947,4.9142523,4.9136868,-2.6225319,2.2905579,3.9360802,-2.4764817,1.4603944,74.499649,99.879097,,
-3.0675657,-4.6015868,-7.6691046,-1.5629588,-4.2336268,-5.7966857,-0.921854,-3.7794101,-4.7013893,6.349206,-1.4950516,4.8539147,4.8440557,-2.6425099,2.200948,3.8590343,-2.4883454,1.3714846,74.4385376,99.8786392,,
-3.1365297,-4.5991788,-7.7356606,-1.6217604,-4.2399139,-5.861774,-0.9901015,-3.7804279,-4.7706542,6.245904,-1.4765458,4.7691197,4.7776985,-2.6541352,2.1229651,3.7790742,-2.4956872,1.284183,74.4195633,99.8784561,,
-3.2176547,-4.5907083,-7.8083143,-1.6873016,-4.2433481,-5.9307499,-1.0572941,-3.7834098,-4.8408289,6.1361041,-1.4604363,4.6754289,4.7054081,-2.6621182,2.0426919,3.7038188,-2.5022998,1.2023151,74.4402008,99.8782578,,
