O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
17.7378597,-6.2076502,11.5298176,16.809864,-5.8835402,10.9263229,16.1921272,-5.3975501,10.7946386,16.133503,-4.6394033,11.4948673,15.9069366,-5.8635392,10.0432224,15.2120562,-6.2001228,9.0118351,67.4103699,99.9386902,,
17.6242409,-6.2254524,11.3983984,16.6991329,-5.9067979,10.7923346,16.0624027,-5.4247179,10.6377459,16.07057,-4.6539583,11.4173832,15.8012676,-5.8724413,9.9286518,15.0736132,-6.2160158,8.857502,67.3759613,99.9393692,,
17.5727215,-6.2778239,11.2945042,16.5929985,-5.9704566,10.6225414,15.9559402,-5.5033221,10.4526806,16.0219154,-4.6341672,11.3885193,15.7155075,-5.8985577,9.8167763,14.9659672,-6.2604747,8.7053928,67.3690414,99.9380035,,
17.6051235,-6.3612509,11.2434835,16.542263,-6.0778227,10.4644413,15.8771114,-5.6118898,10.2652836,16.0454082,-4.6354361,11.4107418,15.7027617,-5.9421582,9.7604275,14.9292526,-6.3254862,8.6036701,67.3231049,99.9354172,,
17.8552666,-6.3712397,11.483634,16.7519741,-6.1021285,10.649847,16.0320549,-5.6361804,10.395937,16.3556252,-4.6108751,11.7455196,15.9699678,-5.9288106,10.0409822,15.2090807,-6.3155036,8.8934784,67.3140259,99.9356232,,
17.7887287,-6.4105325,11.3778057,16.6377506,-6.1618972,10.475853,15.9106417,-5.6985826,10.2121191,16.3472939,-4.5765567,11.7715054,15.8623152,-5.9308825,9.9312582,15.090045,-6.3355489,8.7543983,67.2850037,99.933548,,
17.6304626,-6.4566178,11.1734543,16.4183903,-6.2248044,10.1935863,15.6761198,-5.7605448,9.915637,16.2271633,-4.5776706,11.6502628,15.6695147,-5.9712191,9.6981192,14.8554811,-6.3674936,8.4878883,67.171669,99.9312286,,
17.472126,-6.4734077,10.9983273,16.2183208,-6.2550783,9.9632435,15.4503326,-5.7922111,9.6581812,16.0975227,-4.5867438,11.511548,15.4864521,-5.9897952,9.49648,14.6397657,-6.4014258,8.2382431,67.0506592,99.9302292,,
17.3296528,-6.4983835,10.8308792,16.039444,-6.2695189,9.7699242,15.2707233,-5.8133464,9.4574375,16.0105705,-4.6175528,11.3937874,15.3126097,-6.0055537,9.3068771,14.4186659,-6.4139977,8.0045719,66.9406586,99.929924,,
17.2049999,-6.4909983,10.7136135,15.9282246,-6.2724352,9.6557884,15.1424084,-5.8153992,9.3270702,15.8866396,-4.6161294,11.2712803,15.1779146,-6.0124741,9.1652622,14.2747927,-6.4331527,7.8415422,66.9048309,99.9304123,,
17.2728691,-6.4563575,10.8161211,15.9682636,-6.2366209,9.7316418,15.1676502,-5.7890844,9.3786249,15.9695377,-4.6015716,11.3687353,15.2664661,-5.9957504,9.2705364,14.3257475,-6.4104233,7.915225,66.8633728,99.9307709,,
17.2763271,-6.4422655,10.8336744,15.9639721,-6.2155762,9.7483959,15.129324,-5.7599325,9.3694515,16.028965,-4.5930352,11.4366989,15.3326597,-5.9808626,9.3516197,14.365572,-6.3907847,7.9746885,66.7501678,99.9317093,,
17.146183,-6.4375992,10.7081947,15.8295135,-6.2070775,9.6224375,14.9791012,-5.7522588,9.226903,15.9684725,-4.6147146,11.3545284,15.2547026,-5.9784803,9.276042,14.2697983,-6.3906775,7.8790236,66.6551056,99.9323578,,
17.0085888,-6.4294791,10.578722,15.7092724,-6.2081594,9.5011129,14.8214569,-5.7449379,9.0765781,15.8951435,-4.6285796,11.267334,15.170207,-5.9856906,9.1843376,14.1274395,-6.3841567,7.743187,66.5644531,99.9333496,,
16.9307346,-6.4430184,10.4873295,15.5644255,-6.219995,9.3444309,14.6729679,-5.7673125,8.905714,15.8689594,-4.6159291,11.2538013,15.052556,-5.9748201,9.0775566,14.0049314,-6.3984175,7.6064157,66.4499283,99.9320221,,
16.8561726,-6.4934525,10.3623295,15.4084215,-6.2843266,9.124094,14.5051088,-5.8459964,8.6591702,15.8728428,-4.6069455,11.2666674,14.9634933,-5.990284,8.9730282,13.848856,-6.4208536,7.4279051,66.3725739,99.9299545,,
