t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
51.0,11.09,4.083,45.283,4129,1104.4311901,1160.090753,1.05,727.4,128.7,40.3,38.4,13.14,3.8,17.82,3.15,17.02,3.98,20.79,0.06,127,23,122,28,0,,0,NONE,18.3,52,650,762,8040,335.0,5.58,2,95.7,0,0,8040,0,0.0,100.0,1.05,0,2.31,3.1,5.41,0.43,0.26,1.656,5,0,0,,34,75.0,0,1.77,31.1
55.0,17.34,1.045,18.121,803,426.3449123,444.814281,1.04,187.0,31.9,39.7,38.0,5.07,1.4,17.89,3.05,16.95,4.11,20.76,0.09,128,22,121,29,0,,0,NONE,18.3,52,650,762,3099,129.1,2.15,2,36.9,0,0,3099,0,0.0,100.0,1.04,0,1.25,2.21,3.46,0.36,0.25,1.258,4,0,0,,13,90.0,0,0.84,31.95
60.0,13.33,0.745,9.933,667,252.5495086,260.469908,1.03,131.8,24.1,35.6,34.6,3.0,0.9,17.69,3.23,16.8,4.17,20.78,0.07,126,23,120,30,0,,0,NONE,18.3,52,650,762,1831,76.3,1.27,2,21.8,0,0,1831,0,0.0,100.0,1.03,0,1.33,3.17,4.5,0.3,0.19,0.997,5,0,0,,8,94.5,0,0.56,32.33
64.0,13.54,1.267,17.16,1177,495.6986115,497.5487342,1.0,219.2,45.1,32.7,32.6,5.9,1.7,17.3,3.56,16.47,4.44,20.79,0.06,124,25,118,32,0,,0,NONE,18.3,52,650,762,3572,148.8,2.48,2,42.5,0,0,3572,0,0.0,100.0,1.0,0,2.0,2.43,4.43,0.45,0.2,1.235,4,0,0,,15,90.5,0,0.63,34.07
67.0,19.29,0.902,17.402,1367,422.5081489,437.3107256,1.04,160.9,27.9,38.0,36.7,5.03,1.4,17.84,3.09,17.08,3.98,20.79,0.06,128,22,122,28,0,,0,NONE,18.3,52,650,762,3066,127.7,2.13,2,36.5,0,0,3066,0,0.0,100.0,1.04,0,1.79,1.32,3.11,0.58,0.21,1.241,3,0,0,,13,90.4,0,0.5,31.11
74.0,8.12,3.814,30.966,3363,629.4547609,755.4210981,1.2,696.6,114.2,48.3,40.2,7.49,2.1,18.26,2.99,17.31,4.05,20.82,0.05,131,21,124,29,0,,0,NONE,18.3,52,650,762,4732,197.2,3.29,3,56.3,0,0,4732,0,0.0,100.0,1.2,0,1.47,5.92,7.39,0.2,0.3,1.491,7,0,0,,20,82.9,0,2.59,31.55
78.0,19.93,1.049,20.91,957,462.570637,524.7282455,1.13,189.4,32.4,42.2,37.2,5.5,1.6,18.06,3.09,17.2,4.12,20.8,0.06,129,22,123,29,0,,0,NONE,18.3,52,650,762,3429,142.9,2.38,3,40.8,0,0,3429,0,0.0,100.0,1.13,0,1.14,1.87,3.01,0.38,0.24,1.32,4,0,0,,14,88.5,0,0.92,32.01
84.0,10.79,0.805,8.687,741,186.5925425,204.1858299,1.09,146.0,23.4,42.5,38.8,2.22,0.6,18.14,2.91,17.2,3.98,20.78,0.07,130,21,123,28,0,,0,NONE,18.3,52,650,762,1371,57.1,0.95,3,16.3,0,0,1371,0,0.0,100.0,1.09,0,1.6,3.96,5.56,0.29,0.24,0.939,6,0,0,,6,95.2,0,0.5,31.11
90.0,9.92,1.202,11.921,936,362.4719716,350.6652293,0.97,206.2,43.4,31.0,32.0,4.31,1.2,17.15,3.61,15.95,4.78,20.8,0.06,123,26,114,34,0,,0,NONE,18.3,52,650,762,2591,108.0,1.8,3,30.8,0,288,2303,0,11.1,88.9,0.97,0,2.8,3.25,6.05,0.46,0.23,1.076,6,0,0,,11,93.4,0,0.43,36.26
94.0,11.67,0.793,9.257,921,273.5539583,243.7338355,0.89,137.3,25.6,30.9,34.6,3.25,0.9,17.31,3.23,15.95,4.5,20.8,0.05,124,23,114,32,0,,0,NONE,18.3,52,650,762,1922,80.1,1.33,3,22.9,0,715,1207,0,37.2,62.8,0.89,0,3.17,1.97,5.14,0.62,0.24,0.966,4,0,0,,9,94.9,0,0.25,34.46
100.0,10.43,0.985,10.278,951,306.4022414,274.9774286,0.9,169.7,32.4,31.2,34.7,3.65,1.0,17.23,3.29,15.8,4.53,20.75,0.06,123,24,113,32,0,,0,NONE,18.3,52,650,762,2156,89.8,1.5,3,25.7,0,755,1402,0,35.0,65.0,0.9,0,1.75,4.0,5.75,0.3,0.25,1.012,6,0,0,,10,94.3,0,0.56,34.65
103.0,17.34,1.019,17.671,896,583.2334507,496.8494677,0.85,172.3,35.3,28.2,33.1,6.94,2.0,16.91,3.46,15.69,4.56,20.77,0.07,121,25,112,33,0,,0,NONE,18.3,52,650,762,4062,169.3,2.82,4,48.3,0,2054,2009,0,50.6,49.4,0.85,0,1.41,2.05,3.46,0.41,0.22,1.247,3,0,0,,18,90.2,0,0.72,34.84
105.0,37.74,0.504,19.019,645,505.1894501,432.8712153,0.86,88.8,14.2,32.4,37.8,6.01,1.7,17.62,2.82,16.66,3.67,20.73,0.07,126,20,119,26,0,,0,NONE,18.3,52,650,762,3523,146.8,2.45,4,41.9,0,1721,1802,0,48.9,51.1,0.86,0,0.98,0.61,1.59,0.62,0.17,1.279,2,0,0,,16,89.5,0,0.51,29.12
108.0,17.44,0.938,16.36,865,502.0756935,438.3528426,0.87,160.9,30.9,30.2,34.5,5.97,1.7,17.15,3.29,15.8,4.52,20.76,0.06,123,24,113,32,0,,0,NONE,18.3,52,650,762,3514,146.4,2.44,4,41.8,0,1522,1992,0,43.3,56.7,0.87,0,1.18,2.26,3.44,0.34,0.24,1.214,3,0,0,,16,91.0,0,0.79,34.58
122.0,5.59,0.925,5.172,673,172.1251568,147.0536602,0.85,156.0,32.3,27.8,32.5,2.05,0.6,16.86,3.49,15.23,4.85,20.76,0.06,121,25,109,35,127,1.51,0,REST,18.3,52,650,762,1200,50.0,0.83,4,14.3,0,596,603,0,49.7,50.3,0.85,0,1.36,9.37,10.73,0.13,0.24,0.714,14,0,0,,5,97.1,0,0.68,36.71
125.0,9.45,0.224,2.117,120,67.9050632,57.6544364,0.85,38.1,7.5,21.4,25.2,0.81,0.2,17.01,3.35,15.43,4.35,20.76,0.06,122,24,110,31,127,1.51,66,REST,18.3,52,650,762,473,19.7,0.33,4,5.6,0,244,229,0,51.5,48.5,0.85,0,3.53,2.82,6.35,0.56,0.0,0.326,3,0,0,,2,98.8,127,0.06,33.49
128.0,23.81,1.39,33.095,1434,1634.2799739,1083.1168705,0.66,211.8,55.9,19.2,29.0,19.44,5.6,15.24,4.02,13.5,5.35,20.78,0.07,109,29,97,38,127,1.51,69,REST,18.3,52,650,762,10894,453.9,7.57,4,129.6,0,10894,0,0,100.0,0.0,0.66,0,1.25,1.27,2.52,0.5,0.23,1.52,3,0,0,,51,81.7,127,1.11,39.92
132.0,12.99,2.379,30.896,2582,1344.528615,1049.2434893,0.78,375.1,99.2,22.3,28.6,16.0,4.6,15.77,4.17,14.52,5.15,20.78,0.07,113,30,104,37,127,1.51,67,REST,18.3,52,649,762,9213,383.9,6.4,5,109.6,0,6906,2307,0,75.0,25.0,0.78,0,1.77,2.85,4.62,0.38,0.2,1.49,4,0,0,,42,82.9,127,1.34,38.64
136.0,15.04,1.873,28.165,1826,1235.4426982,1003.7334331,0.81,294.1,81.7,21.9,27.0,14.7,4.2,15.7,4.36,14.52,5.36,20.79,0.06,112,31,104,38,127,1.51,68,REST,18.3,52,649,762,8528,355.3,5.92,5,101.5,0,5459,3069,0,64.0,36.0,0.81,0,1.62,2.37,3.99,0.41,0.18,1.45,4,0,0,,39,84.4,127,1.16,39.99
139.0,19.35,1.526,29.535,1741,1178.7975608,972.1175674,0.82,245.5,61.7,23.9,29.0,14.02,4.0,16.09,4.04,14.83,5.14,20.73,0.07,115,29,106,37,127,1.51,68,REST,18.3,52,649,762,8160,340.0,5.67,6,97.1,0,4883,3277,0,59.8,40.2,0.82,0,1.25,1.85,3.1,0.4,0.2,1.47,3,0,0,,37,83.7,127,1.22,38.57
145.0,11.72,1.184,13.875,1362,670.2489353,516.1315257,0.77,180.3,54.0,19.5,25.3,7.97,2.3,15.23,4.56,13.75,5.77,20.78,0.07,109,33,98,41,127,1.51,67,REST,18.3,52,649,762,4582,190.9,3.18,6,54.5,0,3596,986,0,78.5,21.5,0.77,0,1.42,3.7,5.12,0.28,0.18,1.142,6,0,0,,21,92.3,127,0.83,42.63
148.0,17.14,1.81,31.029,1510,1532.3369455,1132.1586044,0.74,273.9,81.0,19.5,26.3,18.23,5.2,15.13,4.48,13.35,5.84,20.77,0.07,108,32,95,42,127,1.51,67,REST,18.3,52,650,762,10399,433.3,7.22,6,123.7,0,9269,1130,0,89.1,10.9,0.74,0,1.24,2.26,3.5,0.35,0.22,1.492,3,0,0,,48,82.9,127,1.46,43.08
152.0,15.35,1.85,28.389,1963,1344.5605425,981.1432701,0.73,284.8,78.3,20.3,27.8,16.0,4.6,15.39,4.23,13.61,5.59,20.79,0.06,110,30,97,40,127,1.51,73,REST,18.3,52,650,762,9105,379.4,6.32,7,108.3,0,8399,706,0,92.2,7.8,0.73,0,1.58,2.33,3.91,0.4,0.23,1.453,4,0,0,,42,84.3,127,1.17,41.47
155.0,20.98,1.131,23.727,1003,1120.8713352,793.3674518,0.71,171.0,47.6,19.9,28.1,13.34,3.8,15.12,4.21,13.06,5.76,20.48,0.17,108,30,93,41,127,1.51,75,REST,18.3,52,650,762,7552,314.6,5.24,7,89.8,0,7531,21,0,99.7,0.3,0.71,0,1.1,1.76,2.86,0.38,0.23,1.375,3,0,0,,35,86.9,127,1.03,42.56
157.0,25.64,1.01,25.897,986,1239.9441116,845.8012301,0.68,149.4,42.9,19.4,28.5,14.75,4.2,14.79,4.25,12.74,5.77,20.2,0.3,106,30,91,41,127,1.51,77,REST,18.3,52,650,762,8303,346.0,5.77,7,98.8,0,8303,0,0,100.0,0.0,0.68,0,1.02,1.32,2.34,0.44,0.22,1.413,2,0,0,,39,85.7,127,0.99,42.63
162.0,11.32,1.593,18.034,1741,1138.1453255,713.6625517,0.63,218.1,77.4,15.1,24.2,13.54,3.9,13.69,4.86,11.14,6.47,20.72,0.08,98,35,80,46,127,1.51,77,REST,18.3,52,650,762,7522,313.4,5.22,8,89.5,0,7522,0,0,100.0,0.0,0.63,0,1.19,4.11,5.3,0.22,0.22,1.256,5,0,0,,35,90.0,127,1.34,47.13
166.0,19.17,2.096,40.179,2204,2331.557128,1475.3428081,0.63,299.3,94.4,16.7,26.3,27.74,7.9,14.28,4.5,12.36,5.86,20.75,0.07,102,32,88,42,127,1.51,76,REST,18.3,52,650,762,15431,643.0,10.72,8,183.6,0,15431,0,0,100.0,0.0,0.63,0,1.35,1.78,3.13,0.43,0.22,1.604,4,0,0,,73,77.8,127,1.55,43.2
169.0,19.48,2.418,47.104,2396,2498.0889589,1666.0042983,0.67,357.9,105.2,18.3,27.5,29.72,8.5,14.8,4.35,13.06,5.63,20.76,0.08,106,31,93,40,127,1.51,76,REST,18.3,52,650,762,16668,694.5,11.58,9,198.3,0,16668,0,0,100.0,0.0,0.67,0,1.32,1.76,3.08,0.43,0.23,1.673,3,0,0,,78,74.0,127,1.83,41.72
174.0,11.24,4.158,46.719,4152,1970.6665233,1521.6097667,0.77,661.1,166.4,23.3,30.2,23.45,6.7,15.9,4.0,14.07,5.39,20.75,0.07,114,29,101,39,127,1.51,76,REST,18.3,52,650,762,13477,561.6,9.36,10,160.4,0,10482,2996,0,77.8,22.2,0.77,0,1.73,3.61,5.34,0.32,0.27,1.669,5,0,0,,61,74.2,127,2.4,40.18
177.0,19.8,1.697,33.604,1805,1678.6969122,1222.1239902,0.73,254.2,75.7,19.2,26.4,19.97,5.7,14.98,4.46,13.05,5.8,20.67,0.07,107,32,93,41,127,1.51,78,REST,18.3,52,649,762,11363,473.5,7.89,10,135.2,0,10548,815,0,92.8,7.2,0.73,0,1.4,1.63,3.03,0.46,0.21,1.526,3,0,0,,52,81.4,127,1.21,42.82
180.0,20.27,1.792,36.324,1975,1868.1760058,1326.8139862,0.71,268.2,80.1,18.7,26.3,22.23,6.4,14.97,4.47,13.21,5.82,20.8,0.06,107,32,94,42,127,1.51,79,REST,18.3,52,650,762,12593,524.7,8.75,10,149.8,0,12455,138,0,98.9,1.1,0.71,0,1.36,1.6,2.96,0.46,0.22,1.56,3,0,0,,58,79.9,127,1.32,42.95
183.0,18.69,1.812,33.869,2068,1728.6278192,1255.8302002,0.73,270.7,82.2,18.8,25.9,20.57,5.9,14.94,4.54,13.06,5.9,20.75,0.06,107,32,93,42,127,1.51,78,REST,18.3,52,650,762,11697,487.4,8.12,11,139.2,0,10919,778,0,93.3,6.7,0.73,0,1.37,1.84,3.21,0.43,0.22,1.53,3,0,0,,54,81.3,127,1.32,43.46
186.0,22.3,1.845,41.152,1831,2180.2891643,1553.8522387,0.71,271.7,85.4,18.2,25.5,25.94,7.4,14.73,4.63,12.84,5.9,20.74,0.07,105,33,92,42,127,1.51,77,REST,18.3,52,650,762,14706,612.7,10.21,11,175.0,0,14421,285,0,98.1,1.9,0.71,0,1.12,1.57,2.69,0.42,0.2,1.614,3,0,0,,68,77.3,127,1.65,43.46
191.0,12.12,1.955,23.697,2175,1434.5194973,1014.3091167,0.71,271.1,102.4,15.9,22.5,17.07,4.9,13.87,5.24,11.83,6.57,20.73,0.07,99,37,85,47,127,1.51,76,REST,18.3,52,650,762,9663,402.6,6.71,12,115.0,0,9661,2,0,100.0,0.0,0.71,0,1.26,3.69,4.95,0.25,0.18,1.375,5,0,0,,45,86.9,127,1.55,47.77
194.0,20.76,2.212,45.924,2002,2721.6249181,1895.3820552,0.7,309.6,112.0,16.3,23.5,32.38,9.3,14.0,5.06,12.22,6.28,20.7,0.08,100,36,87,45,127,1.51,77,REST,18.3,52,650,762,18287,762.0,12.7,13,217.6,0,18287,0,0,100.0,0.0,0.7,0,1.21,1.68,2.89,0.42,0.18,1.662,3,0,0,,85,74.6,127,1.83,45.91
200.0,9.62,2.61,25.096,2851,1704.59763,1168.6146422,0.69,342.9,148.3,14.3,20.9,20.28,5.8,13.14,5.68,11.4,6.74,20.8,0.06,94,41,82,48,127,1.51,77,REST,18.3,52,649,762,11424,476.0,7.93,14,135.9,0,11424,0,0,100.0,0.0,0.69,0,1.71,4.53,6.24,0.27,0.14,1.4,6,0,0,,53,86.1,127,1.53,48.87
203.0,18.99,2.406,45.684,2442,2689.3240448,1900.0062513,0.71,338.7,122.5,16.5,23.3,32.0,9.1,14.08,5.09,12.36,6.31,20.75,0.07,101,36,88,45,127,1.51,76,REST,18.3,52,649,762,18113,754.7,12.58,14,215.5,0,18113,0,0,100.0,0.0,0.71,0,1.36,1.8,3.16,0.43,0.18,1.66,3,0,0,,84,74.8,127,1.77,46.1
207.0,17.29,2.653,45.873,2684,2529.0612268,1872.3827131,0.74,380.5,133.4,17.7,23.9,30.09,8.6,14.34,5.03,13.0,6.02,20.64,0.1,103,36,93,43,127,1.51,74,REST,18.3,52,649,762,17169,715.4,11.92,15,204.3,0,15215,1954,0,88.6,11.4,0.74,0,1.47,2.0,3.47,0.42,0.16,1.662,4,0,0,,79,74.7,127,1.8,44.23
210.0,15.71,3.053,47.953,2883,2510.172791,1910.7242917,0.76,451.4,149.0,18.7,24.5,29.87,8.5,14.79,4.88,12.99,6.08,20.79,0.07,106,35,93,43,127,1.51,76,REST,18.3,52,649,762,17124,713.5,11.89,15,203.7,0,13957,3167,0,81.5,18.5,0.76,0,1.59,2.23,3.82,0.42,0.19,1.681,3,0,0,,78,73.5,127,1.92,44.62
216.0,11.49,2.336,26.851,2890,1544.0938636,1182.1690389,0.77,330.7,125.8,16.9,22.0,18.37,5.2,14.16,5.39,12.42,6.66,20.76,0.07,101,39,89,48,127,1.51,76,REST,18.3,52,649,762,10544,439.3,7.32,16,125.5,0,8435,2109,0,80.0,20.0,0.77,0,1.66,3.56,5.22,0.32,0.17,1.429,6,0,0,,48,85.2,127,1.41,48.35
218.0,23.44,1.936,45.375,1953,2388.1020308,1816.4562375,0.76,281.7,96.1,18.3,24.1,28.41,8.1,14.55,4.96,12.79,6.3,20.59,0.13,104,35,91,45,127,1.51,76,REST,18.3,52,650,762,16289,678.7,11.31,17,193.8,0,13308,2981,0,81.7,18.3,0.76,0,1.1,1.46,2.56,0.43,0.19,1.657,2,0,0,,74,74.9,127,1.76,46.04
221.0,21.35,2.049,43.751,2245,2191.3685882,1705.6384569,0.78,304.5,98.7,19.3,24.8,26.07,7.4,14.86,4.82,13.03,6.16,20.63,0.11,106,34,93,44,127,1.51,75,REST,18.3,52,649,762,15008,625.4,10.42,17,178.6,0,11354,3654,0,75.7,24.3,0.78,0,1.23,1.58,2.81,0.44,0.2,1.641,3,0,0,,68,75.8,127,1.67,45.14
224.0,22.9,2.26,51.756,2163,2647.8468626,2030.8423167,0.77,336.6,109.1,18.9,24.7,31.5,9.0,14.89,4.83,13.13,6.13,20.77,0.09,106,35,94,44,127,1.51,78,REST,18.3,52,650,762,18087,753.6,12.56,18,215.2,0,14385,3703,0,79.5,20.5,0.77,0,1.16,1.46,2.62,0.44,0.2,1.714,3,0,0,,83,71.4,127,1.95,44.94
228.0,13.86,2.394,33.173,2832,1800.0078068,1430.4761262,0.79,348.1,126.3,17.9,22.5,21.42,6.1,14.54,5.28,13.14,6.4,20.81,0.07,104,38,94,46,127,1.51,77,REST,18.3,52,649,762,12375,515.6,8.59,19,147.2,0,8671,3704,0,70.1,29.9,0.79,0,1.45,2.88,4.33,0.33,0.16,1.521,4,0,0,,56,81.7,127,1.65,46.68
230.0,24.9,2.278,56.714,2085,2786.6268671,2216.4411313,0.8,342.4,109.3,19.7,24.8,33.15,9.5,15.03,4.8,13.43,6.08,20.71,0.08,107,34,96,43,127,1.51,77,REST,18.3,52,649,762,19161,798.4,13.31,19,228.0,0,13381,5780,0,69.8,30.2,0.8,0,1.12,1.29,2.41,0.46,0.2,1.754,2,0,0,,87,68.7,127,2.03,44.62
232.0,27.78,2.107,58.528,2107,2671.804954,2164.9434232,0.81,324.4,96.2,21.2,26.1,31.79,9.1,15.4,4.57,13.93,5.87,20.69,0.1,110,33,100,42,127,1.51,78,REST,18.3,52,649,762,18434,768.1,12.8,19,219.3,0,11935,6499,0,64.7,35.3,0.81,0,1.05,1.11,2.16,0.49,0.21,1.767,2,0,0,,83,67.7,127,2.01,43.27
236.0,17.91,1.924,34.46,2449,1564.6442202,1350.9739674,0.86,296.0,92.4,21.2,24.6,18.62,5.3,15.38,4.8,13.8,6.1,20.71,0.07,110,34,99,44,127,1.51,76,REST,18.3,52,649,762,10927,455.3,7.59,20,130.0,0,5093,5834,0,46.6,53.4,0.86,0,1.28,2.07,3.35,0.38,0.2,1.537,4,0,0,,49,81.0,127,1.5,44.75
238.0,22.9,2.303,52.74,2239,2335.0782057,2013.2977617,0.86,356.0,108.2,21.9,25.4,27.78,7.9,15.46,4.7,13.85,6.05,20.65,0.09,111,34,99,43,127,1.51,75,REST,18.3,52,649,762,16303,679.3,11.32,20,194.0,0,7668,8635,0,47.0,53.0,0.86,0,1.13,1.49,2.62,0.43,0.21,1.722,2,0,0,,73,70.9,127,2.04,44.43
242.0,16.09,1.816,29.212,1877,1437.4339469,1144.0758498,0.8,275.0,87.5,19.5,24.5,17.1,4.9,15.14,4.82,12.6,6.68,20.83,0.09,108,34,90,48,127,1.51,77,REST,18.3,52,649,762,9885,411.9,6.86,21,117.6,0,6885,3000,0,69.7,30.3,0.8,0,0.9,2.83,3.73,0.24,0.25,1.466,4,0,0,,45,83.9,127,2.02,48.48
245.0,20.34,3.638,73.993,3605,3284.2202957,2774.1979969,0.84,567.0,167.2,22.1,26.2,39.07,11.2,15.59,4.6,14.12,5.85,20.77,0.07,111,33,101,42,127,1.51,78,REST,18.3,52,649,762,22839,951.6,15.86,22,271.7,0,12105,10734,0,53.0,47.0,0.84,0,1.34,1.61,2.95,0.45,0.22,1.869,3,0,0,,102,59.1,127,2.71,43.14
248.0,23.9,1.678,40.112,1994,1698.9160992,1465.7593374,0.86,264.0,75.7,22.6,26.2,20.21,5.8,15.73,4.51,14.07,5.94,20.7,0.1,112,32,101,42,127,1.51,78,REST,18.3,52,649,762,11863,494.3,8.24,22,141.1,0,5556,6306,0,46.8,53.2,0.86,0,1.1,1.41,2.51,0.44,0.22,1.603,3,0,0,,53,77.9,127,1.53,43.72
250.0,24.39,1.892,46.146,1906,2150.9385607,1834.113313,0.85,289.4,92.1,20.7,24.2,25.59,7.3,15.3,4.87,13.74,6.12,20.75,0.07,109,35,98,44,127,1.51,77,REST,18.3,52,649,762,14985,624.4,10.41,22,178.3,0,7533,7452,0,50.3,49.7,0.85,0,1.12,1.34,2.46,0.46,0.19,1.664,2,0,0,,67,74.5,127,1.69,44.88
253.0,21.13,1.763,37.246,2039,1748.6338642,1487.0223453,0.85,269.2,86.2,20.5,24.1,20.8,5.9,15.27,4.89,13.17,6.28,20.76,0.07,109,35,94,45,127,1.51,77,REST,18.3,52,649,762,12176,507.3,8.46,23,144.9,0,6217,5959,0,51.1,48.9,0.85,0,1.24,1.6,2.84,0.44,0.2,1.571,3,0,0,,55,79.4,127,1.42,45.91
255.0,25.64,1.956,50.154,1946,2378.5136995,1969.6529061,0.83,297.9,94.1,20.3,24.6,28.3,8.1,15.23,4.81,13.52,6.11,20.75,0.07,109,34,97,44,127,1.51,77,REST,18.3,52,650,762,16478,686.6,11.44,23,196.0,0,9667,6811,0,58.7,41.3,0.83,0,1.08,1.26,2.34,0.46,0.2,1.7,2,0,0,,74,72.3,127,1.81,44.81
258.0,23.26,2.66,61.86,2485,2811.755932,2389.6043448,0.85,411.1,125.9,21.4,25.2,33.45,9.6,15.45,4.73,13.99,6.07,20.77,0.07,111,34,100,43,127,1.51,79,REST,18.3,52,650,762,19576,815.7,13.59,24,232.9,0,10031,9545,0,51.2,48.8,0.85,0,1.14,1.44,2.58,0.44,0.21,1.791,3,0,0,,88,65.8,127,2.33,44.55
260.0,26.09,1.985,51.783,2005,2253.7833598,1921.3961308,0.85,310.8,90.7,22.2,26.0,26.81,7.7,15.66,4.57,14.15,5.98,20.75,0.09,112,33,101,43,127,1.51,75,REST,18.3,52,650,762,15701,654.2,10.9,24,186.8,0,7903,7798,0,50.3,49.7,0.85,0,1.03,1.27,2.3,0.45,0.22,1.714,2,0,0,,70,71.4,127,1.93,43.98
262.0,27.4,1.885,51.644,2009,2102.0641957,1840.9420345,0.88,299.4,83.0,23.7,27.0,25.01,7.1,15.88,4.4,14.36,5.74,20.67,0.1,114,31,103,41,127,1.51,72,REST,18.3,52,650,762,14721,613.4,10.22,25,175.1,0,6241,8480,0,42.4,57.6,0.88,0,1.02,1.17,2.19,0.47,0.22,1.713,2,0,0,,66,71.5,127,1.85,42.43
