t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
31.0,18.99,0.636,12.076,608,393.0831512,371.0592069,0.94,107.8,24.2,27.3,29.0,7.41,2.1,16.95,3.81,15.95,4.74,20.86,0.07,120,27,113,34,0,,0,NONE,18.3,55,644,757,2795,116.5,1.94,1,52.7,0,535,2261,0,19.1,80.9,0.94,0,1.24,1.92,3.16,0.39,0.14,1.082,4,0,0,,22,91.0,0,0.51,35.79
34.0,19.42,0.552,10.718,609,324.9414731,310.1201811,0.95,95.0,19.8,28.8,30.2,6.13,1.8,17.21,3.59,16.08,4.64,20.86,0.07,122,25,114,33,0,,0,NONE,18.3,55,644,757,2316,96.5,1.61,1,43.7,0,361,1956,0,15.6,84.4,0.95,0,1.26,1.83,3.09,0.41,0.15,1.03,3,0,0,,18,92.0,0,0.44,35.15
37.0,19.35,0.528,10.219,547,303.8336823,285.4997435,0.94,91.3,18.3,29.2,31.0,5.73,1.6,17.29,3.47,16.13,4.61,20.86,0.07,123,25,115,33,0,,0,NONE,18.3,55,644,757,2159,89.9,1.5,1,40.7,0,445,1714,0,20.6,79.4,0.94,0,1.16,1.94,3.1,0.37,0.16,1.009,3,0,0,,17,92.4,0,0.46,34.96
40.0,20.07,0.498,9.993,546,303.5861752,287.2732743,0.95,85.7,17.8,28.3,29.9,5.72,1.6,17.21,3.57,16.09,4.6,20.86,0.08,122,25,114,33,0,,0,NONE,18.3,55,644,757,2160,90.0,1.5,1,40.7,0,396,1764,0,18.3,81.7,0.95,0,1.14,1.85,2.99,0.38,0.13,1.0,3,0,0,,17,92.6,0,0.44,34.89
43.0,19.93,0.512,10.206,515,305.6751322,290.9429611,0.95,88.3,18.1,28.8,30.3,5.76,1.6,17.25,3.54,16.18,4.55,20.85,0.07,122,25,115,32,0,,0,NONE,18.3,55,644,757,2178,90.7,1.51,1,41.0,0,358,1819,0,16.4,83.6,0.95,0,1.14,1.87,3.01,0.38,0.14,1.009,3,0,0,,17,92.4,0,0.45,34.57
46.0,20.76,0.522,10.837,500,340.6017797,319.9808231,0.94,89.2,19.1,27.6,29.3,6.42,1.8,17.09,3.66,16.03,4.64,20.86,0.07,121,26,114,33,0,,0,NONE,18.3,55,644,757,2420,100.8,1.68,1,45.6,0,500,1920,0,20.7,79.3,0.94,0,1.15,1.74,2.89,0.4,0.13,1.035,3,0,0,,19,91.9,0,0.45,35.15
49.0,21.2,0.481,10.198,500,322.5719895,301.1013238,0.93,82.1,17.6,27.0,28.9,6.08,1.7,17.07,3.66,16.13,4.52,20.86,0.07,121,26,115,32,0,,0,NONE,18.3,55,644,757,2289,95.4,1.59,1,43.1,0,520,1769,0,22.7,77.3,0.93,0,1.12,1.71,2.83,0.4,0.1,1.009,3,0,0,,18,92.4,0,0.43,34.38
51.0,22.22,0.397,8.822,439,256.5691736,237.3340358,0.93,69.0,13.3,28.3,30.6,4.84,1.4,17.38,3.35,16.25,4.4,20.86,0.08,123,24,115,31,0,,0,NONE,18.3,55,644,757,1817,75.7,1.26,1,34.2,0,465,1352,0,25.6,74.4,0.93,0,1.13,1.57,2.7,0.42,0.12,0.946,2,0,0,,14,93.4,0,0.35,33.62
54.0,22.64,0.534,12.091,439,388.4329098,356.2479013,0.92,90.9,19.5,27.0,29.5,7.32,2.1,17.02,3.65,15.85,4.72,20.86,0.07,121,26,113,34,0,,0,NONE,18.3,55,644,757,2746,114.4,1.91,1,51.8,0,776,1969,0,28.3,71.7,0.92,0,1.1,1.55,2.65,0.42,0.14,1.082,3,0,0,,22,91.0,0,0.49,35.66
57.0,20.91,0.509,10.641,516,336.7052376,312.0447607,0.93,86.9,18.5,27.3,29.4,6.35,1.8,17.07,3.63,15.94,4.64,20.86,0.07,121,26,113,33,0,,0,NONE,18.3,55,644,757,2385,99.4,1.66,2,45.0,0,596,1789,0,25.0,75.0,0.93,0,1.15,1.72,2.87,0.4,0.13,1.027,3,0,0,,19,92.1,0,0.44,35.15
59.0,22.39,0.425,9.515,468,294.8171387,272.629279,0.92,72.9,15.1,27.0,29.2,5.56,1.6,17.15,3.55,16.09,4.49,20.86,0.07,122,25,114,32,0,,0,NONE,18.3,55,644,757,2088,87.0,1.45,2,39.4,0,536,1551,0,25.7,74.3,0.92,0,1.09,1.59,2.68,0.41,0.1,0.978,2,0,0,,16,92.9,0,0.39,34.19
63.0,19.17,0.517,9.911,467,312.9559426,282.8764142,0.9,88.4,18.3,27.4,30.3,5.9,1.7,17.1,3.54,16.04,4.58,20.86,0.07,121,25,114,33,0,,0,NONE,18.3,55,644,757,2206,91.9,1.53,2,41.6,0,724,1482,0,32.8,67.2,0.9,0,1.06,2.07,3.13,0.34,0.14,0.996,4,0,0,,17,92.6,0,0.49,34.77
65.0,22.81,0.462,10.54,518,326.8671661,296.0895137,0.91,79.3,16.1,27.4,30.2,6.16,1.8,17.16,3.48,16.12,4.5,20.86,0.07,122,25,114,32,0,,0,NONE,18.3,55,644,757,2305,96.0,1.6,2,43.4,0,741,1564,0,32.1,67.9,0.91,0,1.25,1.38,2.63,0.48,0.13,1.023,2,0,0,,18,92.2,0,0.37,34.25
68.0,20.13,0.581,11.698,500,377.2144958,339.4366717,0.9,98.9,20.9,27.3,30.3,7.11,2.0,17.02,3.6,15.79,4.74,20.86,0.07,121,26,112,34,0,,0,NONE,18.3,55,644,757,2656,110.7,1.84,2,50.1,0,908,1748,0,34.2,65.8,0.9,0,1.13,1.85,2.98,0.38,0.17,1.068,3,0,0,,21,91.3,0,0.51,35.79
71.0,21.43,0.493,10.564,548,332.8226047,304.1744588,0.91,84.3,17.6,27.2,29.8,6.27,1.8,17.1,3.57,16.06,4.55,20.86,0.07,121,25,114,32,0,,0,NONE,18.3,55,644,757,2351,98.0,1.63,2,44.3,0,691,1660,0,29.4,70.6,0.91,0,1.24,1.56,2.8,0.44,0.12,1.024,3,0,0,,19,92.1,0,0.4,34.57
74.0,21.98,0.496,10.901,467,346.049428,313.7419348,0.91,84.7,17.7,27.1,29.8,6.52,1.9,17.08,3.57,15.87,4.68,20.86,0.07,121,25,113,33,0,,0,NONE,18.3,55,644,757,2440,101.7,1.69,2,46.0,0,778,1663,0,31.9,68.1,0.91,0,1.03,1.7,2.73,0.38,0.14,1.037,3,0,0,,19,91.9,0,0.48,35.4
77.0,19.35,0.446,8.632,530,268.9645607,241.8221149,0.9,76.5,15.5,27.1,30.1,5.07,1.4,17.15,3.48,16.1,4.51,20.86,0.07,122,25,114,32,0,,0,NONE,18.3,55,644,757,1894,78.9,1.31,2,35.7,0,652,1241,0,34.4,65.6,0.9,0,1.14,1.96,3.1,0.37,0.12,0.936,3,0,0,,15,93.6,0,0.39,34.32
79.0,22.39,0.451,10.097,423,317.1734165,287.0235511,0.9,77.2,15.9,26.9,29.7,5.98,1.7,17.12,3.53,16.01,4.53,20.86,0.07,122,25,114,32,0,,0,NONE,18.3,55,644,757,2236,93.2,1.55,2,42.1,0,725,1511,0,32.4,67.6,0.9,0,1.13,1.55,2.68,0.42,0.12,1.004,2,0,0,,18,92.5,0,0.4,34.45
82.0,20.83,0.576,12.0,502,401.3627752,363.2811867,0.91,97.2,21.6,26.3,29.0,7.57,2.2,16.88,3.75,15.86,4.67,20.86,0.07,120,27,113,33,0,,0,NONE,18.3,55,644,757,2829,117.9,1.96,2,53.3,0,916,1913,0,32.4,67.6,0.91,0,1.2,1.68,2.88,0.42,0.13,1.079,3,0,0,,22,91.1,0,0.48,35.34
86.0,18.75,0.473,8.869,518,281.3175906,254.0264358,0.9,80.8,16.8,26.9,29.7,5.3,1.5,17.08,3.55,16.02,4.52,20.86,0.07,121,25,114,32,0,,0,NONE,18.3,55,644,757,1982,82.6,1.38,2,37.4,0,656,1326,0,33.1,66.9,0.9,0,1.22,1.98,3.2,0.38,0.12,0.948,4,0,0,,16,93.4,0,0.39,34.38
89.0,20.34,0.483,9.824,487,325.8554448,292.1671532,0.9,81.7,17.8,25.8,28.8,6.14,1.8,16.92,3.69,15.91,4.61,20.86,0.07,120,26,113,33,0,,0,NONE,18.3,54,644,757,2293,95.5,1.59,2,43.2,0,809,1484,0,35.3,64.7,0.9,0,1.18,1.77,2.95,0.4,0.11,0.992,3,0,0,,18,92.7,0,0.41,34.96
91.0,22.22,0.521,11.578,468,379.7008077,336.9262372,0.89,88.4,18.9,26.4,29.7,7.16,2.0,16.97,3.63,15.75,4.71,20.86,0.09,120,26,112,33,0,,0,NONE,18.3,54,644,757,2666,111.1,1.85,2,50.3,0,1025,1641,0,38.4,61.6,0.89,0,1.08,1.62,2.7,0.4,0.14,1.064,2,0,0,,21,91.4,0,0.48,35.6
94.0,21.43,0.509,10.907,514,348.0727562,312.787091,0.9,86.8,18.1,27.0,30.1,6.56,1.9,17.05,3.56,15.88,4.61,20.85,0.07,121,25,113,33,0,,0,NONE,18.3,54,644,757,2450,102.1,1.7,3,46.2,0,848,1602,0,34.6,65.4,0.9,0,1.09,1.71,2.8,0.39,0.14,1.038,3,0,0,,19,91.9,0,0.47,34.96
97.0,21.35,0.508,10.847,500,347.0603926,309.9282141,0.89,86.5,18.0,26.9,30.2,6.54,1.9,17.03,3.54,15.83,4.65,20.83,0.07,121,25,112,33,0,,0,NONE,18.3,54,644,757,2440,101.7,1.69,3,46.0,0,891,1549,0,36.5,63.5,0.89,0,1.17,1.64,2.81,0.42,0.15,1.035,3,0,0,,19,91.9,0,0.43,35.21
100.0,21.98,0.495,10.879,499,347.7294612,311.033925,0.89,84.3,17.5,26.9,30.0,6.55,1.9,17.03,3.54,15.89,4.63,20.83,0.06,121,25,113,33,0,,0,NONE,18.3,54,644,757,2446,101.9,1.7,3,46.1,0,881,1565,0,36.0,64.0,0.89,0,1.07,1.66,2.73,0.39,0.14,1.037,3,0,0,,19,91.9,0,0.46,35.08
102.0,22.56,0.506,11.414,484,376.8811624,340.4234131,0.9,85.5,18.7,26.1,28.9,7.1,2.0,16.9,3.7,15.81,4.71,20.83,0.07,120,26,112,33,0,,0,NONE,18.3,54,644,757,2656,110.7,1.84,3,50.1,0,877,1779,0,33.0,67.0,0.9,0,1.11,1.55,2.66,0.42,0.12,1.057,2,0,0,,21,91.5,0,0.46,35.6
105.0,22.06,0.495,10.919,529,341.5083185,305.8318412,0.9,84.7,17.2,27.5,30.7,6.44,1.8,17.11,3.47,15.83,4.64,20.83,0.07,121,25,112,33,0,,0,NONE,18.3,54,644,757,2402,100.1,1.67,3,45.3,0,857,1546,0,35.7,64.3,0.9,0,1.09,1.63,2.72,0.4,0.16,1.038,3,0,0,,19,91.9,0,0.45,35.15
108.0,21.51,0.497,10.688,513,340.8597187,303.4429521,0.89,84.7,17.6,26.9,30.3,6.43,1.8,17.04,3.54,15.84,4.63,20.83,0.09,121,25,112,33,0,,0,NONE,18.3,54,644,757,2395,99.8,1.66,3,45.1,0,897,1498,0,37.5,62.5,0.89,0,1.04,1.75,2.79,0.37,0.14,1.029,3,0,0,,19,92.0,0,0.48,35.08
111.0,19.93,0.581,11.581,515,389.4165641,348.2135856,0.89,97.8,21.7,26.2,29.3,7.34,2.1,16.83,3.73,15.62,4.78,20.83,0.08,120,27,111,34,0,,0,NONE,18.3,54,644,757,2739,114.1,1.9,3,51.6,0,989,1750,0,36.1,63.9,0.89,0,1.14,1.87,3.01,0.38,0.14,1.064,3,0,0,,22,91.4,0,0.51,36.04
113.0,22.3,0.464,10.349,531,324.7919275,294.1097665,0.91,79.3,16.4,27.1,29.9,6.12,1.7,17.09,3.53,15.94,4.56,20.83,0.08,121,25,113,32,0,,0,NONE,18.3,54,644,757,2290,95.4,1.59,3,43.2,0,738,1552,0,32.2,67.8,0.91,0,1.16,1.53,2.69,0.43,0.12,1.015,2,0,0,,18,92.3,0,0.4,34.64
116.0,20.13,0.525,10.57,531,353.571052,315.2387302,0.89,88.6,19.4,25.9,29.1,6.66,1.9,16.88,3.7,15.72,4.72,20.85,0.07,120,26,112,34,0,,0,NONE,18.3,54,644,757,2485,103.5,1.73,3,46.8,0,919,1566,0,37.0,63.0,0.89,0,1.14,1.84,2.98,0.38,0.13,1.024,3,0,0,,20,92.1,0,0.46,35.66
119.0,23.9,0.419,10.016,533,303.3652099,269.0206643,0.89,72.3,14.1,27.5,31.0,5.72,1.6,17.26,3.37,16.08,4.43,20.85,0.1,123,24,114,31,0,,0,NONE,18.3,54,644,757,2130,88.7,1.48,3,40.1,0,823,1307,0,38.6,61.4,0.89,0,1.22,1.29,2.51,0.49,0.13,1.001,3,0,0,,17,92.5,0,0.34,33.81
121.0,26.67,0.433,11.547,421,356.4755451,307.223469,0.86,74.5,14.7,27.2,31.5,6.72,1.9,17.21,3.39,15.97,4.53,20.85,0.16,122,24,113,32,67,1.26,0,REST,18.3,54,644,757,2489,103.7,1.73,3,46.9,0,1174,1315,0,47.2,52.8,0.86,0,0.97,1.28,2.25,0.43,0.14,1.062,2,0,0,,20,91.4,67,0.45,34.45
123.0,25.64,0.597,15.308,467,526.7094017,466.6256512,0.89,100.1,22.6,25.7,29.0,9.93,2.8,16.77,3.79,15.68,4.77,20.85,0.08,119,27,111,34,67,1.26,11,REST,18.3,54,644,757,3697,154.0,2.57,3,69.7,0,1439,2258,0,38.9,61.1,0.89,0,1.01,1.33,2.34,0.43,0.14,1.185,2,0,0,,29,88.6,67,0.59,35.98
125.0,30.3,0.711,21.545,496,747.4488579,635.3213809,0.85,119.2,26.7,26.0,30.6,14.09,4.0,16.77,3.76,15.6,4.83,20.85,0.17,119,27,111,34,67,1.26,56,REST,18.3,54,644,757,5204,216.8,3.61,4,98.1,0,2664,2540,0,51.2,48.8,0.85,0,0.98,1.0,1.98,0.49,0.17,1.333,2,0,0,,42,84.0,67,0.73,36.36
127.0,34.68,0.601,20.844,551,643.0465401,581.3989029,0.9,102.8,21.1,28.6,31.7,12.12,3.5,17.1,3.51,15.82,4.65,20.78,0.12,121,25,112,33,67,1.26,75,REST,18.3,54,644,757,4532,188.8,3.15,4,85.4,0,1483,3049,0,32.7,67.3,0.9,0,0.82,0.91,1.73,0.47,0.18,1.319,2,0,0,,36,84.5,67,0.73,35.21
129.0,32.26,0.698,22.516,627,749.9944311,677.7899181,0.9,117.7,26.1,27.0,29.9,14.14,4.0,16.86,3.74,15.77,4.77,20.83,0.08,120,27,112,34,67,1.26,82,REST,18.3,54,644,757,5286,220.2,3.67,4,99.6,0,1737,3549,0,32.9,67.1,0.9,0,0.8,1.06,1.86,0.43,0.16,1.352,2,0,0,,42,83.2,67,0.87,35.98
131.0,33.52,0.642,21.52,644,693.3105619,624.5830426,0.9,109.3,23.1,27.7,30.7,13.07,3.7,17.02,3.6,15.89,4.66,20.86,0.07,121,26,113,33,67,1.26,81,REST,18.3,54,644,757,4883,203.5,3.39,4,92.0,0,1652,3231,0,33.8,66.2,0.9,0,0.86,0.93,1.79,0.48,0.17,1.333,2,0,0,,39,84.0,67,0.75,35.28
134.0,19.93,1.359,27.09,1377,864.5265872,820.7427372,0.95,231.6,51.0,29.7,31.3,16.3,4.7,17.04,3.75,15.91,4.83,20.88,0.07,121,27,113,34,67,1.26,83,REST,18.3,54,644,757,6155,256.5,4.27,4,116.0,0,1064,5091,0,17.3,82.7,0.95,0,1.39,1.62,3.01,0.46,0.22,1.433,3,0,0,,48,79.8,67,0.98,36.36
139.0,27.78,0.74,20.556,863,644.4759744,596.6078147,0.93,126.6,26.7,28.9,31.2,12.15,3.5,17.11,3.61,15.85,4.77,20.86,0.08,121,26,113,34,67,1.26,85,REST,18.3,54,644,757,4564,190.2,3.17,4,86.0,0,1157,3407,0,25.3,74.7,0.93,0,1.09,1.07,2.16,0.5,0.19,1.313,5,0,0,,36,84.7,67,0.68,35.98
141.0,24.39,0.99,24.146,879,829.805716,758.5872345,0.91,166.0,38.5,27.0,29.6,15.64,4.5,16.77,3.89,15.47,5.07,20.87,0.07,119,28,110,36,67,1.26,83,REST,18.3,54,644,757,5862,244.2,4.07,4,110.5,0,1717,4145,0,29.3,70.7,0.91,0,1.07,1.39,2.46,0.43,0.2,1.383,2,0,0,,46,82.0,67,0.93,37.9
144.0,24.0,1.004,24.096,1017,818.5586264,750.206545,0.92,168.7,38.7,27.4,29.9,15.43,4.4,16.8,3.85,15.62,4.95,20.86,0.07,119,27,111,35,67,1.26,82,REST,18.3,54,644,757,5785,241.1,4.02,5,109.1,0,1649,4137,0,28.5,71.5,0.92,0,1.08,1.42,2.5,0.43,0.19,1.382,3,0,0,,46,82.1,67,0.93,37.13
146.0,23.08,1.099,25.362,1095,877.7630876,795.6283525,0.91,183.7,42.9,27.1,29.8,16.55,4.7,16.72,3.9,15.52,4.94,20.84,0.09,119,28,110,35,67,1.26,82,REST,18.3,54,644,757,6190,257.9,4.3,5,116.7,0,1977,4213,0,31.9,68.1,0.91,0,1.13,1.47,2.6,0.43,0.19,1.404,2,0,0,,49,81.1,67,0.97,37.06
149.0,24.79,1.098,27.223,876,982.3567524,885.6241877,0.9,181.1,44.3,25.9,28.8,18.52,5.3,16.49,4.03,15.31,5.07,20.79,0.08,117,29,109,36,67,1.26,83,REST,18.3,54,644,757,6920,288.3,4.81,5,130.4,0,2326,4594,0,33.6,66.4,0.9,0,0.99,1.43,2.42,0.41,0.18,1.435,3,0,0,,55,79.7,67,1.11,37.89
151.0,30.15,0.889,26.804,751,1015.2041188,865.3060361,0.85,145.6,35.6,24.3,28.5,19.14,5.5,16.38,4.0,15.07,5.08,20.84,0.08,116,28,107,36,67,1.26,84,REST,18.3,54,644,757,7072,294.7,4.91,5,133.3,0,3564,3508,0,50.4,49.6,0.85,0,0.82,1.17,1.99,0.41,0.17,1.428,2,0,0,,57,80.0,67,1.08,37.96
155.0,13.27,2.33,30.929,2143,1185.2925331,1037.4188441,0.88,381.5,96.4,25.3,28.9,22.34,6.4,16.37,4.14,15.21,5.1,20.91,0.06,116,29,108,36,67,1.26,83,REST,18.3,54,644,757,8300,345.8,5.76,6,156.5,0,3534,4766,0,42.6,57.4,0.88,0,2.17,2.35,4.52,0.48,0.2,1.49,4,0,0,,66,77.0,67,1.07,38.08
157.0,29.41,0.727,21.382,722,804.063486,670.6034927,0.83,119.5,28.3,24.0,28.8,15.16,4.3,16.44,3.89,15.19,4.96,20.85,0.08,117,28,108,35,67,1.26,82,REST,18.3,54,644,757,5578,232.4,3.87,6,105.1,0,3160,2418,0,56.6,43.4,0.83,0,0.88,1.16,2.04,0.43,0.16,1.33,2,0,0,,45,84.1,67,0.83,37.19
160.0,24.29,1.002,24.34,925,1009.5074642,827.1710263,0.82,159.8,42.3,22.4,27.4,19.03,5.4,15.95,4.22,14.75,5.26,20.8,0.09,113,30,105,37,67,1.26,84,REST,18.3,54,644,757,6980,290.8,4.85,6,131.6,0,4303,2677,0,61.6,38.4,0.82,0,1.12,1.35,2.47,0.45,0.16,1.386,3,0,0,,56,81.9,67,0.89,39.11
162.0,23.81,1.015,24.167,1036,1057.1062885,845.8098253,0.8,159.5,44.0,21.3,26.6,19.93,5.7,15.71,4.33,14.41,5.38,20.81,0.08,112,31,102,38,67,1.26,82,REST,18.3,54,644,757,7276,303.2,5.05,6,137.2,0,4964,2313,0,68.2,31.8,0.8,0,1.2,1.32,2.52,0.48,0.16,1.383,2,0,0,,59,82.0,67,0.85,39.88
167.0,26.2,1.055,27.642,892,1278.3151525,964.494402,0.75,163.7,45.6,20.2,26.8,24.1,6.9,15.52,4.32,13.95,5.53,20.85,0.08,110,31,99,39,67,1.26,81,REST,18.3,54,644,757,8707,362.8,6.05,7,164.1,0,7295,1412,0,83.8,16.2,0.75,0,0.97,1.32,2.29,0.42,0.18,1.442,5,0,0,,71,79.4,67,1.09,40.83
169.0,25.75,0.999,25.725,1002,1225.1594872,925.5328562,0.76,152.6,44.7,19.5,25.8,23.09,6.6,15.28,4.47,13.96,5.49,20.77,0.1,108,32,99,39,67,1.26,83,REST,18.3,54,644,757,8347,347.8,5.8,7,157.3,0,6967,1380,0,83.5,16.5,0.76,0,1.06,1.27,2.33,0.45,0.15,1.41,2,0,0,,68,80.8,67,0.94,40.58
171.0,27.65,0.916,25.327,924,1162.7970964,870.2562198,0.75,141.9,39.0,20.1,26.9,21.92,6.3,15.49,4.26,13.91,5.47,20.78,0.08,110,30,99,39,67,1.26,82,REST,18.3,54,644,757,7909,329.5,5.49,7,149.1,0,6791,1118,0,85.9,14.1,0.75,0,1.01,1.16,2.17,0.47,0.18,1.404,2,0,0,,65,81.1,67,0.91,40.45
173.0,27.52,0.958,26.367,829,1312.616519,962.8228841,0.73,144.8,43.3,18.6,25.4,24.74,7.1,15.11,4.52,13.61,5.65,20.83,0.08,107,32,97,40,67,1.26,82,REST,18.3,54,644,757,8897,370.7,6.18,7,167.7,0,8092,805,0,91.0,9.0,0.73,0,0.9,1.28,2.18,0.41,0.16,1.421,2,0,0,,73,80.4,67,1.06,41.6
176.0,28.57,0.97,27.714,845,1358.0513563,982.8123385,0.72,147.7,42.6,18.9,26.2,25.6,7.3,15.23,4.39,13.54,5.69,20.84,0.08,108,31,96,40,67,1.26,82,REST,18.3,54,644,757,9184,382.6,6.38,7,173.1,0,8660,523,0,94.3,5.7,0.72,0,0.91,1.19,2.1,0.43,0.18,1.443,3,0,0,,76,79.4,67,1.07,41.86
178.0,25.86,1.118,28.914,1190,1391.5543096,1025.6621445,0.74,171.4,49.0,19.5,26.4,26.23,7.5,15.33,4.38,13.87,5.48,20.86,0.07,109,31,98,39,67,1.26,83,REST,18.3,54,644,757,9440,393.3,6.56,8,177.9,0,8471,969,0,89.7,10.3,0.74,0,1.14,1.18,2.32,0.49,0.17,1.461,2,0,0,,78,78.5,67,0.98,40.51
180.0,30.15,0.834,25.146,938,1117.6295281,824.1136218,0.74,131.3,33.9,20.6,28.0,21.07,6.0,15.74,4.06,14.15,5.36,20.85,0.08,112,29,100,38,67,1.26,83,REST,18.3,54,644,757,7582,315.9,5.27,8,142.9,0,6796,786,0,89.6,10.4,0.74,0,0.89,1.1,1.99,0.45,0.19,1.4,2,0,0,,62,81.3,67,0.94,39.75
182.0,29.56,1.143,33.783,985,1557.4021274,1157.1824342,0.74,177.7,48.4,20.4,27.4,29.36,8.4,15.55,4.23,13.95,5.51,20.85,0.07,110,30,99,39,67,1.26,83,REST,18.3,54,644,757,10579,440.8,7.35,8,199.4,0,9279,1301,0,87.7,12.3,0.74,0,0.91,1.12,2.03,0.45,0.2,1.529,2,0,0,,87,74.8,67,1.26,40.71
