O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
21.4349079,3.0862668,24.5206795,25.0324249,3.8951259,28.9270515,27.1167698,4.6334624,31.7506256,14.2776928,-0.3599686,13.9185209,19.847929,1.8360113,21.6839066,22.040369,3.8900733,25.9300652,74.4088058,99.9916,,
21.3416958,3.1060548,24.4472561,24.9547672,3.9060585,28.8603249,27.0357151,4.6515994,31.6877079,14.228241,-0.3491169,13.879921,19.7904205,1.8442869,21.6346703,21.9781284,3.9130561,25.8908081,74.3920898,99.9915848,,
21.2608204,3.1250834,24.3854065,24.861063,3.9275699,28.7881317,26.9235344,4.6859465,31.6098747,14.2058506,-0.3470847,13.8595638,19.7200737,1.8503492,21.5703907,21.9114037,3.9329624,25.8439903,74.3041229,99.9916077,,
21.196125,3.1404612,24.336092,24.7874622,3.949641,28.7366028,26.8776436,4.7013211,31.579361,14.169838,-0.3319377,13.8386965,19.6842632,1.8691299,21.5533562,21.854002,3.963623,25.8172493,74.2996979,99.9918747,,
21.104393,3.1701362,24.2740364,24.7155914,3.9726562,28.687748,26.8002872,4.7259588,31.5266361,14.1189299,-0.3052363,13.8144913,19.6391201,1.8890085,21.5280952,21.8335686,3.9936569,25.8268471,74.2873306,99.9917145,,
21.0165215,3.1887507,24.2047749,24.6438828,3.9956138,28.6389961,26.7027683,4.7619677,31.4651279,14.0810194,-0.297565,13.7842531,19.5949898,1.9073765,21.5023327,21.8040028,4.0176005,25.8212242,74.2149429,99.9913788,,
20.9362545,3.2105439,24.1463051,24.5183659,4.025578,28.5434456,26.6311283,4.7860651,31.4175835,14.0338535,-0.2865058,13.7481441,19.5460529,1.9286451,21.474659,21.760191,4.0527291,25.812542,74.1894379,99.9922638,,
20.8680286,3.2205338,24.0880661,24.4556217,4.0358424,28.4909611,26.5353146,4.8128133,31.3485203,13.9522572,-0.2659778,13.6870775,19.4926014,1.9354591,21.4280262,21.7026215,4.073987,25.7762299,74.1093674,99.9920197,,
20.7607193,3.2403159,24.0005379,24.3726883,4.0628939,28.4350796,26.4284019,4.8452311,31.2740231,13.8973389,-0.2776219,13.6205158,19.4263878,1.9526669,21.3790226,21.6408806,4.1062779,25.7467842,74.0504761,99.9915237,,
20.6734371,3.2646739,23.9376163,24.2684002,4.0922232,28.3601189,26.3550873,4.865242,31.2207146,13.8090487,-0.2607684,13.549078,19.3522949,1.9646909,21.3169498,21.5812492,4.130672,25.7115421,74.0398865,99.9918823,,
20.5864944,3.2748408,23.8608418,24.1825047,4.1046591,28.2866631,26.2325401,4.910491,31.1434231,13.7155991,-0.2430722,13.4733257,19.2665119,1.9729496,21.2394238,21.5017605,4.1600237,25.6614075,73.9123383,99.991806,,
20.4929161,3.2978027,23.7902241,24.0801201,4.1254668,28.2050877,26.1541233,4.9276915,31.0822029,13.6568375,-0.2420724,13.4155636,19.1919212,1.9817276,21.1736107,21.4333229,4.1829205,25.6158695,73.9046936,99.9921265,,
20.3989029,3.321671,23.7200813,23.9811916,4.1512966,28.1319885,26.0366764,4.9663558,31.0034237,13.5774078,-0.2243559,13.3538561,19.1060448,1.994614,21.1006222,21.3802776,4.1930137,25.5729141,73.8194122,99.9920807,,
20.2971191,3.3461475,23.6427746,23.8870811,4.180069,28.0666466,25.9673672,4.9888182,30.9565773,13.5098133,-0.21709,13.2935238,19.043335,2.0071065,21.0504036,21.3022099,4.2254009,25.5272369,73.8190155,99.9921951,,
