O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
5.8010221,-4.3186121,1.4824097,8.2131767,-2.5799458,5.6337309,9.0551929,-1.4673891,7.5880041,18.7382431,-3.9635727,14.7748051,15.9709044,-3.1377902,12.8332796,14.1774874,-1.9372394,12.2406511,71.0578461,99.9697418,,
5.5631342,-4.3610048,1.2021286,7.9850082,-2.6271396,5.3583684,8.8377638,-1.5104868,7.3274775,18.389307,-3.9992294,14.3902102,15.6804943,-3.1800838,12.5005741,13.9413404,-1.9795052,11.9622383,71.0331345,99.9692993,,
5.4224644,-4.3878307,1.0346339,7.8372293,-2.654253,5.1834764,8.6903067,-1.53939,7.1511164,18.1942158,-4.0249548,14.1693935,15.4966078,-3.2070708,12.2896976,13.7636671,-2.0065751,11.7574978,71.0003204,99.969162,,
5.5862088,-4.3592086,1.2269999,8.0089035,-2.6394775,5.3699255,8.8341913,-1.5327255,7.3016663,18.283329,-4.0119867,14.2714748,15.5796032,-3.2230258,12.3567381,13.8087206,-2.0349603,11.7741661,71.0586929,99.9698257,,
6.0010605,-4.2651215,1.735939,8.4154186,-2.5669866,5.8489323,9.1976519,-1.4799626,7.7178888,18.7664528,-3.9182708,14.8483152,16.0233307,-3.1809773,12.8425169,14.1694517,-2.0111051,12.1587515,71.1628571,99.9708176,,
5.94876,-4.2556105,1.6931503,8.310564,-2.5540111,5.7570529,9.0900402,-1.4800857,7.6101542,18.8912182,-3.9279988,14.9633579,16.0350742,-3.1683199,12.8669186,14.1684008,-2.0238698,12.1449347,71.0955963,99.9705353,,
5.6885509,-4.2791572,1.4093939,7.9916778,-2.5826859,5.409492,8.7528715,-1.5114846,7.2415876,18.8215828,-3.9580281,14.8636875,15.872879,-3.1990852,12.6739578,13.9713154,-2.0614331,11.9102869,70.9514008,99.9697647,,
5.4304972,-4.323699,1.1067973,7.674305,-2.6477833,5.0270219,8.3783436,-1.5878224,6.7907209,18.799881,-3.9633441,14.836668,15.7422056,-3.2243619,12.5180073,13.7726746,-2.1045971,11.6684818,70.8219452,99.9696274,,
5.1925497,-4.3748298,0.8177201,7.3624368,-2.7070322,4.6559043,8.0480289,-1.655164,6.3930655,18.7859535,-3.9594131,14.8266735,15.6523495,-3.2454007,12.4071121,13.6034269,-2.1331429,11.4706898,70.6972656,99.9686813,,
5.1167374,-4.3346791,0.7820582,7.3224845,-2.6514688,4.6715164,8.038867,-1.5854639,6.4536033,18.6144218,-3.9675071,14.6470461,15.502223,-3.2452343,12.2571497,13.4763975,-2.1150858,11.3617163,70.6688538,99.9685822,,
