O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
1.4358494,-3.3606961,-1.9248031,2.319268,-3.3016129,-0.9823448,1.0216135,-3.6018379,-2.5805476,8.9708281,-3.2432334,5.7275152,8.5860109,-3.4006352,5.1858335,4.1248298,-4.2099199,-0.0846018,76.8559418,99.9849243,,
1.3177502,-3.3632858,-2.0454917,2.2177427,-3.3100705,-1.0923277,0.9244341,-3.6092448,-2.6851344,8.813529,-3.2681241,5.5453267,8.4680891,-3.4294918,5.0390539,4.0209661,-4.2264547,-0.2050006,76.860817,99.9848328,,
1.2210554,-3.3828328,-2.1617332,2.1080365,-3.3182266,-1.2101901,0.8291279,-3.6152744,-2.7864697,8.6931906,-3.3142753,5.3788371,8.3161297,-3.442512,4.8740735,3.9202523,-4.2430415,-0.3223007,76.7906952,99.9848404,,
1.1035099,-3.3946488,-2.2910945,2.0066142,-3.3270347,-1.3204206,0.7325693,-3.6220689,-2.889823,8.5167227,-3.3425097,5.1741357,8.1915131,-3.4637134,4.7282543,3.8118343,-4.254138,-0.4418154,76.7689514,99.9849167,,
0.9848211,-3.3961201,-2.4112542,1.907567,-3.3372185,-1.4296515,0.6358052,-3.6271844,-2.9917026,8.3280506,-3.3477101,4.9802632,8.0787334,-3.4924474,4.5867414,3.7131391,-4.2687473,-0.5551205,76.7701492,99.9846802,,
0.8776872,-3.4013963,-2.5236642,1.8091199,-3.3432293,-1.5341091,0.5456911,-3.6330981,-3.0877306,8.1834126,-3.3570023,4.826335,7.9568834,-3.5011883,4.4561486,3.6199234,-4.2807107,-0.6602987,76.7604218,99.9846497,,
0.7719292,-3.408118,-2.6361439,1.7112,-3.3487134,-1.6375135,0.4543217,-3.6385593,-3.1845617,8.0486736,-3.389585,4.6590128,7.8516693,-3.5183995,4.3337221,3.5137711,-4.2919054,-0.7776459,76.7412262,99.9846802,,
0.6740677,-3.4157238,-2.7416108,1.6199512,-3.3586669,-1.7387155,0.3622102,-3.6443222,-3.2824364,7.908155,-3.4133861,4.4946928,7.7346292,-3.5428176,4.1922641,3.4121139,-4.3051858,-0.8925832,76.7090988,99.9845428,,
0.5822416,-3.4271832,-2.8448961,1.522692,-3.3640256,-1.8413336,0.2679212,-3.6475296,-3.3799324,7.8024192,-3.4418843,4.3604593,7.6131988,-3.5572724,4.0563793,3.3051391,-4.3164272,-1.0107994,76.6458054,99.9845734,,
0.4680499,-3.4272206,-2.9591246,1.4325168,-3.3694046,-1.9368877,0.176755,-3.6508689,-3.4744384,7.6220589,-3.4523311,4.1696529,7.5124688,-3.580008,3.9329128,3.1966162,-4.327013,-1.1299083,76.6483536,99.9845428,,
0.3657292,-3.4284618,-3.0626864,1.3411273,-3.3721447,-2.0310173,0.0877098,-3.6546292,-3.5672443,7.4231291,-3.4624684,3.960587,7.3841143,-3.595902,3.7886631,3.0860441,-4.3403044,-1.2537714,76.6373062,99.9846039,,
0.2710589,-3.4237618,-3.152657,1.2660704,-3.3799667,-2.1138961,-0.0003718,-3.6585572,-3.6592536,7.2766509,-3.4667544,3.8098233,7.2767587,-3.614413,3.6627965,2.9766874,-4.3569827,-1.3798063,76.6344986,99.9844055,,
0.1892951,-3.4381299,-3.2487881,1.1697841,-3.3778889,-2.2081051,-0.0849684,-3.6606388,-3.7459323,7.1725402,-3.5282254,3.6442425,7.141017,-3.6216946,3.5197716,2.8709357,-4.3683419,-1.4969169,76.5628586,99.9847336,,
0.097399,-3.4416709,-3.3442249,1.0842693,-3.3778317,-2.2935624,-0.1718207,-3.6613247,-3.8334706,6.9854708,-3.5449898,3.4404082,7.0115671,-3.6377501,3.3742657,2.7603951,-4.380374,-1.6194897,76.5247116,99.9848785,,
-0.0026381,-3.4433396,-3.445931,0.996723,-3.3797822,-2.383059,-0.2553445,-3.6645322,-3.9202018,6.8293662,-3.5703149,3.2589798,6.8746595,-3.6485405,3.2265682,2.6510825,-4.3957787,-1.7442062,76.5171127,99.9849625,,
-0.0875532,-3.4425595,-3.5300651,0.915331,-3.3835645,-2.4682333,-0.3398444,-3.6665549,-4.0067248,6.6700678,-3.5904686,3.0795271,6.7669473,-3.6772385,3.0901568,2.5462422,-4.4072323,-1.8605007,76.4902496,99.984848,,
-0.1585597,-3.4459405,-3.6044528,0.8385465,-3.3866096,-2.548063,-0.4209002,-3.668473,-4.0896988,6.5613832,-3.6120448,2.9492674,6.6515455,-3.6973217,2.9546714,2.4384542,-4.4240236,-1.98508,76.4394302,99.9848175,,
-0.240575,-3.4504185,-3.6909461,0.7609072,-3.3891139,-2.6282067,-0.5019394,-3.6709354,-4.1732011,6.423667,-3.6359875,2.7876093,6.5317917,-3.707562,2.8246763,2.3332949,-4.4362001,-2.1024156,76.4020844,99.9849243,,
-0.3137886,-3.4554832,-3.7692237,0.6784471,-3.3870296,-2.7085826,-0.5796082,-3.6732306,-4.2531648,6.2973051,-3.6626828,2.634553,6.4261007,-3.7228703,2.7036772,2.2370584,-4.44909,-2.2115426,76.3567734,99.9851227,,
-0.3985374,-3.4498839,-3.8483741,0.6076012,-3.3889618,-2.7813611,-0.6551107,-3.6729808,-4.3284178,6.1558008,-3.657866,2.4978652,6.3281293,-3.7401054,2.5884697,2.150167,-4.4593778,-2.3087211,76.3502426,99.9850006,,
-0.4613015,-3.4545264,-3.9157803,0.541453,-3.3918686,-2.8504155,-0.7302536,-3.6726575,-4.4032373,6.0729508,-3.693784,2.3790975,6.2341747,-3.7538581,2.480763,2.0507791,-4.4709702,-2.4197016,76.2872009,99.9850006,,
-0.5371608,-3.4435687,-3.9806819,0.4764326,-3.3958344,-2.9194016,-0.8053115,-3.6735015,-4.4791393,5.925447,-3.6841245,2.2412536,6.1586957,-3.7823975,2.3767431,1.9539169,-4.4799438,-2.5255373,76.2880096,99.9846954,,
-0.6084903,-3.4535794,-4.0620213,0.4013834,-3.3970642,-2.9956806,-0.8749043,-3.6771698,-4.5524011,5.8208041,-3.7145722,2.1061635,6.0330095,-3.7853005,2.2481539,1.866325,-4.4942656,-2.6274509,76.2458038,99.9849091,,
-0.6637923,-3.4604211,-4.1241651,0.3274479,-3.3985653,-3.0711176,-0.9503013,-3.679121,-4.6297483,5.7371364,-3.7396958,1.997373,5.9321489,-3.7971816,2.1354115,1.7690321,-4.5039458,-2.7344236,76.1743011,99.9849396,,
-0.7320259,-3.4599705,-4.1919479,0.258507,-3.3983948,-3.1398876,-1.0209228,-3.6810727,-4.7023225,5.6141849,-3.7607837,1.8533335,5.8426085,-3.8163636,2.0266881,1.6827625,-4.5176353,-2.8343825,76.1481934,99.9850082,,
-0.7864567,-3.4645169,-4.2509246,0.1923756,-3.3979268,-3.2055507,-1.0877579,-3.6829975,-4.7710824,5.5543537,-3.7802863,1.7740005,5.7536926,-3.8211796,1.9329567,1.6047662,-4.5293765,-2.9241204,76.0966644,99.9851379,,
-0.8431142,-3.4699225,-4.3129878,0.1299221,-3.4015942,-3.271672,-1.1527529,-3.6836903,-4.8367701,5.5287957,-3.8186932,1.7100346,5.6822767,-3.8274817,1.8552372,1.5349406,-4.531251,-2.9958196,76.0445557,99.9850693,,
-0.8992867,-3.4705319,-4.3697696,0.0615804,-3.4001706,-3.3385901,-1.2166042,-3.6855626,-4.9024944,5.4307504,-3.8177776,1.6129062,5.6019831,-3.8385971,1.763828,1.4675078,-4.5423656,-3.0743675,76.0110321,99.9851227,,
-0.9437956,-3.4784691,-4.4222155,0.002156,-3.4029927,-3.4008365,-1.2814457,-3.6870873,-4.9688597,5.3999047,-3.8438945,1.5559428,5.5378542,-3.8523345,1.6859617,1.3930606,-4.5508566,-3.1573057,75.9388199,99.9851456,,
-1.0082395,-3.470948,-4.4791384,-0.0507965,-3.4065087,-3.4573052,-1.3405144,-3.6882164,-5.029058,5.3142056,-3.8474407,1.4666977,5.4846668,-3.8700242,1.6150846,1.3182915,-4.5547581,-3.2359765,75.9442902,99.9849396,,
-1.0612147,-3.46942,-4.5305853,-0.1070341,-3.4057205,-3.5127549,-1.4040287,-3.6866615,-5.0910177,5.2106171,-3.8380351,1.372515,5.411129,-3.8786557,1.5329144,1.2512313,-4.5639291,-3.312207,75.9003601,99.9849396,,
-1.134661,-3.4521194,-4.5867314,-0.1511222,-3.4119778,-3.5631001,-1.4617083,-3.6855457,-5.1475816,5.0896063,-3.8029771,1.2865636,5.3573604,-3.8952751,1.462527,1.1825125,-4.5685291,-3.3855266999999998,75.939003,99.9844437,,
-1.1906667,-3.4607174,-4.6513348,-0.2132032,-3.4084277,-3.6216309,-1.5142509,-3.6875153,-5.2020936,5.0310097,-3.8458946,1.1850488,5.2780266,-3.8921101,1.3863575,1.1271881,-4.5751052,-3.4474266,75.9039459,99.984787,,
-1.2297136,-3.4601402,-4.6898041,-0.268593,-3.4083962,-3.6769893,-1.5660288,-3.6886322,-5.2549887,4.9691205,-3.8439243,1.1251305,5.2173305,-3.9013286,1.3164434,1.0710597,-4.5823355,-3.5107853,75.8692474,99.9846802,,
-1.2823684,-3.4548798,-4.7371988,-0.3152836,-3.4090412,-3.7243252,-1.6217846,-3.6864181,-5.3085299,4.8918161,-3.8414712,1.0502797,5.1567459,-3.9105821,1.2466041,1.0114889,-4.588273,-3.5762935,75.846489,99.9845657,,
-1.3224492,-3.458962,-4.7813611,-0.3703421,-3.4088333,-3.7791755,-1.6738764,-3.6851611,-5.3593664,4.8515196,-3.8665752,0.9848787,5.0991769,-3.9152763,1.1843404,0.9599349,-4.5942111,-3.6337852,75.7912674,99.98452,,
-1.3837377,-3.4597917,-4.8434796,-0.424276,-3.4040005,-3.8282762,-1.724808,-3.6841083,-5.4092445,4.7451944,-3.8701878,0.8749425,5.0353117,-3.922482,1.1132702,0.9027351,-4.5995135,-3.6962879,75.7764435,99.9847946,,
-1.4222561,-3.4596443,-4.8818502,-0.4728054,-3.4046009,-3.8774066,-1.7769905,-3.6828365,-5.460156,4.7206717,-3.8740742,0.846532,4.9779181,-3.9272163,1.0511416,0.8557287,-4.6061158,-3.7498958,75.7303085,99.9846878,,
-1.460122,-3.4619603,-4.9220324,-0.5190103,-3.4051018,-3.9241118,-1.8259029,-3.6813293,-5.5075603,4.6895933,-3.8947964,0.7947326,4.9315081,-3.939136,0.9928111,0.79952,-4.6068583,-3.8068473,75.681572,99.9846497,,
-1.4966462,-3.4661603,-4.9627562,-0.567114,-3.4050622,-3.9721761,-1.8719928,-3.6800752,-5.5523963,4.6579595,-3.9191601,0.7387345,4.8822742,-3.946811,0.935903,0.7512654,-4.6075888,-3.8558331,75.6318207,99.9846344,,
-1.5414245,-3.4597805,-5.0011549,-0.6089501,-3.4046619,-4.0136118,-1.9176462,-3.6775463,-5.595521,4.5834174,-3.8894608,0.6938924,4.8280301,-3.9470487,0.8814201,0.7061783,-4.6109457,-3.9042766,75.6183624,99.9844818,,
-1.5961835,-3.4444633,-5.040597,-0.6484978,-3.405843,-4.0543408,-1.9633379,-3.6744187,-5.6380854,4.5296054,-3.8724301,0.6571112,4.7984171,-3.9538448,0.8450104,0.6619918,-4.6117077,-3.9492252,75.6406631,99.9841003,,
-1.6343062,-3.4502807,-5.084537,-0.7001581,-3.401252,-4.1014099,-2.0062482,-3.673039,-5.679616,4.4775057,-3.8931451,0.5842964,4.7464194,-3.9572911,0.7895675,0.6191744,-4.6144209,-3.9947555,75.5939178,99.9842987,,
-1.6613328,-3.4524493,-5.1137314,-0.7386556,-3.4000881,-4.1387434,-2.0545683,-3.6684499,-5.7233462,4.4544859,-3.9167438,0.5376782,4.6820383,-3.960191,0.7222855,0.5742916,-4.6236625,-4.0488801,75.5204697,99.9842682,,
-1.7050158,-3.4505005,-5.1554656,-0.7841195,-3.3996708,-4.1837902,-2.102428,-3.667249,-5.7700062,4.4233737,-3.9284406,0.4948696,4.6349974,-3.9677951,0.6676401,0.5159155,-4.6283932,-4.1119866,75.4940796,99.98423,,
-1.7579572,-3.4473991,-5.2053061,-0.8289484,-3.4007421,-4.2296901,-2.1478314,-3.668654,-5.8168144,4.3328829,-3.9236107,0.4092084,4.5862761,-3.9787621,0.6079519,0.4676041,-4.6304932,-4.1623983,75.4974213,99.9841995,,
-1.7953088,-3.4467578,-5.2420168,-0.875237,-3.398562,-4.2737989,-2.1893649,-3.6671014,-5.8567953,4.2753959,-3.9141841,0.3611488,4.5410399,-3.9830251,0.5584527,0.4297869,-4.6345167,-4.2042394,75.4690094,99.9841537,,
-1.8312629,-3.4455082,-5.2767205,-0.9186807,-3.3937869,-4.3124676,-2.2315736,-3.6629024,-5.894805,4.2370124,-3.9283242,0.3086255,4.4992681,-3.9805534,0.5191516,0.3789261,-4.632741,-4.2533245,75.429512,99.9842072,,
-1.8559577,-3.4466794,-5.3025866,-0.9486102,-3.39645,-4.3450603,-2.2730074,-3.6584575,-5.9317937,4.2396131,-3.9497166,0.2898332,4.4616151,-3.9899335,0.4721186,0.3368452,-4.6341963,-4.2968607,75.3683777,99.984024,,
-1.9093119,-3.4379654,-5.3472266,-0.9954498,-3.3908417,-4.3862915,-2.3159001,-3.6561134,-5.9723425,4.1512189,-3.92136,0.2297963,4.4019771,-3.9905097,0.4119045,0.2987644,-4.6395473,-4.3402925,75.3786469,99.9840546,,
-1.9364769,-3.4390633,-5.3754892,-1.0337303,-3.3874257,-4.4211559,-2.3516059,-3.6538212,-6.0057554,4.1322055,-3.9374154,0.1947277,4.3569508,-3.9860425,0.3713453,0.2575943,-4.6384115,-4.3803258,75.3393326,99.984108,,
-1.9847912,-3.4153545,-5.4000945,-1.0527494,-3.391341,-4.4440908,-2.3943374,-3.6454539,-6.0401206,4.035665,-3.8882241,0.1473789,4.3633223,-4.0130291,0.3507294,0.2160027,-4.6346912,-4.4181972,75.3621979,99.9834442,,
-2.0090899,-3.4226356,-5.4316745,-1.105318,-3.3764057,-4.4817238,-2.4281323,-3.6388841,-6.0673456,4.0545063,-3.9333656,0.1210779,4.2884436,-3.9968994,0.2919806,0.186635,-4.6374164,-4.4502902,75.2899551,99.9839096,,
-2.0358553,-3.4231694,-5.4589734,-1.1394662,-3.3748927,-4.514359,-2.4632726,-3.6348126,-6.0984144,4.0471778,-3.9358025,0.1113134,4.267868,-3.9989269,0.2693771,0.1528743,-4.631731,-4.4783659,75.2461395,99.9838409,,
-2.0744634,-3.4186916,-5.493104,-1.1765525,-3.3723042,-4.5488572,-2.5010147,-3.630764,-6.1321077,3.9958236,-3.943903,0.051858,4.229435,-4.0040102,0.2258614,0.1200507,-4.6312361,-4.5106936,75.2277069,99.9837723,,
-2.1105704,-3.4167907,-5.5273099,-1.2238169,-3.3649139,-4.5887308,-2.5357451,-3.628027,-6.1641016,3.9443409,-3.9430013,0.0012772,4.1660376,-3.9928336,0.1736404,0.083444,-4.6346712,-4.550736,75.2090302,99.9838715,,
-2.1434374,-3.411351,-5.5547376,-1.2506832,-3.3640239,-4.614707,-2.5723786,-3.6230807,-6.1957893,3.9046617,-3.9374766,-0.0328771,4.1390133,-3.9941127,0.1453364,0.0407311,-4.63099,-4.5897679,75.1840286,99.9837723,,
-2.1787624,-3.4027863,-5.5814977,-1.280208,-3.3608177,-4.6410255,-2.6090169,-3.6174076,-6.2267542,3.858176,-3.930748,-0.0726341,4.1093149,-4.0031466,0.1066042,0.0097647,-4.633111,-4.6228552,75.1683502,99.9836502,,
-2.1986642,-3.4100947,-5.6087079,-1.3253281,-3.3556991,-4.6810269,-2.6468253,-3.6129494,-6.2601042,3.8625894,-3.9591153,-0.0965883,4.0515633,-3.9971976,0.0548009,-0.0306274,-4.6346364,-4.6647716,75.0899658,99.9837494,,
-2.2213032,-3.4067016,-5.6279531,-1.3578894,-3.3515499,-4.7094393,-2.68045,-3.6075025,-6.2882824,3.8514781,-3.9690881,-0.1176718,4.0339484,-4.0034671,0.0309173,-0.063362,-4.6302805,-4.693151,75.04879,99.9836655,,
-2.2629857,-3.3984585,-5.6613927,-1.3896288,-3.3495369,-4.7391658,-2.7145853,-3.6025333,-6.3174486,3.7766032,-3.9469275,-0.1703855,3.9978485,-4.0117249,-0.013441,-0.0990153,-4.6292,-4.7277231,75.0481949,99.9835205,,
-2.3042543,-3.3871796,-5.6913819,-1.4150183,-3.3512509,-4.7662697,-2.7528534,-3.5980449,-6.3512287,3.7401671,-3.9285655,-0.1884599,3.9699547,-4.0174212,-0.047032,-0.13975,-4.630096,-4.7693543,75.0494385,99.9832306,,
-2.3222976,-3.3955562,-5.717803,-1.4590487,-3.3405674,-4.7996159,-2.7848039,-3.592741,-6.3778739,3.7290504,-3.9690909,-0.2401022,3.9252803,-4.0130472,-0.0873317,-0.1658982,-4.6296096,-4.7950158,74.9731293,99.9835892,,
-2.3554921,-3.3903821,-5.7458224,-1.490396,-3.3366857,-4.8270812,-2.8171182,-3.5866318,-6.4040794,3.6669605,-3.9655738,-0.2986746,3.8777573,-4.0131593,-0.1349676,-0.1971761,-4.6291595,-4.8258443,74.9514923,99.9835129,,
-2.3826869,-3.3847766,-5.7674122,-1.5193869,-3.3359027,-4.855289,-2.8530104,-3.5803325,-6.4336729,3.652745,-3.9578571,-0.3051735,3.8504078,-4.0166621,-0.1658202,-0.2378527,-4.6281343,-4.8654947,74.9153137,99.9832687,,
-2.3966377,-3.3857853,-5.7823715,-1.5572009,-3.3279781,-4.8851795,-2.8867769,-3.5732689,-6.4603758,3.7074687,-3.9943242,-0.2869169,3.8092027,-4.0143266,-0.2046897,-0.2699759,-4.6244764,-4.89396,74.8435898,99.9833145,,
-2.419333,-3.3892741,-5.8085556,-1.5957744,-3.3224583,-4.9182329,-2.9164274,-3.5705028,-6.4872603,3.6940627,-4.0008912,-0.3068897,3.7804394,-4.0157113,-0.2348374,-0.2870418,-4.6258941,-4.9124441,74.8005066,99.9834366,,
-2.4521308,-3.3850701,-5.8371487,-1.6268127,-3.3191648,-4.9459772,-2.9485931,-3.5671654,-6.516088,3.6325226,-3.9937363,-0.3612753,3.740972,-4.0100522,-0.2686458,-0.3315064,-4.6229701,-4.9539843,74.7859116,99.9834366,,
-2.4852386,-3.3824124,-5.867599,-1.657913,-3.3173497,-4.9752626,-2.9875154,-3.5633812,-6.5512266,3.5858898,-3.9996552,-0.4138264,3.7127156,-4.0179472,-0.3047979,-0.3698513,-4.6251936,-4.9945531,74.7532806,99.9834442,,
-2.5260735,-3.3734787,-5.8995008,-1.6896989,-3.3135343,-5.003233,-3.0238957,-3.5562692,-6.5804954,3.5350125,-3.9862309,-0.4512791,3.6751647,-4.0208716,-0.345273,-0.4035033,-4.6267352,-5.0297461,74.7413483,99.9833221,,
-2.5388513,-3.3740764,-5.9128761,-1.7215939,-3.3091679,-5.0307617,-3.0549655,-3.5501392,-6.6054344,3.5528488,-4.0079737,-0.4551852,3.6431508,-4.0202799,-0.3766956,-0.4380538,-4.6231217,-5.0606828,74.6772919,99.9832306,,
