O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
-1.4332715,-1.1902736,-2.6235301,-1.3043568,-1.3205774,-2.6250343,-1.2862114,-1.2837193,-2.5699835,6.0520377,0.8173981,6.8697076,2.8958497,-0.3897851,2.5060258,0.9154827,-0.7054871,0.2106909,73.9425812,99.7811584,,
-1.3973645,-1.1828187,-2.5801685,-1.2884067,-1.3108461,-2.5993526,-1.2759531,-1.2734675,-2.5494733,6.0516567,0.8140981,6.8660264,2.8747108,-0.3768428,2.4978294,0.9019631,-0.6944697,0.2081887,73.8892288,99.7803955,,
-1.3944576,-1.167045,-2.5614877,-1.2838544,-1.3020117,-2.5859661,-1.2772157,-1.2643775,-2.5416455,6.0027895,0.8204265,6.8234873,2.8330317,-0.3767644,2.4562285,0.862802,-0.6944581,0.1690392,73.8932953,99.7802277,,
-1.3944112,-1.1626836,-2.55708,-1.2976446,-1.2930496,-2.5907941,-1.2909842,-1.2577097,-2.5487466,5.9413061,0.810716,6.752295,2.7769189,-0.3825868,2.3942928,0.8142818,-0.6998022,0.115175,73.8509674,99.7800064,,
-1.4035687,-1.1577742,-2.5613284,-1.3136194,-1.2898986,-2.6036179,-1.3117356,-1.2529175,-2.5647061,5.8868232,0.798472,6.6855674,2.7115569,-0.3883099,2.3232074,0.7508684,-0.7052358,0.046328,73.8175812,99.7794724,,
-1.4238925,-1.1500809,-2.5739589,-1.3384237,-1.2844912,-2.6230149,-1.3378708,-1.2503111,-2.5882344,5.8044963,0.7963961,6.6011658,2.6477995,-0.3985161,2.2492437,0.6874332,-0.7134408,-0.0253122,73.8075562,99.7793121,,
-1.4342384,-1.1539248,-2.5881488,-1.3656282,-1.2820421,-2.6477704,-1.3684181,-1.2478765,-2.6163476,5.7591095,0.7671574,6.5265403,2.5736661,-0.4068955,2.1667309,0.6235018,-0.7222329,-0.0980356,73.7384033,99.7790146,,
-1.4591533,-1.1479681,-2.6071067,-1.3884032,-1.2791797,-2.6676829,-1.3949776,-1.2474725,-2.6425028,5.6933165,0.7602192,6.4538102,2.5190697,-0.4190838,2.0999453,0.5619732,-0.731476,-0.1688075,73.738266,99.7794342,,
-1.4877322,-1.1383424,-2.62606,-1.4049852,-1.2817653,-2.6868505,-1.4217051,-1.2470297,-2.668788,5.6057196,0.7852531,6.3912458,2.4841933,-0.42862,2.0555327,0.518319,-0.7361236,-0.2171091,73.7544708,99.7793503,,
-1.5021098,-1.1274652,-2.6295602,-1.4119658,-1.2843295,-2.6963952,-1.4421147,-1.2456347,-2.6878026,5.5529499,0.8090345,6.362258,2.4759252,-0.4367253,2.0391593,0.4953532,-0.7360207,-0.2399719,73.7615051,99.7789612,,
