HR,HRR
101.0,0.14804356595401374
101.0,0.14804356595401374
98.0,0.12141992739007669
97.0,0.11254538120209766
95.0,0.09479628882613961
94.0,0.08592174263816059
95.0,0.09479628882613961
98.0,0.12141992739007669
100.0,0.13916901976603474
103.0,0.1657926583299718
107.0,0.20129084308188788
110.0,0.22791448164582495
113.0,0.254538120209762
115.0,0.2722872125857201
115.0,0.2722872125857201
114.0,0.2634126663977411
110.0,0.22791448164582495
108.0,0.21016538926986691
107.0,0.20129084308188788
106.0,0.19241629689390888
104.0,0.1746672045179508
102.0,0.15691811214199278
101.0,0.14804356595401374
100.0,0.13916901976603474
100.0,0.13916901976603474
100.0,0.13916901976603474
99.0,0.1302944735780557
100.0,0.13916901976603474
100.0,0.13916901976603474
101.0,0.14804356595401374
101.0,0.14804356595401374
102.0,0.15691811214199278
102.0,0.15691811214199278
101.0,0.14804356595401374
100.0,0.13916901976603474
98.0,0.12141992739007669
97.0,0.11254538120209766
95.0,0.09479628882613961
96.0,0.10367083501411864
94.0,0.08592174263816059
93.0,0.07704719645018157
92.0,0.06817265026220254
90.0,0.050423557886244495
90.0,0.050423557886244495
89.0,0.04154901169826548
87.0,0.023799919322307427
87.0,0.023799919322307427
86.0,0.014925373134328403
89.0,0.04154901169826548
93.0,0.07704719645018157
97.0,0.11254538120209766
97.0,0.11254538120209766
94.0,0.08592174263816059
92.0,0.06817265026220254
90.0,0.050423557886244495
87.0,0.023799919322307427
86.0,0.014925373134328403
87.0,0.023799919322307427
89.0,0.04154901169826548
91.0,0.05929810407422352
92.0,0.06817265026220254
92.0,0.06817265026220254
93.5,0.08148446954417107
95.0,0.09479628882613961
95.0,0.09479628882613961
95.0,0.09479628882613961
95.0,0.09479628882613961
95.0,0.09479628882613961
95.0,0.09479628882613961
96.0,0.10367083501411864
96.0,0.10367083501411864
97.0,0.11254538120209766
98.0,0.12141992739007669
100.0,0.13916901976603474
102.0,0.15691811214199278
104.0,0.1746672045179508
107.0,0.20129084308188788
109.0,0.21903993545784595
110.0,0.22791448164582495
111.0,0.23678902783380398
112.0,0.24566357402178302
110.0,0.22791448164582495
109.0,0.21903993545784595
106.5,0.19685356998789838
104.0,0.1746672045179508
102.0,0.15691811214199278
100.0,0.13916901976603474
98.0,0.12141992739007669
96.0,0.10367083501411864
96.0,0.10367083501411864
95.0,0.09479628882613961
94.0,0.08592174263816059
93.0,0.07704719645018157
92.0,0.06817265026220254
91.0,0.05929810407422352
90.0,0.050423557886244495
89.0,0.04154901169826548
89.0,0.04154901169826548
89.0,0.04154901169826548
90.0,0.050423557886244495
91.0,0.05929810407422352
91.0,0.05929810407422352
91.0,0.05929810407422352
90.0,0.050423557886244495
90.0,0.050423557886244495
90.0,0.050423557886244495
90.0,0.050423557886244495
91.0,0.05929810407422352
94.0,0.08592174263816059
97.0,0.11254538120209766
98.0,0.12141992739007669
100.0,0.13916901976603474
101.0,0.14804356595401374
103.0,0.1657926583299718
105.0,0.18354175070592985
107.0,0.20129084308188788
108.0,0.21016538926986691
109.0,0.21903993545784595
110.0,0.22791448164582495
111.0,0.23678902783380398
112.0,0.24566357402178302
109.0,0.21903993545784595
106.0,0.19241629689390888
103.0,0.1657926583299718
100.0,0.13916901976603474
100.0,0.13916901976603474
100.0,0.13916901976603474
98.0,0.12141992739007669
99.0,0.1302944735780557
100.0,0.13916901976603474
102.0,0.15691811214199278
104.0,0.1746672045179508
106.0,0.19241629689390888
108.0,0.21016538926986691
111.0,0.23678902783380398
112.0,0.24566357402178302
113.0,0.254538120209762
118.0,0.29891085114965715
119.0,0.30778539733763616
120.0,0.3166599435256152
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
122.0,0.3344090359015732
123.0,0.3432835820895523
123.0,0.3432835820895523
124.0,0.3521581282775313
126.0,0.36990722065348935
126.0,0.36990722065348935
127.0,0.37878176684146836
128.0,0.38765631302944736
129.0,0.3965308592174264
130.0,0.40540540540540543
130.0,0.40540540540540543
129.0,0.3965308592174264
129.0,0.3965308592174264
129.0,0.3965308592174264
130.0,0.40540540540540543
130.0,0.40540540540540543
131.0,0.41427995159338443
132.0,0.4231544977813635
133.0,0.4320290439693425
134.0,0.4409035901573215
134.0,0.4409035901573215
135.0,0.44977813634530056
136.0,0.45865268253327957
137.0,0.46752722872125857
137.0,0.46752722872125857
138.0,0.47640177490923763
138.0,0.47640177490923763
138.0,0.47640177490923763
138.0,0.47640177490923763
138.0,0.47640177490923763
138.0,0.47640177490923763
137.0,0.46752722872125857
137.0,0.46752722872125857
138.0,0.47640177490923763
138.0,0.47640177490923763
138.5,0.48083904800322713
139.0,0.48527632109721663
139.0,0.48527632109721663
140.0,0.4941508672851957
140.0,0.4941508672851957
140.0,0.4941508672851957
140.0,0.4941508672851957
140.0,0.4941508672851957
140.0,0.4941508672851957
139.0,0.48527632109721663
140.0,0.4941508672851957
140.0,0.4941508672851957
140.0,0.4941508672851957
