TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
69.3180389,99.8789597,16.6537552,2.9805684,19.6347237,13.6731586,16.2331581,3.2924151,19.5250721,12.9406233,16.1999187,3.6031938,19.803318,12.5967283,17.4005909,2.2041028,19.6049614,15.1965027,,
69.3424225,99.8798676,16.8548412,3.0133178,19.8685589,13.8414936,16.4210339,3.3263021,19.7468357,13.0946102,16.3734322,3.6312957,20.0049305,12.7421389,17.5213757,2.198549,19.72019,15.3228397,,
69.2798386,99.8794022,16.5489426,2.9994602,19.5488033,13.5494566,16.13731,3.3121452,19.4489574,12.8250456,16.1022778,3.6220658,19.7245464,12.4802141,17.3317966,2.1717505,19.503809,15.1600571,,
69.2096405,99.8797455,16.2732372,2.9453702,19.2190075,13.3278408,15.8852139,3.2475662,19.1322823,12.6375303,15.8237324,3.5688033,19.3927345,12.2549267,17.1814632,2.1647043,19.3464317,15.0167694,,
69.2139435,99.8798752,16.1134644,2.9026389,19.0165043,13.2107973,15.732378,3.1952167,18.9270935,12.5370455,15.6639004,3.5111263,19.1752281,12.1527739,17.0853386,2.1831546,19.2687607,14.9021959,,
69.1885605,99.8791962,15.9090595,2.8661849,18.7756462,13.0428486,15.5240736,3.157181,18.6807518,12.3667765,15.4657764,3.4677536,18.9337311,11.9980221,17.0215034,2.1823816,19.2041531,14.8391361,,
69.2425079,99.8770676,15.7713823,2.8062961,18.5780773,12.9650602,15.3819523,3.0875306,18.4689827,12.2943058,15.3531313,3.3940301,18.7473602,11.9591026,17.0304604,2.20505,19.235775,14.8254213,,
69.4403534,99.8762741,16.2380791,2.826488,19.0649681,13.411562,15.8554888,3.1075835,18.962574,12.7477875,15.8590212,3.4172497,19.2764702,12.4417706,17.3370514,2.2487097,19.5860271,15.088356,,
69.4758453,99.8785858,16.3937187,2.8253751,19.2194939,13.5683136,16.0582237,3.1236107,19.1813316,12.9344921,16.0571785,3.4490762,19.5064526,12.6081028,17.3987637,2.2169709,19.6160011,15.1818056,,
69.4866791,99.8797455,16.1899757,2.7878726,18.9782486,13.4020748,15.8862839,3.1045611,18.990345,12.7816048,15.9165144,3.4225051,19.33922,12.49401,17.2266216,2.1520963,19.3789845,15.0745392,,
69.4729767,99.8795929,16.0175591,2.7207465,18.7387028,13.2967834,15.7170534,3.0501952,18.7667503,12.6667423,15.7667818,3.3657684,19.1327477,12.4010115,17.1122513,2.1180384,19.2305546,14.9942226,,
69.5042267,99.8796997,15.8774967,2.6596127,18.537508,13.2178574,15.620676,2.9889274,18.6091042,12.6316328,15.6814175,3.3175454,18.9991646,12.3638744,16.9759235,2.0808272,19.0570145,14.8951063,,
69.5271378,99.8808746,15.7893658,2.6353021,18.4250679,13.1540375,15.5580902,2.9713588,18.5289497,12.5866156,15.6272831,3.2961044,18.9235878,12.3311796,16.8708496,2.0516095,18.9227257,14.8192539,,
69.597641,99.8802032,15.824173,2.6449685,18.4695435,13.1791792,15.621933,2.9874966,18.6089287,12.6343184,15.7316952,3.3183193,19.0502148,12.4133749,16.8696098,2.0585561,18.9284306,14.8110638,,
69.7910538,99.878212,16.3056889,2.7150881,19.0211754,13.5905733,16.1079922,3.0444043,19.1518974,13.0634689,16.2533932,3.3820636,19.6356583,12.8713284,17.1612015,2.1356704,19.2971344,15.0255413,,
69.7866058,99.878952,16.336729,2.6835961,19.0207253,13.6531067,16.1355324,3.0252528,19.1602859,13.1101627,16.2791328,3.3621039,19.6414375,12.9170275,17.2189655,2.1070342,19.3262653,15.1119432,,
69.7128677,99.8798828,15.9439545,2.5763617,18.5207176,13.3675661,15.7691469,2.9191175,18.6877632,12.8499117,15.8956375,3.2610517,19.1568871,12.6345854,17.0050983,2.0481944,19.0535564,14.9569139,,
69.6441345,99.8785553,15.6112566,2.4595399,18.0711994,13.1516924,15.4280262,2.806612,18.2341347,12.6212978,15.5615082,3.1533332,18.7150421,12.4081755,16.7951279,1.9922373,18.7876301,14.8029003,,
69.657341,99.8783112,15.4363909,2.3627353,17.7995262,13.0736294,15.2544384,2.7203524,17.9742928,12.5339746,15.4081669,3.0620196,18.4703865,12.3461466,16.6565228,1.9440911,18.6008797,14.7124434,,
69.6977005,99.8797531,15.4280472,2.322427,17.7508736,13.1055956,15.262146,2.6843209,17.9459686,12.5777111,15.4118299,3.020411,18.4324398,12.3914185,16.606163,1.9038093,18.5102348,14.7023602,,
