O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
5.0860877,-0.2849496,4.8010564,5.2240705,-0.3814909,4.8425798,5.3020248,-0.5277726,4.7738466,3.0184393,0.4717049,3.4894547,3.2853713,0.3683853,3.6543508,3.3502445,0.1175783,3.4680259,75.2733612,99.9296417,,
5.0927811,-0.3005398,4.7921586,5.2340188,-0.3869105,4.8471079,5.3246756,-0.5292462,4.7950239,3.0091941,0.4503068,3.4588115,3.2747383,0.3504481,3.6257806,3.350898,0.1051886,3.4562893,75.2690887,99.9295273,,
5.1853828,-0.2858557,4.8994446,5.3327055,-0.3750052,4.9577003,5.4220762,-0.5170239,4.9046488,3.1035352,0.4567119,3.5595574,3.3709328,0.3540188,3.7255454,3.4390454,0.1115359,3.5507836,75.3090744,99.9296646,,
5.213151,-0.2821443,4.9309244,5.3580894,-0.3661883,4.9919019,5.4369836,-0.506179,4.930398,3.1298318,0.4695141,3.5986557,3.4003167,0.3656898,3.7666008,3.467432,0.1184947,3.5861297,75.2749557,99.930191,,
5.197289,-0.2727602,4.9244466,5.3470907,-0.3592634,4.9878278,5.4351687,-0.5015123,4.9332504,3.1170633,0.4765545,3.5929275,3.4003167,0.3656898,3.7666008,3.4704323,0.1198213,3.590456,75.2982483,99.9299927,,
5.1840334,-0.2613424,4.9226089,5.3489976,-0.3589852,4.9900122,5.4315157,-0.4969448,4.9341655,3.0950165,0.4901868,3.5845134,3.4144616,0.3555215,3.7705777,3.4704316,0.1198213,3.5904565,75.3206482,99.9298477,,
5.1676245,-0.2700387,4.8975034,5.3269095,-0.3613705,4.965539,5.4105058,-0.4992242,4.9108763,3.0967727,0.4759607,3.5720432,3.3863304,0.3579221,3.7448463,3.4502807,0.1179305,3.5684142,75.2938538,99.9299393,,
5.1338286,-0.2794062,4.8543406,5.2863598,-0.3642392,4.9221201,5.3770647,-0.5023524,4.8743062,3.060029,0.4597538,3.519093,3.3382821,0.3524811,3.6913574,3.419457,0.1102559,3.5299153,75.2690964,99.9297638,,
5.1206059,-0.2731066,4.8474169,5.286005,-0.3606422,4.9253626,5.3812423,-0.4997092,4.8811274,3.0192256,0.4682151,3.4867511,3.3315639,0.3482183,3.6803765,3.4127355,0.1086823,3.5216205,75.297699,99.9299316,,
5.2029452,-0.2635426,4.9393201,5.3739195,-0.3509498,5.0229702,5.4664693,-0.4850769,4.9809866,3.0982666,0.4714195,3.568996,3.4078147,0.3528985,3.761308,3.4862742,0.1151885,3.601666,75.3113022,99.9299698,,
5.2437234,-0.2511432,4.9924984,5.4161425,-0.3405702,5.075572,5.5022335,-0.4719218,5.0299063,3.1478608,0.478157,3.6253281,3.4570878,0.3601409,3.8178229,3.5325196,0.1261074,3.6588295,75.3076324,99.9300232,,
5.2314515,-0.2528549,4.9785132,5.401969,-0.3372226,5.0647459,5.4925027,-0.470865,5.0212336,3.133709,0.4825081,3.6155269,3.4431846,0.3646421,3.8084214,3.5288112,0.128694,3.6577077,75.299614,99.9302063,,
5.2247581,-0.2474282,4.9772472,5.3900652,-0.3356715,5.0543928,5.4838095,-0.469712,5.0136924,3.1394746,0.4764047,3.6151891,3.4377122,0.3638342,3.8021407,3.5241227,0.1283966,3.6527219,75.3029785,99.9297028,,
5.2090406,-0.2455436,4.9634151,5.3787036,-0.3318141,5.0468893,5.4704771,-0.4661526,5.0039186,3.1202471,0.4882097,3.6077666,3.4318149,0.3654211,3.7978306,3.5125504,0.1310467,3.6437995,75.2940521,99.9300537,,
5.1576605,-0.245996,4.911582,5.3402381,-0.3399471,5.0002909,5.4331942,-0.4722089,4.9605799,3.0747697,0.4871672,3.5612473,3.4009902,0.3576183,3.7592025,3.4788909,0.1260294,3.605123,75.313736,99.929863,,
5.1426077,-0.2515793,4.8909464,5.3220429,-0.346528,4.9755144,5.4140902,-0.4745241,4.9391603,3.0501609,0.4905267,3.5399983,3.385746,0.3463883,3.7327285,3.4639125,0.1193885,3.5835042,75.2957153,99.9294357,,
5.2277975,-0.243848,4.9838667,5.4046602,-0.3267651,5.0778952,5.5080767,-0.4592049,5.0484662,3.147737,0.4830004,3.630048,3.4540696,0.3646023,3.8192666,3.5456409,0.129795,3.6756389,75.3132477,99.9299011,,
5.2502685,-0.2264566,5.0237293,5.4407148,-0.3164647,5.1242495,5.5353899,-0.44835,5.0866342,3.1767139,0.5012553,3.6772792,3.5022988,0.3716834,3.8745773,3.5867023,0.1398201,3.7267253,75.3365479,99.9303131,,
5.2432008,-0.2306966,5.0124216,5.4213824,-0.3143128,5.10707,5.5181432,-0.4451164,5.0726213,3.1626103,0.5055888,3.6675086,3.487627,0.3719844,3.8602061,3.5689259,0.1415065,3.7106354,75.2981415,99.9300842,,
5.2350564,-0.2275179,5.0074553,5.4107103,-0.31252219999999997,5.0981874,5.5105081,-0.4447423,5.0653605,3.1710854,0.5025033,3.6728988,3.4774876,0.3762358,3.8543179,3.5650172,0.1429498,3.7081695,75.3020248,99.9298859,,
