O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
4.6009393,-4.5165243,0.0844307,3.4004197,-5.2785106,-1.8780911,4.321023,-4.4466462,-0.1260294,13.472887,-5.4074016,8.0658016,6.0177679,-8.7337446,-2.7159295,6.5371871,-6.760138,-0.2225517,74.0340271,99.5969467,,
4.492033,-4.5099077,-0.0178582,3.3124764,-5.2732749,-1.9607985,4.2440848,-4.4414697,-0.1977914,13.3153353,-5.4190111,7.8966398,5.9033442,-8.7372837,-2.8338921,6.4453764,-6.7635398,-0.3177641,74.0419388,99.5973892,,
4.3970742,-4.5099487,-0.112858,3.2289288,-5.2726965,-2.0437677,4.1615224,-4.4368258,-0.2757104,13.1882706,-5.4321942,7.756392,5.8064523,-8.7512598,-2.9447608,6.3542991,-6.7654357,-0.4107376,74.0072937,99.5975876,,
4.2937102,-4.500371,-0.2066439,3.1467643,-5.2728152,-2.1260512,4.0808086,-4.432322,-0.3519201,13.0424042,-5.4128222,7.6298995,5.7090197,-8.7641678,-3.0551026,6.2624335,-6.7704873,-0.5076541,74.0110855,99.5971375,,
4.2121639,-4.5153279,-0.303147,3.048357,-5.2680454,-2.2196884,4.0015693,-4.4292483,-0.4280865,12.9641895,-5.4827838,7.4817214,5.5876198,-8.7625561,-3.1748915,6.1769075,-6.7708654,-0.5935584,73.9328156,99.5963669,,
4.1408124,-4.5270295,-0.3861999,2.9621022,-5.2632518,-2.3011496,3.9210677,-4.4243135,-0.5036526,12.8929043,-5.5201406,7.3730826,5.4795308,-8.7682133,-3.2886379,6.0927,-6.7774949,-0.6843953,73.841011,99.5964508,,
4.0446768,-4.5229731,-0.4782793,2.881696,-5.2629185,-2.3812222,3.8440099,-4.4201026,-0.5765002,12.7714701,-5.5310941,7.2406931,5.3819928,-8.780118,-3.3980803,6.0065622,-6.7810516,-0.7740904,73.828949,99.5962448,,
3.9663231,-4.5291805,-0.56284,2.7942295,-5.2560682,-2.4618385,3.7732494,-4.4172525,-0.6444104,12.6783438,-5.564395,7.1142654,5.2833719,-8.7842236,-3.500808,5.9309587,-6.7884622,-0.8571036,73.7835693,99.5959015,,
3.8636823,-4.5194387,-0.655739,2.7171879,-5.2534504,-2.5362628,3.6948452,-4.4096866,-0.7152487,12.5133257,-5.5392447,6.9743996,5.1871262,-8.7915993,-3.6044285,5.8435941,-6.7897553,-0.9457625,73.7807465,99.5965042,,
3.7749908,-4.5197706,-0.744762,2.6394284,-5.2489996,-2.609571,3.6235759,-4.4040499,-0.7808809,12.4010172,-5.5721731,6.8291626,5.0888815,-8.7957706,-3.7068467,5.7579765,-6.7910852,-1.032709,73.7533875,99.5971756,,
3.6697659,-4.5061998,-0.8364161,2.5636261,-5.2471204,-2.6834936,3.5469089,-4.397325,-0.8508241,12.2079144,-5.5380864,6.6701479,5.0022669,-8.8049555,-3.8026459,5.6792159,-6.7954865,-1.1158705,73.7692337,99.5974503,,
3.6097095,-4.5172677,-0.9075395,2.4851313,-5.2437558,-2.7586243,3.4697132,-4.3902073,-0.9209023,12.1495371,-5.5744381,6.5754189,4.903163,-8.81036,-3.9071546,5.5867715,-6.7953768,-1.2082052,73.6626129,99.5968323,,
3.5277181,-4.5164976,-0.9887613,2.4027157,-5.2389255,-2.8362098,3.4010041,-4.3842611,-0.9836649,12.043251,-5.6013331,6.4422379,4.8052106,-8.8202038,-4.0149508,5.5062666,-6.7967615,-1.2900953,73.6326599,99.5955734,,
3.424933,-4.5001111,-1.0751598,2.3386078,-5.2376742,-2.8990669,3.3303478,-4.3790827,-1.049143,11.8715725,-5.5696096,6.3022828,4.7271028,-8.8323574,-4.1052117,5.4239182,-6.7997389,-1.3754214,73.6678619,99.5970001,,
