O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
-0.5814543,-4.2514706,-4.8329134,0.4819667,-4.0842776,-3.6022115,1.0039408,-3.8979499,-2.8940623,6.5235457,-3.0379491,3.4855239,4.5571046,-3.2502079,1.3069324,3.9684601,-3.08111,0.8871011,75.8490067,99.83461,,
-0.6662847,-4.261641,-4.9279141,0.3966879,-4.0958347,-3.6990466,0.9147342,-3.9095719,-2.9948907,6.4206381,-3.0484471,3.3721185,4.459867,-3.2663274,1.1935755,3.8623683,-3.0946541,0.7674648,75.8208237,99.8346024,,
-0.7538073,-4.272553,-5.0263481,0.3114336,-4.1055727,-3.7940383,0.8277999,-3.9189198,-3.0911727,6.3240676,-3.0606616,3.2633338,4.3660746,-3.2786171,1.0874922,3.7624154,-3.1074233,0.6547427,75.7903824,99.8347778,,
-0.8388424,-4.2899866,-5.1288171,0.2241368,-4.1184859,-3.894249,0.7418106,-3.9305584,-3.188802,6.2486663,-3.0870674,3.1615262,4.2690339,-3.2883534,0.9807147,3.6722214,-3.1182625,0.55371,75.7499237,99.8347015,,
-0.9125279,-4.3117285,-5.2242441,0.1392313,-4.1323729,-3.993042,0.6574827,-3.9410777,-3.283649,6.216321,-3.1117351,3.1045136,4.189847,-3.2958755,0.8940055,3.5918033,-3.124475,0.4670789,75.6842499,99.8342438,,
-1.0085058,-4.3264174,-5.3349109,0.0494298,-4.1434741,-4.0939441,0.5748907,-3.9519176,-3.3770809,6.127933,-3.117054,3.0108073,4.1190271,-3.3057411,0.8133197,3.5212059,-3.1299605,0.3909965,75.6665421,99.8342819,,
-1.1134828,-4.3381958,-5.4516654,-0.0390635,-4.1586652,-4.197629,0.4889513,-3.965034,-3.4761367,6.0155768,-3.1092834,2.9062223,4.0425754,-3.3181839,0.7244251,3.4422803,-3.1398201,0.3022113,75.6687546,99.8343964,,
-1.2038276,-4.3538132,-5.5576277,-0.1250973,-4.1771073,-4.302104,0.3985761,-3.9802833,-3.5817616,5.9469709,-3.1212127,2.8256865,3.9582253,-3.3310542,0.6272035,3.3530254,-3.1528397,0.1999369,75.6435394,99.8342133,,
-1.2926981,-4.3733554,-5.6660409,-0.2256642,-4.1903372,-4.4159021,0.3018898,-3.9955852,-3.6937497,5.8852997,-3.1486738,2.7365553,3.8580556,-3.3424182,0.5156692,3.2576909,-3.1705494,0.0868926,75.5968628,99.8339157,,
-1.3899096,-4.387413,-5.7773089,-0.3143688,-4.2067308,-4.5209999,0.2095741,-4.0115714,-3.802052,5.7815294,-3.1493897,2.6320698,3.7654786,-3.3561668,0.4093435,3.1540298,-3.1839762,-0.0301949,75.5829391,99.8342514,,
-1.4766799,-4.4043365,-5.8810029,-0.4049917,-4.2232366,-4.6281276,0.1122213,-4.0269289,-3.914762,5.6901398,-3.1643367,2.5257325,3.6699872,-3.3750954,0.2949233,3.0486641,-3.2009633,-0.1525474,75.5390472,99.834259,,
-1.5678513,-4.4155951,-5.9834328,-0.4920107,-4.2393584,-4.7312689,0.0197484,-4.041842,-4.0221486,5.5796194,-3.1657917,2.4137578,3.5693107,-3.3934083,0.1759338,2.9400032,-3.2182202,-0.2784654,75.5207825,99.8341599,,
-1.6567274,-4.4270511,-6.0837641,-0.5798192,-4.2534704,-4.83319,-0.072888,-4.0551105,-4.1280541,5.4758267,-3.1750779,2.3006797,3.4730191,-3.410593,0.0624564,2.8264594,-3.2333417,-0.4071308,75.4936066,99.8340836,,
-1.7305763,-4.4431467,-6.1737089,-0.6679066,-4.265348,-4.9331546,-0.1613461,-4.0696945,-4.2310972,5.4118738,-3.2004261,2.2113779,3.3694606,-3.4277046,-0.058214,2.7207141,-3.2530446,-0.5325789,75.44767,99.8338089,,
-1.805341,-4.4590254,-6.2643518,-0.7550715,-4.279717,-5.034688,-0.2507659,-4.083148,-4.3339686,5.3305874,-3.2167668,2.1137519,3.2643273,-3.4421973,-0.1778408,2.6082578,-3.2679169,-0.6599078,75.3980484,99.8331528,,
-1.8910233,-4.4702978,-6.3613067,-0.838989,-4.2921519,-5.1310406,-0.3419215,-4.0950685,-4.4370451,5.2301879,-3.2341866,1.9959326,3.1593299,-3.4589894,-0.2996307,2.5004849,-3.2846513,-0.7844146,75.365242,99.8334503,,
-1.9720829,-4.4840465,-6.4561143,-0.9289654,-4.3046126,-5.2334776,-0.4337059,-4.1080837,-4.5418448,5.1464033,-3.2538528,1.8924811,3.045857,-3.472615,-0.4267301,2.3847151,-3.3019073,-0.9174403,75.3231201,99.8330917,,
