t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
1.0,18.46,2.406,44.418,2020,1425.6920456,1624.1658406,1.14,404.7,106.7,30.2,26.6,17.99,5.1,16.82,4.43,15.82,5.45,20.79,0.04,121,32,114,39,0,,0,NONE,19.8,57,651,765,10579,440.8,7.35,0,133.5,0,0,10579,0,0.0,100.0,1.14,0,1.79,1.46,3.25,0.55,0.19,1.648,0,0,0,,42,79.0,0,1.34,40.71
8.0,9.13,1.184,10.813,1245,365.513104,412.7893739,1.13,196.4,54.8,27.8,24.6,4.61,1.3,16.59,4.63,15.53,5.67,20.76,0.04,119,33,112,41,0,,0,NONE,19.8,57,651,765,2707,112.8,1.88,0,34.2,0,0,2707,0,0.0,100.0,1.13,0,2.3,4.27,6.57,0.35,0.15,1.034,7,0,0,,11,94.9,0,0.51,42.14
13.0,10.91,1.219,13.298,1085,462.7469724,509.3016582,1.1,201.5,56.6,27.1,24.6,5.84,1.7,16.53,4.64,15.55,5.65,20.8,0.04,119,33,112,41,0,,0,NONE,19.8,57,651,765,3406,141.9,2.36,0,43.0,0,0,3406,0,0.0,100.0,1.1,0,2.47,3.03,5.5,0.45,0.15,1.124,5,0,0,,14,93.7,0,0.49,42.01
21.0,7.95,1.155,9.179,1523,312.0461426,338.88313,1.09,192.2,51.6,27.6,25.4,3.94,1.1,16.64,4.47,15.6,5.61,20.8,0.03,119,32,112,40,0,,0,NONE,19.8,57,651,765,2289,95.4,1.59,1,28.9,0,0,2289,0,0.0,100.0,1.09,0,4.61,2.94,7.55,0.61,0.17,0.963,8,0,0,,9,95.7,0,0.25,41.75
27.0,10.43,1.017,10.612,1167,347.8015079,375.8615217,1.08,170.7,43.7,28.4,26.3,4.39,1.3,16.78,4.3,15.57,5.59,20.79,0.04,121,31,112,40,0,,0,NONE,19.8,57,651,765,2549,106.2,1.77,1,32.2,0,0,2549,0,0.0,100.0,1.08,0,2.19,3.56,5.75,0.38,0.19,1.026,6,0,0,,10,95.0,0,0.46,41.62
33.0,9.08,1.658,15.05,1330,562.6429653,599.9210927,1.07,269.5,80.1,25.6,24.0,7.1,2.0,16.25,4.83,15.37,5.68,20.81,0.04,117,35,110,41,0,,0,NONE,19.8,57,651,765,4110,171.3,2.85,1,51.9,0,0,4110,0,0.0,100.0,1.07,0,3.88,2.73,6.61,0.59,0.14,1.178,6,0,0,,16,92.9,0,0.43,42.2
41.0,7.26,1.438,10.433,1551,376.3675134,403.9768707,1.07,235.8,67.5,26.4,24.6,4.75,1.4,16.4,4.69,15.36,5.75,20.8,0.04,118,34,110,41,0,,0,NONE,19.8,57,651,765,2754,114.7,1.91,1,34.7,0,0,2754,0,0.0,100.0,1.07,0,4.37,3.9,8.27,0.53,0.16,1.018,8,0,0,,11,95.1,0,0.33,42.65
48.0,9.88,1.399,13.829,1303,500.4763284,531.1068916,1.06,229.5,65.0,26.2,24.7,6.32,1.8,16.4,4.65,15.43,5.66,20.81,0.03,118,33,111,41,0,,0,NONE,19.8,57,651,765,3652,152.2,2.54,2,46.1,0,0,3652,0,0.0,100.0,1.06,0,2.27,3.8,6.07,0.37,0.16,1.141,7,0,0,,15,93.5,0,0.62,42.07
54.0,9.77,1.696,16.573,1452,587.9856924,618.6365467,1.05,280.0,76.6,27.0,25.7,7.42,2.1,16.51,4.52,15.45,5.61,20.82,0.03,119,32,111,40,0,,0,NONE,19.8,56,651,765,4282,178.4,2.97,2,54.0,0,0,4282,0,0.0,100.0,1.05,0,3.08,3.06,6.14,0.5,0.18,1.219,6,0,0,,17,92.2,0,0.55,41.75
61.0,8.14,1.75,14.247,1986,490.1455488,541.7042181,1.11,290.4,80.5,27.9,25.2,6.18,1.8,16.59,4.6,15.66,5.51,20.82,0.03,119,33,112,40,0,,0,NONE,19.8,56,651,765,3611,150.4,2.51,2,45.6,0,0,3611,0,0.0,100.0,1.11,0,3.12,4.25,7.37,0.42,0.16,1.154,7,0,0,,14,93.3,0,0.56,41.1
70.0,6.98,1.979,13.823,1953,465.3751681,522.485519,1.12,329.9,90.5,28.7,25.5,5.87,1.7,16.67,4.57,15.71,5.53,20.82,0.03,120,33,113,40,0,,0,NONE,19.8,56,651,765,3441,143.4,2.39,2,43.4,0,0,3441,0,0.0,100.0,1.12,0,4.84,3.75,8.59,0.56,0.17,1.141,9,0,0,,14,93.5,0,0.41,41.23
79.0,6.4,2.742,17.558,2902,556.8629353,648.1707411,1.16,461.7,123.3,30.7,26.4,7.03,2.0,16.84,4.5,15.97,5.44,20.78,0.06,121,32,115,39,0,,0,NONE,19.8,56,651,765,4154,173.1,2.88,3,52.4,0,0,4154,0,0.0,100.0,1.16,0,2.04,7.33,9.37,0.22,0.18,1.244,9,0,0,,16,91.7,0,1.34,40.65
89.0,6.28,1.531,9.609,1551,356.56915,397.0676982,1.11,248.7,76.5,25.7,23.1,4.5,1.3,16.24,5.0,15.5,5.74,20.81,0.03,117,36,111,41,0,,0,NONE,19.8,56,651,765,2631,109.6,1.83,3,33.2,0,0,2631,0,0.0,100.0,1.11,0,3.06,6.5,9.56,0.32,0.11,0.983,10,0,0,,10,95.5,0,0.5,42.59
96.0,8.47,1.709,14.483,1425,550.1063132,591.4732753,1.08,276.4,84.4,25.2,23.5,6.94,2.0,16.17,4.94,15.33,5.77,20.81,0.03,116,35,110,41,0,,0,NONE,19.8,56,651,765,4026,167.8,2.8,4,50.8,0,0,4026,0,0.0,100.0,1.08,0,2.83,4.25,7.08,0.4,0.13,1.161,7,0,0,,16,93.2,0,0.6,42.78
99.0,17.39,1.266,22.017,911,801.8909136,845.6109789,1.05,206.9,59.2,25.9,24.6,10.12,2.9,16.34,4.68,15.3,5.72,20.77,0.06,117,34,110,41,0,,0,NONE,19.8,56,651,765,5843,243.5,4.06,4,73.7,0,0,5843,0,0.0,100.0,1.05,0,1.61,1.84,3.45,0.47,0.15,1.343,3,0,0,,23,89.6,0,0.79,42.46
110.0,5.47,1.867,10.211,2271,405.6471668,431.1188855,1.06,298.4,95.3,24.2,22.8,5.12,1.5,15.98,5.1,15.01,6.02,20.82,0.03,115,37,108,43,0,,0,NONE,19.8,56,651,765,2961,123.4,2.06,4,37.4,0,0,2961,0,0.0,100.0,1.06,0,5.55,5.42,10.97,0.51,0.14,1.009,11,0,0,,12,95.2,0,0.34,44.4
116.0,10.33,2.246,23.194,2216,822.7175298,915.0832172,1.11,365.6,107.4,27.3,24.6,10.38,3.0,16.28,4.78,15.17,5.76,20.64,0.04,117,34,109,41,0,,0,NONE,19.8,56,651,765,6070,252.9,4.22,5,76.6,0,0,6070,0,0.0,100.0,1.11,0,2.71,3.1,5.81,0.47,0.17,1.365,6,0,0,,24,89.0,0,0.83,42.72
120.0,13.48,1.291,17.407,1404,613.3006148,647.0896781,1.06,213.1,58.2,26.8,25.4,7.74,2.2,16.51,4.51,15.28,5.74,20.79,0.04,119,32,110,41,0,,34,NONE,19.8,56,651,765,4469,186.2,3.1,5,56.4,0,0,4469,0,0.0,100.0,1.06,0,2.16,2.29,4.45,0.49,0.19,1.241,4,0,0,,18,91.8,0,0.6,42.59
124.0,15.67,1.479,23.17,1258,876.5749146,918.9950242,1.05,239.7,71.1,25.2,24.0,11.06,3.2,16.21,4.81,15.19,5.87,20.8,0.04,116,35,109,42,161,2.03,87,REST,19.8,56,651,765,6379,265.8,4.43,5,80.5,0,0,6379,0,0.0,100.0,1.05,0,1.72,2.11,3.83,0.45,0.16,1.365,4,0,0,,26,89.0,161,0.86,43.43
128.0,17.09,1.595,27.265,1210,1074.1596349,1117.3138435,1.04,255.6,79.2,24.3,23.3,13.55,3.9,16.03,4.97,15.03,5.98,20.8,0.04,115,36,108,43,161,2.03,84,REST,19.8,56,651,765,7802,325.1,5.42,5,98.5,0,0,7802,0,0.0,100.0,1.04,0,1.65,1.86,3.51,0.47,0.15,1.436,4,0,0,,31,87.1,161,0.97,44.14
131.0,17.09,1.329,22.718,1549,871.3600622,903.1432,1.04,214.3,64.3,24.7,23.8,11.0,3.1,16.12,4.84,15.13,5.89,20.77,0.06,116,35,109,42,161,2.03,79,REST,19.8,56,651,765,6324,263.5,4.39,6,79.8,0,0,6324,0,0.0,100.0,1.04,0,1.86,1.65,3.51,0.53,0.15,1.356,3,0,0,,25,89.3,161,0.71,43.56
135.0,15.35,2.108,32.348,2242,1148.070827,1265.8484088,1.1,346.2,100.2,27.2,24.7,14.49,4.1,16.42,4.75,15.45,5.72,20.78,0.05,118,34,111,41,161,2.03,83,REST,19.8,56,651,765,8453,352.2,5.87,6,106.7,0,0,8453,0,0.0,100.0,1.1,0,1.25,2.66,3.91,0.32,0.16,1.51,4,0,0,,34,84.7,161,1.69,42.46
139.0,14.85,2.442,36.267,2155,1283.0404653,1444.9561498,1.13,398.7,118.4,27.5,24.4,16.19,4.6,16.33,4.85,15.43,5.74,20.69,0.06,117,35,111,41,161,2.03,83,REST,19.8,56,651,765,9494,395.6,6.59,6,119.8,0,0,9494,0,0.0,100.0,1.13,0,1.69,2.35,4.04,0.42,0.15,1.56,4,0,0,,37,82.9,161,1.44,42.59
143.0,14.32,2.133,30.544,2167,1202.0494009,1259.5601344,1.05,340.7,107.0,24.6,23.5,15.17,4.3,15.97,5.02,14.94,5.92,20.75,0.06,115,36,107,43,161,2.03,83,REST,19.8,56,651,765,8746,364.4,6.07,7,110.4,0,0,8746,0,0.0,100.0,1.05,0,1.55,2.64,4.19,0.37,0.14,1.485,4,0,0,,35,85.6,161,1.38,43.75
