O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
2.5189242,0.4855819,3.0046666,5.151721,1.4543819,6.6065025,5.6630282,1.2670124,6.9302812,-5.3669596,-2.8799479,-8.2467651,-1.6239395,0.0091588,-1.6145293,-1.5210454,0.0334126,-1.4874413,72.9337311,99.9692612,,
2.5622134,0.5639857,3.1263595,5.2068057,1.5267141,6.7339196,5.7186923,1.3346312,7.0535645,-5.3909707,-2.8337953,-8.2246246,-1.5979708,0.0391872,-1.5585319,-1.5050685,0.0707668,-1.4341102,72.9435349,99.9694977,,
2.6070468,0.6111999,3.2184067,5.2556276,1.5772601,6.8332887,5.7481871,1.394403,7.1428313,-5.3986459,-2.8253062,-8.2238102,-1.6054125,0.0751424,-1.5300181,-1.5088782,0.10478,-1.4039065,72.8803711,99.9698029,,
2.5965598,0.6500401,3.2467601,5.2370272,1.6235489,6.8609762,5.748353,1.4340894,7.1826844,-5.4381332,-2.8280134,-8.2660036,-1.6447767,0.0988843,-1.5456403,-1.5333784,0.1286135,-1.404573,72.8659897,99.9697113,,
2.5529444,0.6786734,3.2317777,5.1988759,1.6543548,6.853631,5.7055917,1.4652172,7.1710501,-5.511703,-2.824816,-8.3363771,-1.7067171,0.1126487,-1.5938166,-1.5867913,0.1422096,-1.4443896,72.8304214,99.969986,,
2.4857097,0.6979674,3.1838365,5.1520753,1.6726698,6.8251448,5.6489763,1.4909664,7.1401849,-5.5968485,-2.83202,-8.4287262,-1.7834578,0.1255269,-1.6576796,-1.6525379,0.1537521,-1.4985936,72.7958221,99.9702759,,
2.3917689,0.7170275,3.1089563,5.0588365,1.6951193,6.7543554,5.5682902,1.5089182,7.0774498,-5.724297,-2.8237989,-8.5479517,-1.8684829,0.1257566,-1.7424752,-1.7296158,0.1618326,-1.5675908,72.7743378,99.9702682,,
2.297972,0.7288866,3.027019,4.9747534,1.7094581,6.6846113,5.4761343,1.5300375,7.0064125,-5.8368979,-2.8234141,-8.6601686,-1.9728386,0.1274044,-1.8451836,-1.8165979,0.1664548,-1.6499507,72.7172241,99.9704437,,
2.1982355,0.7381596,2.9365556,4.8850932,1.7197907,6.6052833,5.4026484,1.5426605,6.945549,-5.9547024,-2.8316214,-8.7861795,-2.0693884,0.1268701,-1.942268,-1.9038817,0.1737587,-1.7299305,72.7056732,99.9701996,,
2.1286104,0.7472227,2.8759933,4.8032308,1.7339907,6.5376205,5.3259211,1.5556885,6.8818498,-6.0641251,-2.8436742,-8.9076557,-2.16871,0.1261203,-2.0423396,-1.9882269,0.1769443,-1.8110901,72.659317,99.9700546,,
2.0420818,0.758085,2.8003278,4.7181559,1.7531891,6.4717445,5.2461424,1.5792447,6.8256278,-6.1651354,-2.85146,-9.0164509,-2.2677505,0.1296774,-2.1378236,-2.0760698,0.1834805,-1.8923966,72.603447,99.9700546,,
1.9659649,0.7929381,2.759064,4.6616802,1.7740701,6.4361506,5.1995955,1.5980413,6.7978768,-6.2868085,-2.8233507,-9.110014,-2.3299701,0.1310803,-2.1986403,-2.1388776,0.1975358,-1.941149,72.635376,99.969841,,
1.9188751,0.8243703,2.7434061,4.6087251,1.8146703,6.4237952,5.1594648,1.6316544,6.7913599,-6.3565278,-2.8084948,-9.1648779,-2.3968565,0.1529338,-2.2436731,-2.1853092,0.2136656,-1.9714502,72.6056519,99.9700012,,
1.903548,0.8641241,2.767833,4.5907154,1.8585207,6.449636,5.1300745,1.6817738,6.812088,-6.390276,-2.8026874,-9.1928177,-2.438761,0.1763026,-2.2622094,-2.230464,0.2379535,-1.9923172,72.5344391,99.970108,,
1.8760116,0.9087713,2.7849436,4.5577579,1.9082038,6.466362,5.1219578,1.7179216,6.8401198,-6.4459519,-2.808311,-9.254117,-2.5011697,0.1983984,-2.3025229,-2.272342,0.2574781,-2.0146706,72.5450592,99.9701233,,
1.8391783,0.9425055,2.7818446,4.5278034,1.9472641,6.4754677,5.0862074,1.7589356,6.8453841,-6.5223513,-2.8080027,-9.3302078,-2.5653329,0.2074024,-2.357682,-2.3344679,0.270774,-2.0635006,72.4974747,99.9704819,,
1.7923262,0.9707248,2.7632115,4.4809446,1.9752131,6.4565582,5.0327744,1.7959712,6.8289871,-6.6153297,-2.8105185,-9.425703,-2.6440156,0.2154511,-2.4283156,-2.4005883,0.2860525,-2.1143422,72.4362335,99.9702911,,
1.7173433,0.9912448,2.7087486,4.408617,1.9960979,6.4051147,4.9623756,1.8154751,6.7780924,-6.7321472,-2.8051603,-9.5371609,-2.7407069,0.2232028,-2.5172555,-2.476862,0.2924042,-2.1842637,72.4084549,99.9703674,,
1.6399015,1.0054839,2.6455464,4.3406625,2.0144305,6.3554935,4.8950796,1.8351866,6.7305069,-6.8362861,-2.8181286,-9.6542683,-2.8356316,0.224094,-2.6112897,-2.5664732,0.29863,-2.2676492,72.3752136,99.9705887,,
1.565891,1.0220643,2.5881162,4.2569094,2.0327592,6.2900686,4.8203936,1.8522253,6.6728592,-6.9792738,-2.828196,-9.8073215,-2.9427655,0.2163853,-2.7261322,-2.6665921,0.3006606,-2.3657374,72.3396149,99.9703064,,
1.4764107,1.0343405,2.5109122,4.1686611,2.0456967,6.2147584,4.7329583,1.8734363,6.6066346,-7.1165857,-2.8434901,-9.9599276,-3.0642009,0.2077204,-2.8562331,-2.7708428,0.2971746,-2.4734738,72.2847595,99.9700165,,
1.3797104,1.0460747,2.4259465,4.0771532,2.0588856,6.1364393,4.6588645,1.8821787,6.5412836,-7.2816315,-2.8502326,-10.1317158,-3.182529,0.1948726,-2.9874098,-2.8806171,0.2942629,-2.5861599,72.2832184,99.9699097,,
1.2897516,1.0454652,2.3353782,3.9702938,2.0693917,6.0400853,4.5691442,1.8870142,6.456399,-7.4182081,-2.8712866,-10.2893457,-3.3153358,0.1793106,-3.1357794,-2.9896076,0.288613,-2.7008004,72.2416534,99.9697495,,
1.2082398,1.0442033,2.252605,3.899044,2.0669796,5.966424,4.4698648,1.9029548,6.3730597,-7.5452104,-2.8925405,-10.437602,-3.4476445,0.172333,-3.2750659,-3.1001194,0.2855855,-2.8143392,72.1515045,99.9698563,,
1.0992258,1.0609128,2.1603003,3.7988963,2.0770366,5.8763332,4.3815107,1.9156942,6.2974453,-7.6847305,-2.9139793,-10.5985594,-3.5725884,0.1571761,-3.4151676,-3.2053955,0.2791878,-2.9260132,72.1428375,99.9694366,,
1.0180367,1.0683101,2.0865088,3.7065568,2.0893698,5.7963266,4.3022623,1.9277811,6.2302828,-7.8258677,-2.9219258,-10.7476435,-3.6923695,0.1414615,-3.5506642,-3.3064156,0.272786,-3.0334349,72.1033936,99.9690781,,
0.9326451,1.0737064,2.0065136,3.6218381,2.0945115,5.7167497,4.2224779,1.9387392,6.1614566,-7.9626694,-2.9386053,-10.901123,-3.813458,0.1324686,-3.6807456,-3.4027493,0.2657101,-3.1368444,72.066452,99.9687424,,
0.8354501,1.0798781,1.9154904,3.519191,2.1011488,5.6207399,4.1319938,1.9445753,6.076808,-8.1016388,-2.9544241,-11.055913,-3.9355168,0.1165058,-3.818768,-3.5138359,0.261138,-3.2525029,72.0407639,99.9683914,,
0.744275,1.0901988,1.8346361,3.4321198,2.1129179,5.5454373,4.0433512,1.9625984,6.0061884,-8.2447081,-2.9638915,-11.2084484,-4.0565991,0.1082677,-3.9480889,-3.6093135,0.25736,-3.3517585,71.9898453,99.9682999,,
0.6524959,1.1031303,1.755789,3.3505168,2.1217673,5.4726839,3.9691653,1.9774368,5.9468412,-8.378067,-2.9712453,-11.3491592,-4.1618443,0.0967865,-4.064816,-3.6985061,0.2563051,-3.4420063,71.970871,99.9679489,,
0.5778317,1.1149629,1.6929573,3.2677708,2.1373668,5.4055376,3.899044,1.9931829,5.8924661,-8.4962254,-2.9792924,-11.4753647,-4.2716107,0.0900742,-4.1812944,-3.7848396,0.2532364,-3.5314083,71.936142,99.967598,,
0.4897305,1.1175535,1.6074469,3.191824,2.1385272,5.3307505,3.8152421,2.000658,5.8161387,-8.592432,-2.987325,-11.5796032,-4.3633733,0.0811478,-4.2819843,-3.8793271,0.2527137,-3.6264179,71.899765,99.9677277,,
0.3970429,1.1230251,1.520231,3.0883634,2.1437593,5.2325225,3.7289276,2.0066967,5.7358627,-8.6875696,-3.0021074,-11.6895227,-4.4639964,0.072429,-4.3913269,-3.9627273,0.2516236,-3.7109084,71.8732376,99.9670563,,
0.3309126,1.131408,1.4624838,3.007071,2.1664338,5.1739054,3.6588407,2.0253923,5.6844721,-8.7989788,-3.0061326,-11.8049564,-4.5587397,0.0683443,-4.4901552,-4.040297,0.2499032,-3.7901978,71.8167267,99.9670944,,
