t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
10.0,8.68,2.221,19.285,1529,659.4932023,627.0572872,0.95,371.9,88.5,28.3,29.8,10.05,2.9,16.74,3.98,15.81,4.75,20.83,0.06,120,28,113,34,0,,0,REST,17.7,48,650,762,4697,195.7,3.26,0,71.6,0,788,3909,0,16.8,83.2,0.95,0,3.55,3.36,6.91,0.51,0.18,1.285,0,0,0,,23,89.9,0,0.63,36.06
20.0,7.16,3.11,22.281,2972,545.1299081,617.8087741,1.13,554.35,106.1,40.0,35.3,8.31,2.4,17.82,3.41,16.98,4.18,20.86,0.06,127,24,121,30,0,,0,REST,17.7,48,650,762,4040,168.3,2.81,0,61.6,0,0,4040,0,0.0,100.0,1.13,0,4.28,4.1,8.38,0.51,0.22,1.348,10,0,0,,19,88.3,0,0.73,32.39
30.0,6.19,2.752,17.04,2453,432.7510731,502.5232695,1.16,486.6,99.6,38.4,33.0,6.6,1.9,17.68,3.62,16.93,4.31,20.85,0.06,126,26,121,31,0,,0,REST,17.7,48,650,762,3226,134.4,2.24,1,49.2,0,0,3226,0,0.0,100.0,1.16,0,5.15,4.54,9.69,0.53,0.2,1.231,10,0,0,,15,91.0,0,0.53,33.23
40.0,5.98,3.179,19.017,2543,498.0518859,570.4586854,1.15,559.6,117.0,37.3,32.6,7.59,2.2,17.6,3.68,16.77,4.38,20.86,0.06,126,26,120,31,0,,0,REST,17.7,48,650,762,3701,154.2,2.57,1,56.4,0,0,3701,0,0.0,100.0,1.15,0,5.52,4.51,10.03,0.55,0.2,1.279,10,0,0,,18,90.0,0,0.58,33.68
50.0,6.42,3.642,23.396,3819,465.0717528,607.9689656,1.31,667.1,116.4,49.3,37.7,7.09,2.0,18.32,3.2,17.5,3.96,20.87,0.06,131,23,125,28,0,,0,REST,17.7,48,651,762,3575,149.0,2.48,1,54.5,0,0,3575,0,0.0,100.0,1.31,0,4.14,5.2,9.34,0.44,0.24,1.369,10,0,0,,16,87.7,0,0.88,30.97
60.0,6.24,2.409,15.041,2239,342.8414252,428.1198034,1.25,432.8,84.2,42.6,34.1,5.23,1.5,17.97,3.5,17.19,4.18,20.86,0.06,128,25,123,30,0,,0,REST,17.7,48,650,762,2604,108.5,1.81,2,39.7,0,0,2604,0,0.0,100.0,1.25,0,5.09,4.52,9.61,0.53,0.2,1.177,10,0,0,,12,92.1,0,0.47,32.39
70.0,6.01,2.257,13.569,2320,335.2762382,387.7792621,1.16,401.3,79.2,39.2,33.9,5.11,1.5,17.78,3.51,17.01,4.2,20.86,0.06,127,25,122,30,0,,0,REST,17.7,48,650,762,2497,104.0,1.73,2,38.1,0,0,2497,0,0.0,100.0,1.16,0,5.58,4.4,9.98,0.56,0.2,1.133,10,0,0,,12,92.9,0,0.4,32.52
80.0,6.51,2.979,19.407,2615,465.5341156,537.1527956,1.15,532.4,101.3,40.7,35.3,7.1,2.0,17.87,3.4,17.12,4.07,20.86,0.06,128,24,122,29,0,,0,REST,17.7,48,650,762,3465,144.4,2.41,2,52.8,0,0,3465,0,0.0,100.0,1.15,0,4.42,4.79,9.21,0.48,0.21,1.288,10,0,0,,16,89.8,0,0.67,31.68
90.0,6.29,2.442,15.358,2298,383.9541287,433.22027,1.13,433.5,84.6,38.9,34.4,5.85,1.7,17.75,3.46,16.93,4.15,20.85,0.06,127,25,121,30,0,,0,REST,17.6,48,650,762,2843,118.4,1.97,3,43.3,0,0,2843,0,0.0,100.0,1.13,0,4.95,4.59,9.54,0.52,0.2,1.186,10,0,0,,14,91.9,0,0.49,32.2
100.0,7.08,2.336,16.528,2262,400.0970369,450.8119499,1.13,417.0,78.3,40.1,35.6,6.1,1.7,17.85,3.35,17.1,4.02,20.85,0.06,128,24,122,29,0,,0,REST,17.6,48,650,762,2961,123.4,2.06,3,45.1,0,0,2961,0,0.0,100.0,1.13,0,4.2,4.28,8.48,0.5,0.21,1.218,10,0,0,,14,91.3,0,0.56,31.36
110.0,7.18,3.886,27.89,3386,567.6730805,698.5673081,1.23,709.4,119.8,48.2,39.2,8.65,2.5,18.26,3.08,17.42,3.8,20.83,0.06,131,22,125,27,0,,0,REST,17.6,48,651,762,4295,178.9,2.98,4,65.5,0,0,4295,0,0.0,100.0,1.23,0,3.37,4.99,8.36,0.4,0.25,1.445,10,0,0,,20,85.3,0,1.15,29.94
120.0,6.09,2.768,16.861,2669,361.8412545,441.8330255,1.22,502.4,89.2,45.4,37.2,5.52,1.6,18.15,3.22,17.42,3.87,20.86,0.06,130,23,125,28,0,,0,REST,17.6,48,650,762,2732,113.8,1.9,4,41.6,0,0,2732,0,0.0,100.0,1.22,0,5.1,4.75,9.85,0.52,0.22,1.227,10,0,0,,13,91.1,0,0.54,30.4
130.0,11.31,1.278,14.454,1455,334.4068525,367.9016189,1.1,229.8333333,40.1666667,40.9,37.1,5.1,1.5,17.98,3.14,16.96,4.11,20.83,0.07,129,22,121,29,30,0.46,80,WARMUP,17.6,48,650,762,2461,102.5,1.71,4,37.5,0,0,2461,0,0.0,100.0,1.1,0,2.73,2.58,5.31,0.51,0.24,1.16,10,0,0,,12,92.4,30,0.47,31.95
140.0,12.5,1.534,19.175,1388,645.4056764,596.2804794,0.92,258.2,58.5,28.4,30.7,9.84,2.8,16.83,3.81,15.75,4.69,20.83,0.06,120,27,113,34,30,0.46,84,WARMUP,17.6,48,650,762,4569,190.4,3.17,5,69.7,0,1187,3382,0,26.0,74.0,0.92,0,2.55,2.25,4.8,0.53,0.19,1.283,10,0,0,,23,89.9,30,0.6,35.68
150.0,9.55,2.646,25.285,2194,1010.9707615,850.0048684,0.84,427.65,109.25,24.3,29.0,15.41,4.4,16.16,4.13,14.97,4.94,20.82,0.07,116,30,107,35,30,0.46,88,WARMUP,17.6,48,650,762,7024,292.7,4.88,5,107.1,0,3817,3207,0,54.3,45.7,0.84,0,2.78,3.5,6.28,0.44,0.18,1.403,10,0,0,,36,86.7,30,0.95,37.28
160.0,10.63,1.858,19.748,1866,718.7031105,621.7486985,0.87,307.7,72.1,26.4,30.6,10.96,3.1,16.56,3.88,15.16,4.75,20.83,0.08,118,28,108,34,30,0.46,85,WARMUP,17.6,48,650,762,5021,209.2,3.49,6,76.5,0,2312,2709,0,46.0,54.0,0.87,0,2.64,3.0,5.64,0.47,0.19,1.296,10,0,0,,25,89.6,30,0.7,36.06
170.0,8.23,2.181,17.951,1882,885.7375573,633.9520792,0.72,332.1,94.3,19.6,27.4,13.5,3.9,15.23,4.32,13.84,5.22,20.83,0.06,109,31,99,37,30,0.46,85,WARMUP,17.6,48,650,762,5978,249.1,4.15,7,91.1,0,5800,178,0,97.0,3.0,0.72,0,3.78,3.51,7.29,0.52,0.18,1.254,10,0,0,,31,90.6,30,0.58,39.09
180.0,11.61,1.31,15.203,1524,723.4099098,495.816736,0.69,202.3,52.5,19.9,29.0,11.03,3.2,15.44,4.01,13.97,5.01,20.81,0.07,110,29,100,36,30,0.46,87,WARMUP,17.6,48,650,762,4848,202.0,3.37,7,73.9,0,4848,0,0,100.0,0.0,0.69,0,2.58,2.59,5.17,0.5,0.19,1.182,10,0,0,,26,92.0,30,0.51,37.74
190.0,9.46,1.575,14.905,1422,825.8676117,535.2974972,0.65,230.3,69.4,17.2,26.6,12.59,3.6,14.62,4.41,12.9,5.38,20.82,0.07,105,32,92,38,30,0.46,85,WARMUP,17.6,48,650,762,5486,228.6,3.81,8,83.6,0,5486,0,0,100.0,0.0,0.65,0,3.82,2.51,6.34,0.6,0.17,1.173,10,0,0,,29,92.2,30,0.41,40.12
200.0,10.68,1.427,15.235,1432,912.4972108,549.0430923,0.6,202.2,63.1,15.9,26.4,13.91,4.0,14.17,4.42,12.5,5.32,20.8,0.07,101,32,89,38,30,0.46,86,WARMUP,17.6,48,650,762,5994,249.8,4.16,9,91.4,0,5994,0,0,100.0,0.0,0.6,0,2.51,3.11,5.62,0.45,0.16,1.183,10,0,0,,32,92.0,30,0.57,39.73
