O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
0.4017448,0.3914018,0.7933117,0.3323869,0.3802243,0.7130113,0.3175364,0.390278,0.7080444,0.2450419,0.1327126,0.3778782,0.1603835,0.1172794,0.277922,0.1741478,0.1569702,0.3313079,69.6945648,99.8318405,,
0.3707658,0.3932006,0.7641315,0.3050615,0.3796105,0.685072,0.2880182,0.3893634,0.6776116,0.1734139,0.1421014,0.3156393,0.1199617,0.1065015,0.226722,0.1275398,0.1497296,0.2774594,69.6909943,99.8319626,,
0.3347076,0.3888904,0.7237633,0.2631902,0.372935,0.6365252,0.2469814,0.386476,0.6336874,0.1261071,0.133844,0.2600754,0.0616871,0.1009629,0.1629085,0.0723632,0.142561,0.2151142,69.6687469,99.8310394,,
0.2969239,0.3844645,0.6815538,0.2151608,0.3693343,0.5848951,0.2022701,0.3782991,0.580799,0.077881,0.1180263,0.1960316,-0.0015017,0.0934164,0.0921729,0.0181948,0.1319226,0.1503074,69.6564789,99.8307343,,
0.35284,0.3868408,0.7398461,0.2752581,0.3715225,0.6471807,0.2556368,0.3837348,0.6396016,0.1281971,0.1278151,0.2561364,0.0613154,0.0921922,0.1537661,0.0905174,0.1348226,0.2255299,69.6642761,99.8311081,,
0.4455534,0.3940473,0.8397657,0.3701699,0.3808369,0.7514067,0.356444,0.3928694,0.7495437,0.2677061,0.1323746,0.4002044,0.1992836,0.1069408,0.3064836,0.2163168,0.1476475,0.3641541,69.7021561,99.8311768,,
0.4474083,0.3967856,0.8443589,0.3726382,0.3812929,0.7543311,0.3592381,0.386035,0.7455032,0.270083,0.1288717,0.3990784,0.205446,0.1072508,0.3129559,0.2143529,0.1442064,0.3587492,69.7276077,99.8316498,,
0.4492069,0.3900594,0.8394314,0.3651537,0.3769657,0.7425194,0.3445965,0.387647,0.7324737,0.2745631,0.1193279,0.3940147,0.1886886,0.1037785,0.2927261,0.1917518,0.1416224,0.3335641,69.6856842,99.8312531,,
0.4279212,0.3966729,0.8247593,0.3642141,0.3732417,0.7378558,0.3424656,0.3835258,0.7262216,0.2273387,0.1347614,0.3622239,0.1732513,0.0960241,0.2695343,0.1696341,0.138347,0.3081709,69.7307053,99.8315964,,
0.412168,0.402027,0.8143601,0.341442,0.3801772,0.7220193,0.3172917,0.3870225,0.7045442,0.1485782,0.1247915,0.2734937,0.113203,0.0860315,0.1994931,0.1124716,0.1298293,0.2424909,69.7118225,99.8318024,,
0.3849643,0.39827,0.7833996,0.3166675,0.3737611,0.6908286,0.27623,0.3868118,0.6632718,0.0813976,0.1009489,0.1824707,0.0263295,0.0711939,0.0977816,0.0333698,0.1180169,0.1515767,69.6734695,99.8320923,,
0.3465878,0.4027607,0.7495138,0.2664536,0.3752638,0.6421173,0.2485726,0.3814362,0.6302387,0.0053763,0.081243,0.0867439,-0.0665399,0.0560546,-0.0102276,-0.0455945,0.1041322,0.0587277,69.6982422,99.8304672,,
0.3038409,0.4001274,0.7041336,0.2103375,0.3754135,0.586151,0.2012454,0.3780108,0.5794861,-0.0932999,0.0680726,-0.0251025,-0.1622632,0.0407298,-0.1212762,-0.1296375,0.0875151,-0.0419324,69.6787872,99.8297424,,
0.3221676,0.3923213,0.7146542,0.2269512,0.3723401,0.5996913,0.2099138,0.380592,0.5907357,-0.0969005,0.0466023,-0.0501734,-0.1884755,0.0350446,-0.1531738,-0.1301575,0.0820162,-0.0479513,69.6487503,99.8299942,,
0.4118872,0.405169,0.8172213,0.3260366,0.376309,0.7027456,0.304508,0.3877321,0.6924702,0.0047768,0.0612858,0.0661871,-0.0761343,0.0398537,-0.036023,-0.0276071,0.0881603,0.0607431,69.6970139,99.829895,,
0.412963,0.4131281,0.8262563,0.3267948,0.3833453,0.7105401,0.3051093,0.3868407,0.69218,-0.0154289,0.0581303,0.042826,-0.0878093,0.038385,-0.0491667,-0.050547,0.0841965,0.0338394,69.7148056,99.8305283,,
0.3884172,0.4163628,0.8049452,0.2980775,0.3878381,0.6863156,0.2816325,0.3897169,0.6715794,-0.0761045,0.0547932,-0.0211865,-0.1381662,0.0332268,-0.104682,-0.0935046,0.0803802,-0.0129344,69.7060089,99.8302307,,
0.371998,0.4158938,0.788057,0.2904366,0.3827674,0.673604,0.2813728,0.3855803,0.6671833,-0.1217005,0.0591332,-0.0624423,-0.1685779,0.0290657,-0.139255,-0.1192469,0.0785021,-0.0405548,69.7343292,99.8297806,,
0.3450997,0.4158178,0.7610828,0.263139,0.3780936,0.6416326,0.2586286,0.3792806,0.6381391,-0.1917199,0.063608,-0.1279867,-0.2169602,0.0187796,-0.1979236,-0.1759563,0.0699674,-0.1057989,69.7468338,99.8292313,,
0.2919576,0.4093823,0.7015052,0.2214218,0.37435,0.5961717,0.1969462,0.3789317,0.5761077,-0.2787353,0.0515033,-0.2271065,-0.2977097,0.0050823,-0.2923709,-0.2501725,0.0581096,-0.1918728,69.7017899,99.8308563,,
0.2629976,0.4002218,0.6633849,0.1849211,0.3671076,0.5524287,0.1666926,0.370335,0.5372573,-0.3352071,0.0274249,-0.3076565,-0.3840545,-0.0002089,-0.3840072,-0.3161801,0.0468723,-0.2691177,69.6931915,99.8303146,,
0.2517907,0.3990026,0.6509589,0.1573967,0.3649846,0.5227814,0.1513032,0.3686948,0.5202278,-0.3723733,0.0225808,-0.3496667,-0.4266832,-0.0093717,-0.435799,-0.3465463,0.0395183,-0.3068379,69.684433,99.8286133,,
0.3210427,0.3980357,0.7192438,0.226386,0.3701121,0.5968981,0.2166101,0.3743382,0.5911783,-0.2795599,0.0141612,-0.2652732,-0.3503262,-0.0080596,-0.3581296,-0.2706822,0.0445154,-0.2259767,69.6879883,99.8293304,,
0.3146949,0.4086843,0.7235445,0.241646,0.3710423,0.6130883,0.2321689,0.3694813,0.6018802,-0.2947769,0.0127064,-0.2819449,-0.3423265,-0.0128679,-0.3549381,-0.2697784,0.0390216,-0.2305667,69.752861,99.8301926,,
0.2958557,0.4091011,0.7051221,0.2155285,0.3708185,0.586747,0.2064786,0.3702999,0.5770084,-0.3718909,0.0189133,-0.3528519,-0.3990679,-0.017529,-0.4163409,-0.321009,0.035245,-0.285574,69.7339478,99.829628,,
0.302287,0.4105447,0.7129971,0.2095899,0.3764973,0.5864871,0.2069604,0.3759005,0.5830907,-0.3807586,0.0230136,-0.3576192,-0.4221079,-0.0160967,-0.4379486,-0.3423155,0.0353788,-0.3067468,69.715477,99.828949,,
0.2640192,0.4150053,0.6791899,0.1888393,0.3694624,0.5587017,0.1853292,0.3681165,0.5536754,-0.4047553,0.0107696,-0.3938598,-0.4660622,-0.020954,-0.4867606,-0.3820993,0.0315219,-0.3503873,69.7556152,99.8290253,,
0.2371162,0.4096438,0.6469256,0.1501865,0.3654504,0.5160369,0.1516759,0.36545,0.5173555,-0.480204,0.0146366,-0.4654412,-0.5152787,-0.0295791,-0.5446023,-0.4289666,0.0215441,-0.4072323,69.7314529,99.8280716,,
0.2177109,0.397412,0.6152886,0.1281373,0.3583798,0.4869171,0.1213875,0.3651022,0.4867194,-0.5039,0.0049136,-0.4988602,-0.554005,-0.0419993,-0.5957491,-0.4728864,0.0197454,-0.4529508,69.6840973,99.8281937,,
0.2890485,0.4055173,0.6947312,0.2051229,0.363809,0.5693319,0.2050758,0.3706017,0.5759073,-0.4033452,0.0146273,-0.3885919,-0.4626115,-0.0329505,-0.4953064,-0.3735829,0.0294138,-0.343979,69.7317047,99.8279648,,
0.3343465,0.412522,0.7470338,0.2339896,0.3751791,0.6095687,0.2377768,0.3747477,0.6127543,-0.3272607,0.0157898,-0.3113453,-0.4202056,-0.0142596,-0.4342092,-0.3266594,0.0393922,-0.287077,69.7327042,99.827919,,
0.3160082,0.4040379,0.7202116,0.2147861,0.3678496,0.5830356,0.2100069,0.373217,0.5834538,-0.3769607,0.0233752,-0.3534597,-0.4440055,-0.0232932,-0.4670429,-0.3589121,0.0327473,-0.3259746,69.6985321,99.8279266,,
0.3001695,0.4109371,0.7112719,0.2078066,0.3679588,0.5761654,0.2061099,0.3744344,0.5807742,-0.3720292,0.0102321,-0.3616714,-0.463992,-0.0217005,-0.4854369,-0.3792158,0.0356029,-0.3434228,69.7212448,99.8275604,,
0.2997036,0.4061827,0.7060516,0.190675,0.3687911,0.5598661,0.1876095,0.3701592,0.5579985,-0.3845035,0.0077681,-0.3766095,-0.4901971,-0.0248064,-0.514748,-0.3977212,0.0295673,-0.3679639,69.6953049,99.827652,,
0.2594448,0.4000023,0.6596127,0.1649067,0.3590146,0.5243212,0.1525131,0.3669165,0.5196593,-0.4542584,0.0121822,-0.4419502,-0.5314214,-0.0312841,-0.5624501,-0.4421725,0.0243615,-0.4176208,69.6841354,99.8280563,,
0.2743306,0.3904186,0.6649146,0.1795044,0.346689,0.5265933,0.187071,0.3583712,0.545672,-0.4201127,0.0154883,-0.4044984,-0.4962589,-0.0320775,-0.5280809,-0.3939441,0.0261171,-0.3676369,69.7232285,99.8262787,,
0.3334733,0.3893386,0.7229773,0.2496181,0.3481455,0.5981635,0.2556324,0.3548153,0.6106777,-0.3348898,0.0299293,-0.3048349,-0.3870638,-0.0282232,-0.415031,-0.2859865,0.0295336,-0.256263,69.7672043,99.8276596,,
0.3220236,0.3707909,0.6929799,0.2372104,0.3399773,0.5775877,0.2320919,0.3470758,0.5793976,-0.314752,0.0182412,-0.2963851,-0.3861148,-0.0273015,-0.4131603,-0.2907345,0.0281929,-0.2623516,69.7279358,99.8290253,,
0.2737052,0.3547184,0.6285893,0.2127401,0.3130319,0.526172,0.1985836,0.3279559,0.5267693,-0.3036685,0.016819,-0.2867239,-0.3798226,-0.0365498,-0.4161165,-0.3007267,0.0241434,-0.2763933,69.7504425,99.8291626,,
0.2525516,0.345044,0.5977613,0.1890285,0.3022808,0.4917093,0.1852971,0.3169162,0.5024431,-0.3258404,0.0196403,-0.3060745,-0.3802022,-0.0452583,-0.4252047,-0.3125788,0.022854,-0.2895348,69.7641754,99.8283005,,
0.2390864,0.3295663,0.5688185,0.1591128,0.3077916,0.4673044,0.1664222,0.3132673,0.4799193,-0.3400331,-0.004043,-0.3439505,-0.4089585,-0.0423738,-0.4510765,-0.3249446,0.016083,-0.3086715,69.7296906,99.8292313,,
0.2739429,0.3259348,0.6000434,0.2115975,0.2964892,0.5084866,0.2186372,0.3066025,0.5254695,-0.2844357,-0.0024274,-0.2867377,-0.3464791,-0.0391917,-0.3854147,-0.2594664,0.0218088,-0.2374677,69.7796326,99.8291702,,
0.3694751,0.3311955,0.7008361,0.3123102,0.3048145,0.6175246,0.3174802,0.3135446,0.6312547,-0.1457232,0.0022049,-0.1433932,-0.2167664,-0.0256522,-0.2421619,-0.1292148,0.0304911,-0.0985339,69.8130875,99.8300323,,
0.3914886,0.3288543,0.7205082,0.3338386,0.3077666,0.6420051,0.3329692,0.3142604,0.6474597,-0.1207731,-0.0016242,-0.1222723,-0.1932576,-0.0183706,-0.2113715,-0.108255,0.0330824,-0.0749828,69.8049698,99.8310013,,
0.3931997,0.3331471,0.7265122,0.344164,0.3048162,0.6493801,0.3492561,0.3129123,0.6623983,-0.1207731,-0.0016242,-0.1222723,-0.1758785,-0.0183615,-0.1939831,-0.0996536,0.0350717,-0.0643922,69.8398285,99.8303909,,
0.420741,0.3295481,0.7504545,0.3494413,0.312342,0.6621833,0.3549195,0.31815,0.6732997,-0.1179382,0.0061003,-0.111713,-0.1657425,-0.0169827,-0.1824683,-0.0886837,0.0356699,-0.0528241,69.7961044,99.8303223,,
0.3971126,0.3328569,0.7301348,0.3518832,0.3087528,0.661036,0.3585958,0.3154628,0.6742886,-0.1330263,-0.0015417,-0.134443,-0.177607,-0.022801,-0.2001512,-0.1025572,0.0309784,-0.071389,69.8422775,99.8309631,,
0.4725572,0.34364,0.8163624,0.4419537,0.3070518,0.7494056,0.4483701,0.3176881,0.7662885,-0.0572817,0.0094123,-0.0477447,-0.0799809,-0.0196709,-0.0993946,-0.0061214,0.0377754,0.0318437,69.9080582,99.8305054,,
0.5857914,0.3471751,0.9331314,0.5381115,0.3224103,0.8609217,0.5368168,0.3305067,0.8675539,0.0690761,0.0326203,0.1018208,0.0611621,-0.0056889,0.055731,0.1206881,0.0484329,0.1693105,69.8866196,99.8313675,,
