TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
74.5639801,99.9463272,1.5838507,0.1808834,1.764734,1.4029375,1.6400658,0.1868941,1.8269598,1.4531797,1.5749364,0.1783434,1.7532799,1.3966929,1.6438385,0.2252662,1.8691835,1.4184697,,
74.5634689,99.9462433,1.5713464,0.1794452,1.7507913,1.3918712,1.6232393,0.1873961,1.8106352,1.4358512,1.5634766,0.176288,1.7397645,1.3872883,1.611419,0.2214086,1.8329065,1.3899074,,
74.5682526,99.9462204,1.556655,0.1790361,1.7356911,1.3775892,1.6101828,0.1850678,1.7952507,1.4251233,1.5502141,0.1733954,1.7236096,1.3769188,1.5834101,0.2188751,1.8023638,1.364432,,
74.575943,99.9460983,1.5601699,0.1790036,1.7391735,1.3811365,1.6153485,0.1817571,1.7971054,1.4335995,1.5531805,0.1713722,1.7245528,1.3819082,1.592117,0.2201212,1.8123169,1.3718928,,
74.5917282,99.9461441,1.6658115,0.1842067,1.8500181,1.4815748,1.711015,0.1906312,1.901646,1.5203915,1.6485659,0.1795612,1.8281271,1.4691045,1.7590783,0.2371699,1.9963272,1.521806,,
74.6070099,99.9462433,1.7362124,0.1929735,1.9291859,1.5432086,1.7789444,0.2001855,1.97913,1.5787665,1.7147408,0.1889514,1.9036922,1.5258894,1.8445657,0.2491785,2.0938234,1.5952852,,
74.6078033,99.9461517,1.7264719,0.1981907,1.9246628,1.5282511,1.7726456,0.1999846,1.9726301,1.5726683,1.7031567,0.1903636,1.8935204,1.512893,1.8138968,0.244174,2.0581501,1.5696205,,
74.6272736,99.9462128,1.7095346,0.2026815,1.9122159,1.5068229,1.763881,0.1998832,1.9637642,1.5640055,1.6934525,0.1896161,1.8830687,1.5039364,1.7652334,0.254708,2.0200205,1.5104232,,
74.5708466,99.9462738,1.7201557,0.1924777,1.9126333,1.5276476,1.7501733,0.2037071,1.9538803,1.5464739,1.6848828,0.1896515,1.8745342,1.4953312,1.7897422,0.2233733,2.0131946,1.5662665,,
74.5677643,99.946228,1.6923815,0.1925074,1.8848889,1.4998438,1.7211473,0.20298,1.9241273,1.518175,1.6576554,0.1871266,1.8447819,1.4706285,1.7333863,0.2248655,1.9583308,1.508418,,
74.5346832,99.9462509,1.6850252,0.1861273,1.8711526,1.4988676,1.706414,0.2003067,1.9067209,1.5061152,1.639727,0.1853793,1.8251063,1.4544476,1.7326704,0.2102805,1.94303,1.5222872,,
74.5876389,99.9461823,1.7568194,0.1966651,1.9534843,1.5601239,1.7846072,0.2060488,1.9906559,1.5785657,1.719044,0.1915869,1.9106308,1.5275571,1.8455808,0.2304941,2.0761542,1.6149848,,
74.5938797,99.9462357,1.8393335,0.2062614,2.0455952,1.6330414,1.8616979,0.2164936,2.0781913,1.6452112,1.7919385,0.2030123,1.9949509,1.5890262,1.9641199,0.2457123,2.2099113,1.7183058,,
74.6170197,99.9465408,1.8118632,0.2106045,2.0224679,1.601228,1.8443695,0.2194647,2.0638337,1.6249117,1.7776768,0.2027724,1.9804491,1.5750043,1.902846,0.2464967,2.1494219,1.6562474,,
74.6030121,99.9464417,1.7887506,0.2078238,1.9965744,1.5808961,1.8192751,0.2161357,2.0354109,1.6031468,1.751318,0.1999454,1.9512632,1.5514724,1.866881,0.2414318,2.1083915,1.6253471,,
74.5659637,99.94642640000001,1.7781528,0.1995164,1.9776694,1.5786059,1.7989022,0.2126586,2.0115609,1.5862508,1.7290055,0.1968842,1.9258896,1.5322213,1.8520749,0.2256153,2.0777693,1.6263570999999999,,
74.5615234,99.9462585,1.7441381,0.1968222,1.9409603,1.5472857,1.7637688,0.2077952,1.9715639,1.5559809,1.6946789,0.1914477,1.8861268,1.5033311,1.7991531,0.2189188,2.0181508,1.5801316,,
74.5786209,99.9461594,1.707782,0.2010694,1.9088514,1.5066824,1.7374611,0.2043056,1.9417667,1.5331631,1.665864,0.188771,1.854635,1.4771931,1.7374805,0.2297881,1.9673477,1.5075901,,
74.5860672,99.9461136,1.7661797,0.2021026,1.9682823,1.5640466,1.7856665,0.2110891,1.9967556,1.5745847,1.7206972,0.1933752,1.9140726,1.5274221,1.8358738,0.2291097,2.0650625,1.606662,,
74.6038666,99.946106,1.8207576,0.2128419,2.0335994,1.607885,1.8388907,0.220928,2.0598185,1.6179698,1.7737375,0.2027808,1.9765184,1.5710567,1.902681,0.2435907,2.1463509,1.6589882,,
74.6077194,99.9461899,1.7871672,0.2138588,2.0010259,1.573278,1.8098791,0.2209799,2.030859,1.5889064,1.7468191,0.201391,1.94821,1.5455282,1.8270152,0.2358483,2.0629425,1.5910646,,
74.6026459,99.9462738,1.7527874,0.2119237,1.964711,1.5408332,1.7771637,0.2202588,1.9974225,1.5569122,1.7166979,0.1989994,1.9156975,1.5177985,1.7626152,0.2304161,1.9931101,1.5320966,,
74.5927505,99.9463196,1.7337259,0.2104115,1.9441376,1.5232841,1.7570912,0.2194531,1.9765441,1.5376456,1.6964973,0.1975684,1.8940659,1.4990288,1.7291059,0.2264604,1.9556453,1.5025431,,
74.5876999,99.9461441,1.6912735,0.2108378,1.9021113,1.4804054,1.7218468,0.2130618,1.9349085,1.5087926,1.6554959,0.1944089,1.8499048,1.4611869,1.6622782,0.2278515,1.8902086,1.434324,,
74.5758133,99.9459457,1.7004328,0.2074508,1.9078836,1.4929518,1.7254188,0.2114854,1.9369043,1.5139412,1.6600624,0.1941347,1.8541971,1.4660275,1.6931899,0.2199046,1.9131733,1.4731826,,
74.59021,99.9459534,1.7703459,0.2141981,1.9845442,1.5561174,1.789645,0.22053,2.0101752,1.5691223,1.7260147,0.2023423,1.9283569,1.5237724,1.7941601,0.2246948,2.0189335,1.5693629,,
74.6019974,99.9458771,1.7717736,0.2214471,1.9932207,1.5502961,1.7934109,0.2217479,2.0151589,1.5716703,1.7253158,0.203483,1.928799,1.5219331,1.7589331,0.2342422,1.9932544,1.5245885,,
74.5908661,99.9459305,1.735738,0.2234479,1.959186,1.5122597,1.7586744,0.2232336,1.9819081,1.5354484,1.6904224,0.2039215,1.8943441,1.486601,1.6993386,0.2280364,1.927454,1.4711998,,
