O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
18.7858677,0.267488,19.0533562,16.3665714,-0.0202146,16.346344,15.5043688,-0.2117889,15.2925797,31.3399448,0.8082685,32.1479645,21.8600368,0.0189705,21.8787212,18.3728828,-0.4165568,17.9564018,67.5709457,99.8956146,,
18.6486092,0.2397135,18.8883209,16.2177544,-0.0507107,16.1670303,15.354948,-0.2352001,15.1197481,31.2535591,0.775344,32.028656,21.7274837,-0.0207256,21.7064743,18.2324963,-0.4450016,17.787571,67.5075989,99.89431,,
18.5003719,0.2030287,18.7033997,16.0477924,-0.0927018,15.9550829,15.1584883,-0.2756768,14.8828125,31.1727543,0.7343833,31.9068909,21.5713081,-0.0718059,21.499218,18.0514259,-0.4936487,17.5578537,67.4092407,99.8940735,,
18.342144,0.1857918,18.527935,15.8671436,-0.1160633,15.751071,14.9582062,-0.3061561,14.6520491,31.0224152,0.7018961,31.7240639,21.377594,-0.1176527,21.259655,17.8394318,-0.5448327,17.2946758,67.3294525,99.8939133,,
18.2123528,0.1799515,18.3923016,15.6966219,-0.13127,15.5653439,14.7614384,-0.3290436,14.432394,30.8669014,0.6774534,31.5441036,21.1718655,-0.1636224,21.0079556,17.5943966,-0.5928921,17.0015831,67.2219009,99.8931427,,
18.0627708,0.1793711,18.2421417,15.5207367,-0.1431868,15.3775406,14.551321,-0.3441512,14.2071705,30.7113838,0.6478456,31.358984,20.9519615,-0.2042398,20.7474327,17.3354073,-0.6397888,16.6956959,67.10672,99.8930359,,
17.8963661,0.1677082,18.0640755,15.327693,-0.1511101,15.1765766,14.3369169,-0.3589898,13.9779282,30.4987068,0.6065298,31.10499,20.7128887,-0.2340807,20.4785194,17.0901604,-0.6827673,16.4074726,66.9819412,99.8932419,,
17.7327251,0.1644987,17.8972263,15.1563625,-0.1556865,15.0006695,14.1531324,-0.3679819,13.7851505,30.2721672,0.5780327,30.8499489,20.4943886,-0.2551074,20.2389908,16.8679924,-0.7056562,16.1624126,66.9051971,99.8934479,,
17.5687275,0.1564656,17.7251911,14.9766722,-0.1651106,14.8115559,13.9749603,-0.3842771,13.590683,30.0827694,0.5352658,30.6177883,20.2730179,-0.2810265,19.991703,16.65131,-0.7365469,15.9148426,66.8477554,99.8926926,,
17.4049206,0.1582858,17.5632057,14.8115969,-0.1715827,14.6400051,13.8035688,-0.3956195,13.4079485,29.8502998,0.5257063,30.3757534,20.0726414,-0.3075271,19.7648239,16.443964,-0.7617828,15.6822567,66.8079681,99.8925323,,
17.2435246,0.1556145,17.3991356,14.6504154,-0.1791173,14.4712934,13.6407213,-0.4075107,13.2332106,29.648838,0.5078275,30.156414,19.8813324,-0.3276953,19.5533428,16.2469807,-0.7830733,15.4639845,66.7714386,99.8923492,,
17.0849743,0.1445531,17.2295265,14.4922409,-0.1887929,14.303441,13.4679966,-0.4130844,13.0549107,29.4546814,0.4799553,29.9343834,19.6906128,-0.3518622,19.338459,16.0522995,-0.8028787,15.2494984,66.6803436,99.8926468,,
16.9340992,0.1375685,17.0716667,14.333354,-0.1967074,14.1366405,13.3136005,-0.4212802,12.8923206,29.2501945,0.4567873,29.7067318,19.5083847,-0.3751951,19.1328945,15.8735962,-0.8238497,15.0498247,66.6252213,99.8917236,,
16.781599,0.126562,16.9081612,14.1766949,-0.206452,13.9702396,13.1527557,-0.4269449,12.725812,29.1022186,0.4291927,29.5311623,19.3350315,-0.3984407,18.9362984,15.7053375,-0.8381691,14.8672457,66.5461273,99.8912811,,
