t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
89.0,15.92,0.316,5.029,991,76.8897239,64.1066663,0.83,59.9,5.0,50.9,61.1,0.87,0.2,18.96,1.58,17.8,2.64,20.73,0.05,136,11,128,19,0,,0,REST,19.5,50,653,765,533,22.2,0.37,3,6.1,0,303,231,0,56.7,43.3,0.83,0,1.76,2.01,3.77,0.47,0.27,0.701,4,0,0,,2,97.5,0,0.18,22.56
91.0,19.54,0.671,13.114,160,459.8237604,390.7299023,0.85,111.7,24.3,25.5,30.1,5.23,1.5,16.65,3.62,15.26,4.85,20.73,0.04,120,26,110,35,0,,0,REST,19.5,50,653,765,3201,133.4,2.22,3,36.4,0,1642,1560,0,51.3,48.7,0.85,0,1.21,1.86,3.07,0.39,0.19,1.118,2,0,0,,12,93.5,0,0.55,36.84
95.0,19.23,0.851,16.365,919,477.0282421,415.3178974,0.87,146.2,26.3,31.5,36.2,5.43,1.6,17.18,3.09,15.43,4.66,20.59,0.04,123,22,111,33,0,,0,REST,19.5,50,653,765,3337,139.0,2.32,3,38.0,0,1473,1864,0,44.2,55.8,0.87,0,1.31,1.81,3.12,0.42,0.29,1.214,4,0,0,,13,91.9,0,0.65,35.61
98.0,16.76,0.994,16.659,804,556.051643,467.1139896,0.84,166.8,33.9,27.8,33.2,6.33,1.8,16.78,3.41,15.11,4.93,20.66,0.04,120,24,108,35,0,,0,REST,19.5,50,653,765,3863,160.9,2.68,3,43.9,0,2109,1754,0,54.6,45.4,0.84,0,1.51,2.07,3.58,0.42,0.27,1.222,3,0,0,,15,91.7,0,0.66,37.36
103.0,12.93,0.908,11.741,893,400.6003472,334.9538755,0.84,151.8,31.5,27.0,32.4,4.56,1.3,16.72,3.47,15.13,4.93,20.68,0.04,120,25,109,35,0,,0,REST,19.5,50,653,765,2780,115.8,1.93,3,31.6,0,1555,1225,0,55.9,44.1,0.84,0,2.03,2.61,4.64,0.44,0.26,1.07,5,0,0,,11,94.2,0,0.45,37.36
109.0,10.14,1.794,18.182,1918,621.9550348,543.6977537,0.87,299.7,65.2,28.1,32.1,7.08,2.0,16.71,3.63,15.58,4.74,20.71,0.04,120,26,112,34,0,,0,REST,19.5,50,653,765,4354,181.4,3.02,4,49.5,0,1870,2484,0,42.9,57.1,0.87,0,3.45,2.47,5.92,0.58,0.24,1.26,6,0,0,,16,91.0,0,0.52,36.13
117.0,8.19,2.96,24.229,3378,638.9578666,645.008311,1.01,519.6,95.6,37.0,36.7,7.27,2.1,17.55,3.23,16.66,4.21,20.73,0.03,126,23,120,30,0,,0,REST,19.5,50,653,765,4610,192.1,3.2,4,52.4,0,0,4610,0,0.0,100.0,1.01,0,3.55,3.78,7.33,0.48,0.27,1.384,8,0,0,,17,88.0,0,0.83,32.7
121.0,12.68,0.918,11.645,861,297.2643427,299.014623,1.01,162.1,28.7,36.2,36.0,3.38,1.0,17.66,3.13,16.3,4.47,20.73,0.04,127,22,117,32,154,1.75,0,WARMUP,19.5,50,653,765,2143,89.3,1.49,4,24.4,0,0,2143,0,0.0,100.0,1.01,0,2.29,2.44,4.73,0.48,0.27,1.066,4,0,0,,8,94.2,154,0.4,34.38
125.0,15.62,2.055,32.109,1921,873.3034418,887.5961705,1.02,358.8,69.1,35.5,34.9,9.94,2.8,17.46,3.36,16.2,4.66,20.74,0.04,125,24,116,33,154,1.75,47,WARMUP,19.5,50,653,765,6310,262.9,4.38,4,71.8,0,0,6310,0,0.0,100.0,1.02,0,1.93,1.91,3.84,0.5,0.29,1.507,4,0,0,,23,84.1,154,1.06,35.61
127.0,22.06,1.625,35.846,1726,916.2543876,940.5730108,1.03,286.5,51.9,37.4,36.5,10.42,3.0,17.63,3.19,16.39,4.53,20.72,0.04,127,23,118,33,154,1.75,70,WARMUP,19.5,50,653,765,6636,276.5,4.61,5,75.5,0,0,6636,0,0.0,100.0,1.03,0,1.38,1.34,2.72,0.51,0.3,1.554,2,0,0,,24,82.2,154,1.18,34.77
130.0,21.13,1.602,33.845,1516,954.9554663,980.7918571,1.03,277.3,56.6,33.9,33.0,10.86,3.1,17.31,3.53,16.18,4.75,20.72,0.05,124,25,116,34,154,1.75,73,WARMUP,19.5,50,653,765,6917,288.2,4.8,5,78.7,0,0,6917,0,0.0,100.0,1.03,0,1.39,1.45,2.84,0.49,0.26,1.529,3,0,0,,25,83.2,154,1.15,36.19
133.0,20.13,1.918,38.617,1621,1163.8258829,1190.0374823,1.02,327.8,72.0,32.0,31.3,13.24,3.8,17.09,3.75,16.04,4.87,20.73,0.05,123,27,115,35,154,1.75,79,WARMUP,19.5,50,653,765,8421,350.9,5.85,5,95.8,0,0,8421,0,0.0,100.0,1.02,0,1.47,1.51,2.98,0.49,0.23,1.587,3,0,0,,31,80.9,154,1.3,36.97
137.0,16.17,1.753,28.35,2055,809.0540941,824.7919877,1.02,303.2,62.0,33.6,33.0,9.2,2.6,17.3,3.54,15.97,4.92,20.74,0.04,124,25,115,35,154,1.75,78,WARMUP,19.5,50,653,765,5850,243.8,4.06,5,66.6,0,0,5850,0,0.0,100.0,1.02,0,1.79,1.92,3.71,0.48,0.28,1.453,4,0,0,,21,86.0,154,0.98,37.29
141.0,15.58,1.421,22.145,1747,648.778624,647.4070744,1.0,244.7,50.5,32.5,32.5,7.38,2.1,17.22,3.55,15.74,5.02,20.74,0.04,124,26,113,36,154,1.75,77,WARMUP,19.5,50,653,765,4669,194.5,3.24,6,53.1,0,34,4635,0,0.7,99.3,1.0,0,1.66,2.19,3.85,0.43,0.28,1.345,4,0,0,,17,89.0,154,0.86,37.94
143.0,22.9,1.846,42.275,1426,1333.8594367,1350.2877647,1.01,306.4,72.9,30.5,30.1,15.17,4.3,16.6,3.95,15.34,5.18,20.4,0.11,119,28,110,37,154,1.75,77,WARMUP,19.5,50,653,765,9630,401.2,6.69,6,109.6,0,0,9630,0,0.0,100.0,1.01,0,1.37,1.25,2.62,0.52,0.23,1.626,2,0,0,,35,79.1,154,1.35,38.97
147.0,16.39,2.28,37.377,2481,1255.6123683,1172.7556792,0.93,382.3,86.9,28.9,30.9,14.28,4.1,16.77,3.81,15.49,5.02,20.75,0.04,120,27,111,36,154,1.75,75,WARMUP,19.5,50,653,765,8909,371.2,6.19,6,101.4,0,2007,6903,0,22.5,77.5,0.93,0,1.94,1.72,3.66,0.53,0.25,1.573,4,0,0,,33,81.5,154,1.18,37.93
150.0,17.8,2.1,37.389,2196,1284.8682256,1156.2250492,0.9,350.6,78.9,28.1,31.3,14.62,4.2,16.7,3.76,15.39,5.02,20.74,0.04,120,27,111,36,154,1.75,75,WARMUP,19.5,50,653,765,9047,377.0,6.28,7,102.9,0,3092,5956,0,34.2,65.8,0.9,0,2.01,1.36,3.37,0.6,0.26,1.573,3,0,0,,34,81.5,154,1.04,37.93
155.0,12.77,2.675,34.149,2855,1291.9323416,1146.2657058,0.89,436.0,109.0,25.7,29.0,14.7,4.2,16.3,4.07,15.02,5.2,20.74,0.04,117,29,108,37,154,1.75,77,WARMUP,19.5,50,653,765,9071,378.0,6.3,7,103.2,0,3491,5580,0,38.5,61.5,0.89,0,2.49,2.21,4.7,0.53,0.23,1.533,5,0,0,,34,83.1,154,1.07,39.1
160.0,12.99,2.169,28.169,2357,1200.1358848,990.8729233,0.83,341.7,92.8,22.7,27.5,13.65,3.9,15.75,4.28,14.31,5.48,20.69,0.05,113,31,103,39,154,1.75,84,WARMUP,19.5,50,653,765,8310,346.2,5.77,8,94.5,0,4945,3364,0,59.5,40.5,0.83,0,2.41,2.21,4.62,0.52,0.22,1.45,5,0,0,,32,86.0,154,0.9,40.91
165.0,11.11,2.757,30.633,2527,1506.1963152,1157.2082618,0.77,415.3,126.3,19.8,25.8,17.14,4.9,15.06,4.58,13.27,5.84,20.69,0.04,108,33,95,42,154,1.75,79,WARMUP,19.5,50,653,765,10292,428.8,7.15,8,117.1,0,8139,2153,0,79.1,20.9,0.77,0,2.63,2.77,5.4,0.49,0.21,1.486,5,0,0,,40,84.8,154,1.05,43.23
169.0,16.09,2.173,34.954,2344,1797.4018166,1284.6945234,0.71,324.1,97.1,18.8,26.3,20.45,5.8,14.91,4.47,13.23,5.73,20.73,0.05,107,32,95,41,154,1.75,81,WARMUP,19.5,50,653,765,12129,505.4,8.42,9,138.0,0,11808,321,0,97.4,2.6,0.71,0,1.94,1.79,3.73,0.52,0.21,1.544,4,0,0,,47,82.7,154,1.12,42.52
173.0,12.63,2.597,32.804,2674,1767.339117,1263.3421118,0.71,379.6,121.8,18.1,25.3,20.11,5.7,14.62,4.69,12.91,5.92,20.71,0.06,105,34,93,43,154,1.75,81,WARMUP,19.5,50,653,765,11927,496.9,8.28,9,135.7,0,11608,319,0,97.3,2.7,0.71,0,2.37,2.38,4.75,0.5,0.2,1.516,4,0,0,,47,83.7,154,1.1,43.75
179.0,11.98,2.778,33.269,3010,1816.1282116,1309.4416237,0.72,403.3,133.4,17.9,24.8,20.66,5.9,14.52,4.8,12.87,5.98,20.7,0.07,104,34,92,43,154,1.75,80,WARMUP,19.5,50,653,765,12274,511.4,8.52,10,139.6,0,11687,587,0,95.2,4.8,0.72,0,2.48,2.53,5.01,0.5,0.19,1.522,6,0,0,,48,83.5,154,1.12,44.14
184.0,11.17,3.006,33.587,3275,1815.8770579,1331.8783607,0.73,438.9,144.5,18.1,24.6,20.66,5.9,14.6,4.81,12.91,6.08,20.74,0.04,105,35,93,44,154,1.75,79,WARMUP,19.5,50,653,765,12308,512.8,8.55,11,140.0,0,11196,1112,0,91.0,9.0,0.73,0,2.26,3.11,5.37,0.42,0.21,1.526,5,0,0,,48,83.4,154,1.33,44.78
187.0,19.11,2.439,46.605,2548,2258.7192093,1683.0439549,0.75,369.3,107.6,20.0,26.9,25.7,7.3,15.14,4.41,13.35,5.86,20.66,0.07,109,32,96,42,154,1.75,79,WARMUP,19.5,50,653,765,15351,639.6,10.66,11,174.6,0,13353,1998,0,87.0,13.0,0.75,0,1.53,1.61,3.14,0.49,0.24,1.668,3,0,0,,59,76.9,154,1.59,43.36
190.0,18.46,2.916,53.834,2810,2521.3481637,1938.7343732,0.77,447.9,127.7,20.8,27.1,28.68,8.2,15.36,4.38,13.76,5.7,20.72,0.05,110,31,99,41,154,1.75,80,WARMUP,19.5,50,653,765,17231,718.0,11.97,12,196.0,0,13589,3642,0,78.9,21.1,0.77,0,1.49,1.76,3.25,0.46,0.23,1.731,3,0,0,,66,73.3,154,1.96,42.33
194.0,14.46,2.822,40.8,3042,1908.5509304,1525.0777543,0.8,431.8,128.5,20.8,26.1,21.71,6.2,15.3,4.55,13.79,5.8,20.69,0.06,110,33,99,42,154,1.75,81,WARMUP,19.5,50,653,765,13134,547.3,9.12,12,149.4,0,9007,4127,0,68.6,31.4,0.8,0,1.97,2.18,4.15,0.47,0.21,1.611,4,0,0,,50,79.8,154,1.43,42.97
198.0,15.5,2.79,43.256,2754,2087.2368001,1660.3936499,0.8,422.0,130.7,20.2,25.4,23.75,6.8,15.13,4.68,13.48,5.99,20.68,0.07,109,34,97,43,154,1.75,81,WARMUP,19.5,50,653,765,14352,598.0,9.97,13,163.3,0,10017,4335,0,69.8,30.2,0.8,0,1.89,1.98,3.87,0.49,0.21,1.636,4,0,0,,55,78.6,154,1.48,44.2
202.0,15.31,3.41,52.194,3536,2365.4417553,1938.6005415,0.82,527.4,154.3,21.6,26.4,26.91,7.7,15.47,4.52,13.96,5.77,20.71,0.06,111,32,100,41,154,1.75,80,WARMUP,19.5,50,653,765,16355,681.5,11.36,14,186.1,0,10073,6283,0,61.6,38.4,0.82,0,1.95,1.97,3.92,0.5,0.22,1.718,4,0,0,,62,74.1,154,1.75,42.78
207.0,12.85,3.472,44.608,3416,2072.5098202,1740.166,0.84,528.8,167.0,21.1,25.1,23.58,6.7,15.23,4.81,13.57,6.08,20.63,0.12,109,35,97,44,154,1.75,79,WARMUP,19.5,50,653,765,14396,599.8,10.0,15,163.8,0,7879,6517,0,54.7,45.3,0.84,0,2.21,2.46,4.67,0.47,0.21,1.649,5,0,0,,55,77.9,154,1.57,44.78
211.0,15.96,2.613,41.697,3003,1917.816588,1585.411531,0.83,400.3,121.0,21.2,25.6,21.82,6.2,15.32,4.63,13.78,5.96,20.65,0.06,110,33,99,43,154,1.75,79,WARMUP,19.5,50,653,765,13282,553.4,9.22,15,151.1,0,7857,5425,0,59.2,40.8,0.83,0,2.12,1.64,3.76,0.56,0.22,1.62,4,0,0,,51,79.3,154,1.23,44.01
214.0,16.39,3.109,50.967,3327,2228.1759817,1883.4422666,0.85,484.8,140.6,22.4,26.5,25.35,7.2,15.59,4.52,14.09,5.85,20.68,0.08,112,32,101,42,154,1.75,78,WARMUP,19.5,50,653,765,15497,645.7,10.76,16,176.3,0,8183,7314,0,52.8,47.2,0.85,0,1.8,1.86,3.66,0.49,0.23,1.707,3,0,0,,59,74.8,154,1.73,43.3
218.0,17.24,3.04,52.414,2947,2279.5803096,1951.7382711,0.86,475.4,137.9,22.5,26.2,25.93,7.4,15.64,4.54,14.1,5.87,20.71,0.06,112,33,101,42,154,1.75,78,WARMUP,19.5,50,653,765,15894,662.2,11.04,17,180.8,0,7801,8092,0,49.1,50.9,0.86,0,1.52,1.96,3.48,0.44,0.23,1.719,4,0,0,,60,74.0,154,2.0,43.43
221.0,18.13,2.859,51.825,3114,2264.8100814,1964.4815111,0.87,447.2,131.7,22.3,25.7,25.77,7.4,15.64,4.61,14.25,5.87,20.75,0.05,112,33,102,42,154,1.75,78,WARMUP,19.5,50,653,765,15831,659.6,10.99,17,180.1,0,7165,8666,0,45.3,54.7,0.87,0,1.66,1.65,3.31,0.5,0.21,1.715,3,0,0,,60,74.3,154,1.72,43.43
224.0,18.75,3.224,60.45,3287,2396.5747406,2171.1624927,0.91,517.7,140.8,24.7,27.2,27.26,7.8,16.06,4.37,14.65,5.7,20.73,0.05,115,31,105,41,154,1.75,79,WARMUP,19.5,50,653,765,16898,704.1,11.73,18,192.2,0,5425,11474,0,32.1,67.9,0.91,0,1.44,1.76,3.2,0.45,0.24,1.781,3,0,0,,63,70.1,154,2.24,42.33
227.0,19.05,2.71,51.619,2952,1961.0439993,1860.8881062,0.95,435.0,119.6,25.6,27.0,22.31,6.4,16.05,4.41,14.62,5.75,20.57,0.08,115,32,105,41,154,1.75,79,WARMUP,19.5,50,653,765,13961,581.7,9.7,18,158.8,0,2434,11527,0,17.4,82.6,0.95,0,1.48,1.67,3.15,0.47,0.23,1.713,3,0,0,,52,74.4,154,1.83,42.65
231.0,17.54,2.852,50.035,2984,2143.7267746,1964.1663211,0.92,446.9,136.0,22.8,24.8,24.39,7.0,15.67,4.77,14.53,5.88,20.73,0.05,113,34,104,42,154,1.75,80,WARMUP,19.5,50,653,765,15150,631.3,10.52,19,172.4,0,4331,10819,0,28.6,71.4,0.92,0,2.04,1.38,3.42,0.6,0.19,1.699,4,0,0,,56,75.2,154,1.4,43.49
234.0,20.41,2.7,55.102,2715,2185.2060703,2028.356859,0.93,431.3,121.9,24.6,26.5,24.86,7.1,15.97,4.51,14.56,5.86,20.67,0.09,115,32,105,42,154,1.75,78,WARMUP,19.5,50,653,765,15485,645.2,10.75,19,176.2,0,3793,11692,0,24.5,75.5,0.93,0,1.29,1.65,2.94,0.44,0.23,1.741,3,0,0,,58,72.7,154,2.09,43.36
237.0,20.76,2.595,53.875,2624,2159.4749938,2012.9474553,0.93,413.9,118.1,24.3,26.0,24.57,7.0,15.95,4.55,14.52,5.88,20.7,0.06,115,33,104,42,154,1.75,79,WARMUP,19.5,50,653,765,15316,638.2,10.64,20,174.2,0,3547,11769,0,23.2,76.8,0.93,0,1.35,1.54,2.89,0.47,0.22,1.731,3,0,0,,57,73.3,154,1.92,43.49
240.0,17.86,2.554,45.607,2703,1949.7409059,1793.9287849,0.92,399.1,122.8,22.8,24.7,22.18,6.3,15.63,4.81,14.17,6.12,20.68,0.08,112,35,102,44,154,1.75,80,WARMUP,19.5,50,653,765,13791,574.6,9.58,20,156.9,0,3762,10030,0,27.3,72.7,0.92,0,1.29,2.07,3.36,0.38,0.21,1.659,3,0,0,,51,77.4,154,1.98,45.04
243.0,20.76,2.687,55.785,2935,2208.2787631,1999.8658314,0.91,431.4,117.4,24.6,27.2,25.12,7.2,16.06,4.37,14.54,5.84,20.72,0.06,115,31,104,42,154,1.75,78,WARMUP,19.5,50,653,765,15569,648.7,10.81,21,177.1,0,5015,10554,0,32.2,67.8,0.91,0,1.43,1.46,2.89,0.49,0.25,1.747,3,0,0,,58,72.4,154,1.88,43.23
247.0,15.87,3.806,60.413,4182,2213.7155875,2112.869778,0.95,623.7,161.9,26.8,28.1,25.18,7.2,16.39,4.25,15.01,5.59,20.75,0.05,118,31,108,40,154,1.75,79,WARMUP,19.5,50,653,765,15779,657.5,10.96,22,179.5,0,2453,13326,0,15.5,84.5,0.95,0,1.94,1.84,3.78,0.51,0.25,1.781,4,0,0,,58,70.1,154,1.96,41.61
250.0,18.46,2.522,46.56,2664,1855.4368392,1766.9079006,0.95,402.7,116.3,24.4,25.6,21.11,6.0,15.97,4.61,14.63,5.92,20.71,0.05,115,33,105,43,154,1.75,78,WARMUP,19.6,50,654,765,13219,550.8,9.18,22,150.4,0,2153,11066,0,16.3,83.7,0.95,0,1.52,1.73,3.25,0.47,0.22,1.668,3,0,0,,49,76.9,154,1.66,43.75
253.0,22.06,2.282,50.338,2433,2000.0375421,1832.5740031,0.92,366.2,101.0,24.4,26.6,22.75,6.5,16.05,4.43,14.5,5.96,20.74,0.05,115,32,104,43,154,1.75,78,WARMUP,19.6,50,654,765,14135,589.0,9.82,23,160.8,0,4039,10096,0,28.6,71.4,0.92,0,1.33,1.39,2.72,0.49,0.25,1.702,3,0,0,,53,75.1,154,1.72,44.01
256.0,20.07,2.376,47.679,2245,2087.6663736,1829.8663787,0.88,370.7,110.8,22.2,25.3,23.75,6.8,15.6,4.66,13.9,6.19,20.73,0.05,112,33,100,44,154,1.75,78,WARMUP,19.6,50,654,765,14623,609.3,10.15,23,166.4,0,6163,8460,0,42.1,57.9,0.88,0,1.53,1.46,2.99,0.51,0.23,1.678,3,0,0,,55,76.4,154,1.55,45.49
259.0,18.18,2.909,52.891,3139,2256.1695319,2021.6352298,0.9,457.1,135.4,22.9,25.5,25.67,7.3,15.71,4.65,14.16,5.99,20.73,0.06,113,33,102,43,154,1.75,78,WARMUP,19.6,50,654,765,15873,661.4,11.02,24,180.6,0,5631,10241,0,35.5,64.5,0.9,0,1.63,1.67,3.3,0.49,0.22,1.723,3,0,0,,59,73.8,154,1.78,44.2
262.0,20.27,2.814,57.041,2918,2245.8889593,2070.539014,0.92,449.5,125.6,24.8,26.9,25.55,7.3,15.97,4.46,14.46,5.89,20.63,0.1,115,32,104,42,154,1.75,79,WARMUP,19.6,50,654,765,15893,662.2,11.04,24,180.8,0,4235,11658,0,26.6,73.4,0.92,0,1.43,1.53,2.96,0.48,0.24,1.756,3,0,0,,59,71.7,154,1.97,43.56
265.0,20.07,3.051,61.224,2980,2384.3155301,2254.4433119,0.95,487.6,138.4,25.1,26.5,27.13,7.8,15.98,4.54,14.57,5.89,20.61,0.11,115,33,105,42,154,1.75,79,WARMUP,19.6,50,653,765,16961,706.7,11.78,25,193.0,0,3153,13808,0,18.6,81.4,0.95,0,1.48,1.51,2.99,0.49,0.23,1.787,3,0,0,,63,69.7,154,2.06,43.55
269.0,16.35,2.405,39.319,2436,1783.4861981,1608.0599865,0.9,368.9,120.4,21.4,23.7,20.29,5.8,15.34,5.01,13.84,6.37,20.68,0.09,110,36,99,46,154,1.75,78,WARMUP,19.6,50,653,765,12563,523.5,8.72,26,142.9,0,4218,8346,0,33.6,66.4,0.9,0,1.37,2.3,3.67,0.37,0.2,1.595,4,0,0,,47,80.5,154,1.76,46.66
272.0,19.05,2.663,50.724,2896,2182.7228245,1973.9573813,0.9,416.5,125.9,22.6,25.0,24.83,7.1,15.64,4.73,14.14,6.08,20.71,0.05,112,34,102,44,154,1.75,78,WARMUP,19.6,50,653,765,15385,641.0,10.68,26,175.0,0,5022,10363,0,32.6,67.4,0.9,0,1.59,1.56,3.15,0.5,0.22,1.705,3,0,0,,57,74.9,154,1.67,44.78
275.0,19.8,2.775,54.95,2854,2239.2263225,2076.659624,0.93,438.6,128.0,23.9,25.8,25.47,7.3,15.81,4.61,14.24,6.04,20.63,0.07,113,33,102,43,154,1.75,78,WARMUP,19.6,50,653,765,15865,661.0,11.02,27,180.5,0,3931,11934,0,24.8,75.2,0.93,0,1.45,1.58,3.03,0.48,0.23,1.74,3,0,0,,59,72.8,154,1.91,44.52
278.0,18.87,2.956,55.774,3043,2275.2970198,2095.8981684,0.92,470.5,135.0,23.9,26.0,25.89,7.4,15.92,4.57,14.23,6.02,20.74,0.05,114,33,102,43,154,1.75,80,WARMUP,19.6,50,653,765,16098,670.7,11.18,27,183.1,0,4332,11766,0,26.9,73.1,0.92,0,1.47,1.71,3.18,0.46,0.24,1.746,3,0,0,,60,72.4,154,2.01,44.4
