HR,HRR
68.0,0.04655278269348836
68.0,0.04655278269348836
67.0,0.03788508071797462
67.0,0.03788508071797462
66.0,0.029217378742460876
65.0,0.020549676766947134
64.0,0.011881974791433393
63.0,0.0032142728159196506
64.0,0.011881974791433393
63.0,0.0032142728159196506
62.0,-0.0054534291595940915
62.0,-0.0054534291595940915
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
62.0,-0.0054534291595940915
60.0,-0.022788833110621576
59.67,-0.025649174762541093
59.33,-0.028596193434215798
59.0,-0.031456535086135315
59.0,-0.031456535086135315
60.0,-0.022788833110621576
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
62.0,-0.0054534291595940915
63.0,0.0032142728159196506
64.0,0.011881974791433393
64.0,0.011881974791433393
65.0,0.020549676766947134
64.0,0.011881974791433393
65.0,0.020549676766947134
66.0,0.029217378742460876
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
66.0,0.029217378742460876
65.0,0.020549676766947134
64.0,0.011881974791433393
64.0,0.011881974791433393
63.0,0.0032142728159196506
63.0,0.0032142728159196506
64.0,0.011881974791433393
64.0,0.011881974791433393
63.0,0.0032142728159196506
64.0,0.011881974791433393
64.0,0.011881974791433393
63.0,0.0032142728159196506
62.0,-0.0054534291595940915
63.0,0.0032142728159196506
62.0,-0.0054534291595940915
63.0,0.0032142728159196506
64.0,0.011881974791433393
63.0,0.0032142728159196506
61.0,-0.014121131135107833
61.0,-0.014121131135107833
60.0,-0.022788833110621576
60.0,-0.022788833110621576
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
62.0,-0.0054534291595940915
62.0,-0.0054534291595940915
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
59.0,-0.031456535086135315
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
60.0,-0.022788833110621576
60.5,-0.018454982122864703
61.0,-0.014121131135107833
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
60.0,-0.022788833110621576
60.0,-0.022788833110621576
61.0,-0.014121131135107833
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
61.0,-0.014121131135107833
60.0,-0.022788833110621576
60.0,-0.022788833110621576
60.0,-0.022788833110621576
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
60.0,-0.022788833110621576
60.0,-0.022788833110621576
61.0,-0.014121131135107833
61.0,-0.014121131135107833
62.0,-0.0054534291595940915
63.0,0.0032142728159196506
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
64.0,0.011881974791433393
64.0,0.011881974791433393
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
66.0,0.029217378742460876
66.0,0.029217378742460876
66.0,0.029217378742460876
66.0,0.029217378742460876
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
65.0,0.020549676766947134
64.0,0.011881974791433393
67.0,0.03788508071797462
69.0,0.0552204846690021
73.0,0.08989129257105706
76.0,0.11589439849759829
80.0,0.15056520639965326
81.0,0.159232908375167
85.0,0.19390371627722197
88.0,0.2199068222037632
90.0,0.23724222615479068
93.0,0.2632453320813319
95.0,0.2805807360323594
97.0,0.29791613998338684
98.0,0.3065838419589006
100.0,0.3239192459099281
100.0,0.3239192459099281
100.0,0.3239192459099281
99.0,0.31525154393441435
99.0,0.31525154393441435
98.0,0.3065838419589006
98.0,0.3065838419589006
97.0,0.29791613998338684
97.0,0.29791613998338684
97.0,0.29791613998338684
97.0,0.29791613998338684
97.0,0.29791613998338684
97.0,0.29791613998338684
97.0,0.29791613998338684
98.0,0.3065838419589006
98.0,0.3065838419589006
98.0,0.3065838419589006
99.0,0.31525154393441435
99.0,0.31525154393441435
99.0,0.31525154393441435
99.0,0.31525154393441435
99.0,0.31525154393441435
99.0,0.31525154393441435
99.0,0.31525154393441435
98.0,0.3065838419589006
