TSI%,TSI Fit Factor,O2Hb1,HHb1,tHb1,HbDiff1,O2Hb2,HHb2,tHb2,HbDiff2,O2Hb3,HHb3,tHb3,HbDiff3,O2Hb2-2,HHb2-2,tHb2-2,HbDiff2-2,Event,Event Time
64.754776,99.9562912,-0.8938531,7.0614176,6.1678638,-7.9553032,-1.5202711,7.5173798,5.9972086,-9.0376816,-2.7233682,7.4475555,4.7240877,-10.1707249,9.0864983,3.6538131,12.7396736,5.4325881,,
64.6789322,99.9556427,-1.0315449,7.0836434,6.0523992,-8.115221,-1.6827326,7.5544524,5.8718209,-9.237215,-2.8550844,7.4768004,4.6216154,-10.3316841,8.9465618,3.6443806,12.5903034,5.302083,,
64.647049,99.9557953,-1.151363,7.1514502,6.0003862,-8.302844,-1.7741756,7.5949526,5.8208766,-9.3691578,-2.9727268,7.5219636,4.5491362,-10.4944887,8.7969542,3.641732,12.4380474,5.1551242,,
64.5684204,99.9565659,-1.2794892,7.1844649,5.9052758,-8.4639854,-1.9110973,7.6280146,5.7170172,-9.5391407,-3.1254747,7.5420089,4.4164343,-10.667284,8.6595335,3.6370215,12.2959156,5.0224137,,
64.4203644,99.9571609,-1.4603245,7.169755,5.7097311,-8.6301117,-2.1107697,7.6224642,5.5117941,-9.733263,-3.3505955,7.5338645,4.1831694,-10.8842602,8.51758,3.603178,12.1201172,4.9143019,,
64.3024826,99.9576187,-1.5896933,7.2007623,5.6113691,-8.7904873,-2.247448,7.6528292,5.4054809,-9.9003029,-3.5118802,7.5636301,4.05165,-11.0753107,8.3955956,3.5944791,11.9894352,4.8010168,,
64.1859207,99.9569855,-1.6899643,7.2310877,5.5414228,-8.9210815,-2.3731055,7.6845007,5.3114948,-10.0576344,-3.6416233,7.5987153,3.9569931,-11.240139,8.2517195,3.6002069,11.8512859,4.6514125,,
64.1349487,99.9572296,-1.8003944,7.2844315,5.4843373,-9.084857,-2.471833,7.7336769,5.2619438,-10.2055359,-3.7439327,7.6463761,3.902343,-11.3901081,8.1130934,3.5985184,11.7109718,4.5144758,,
64.1173553,99.9574127,-1.8452489,7.3555374,5.5105886,-9.2008162,-2.4942682,7.8110743,5.3169055,-10.3053684,-3.7488697,7.7253075,3.9763386,-11.473978,7.9808054,3.6236987,11.6038647,4.3570056,,
64.0692596,99.9575043,-1.8456571,7.4339561,5.5885997,-9.2796431,-2.4893017,7.9049163,5.4157152,-10.3942461,-3.7238059,7.8205552,4.0966492,-11.5441608,7.9071898,3.6422133,11.5487642,4.2648764,,
64.0213623,99.9572754,-1.8746569,7.5181365,5.6437788,-9.3928223,-2.511446,7.9841561,5.4728098,-10.4956293,-3.7446434,7.9037681,4.1590257,-11.6482124,7.8454766,3.6586812,11.5035181,4.1866951,,
64.0156403,99.9568024,-1.8800513,7.6014962,5.7217455,-9.4815769,-2.5053935,8.0662165,5.5609221,-10.5716381,-3.7174332,7.9887857,4.2712526,-11.7060184,7.7517524,3.6838238,11.4349375,4.0678287,,
63.8923531,99.9578171,-1.8636577,7.6685753,5.8052182,-9.5322628,-2.5053809,8.1467447,5.6414638,-10.6521549,-3.7430947,8.06563,4.3224344,-11.8085232,7.6808791,3.672961,11.353199,4.0078168,,
63.8088074,99.9577103,-1.9749256,7.7045503,5.7299247,-9.6795053,-2.6320329,8.1668501,5.5349188,-10.798913,-3.8948452,8.0817509,4.1868052,-11.9763966,7.5492592,3.6672273,11.2158451,3.8819313,,
63.7413826,99.9576187,-2.0791345,7.7200456,5.6412115,-9.7992096,-2.7526078,8.1806488,5.4281411,-10.9332838,-4.0204549,8.0896091,4.0690541,-12.1098642,7.4485064,3.6469891,11.0948544,3.8014157,,
63.6824112,99.9577332,-2.1289315,7.7724981,5.6438665,-9.9014587,-2.8067849,8.2334318,5.4267483,-11.040246,-4.0781951,8.1396198,4.0613251,-12.2176151,7.3460221,3.654948,11.00033,3.6909726,,
63.6198006,99.9572296,-2.1121297,7.8594046,5.7475748,-9.9715633,-2.7881346,8.3238487,5.5358143,-11.112011,-4.0506263,8.2406807,4.1899538,-12.2911081,7.2935228,3.6735473,10.9664297,3.619875,,
63.5974617,99.9574432,-2.1460905,7.9405022,5.7947111,-10.0866213,-2.8119075,8.4096775,5.5978699,-11.2216129,-4.059278,8.3214426,4.262064,-12.3805218,7.2222519,3.6943595,10.9159708,3.5277913,,
63.4805527,99.9568787,-2.2499423,7.9736977,5.7240543,-10.2236681,-2.9280653,8.4360256,5.5080595,-11.3641176,-4.1924911,8.3579674,4.1653771,-12.5502586,7.1457734,3.6872287,10.8323603,3.4584427,,
63.3880119,99.9565659,-2.3338795,8.0012608,5.6676807,-10.3351688,-3.0428419,8.479785,5.4370437,-11.5226536,-4.2904539,8.3936338,4.1030812,-12.6838894,7.0372133,3.714746,10.7513199,3.3223653,,
63.3319702,99.9566269,-2.4591517,8.0277863,5.5689349,-10.4869671,-3.1682172,8.5061035,5.3379855,-11.6743469,-4.4145899,8.4161043,4.0014143,-12.8304949,6.9304686,3.7117596,10.6415882,3.2186065,,
63.2763481,99.9567719,-2.5090837,8.0986004,5.5898151,-10.6077099,-3.1997263,8.5715265,5.3718996,-11.7712793,-4.4554825,8.4896641,4.034081,-12.9449444,6.8657126,3.7207572,10.5858307,3.1448531,,
63.1925659,99.9567719,-2.5505087,8.1594887,5.6092806,-10.7100267,-3.2665222,8.6431856,5.3767629,-11.9097338,-4.5144424,8.5513391,4.0367975,-13.0655823,6.8037071,3.7460093,10.5490751,3.0575945,,
63.1653748,99.9572296,-2.640265,8.2012472,5.5612822,-10.8415413,-3.3573258,8.6836367,5.3264112,-12.040987,-4.6044803,8.5781088,3.9735291,-13.1823902,6.7314711,3.7483535,10.4791851,2.9830146,,
63.065979,99.9559631,-2.7096014,8.2311573,5.5218563,-10.9407873,-3.4491906,8.7134037,5.2643137,-12.1626186,-4.6898766,8.6194172,3.9294407,-13.3090925,6.623713,3.7473502,10.3704214,2.8762603,,
63.0018921,99.9559631,-2.7380755,8.3064289,5.5686541,-11.0445318,-3.4667192,8.7934227,5.3268037,-12.260169,-4.7040191,8.7071896,4.0030704,-13.4110088,6.5847373,3.7742894,10.3583851,2.8103452,,
62.947979,99.9569778,-2.8462052,8.3497972,5.5038919,-11.1960297,-3.5435157,8.8342686,5.2908525,-12.3778105,-4.8003983,8.7513189,3.9508216,-13.5515184,6.5047851,3.7755866,10.2797298,2.7290947,,
62.8893051,99.9562836,-2.9346132,8.3772526,5.4429393,-11.3118916,-3.6611602,8.867281,5.2062211,-12.5284662,-4.8981123,8.7748022,3.8765903,-13.6727161,6.4074998,3.7973969,10.2042561,2.6100001,,
62.8082504,99.9554825,-3.0198638,8.4130564,5.3934917,-11.4329472,-3.7579556,8.8988533,5.1409979,-12.6568317,-4.9942093,8.8134146,3.8191063,-13.8074245,6.2893596,3.8222222,10.11094,2.4670343,,
62.7762985,99.9560318,-3.1030517,8.4740639,5.3713121,-11.5771427,-3.8209891,8.9652758,5.1443863,-12.7862911,-5.0490746,8.876976,3.8278015,-13.9258499,6.1692867,3.8273914,9.9960365,2.3417907,,
62.7113953,99.9560547,-3.1234963,8.5475025,5.4243059,-11.6710253,-3.845901,9.0351601,5.1893587,-12.8810854,-5.0823355,8.9467478,3.8643124,-14.028882,6.1040673,3.8452115,9.948638,2.2587519,,
62.6261711,99.9556808,-3.275269,8.5541058,5.2791376,-11.8294001,-4.0076084,9.0418425,5.0343347,-13.0494747,-5.2443051,8.9541073,3.7097008,-14.1982117,5.9785285,3.8336575,9.8115444,2.1447675,,
62.5311279,99.956192,-3.3976035,8.5689754,5.1716719,-11.9666042,-4.1430383,9.0639954,4.9210577,-13.207057,-5.389503,8.9682045,3.5785999,-14.3575077,5.8683691,3.8172543,9.6849823,2.0510101,,
62.4686813,99.9558716,-3.475148,8.6045294,5.1296816,-12.0797024,-4.2251692,9.0957165,4.870647,-13.3209076,-5.4740257,9.0025978,3.5284717,-14.4764233,5.7735772,3.831152,9.6040878,1.9423205,,
62.3702316,99.9550247,-3.6112022,8.6253595,5.0144587,-12.2365866,-4.369174,9.1176023,4.748528,-13.4867992,-5.6122532,9.0341816,3.4218285,-14.6462355,5.6446753,3.8201785,9.4642124,1.8243923,,
62.3876953,99.9551849,-3.7449799,8.6661196,4.9214392,-12.4111242,-4.4960704,9.1575165,4.6615472,-13.6536083,-5.7139196,9.0554886,3.3414688,-14.7692089,5.5212569,3.8189304,9.3395452,1.7022219,,
62.3236504,99.9549255,-3.8216698,8.7186451,4.8972735,-12.5403385,-4.5798235,9.2127609,4.6330376,-13.7926073,-5.7893438,9.1089296,3.3194859,-14.8980742,5.4365048,3.8260541,9.2619162,1.6103455,,
62.2357254,99.9550323,-3.9018207,8.7638149,4.8622942,-12.6656599,-4.649416,9.2572451,4.6079283,-13.906682,-5.8719568,9.1638117,3.2917545,-15.0355682,5.3077688,3.8455043,9.1526308,1.462159,,
62.1578445,99.9548569,-3.9562116,8.8237476,4.867837,-12.7799816,-4.6851697,9.3101568,4.6250882,-13.995348,-5.922461,9.2343597,3.3117981,-15.156621,5.250392,3.8425331,9.0922832,1.4077532,,
62.0725174,99.9539795,-4.0329275,8.8590155,4.8263879,-12.8919659,-4.7983656,9.3589344,4.5606689,-14.157321,-6.0096636,9.2758341,3.2660701,-15.2852964,5.1593733,3.8442245,9.0029545,1.3150426,,
62.0387993,99.9542694,-4.0999632,8.9176168,4.817955,-13.0176039,-4.854497,9.4138823,4.559485,-14.2684002,-6.0676794,9.3279848,3.2602062,-15.3954678,5.0546398,3.8587508,8.9127483,1.1957829,,
61.9453964,99.9537506,-4.1720853,8.9538136,4.7820282,-13.1259203,-4.939723,9.453743,4.5141191,-14.3934879,-6.1512847,9.373661,3.2222762,-15.524745,4.9598498,3.8587391,8.8179455,1.1010048,,
61.9416924,99.9540253,-4.2496285,9.015501,4.7661719,-13.2651501,-4.990449,9.506773,4.5164247,-14.4972429,-6.201004,9.4265423,3.2254391,-15.6273479,4.8668942,3.8736095,8.7398624,0.9931775,,
61.8652763,99.9539719,-4.2994685,9.0539322,4.7547636,-13.353426,-5.0591884,9.5524817,4.4933939,-14.6116915,-6.2673125,9.4671841,3.1997705,-15.7342958,4.7813797,3.8826337,8.6633711,0.8986394,,
61.8059769,99.9531097,-4.3787055,9.088419,4.7100129,-13.4671459,-5.156085,9.5840569,4.4280715,-14.7401609,-6.3544497,9.4982967,3.1437469,-15.8525486,4.7220163,3.8656869,8.58706,0.8562229,,
61.7529373,99.9532013,-4.4312449,9.1383448,4.7073984,-13.5696106,-5.2023797,9.6306248,4.4283452,-14.8330231,-6.4080048,9.5477886,3.1396832,-15.9555941,4.6456127,3.8713574,8.5163279,0.7741491,,
61.7486343,99.9533997,-4.4804754,9.1958332,4.7156577,-13.6763306,-5.2327719,9.6755886,4.4429178,-14.9083786,-6.4445448,9.5923691,3.1477251,-16.0367146,4.5944195,3.8871579,8.4809351,0.7071545,,
61.6468887,99.9530792,-4.508431,9.2394009,4.7312684,-13.7478533,-5.2885208,9.7222271,4.4338083,-15.0107708,-6.5079589,9.6381779,3.1301188,-16.145937,4.5532904,3.9178917,8.4705391,0.6352924,,
61.5837021,99.9533386,-4.5498152,9.2853546,4.7358394,-13.8351917,-5.336936,9.7739601,4.4371233,-15.1109142,-6.5577469,9.6858416,3.127995,-16.2433891,4.5310163,3.9432111,8.4735832,0.5876989,,
61.5379524,99.9528198,-4.5810661,9.3337612,4.752995,-13.9148502,-5.3801427,9.8259592,4.4459162,-15.2061214,-6.587409,9.7367344,3.1492245,-16.3239422,4.5079055,3.9548512,8.4621143,0.5529476,,
61.463501,99.9528885,-4.5527668,9.4113274,4.8588605,-13.9641142,-5.3694,9.9056292,4.5363307,-15.2750492,-6.5848036,9.8131361,3.2282321,-16.3977394,4.5419302,3.9866059,8.527895,0.555218,,
61.3921509,99.9523849,-4.5512795,9.478796,4.9278169,-14.030098,-5.3772988,9.9711895,4.5939898,-15.3485079,-6.5954237,9.885396,3.2898717,-16.4806213,4.5855145,4.0117464,8.5966206,0.5736622,,
61.3513603,99.9528122,-4.5693121,9.5501232,4.9811115,-14.1194582,-5.3864841,10.0466976,4.6603127,-15.4332018,-6.6035171,9.9594965,3.3558788,-16.5628128,4.571393,4.0597854,8.630537,0.5115015,,
61.3018799,99.9529266,-4.5868363,9.610796,5.0242586,-14.1976547,-5.4013195,10.1066456,4.7054257,-15.5079851,-6.6229906,10.0211201,3.39803,-16.6439095,4.5352416,4.0980368,8.6326361,0.4370995,,
61.2403488,99.9518585,-4.5839009,9.6738501,5.090251,-14.2577724,-5.4314814,10.1752834,4.7439022,-15.6067858,-6.632268,10.086133,3.4537654,-16.7182007,4.5661654,4.1022034,8.6677275,0.4638568,,
61.1583748,99.952179,-4.6436806,9.7093058,5.0659246,-14.3530073,-5.5016108,10.2170238,4.7155137,-15.7186537,-6.7094092,10.124301,3.4147918,-16.8335075,4.5315852,4.1282196,8.6591635,0.4032602,,
61.0918388,99.95298,-4.6868453,9.7627773,5.076231,-14.4496441,-5.5374527,10.2800465,4.7426949,-15.8175201,-6.7511034,10.185585,3.434381,-16.9364872,4.5172944,4.1467457,8.6633968,0.3704436,,
61.0586357,99.9522858,-4.6833544,9.8475313,5.1644759,-14.5309067,-5.540307,10.3723783,4.832171,-15.9127073,-6.7266684,10.2782192,3.5514495,-17.0046864,4.4893303,4.1679988,8.6566868,0.3212266,,
61.007515,99.9527435,-4.6919117,9.9226131,5.2310019,-14.6145477,-5.5207243,10.4356813,4.9150577,-15.9564266,-6.733129,10.3557987,3.6225686,-17.088726,4.4792733,4.2075915,8.6862221,0.2715757,,
61.001709,99.9531097,-4.7345166,9.9852371,5.2510195,-14.7197752,-5.5570259,10.4994373,4.942512,-16.0564842,-6.7591715,10.4088106,3.649538,-17.1677818,4.4394565,4.2363434,8.6751575,0.2030086,,
60.9361153,99.9525757,-4.748908,10.0339298,5.2853222,-14.7828617,-5.5832329,10.5522823,4.9691477,-16.1355381,-6.7794251,10.466259,3.6867337,-17.2454853,4.4345002,4.2436285,8.6774874,0.1907669,,
60.8783951,99.9526901,-4.7598748,10.0751057,5.3155298,-14.8350019,-5.5945177,10.5931196,4.9987016,-16.1876564,-6.8015137,10.5116577,3.7100441,-17.3129692,4.4506569,4.2446904,8.694705,0.2058623,,
60.8860397,99.951828,-4.7223635,10.1629848,5.4409208,-14.8853703,-5.5534806,10.6795254,5.1261458,-16.2330284,-6.7343163,10.6016855,3.8672695,-17.335804,4.5096669,4.2720809,8.781106,0.2374818,,
60.841114,99.952301,-4.724865,10.2395983,5.5150313,-14.9644852,-5.5263958,10.7709122,5.2446165,-16.2973309,-6.6973495,10.7055035,4.0080552,-17.4026527,4.5147295,4.2944126,8.8085003,0.2202124,,
60.7825432,99.9522476,-4.6664438,10.3150702,5.6489267,-14.9815369,-5.4944649,10.8677292,5.3733644,-16.3622169,-6.6442351,10.7936983,4.1493635,-17.4377327,4.5326538,4.3003197,8.8323317,0.2322298,,
60.6732864,99.952713,-4.7281489,10.3451958,5.6173472,-15.0733662,-5.5569487,10.901248,5.3444014,-16.4582233,-6.7304063,10.8342829,4.1037765,-17.5644913,4.4982381,4.3012848,8.7988815,0.1968488,,
60.6651917,99.9528122,-4.781311,10.3905506,5.6095409,-15.1718845,-5.5959048,10.9507732,5.3549676,-16.5467014,-6.7543535,10.8825731,4.1281204,-17.6367283,4.4447098,4.3179369,8.7620058,0.1266689,,
60.6312027,99.9518585,-4.7886367,10.4669027,5.6785655,-15.2555618,-5.5903049,11.0176525,5.4274478,-16.6079826,-6.7425399,10.9662981,4.2236581,-17.7086372,4.4478588,4.3480415,8.7952595,0.0997132,,
