t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
223.0,14.81,2.497,36.993,2710,1921.6003215,1680.3854781,0.87,369.6,136.9,18.7,21.4,29.25,8.4,14.8,5.48,13.34,6.51,20.84,0.06,107,40,96,47,118,1.8,78,WARMUP,18.0,55,651,770,13453,560.6,9.34,16,204.8,0,5764,7690,0,42.8,57.2,0.87,0,2.22,1.83,4.05,0.55,0.14,1.568,4,0,0,,68,80.5,118,1.12,47.86
226.0,15.87,2.336,37.079,2166,1992.0941421,1716.5803929,0.86,341.1,130.5,18.1,21.0,30.32,8.7,14.6,5.59,12.95,6.72,20.83,0.06,106,40,94,49,118,1.8,78,WARMUP,18.0,55,651,770,13907,579.4,9.66,16,211.7,0,6564,7342,0,47.2,52.8,0.86,0,1.92,1.86,3.78,0.51,0.15,1.569,3,0,0,,70,80.5,118,1.22,49.22
230.0,15.35,2.537,38.931,2693,2000.9985428,1760.1044496,0.88,376.2,138.7,18.9,21.5,30.46,8.7,14.83,5.47,13.34,6.56,20.81,0.07,107,40,96,47,118,1.8,79,WARMUP,18.0,55,651,770,14026,584.4,9.74,17,213.5,0,5763,8263,0,41.1,58.9,0.88,0,2.13,1.78,3.91,0.54,0.15,1.59,4,0,0,,71,79.5,118,1.19,48.18
235.0,12.82,2.848,36.513,2667,1978.3756517,1737.600151,0.88,414.0,163.5,18.0,20.5,30.11,8.6,14.54,5.74,12.99,6.8,20.84,0.06,105,42,94,49,118,1.8,78,WARMUP,18.0,55,651,770,13863,577.6,9.63,18,211.0,0,5758,8105,0,41.5,58.5,0.88,0,2.35,2.33,4.68,0.5,0.14,1.562,5,0,0,,70,80.8,118,1.21,49.74
239.0,15.11,2.211,33.416,2833,1636.6925913,1451.5446461,0.89,335.0,116.2,19.8,22.3,24.91,7.1,15.15,5.26,13.74,6.38,20.86,0.07,110,38,99,46,118,1.8,78,WARMUP,18.0,55,651,770,11491,478.8,7.98,18,174.9,0,4436,7054,0,38.6,61.4,0.89,0,2.07,1.9,3.97,0.52,0.16,1.524,4,0,0,,58,82.4,118,1.07,47.01
243.0,15.42,2.415,37.249,2073,2004.817234,1740.5214145,0.87,352.4,136.4,18.0,20.8,30.51,8.7,14.59,5.65,13.19,6.81,20.84,0.07,106,41,95,49,118,1.8,78,WARMUP,18.0,55,651,770,14016,584.0,9.73,19,213.3,0,6306,7710,0,45.0,55.0,0.87,0,2.07,1.82,3.89,0.53,0.15,1.571,4,0,0,,71,80.4,118,1.17,49.81
247.0,15.42,2.715,41.877,2788,2166.246338,1923.8989326,0.89,401.8,150.8,18.8,21.2,32.97,9.4,14.8,5.55,13.52,6.6,20.83,0.07,107,40,98,48,118,1.8,78,WARMUP,18.0,55,651,770,15213,633.9,10.56,19,231.6,0,5809,9404,0,38.2,61.8,0.89,0,2.05,1.84,3.89,0.53,0.15,1.622,4,0,0,,76,78.0,118,1.32,48.44
251.0,13.67,2.452,33.513,2834,1695.1447217,1530.5863544,0.9,365.7,135.4,19.2,21.3,25.8,7.4,14.91,5.52,13.64,6.61,20.83,0.07,108,40,99,48,118,1.8,80,WARMUP,18.0,55,651,770,11944,497.7,8.29,20,181.8,0,3957,7987,0,33.1,66.9,0.9,0,2.76,1.63,4.39,0.63,0.15,1.525,4,0,0,,60,82.4,118,0.89,48.51
256.0,13.1,3.06,40.087,2931,2081.6386701,1899.2140363,0.91,451.5,175.2,18.8,20.6,31.68,9.1,14.75,5.73,13.47,6.74,20.84,0.07,107,41,97,49,118,1.8,80,WARMUP,18.0,55,651,770,14699,612.5,10.21,21,223.7,0,4396,10302,0,29.9,70.1,0.91,0,2.47,2.11,4.58,0.54,0.14,1.603,5,0,0,,73,78.9,118,1.24,49.35
259.0,15.96,2.276,36.319,2742,1775.5641597,1630.9706638,0.92,343.3,123.6,19.8,21.6,27.03,7.7,15.08,5.43,13.81,6.52,20.82,0.07,109,39,100,47,118,1.8,80,WARMUP,18.0,55,651,770,12555,523.1,8.72,21,191.1,0,3489,9066,0,27.8,72.2,0.92,0,2.08,1.68,3.76,0.55,0.15,1.56,3,0,0,,63,80.9,118,1.09,47.92
263.0,16.17,2.318,37.488,2245,1921.8497524,1741.5030381,0.91,343.3,130.4,18.9,20.9,29.25,8.4,14.81,5.63,13.51,6.7,20.81,0.08,107,41,98,48,118,1.8,79,WARMUP,18.0,55,651,770,13552,564.7,9.41,22,206.3,0,4340,9211,0,32.0,68.0,0.91,0,1.93,1.78,3.71,0.52,0.14,1.574,4,0,0,,68,80.3,118,1.2,49.09
267.0,14.93,2.604,38.866,2865,1910.3463909,1752.6729674,0.92,392.0,142.0,19.8,21.6,29.08,8.3,15.05,5.45,13.83,6.55,20.82,0.07,109,39,100,47,118,1.8,78,WARMUP,18.0,55,651,770,13505,562.7,9.38,23,205.6,0,3804,9701,0,28.2,71.8,0.92,0,2.25,1.77,4.02,0.56,0.15,1.59,4,0,0,,67,79.6,118,1.16,48.12
271.0,18.02,2.452,44.18,2193,2207.0647559,2014.7983036,0.91,366.7,135.2,19.4,21.3,33.59,9.6,14.96,5.51,13.58,6.67,20.81,0.07,108,40,98,48,118,1.8,79,WARMUP,18.0,55,651,770,15586,649.4,10.82,23,237.2,0,4634,10952,0,29.7,70.3,0.91,0,1.67,1.66,3.33,0.5,0.16,1.645,4,0,0,,78,76.8,118,1.47,48.9
275.0,14.42,2.63,37.933,3026,1856.7316936,1729.3017195,0.93,396.1,144.7,19.9,21.4,28.26,8.1,15.06,5.5,13.87,6.54,20.82,0.06,109,40,100,47,118,1.8,81,WARMUP,18.0,55,651,770,13167,548.6,9.14,24,200.4,0,3084,10083,0,23.4,76.6,0.93,0,2.42,1.74,4.16,0.58,0.15,1.579,4,0,0,,65,80.0,118,1.09,48.05
278.0,16.95,2.591,43.915,2428,2202.1464347,2031.6373418,0.92,386.6,144.9,19.4,21.0,33.52,9.6,14.92,5.59,13.62,6.68,20.81,0.07,108,40,98,48,118,1.8,80,WARMUP,18.0,55,651,770,15585,649.4,10.82,24,237.2,0,4119,11467,0,26.4,73.6,0.92,0,1.78,1.76,3.54,0.5,0.15,1.643,3,0,0,,78,76.9,118,1.46,48.96
283.0,13.36,3.265,43.63,3410,2048.5086784,1952.2257169,0.95,497.6,177.0,20.8,21.9,31.18,8.9,15.24,5.42,13.86,6.58,20.79,0.08,110,39,100,48,118,1.8,79,WARMUP,18.0,55,651,770,14597,608.2,10.14,25,222.2,0,2342,12255,0,16.0,84.0,0.95,0,2.28,2.21,4.49,0.51,0.17,1.64,5,0,0,,72,77.0,118,1.43,48.31
286.0,19.67,2.001,39.364,2173,1807.128911,1700.7277654,0.94,307.9,104.6,21.0,22.3,27.51,7.9,15.39,5.23,14.0,6.48,20.8,0.07,111,38,101,47,118,1.8,80,WARMUP,18.0,55,651,770,12843,535.1,8.92,26,195.5,0,2581,10262,0,20.1,79.9,0.94,0,1.56,1.49,3.05,0.51,0.17,1.595,3,0,0,,64,79.3,118,1.28,47.66
291.0,13.04,2.724,35.53,2805,1722.6428265,1623.9683522,0.94,411.1,150.8,20.1,21.3,26.22,7.5,15.09,5.54,13.7,6.63,20.81,0.08,109,40,99,48,118,1.8,80,WARMUP,18.0,55,651,770,12247,510.3,8.5,26,186.4,0,2394,9853,0,19.5,80.5,0.94,0,2.28,2.32,4.6,0.5,0.15,1.551,5,0,0,,61,81.3,118,1.19,48.64
294.0,18.35,2.233,40.972,2162,2062.0523338,1876.9769264,0.91,332.6,123.9,19.2,21.1,31.39,9.0,14.89,5.55,13.51,6.7,20.79,0.08,108,40,98,48,118,1.8,80,WARMUP,18.0,55,651,770,14554,606.4,10.11,27,221.5,0,4458,10095,0,30.6,69.4,0.91,0,1.72,1.55,3.27,0.53,0.15,1.612,3,0,0,,73,78.4,118,1.3,49.09
298.0,14.67,2.715,39.829,3099,1904.1676596,1789.3445563,0.94,412.0,147.5,20.4,21.7,28.98,8.3,15.17,5.43,13.9,6.51,20.81,0.07,110,39,100,47,118,1.8,78,WARMUP,18.0,55,651,770,13528,563.7,9.39,28,205.9,0,2784,10744,0,20.6,79.4,0.94,0,2.23,1.86,4.09,0.55,0.15,1.6,4,0,0,,67,79.0,118,1.22,47.85
301.0,20.41,2.179,44.469,1909,2185.25833,2006.0265178,0.92,327.6,119.3,19.7,21.5,33.26,9.5,15.03,5.47,13.69,6.67,20.8,0.09,109,40,99,48,118,1.8,78,WARMUP,18.0,55,651,770,15450,643.7,10.73,28,235.2,0,4325,11125,0,28.0,72.0,0.92,0,1.4,1.54,2.94,0.48,0.16,1.648,3,0,0,,77,76.6,118,1.56,48.9
305.0,13.54,2.923,39.589,3289,1866.8743583,1787.676258,0.96,445.2,159.6,20.7,21.6,28.42,8.1,15.23,5.46,13.99,6.53,20.81,0.07,110,39,101,47,118,1.8,78,WARMUP,18.0,55,651,770,13316,554.8,9.25,29,202.7,0,1928,11388,0,14.5,85.5,0.96,0,2.39,2.04,4.43,0.54,0.15,1.598,4,0,0,,66,79.2,118,1.22,47.98
309.0,15.31,2.552,39.061,2599,1855.8684573,1780.9448768,0.96,385.0,141.7,20.5,21.3,28.25,8.1,15.09,5.55,13.81,6.67,20.71,0.11,109,40,100,48,118,1.8,79,WARMUP,18.0,55,651,770,13244,551.8,9.2,29,201.6,0,1825,11419,0,13.8,86.2,0.96,0,2.08,1.84,3.92,0.53,0.15,1.592,4,0,0,,65,79.5,118,1.23,48.9
312.0,17.54,2.264,39.719,2130,1944.7324032,1801.2621696,0.93,340.4,124.6,19.8,21.4,29.6,8.5,15.04,5.5,13.64,6.7,20.79,0.09,109,40,99,48,118,1.8,79,WARMUP,18.0,55,651,770,13775,574.0,9.57,30,209.7,0,3468,10306,0,25.2,74.8,0.93,0,1.7,1.72,3.42,0.5,0.16,1.599,3,0,0,,69,79.1,118,1.33,49.09
318.0,11.61,3.159,36.662,3331,1818.9874207,1721.7101478,0.95,472.7,179.3,19.7,20.8,27.69,7.9,14.96,5.68,13.7,6.73,20.82,0.07,108,41,99,49,118,1.8,79,WARMUP,18.0,55,651,770,12943,539.3,8.99,31,197.0,0,2362,10580,0,18.3,81.7,0.95,0,2.9,2.27,5.17,0.56,0.15,1.564,6,0,0,,64,80.7,118,1.09,49.29
321.0,18.13,2.138,38.755,2239,1832.5850104,1720.9841503,0.94,324.7,115.9,20.5,21.8,27.89,8.0,15.19,5.42,13.86,6.6,20.76,0.12,110,39,100,48,118,1.8,79,WARMUP,18.0,55,651,770,13018,542.4,9.04,31,198.1,0,2706,10312,0,20.8,79.2,0.94,0,1.75,1.56,3.31,0.53,0.16,1.588,3,0,0,,65,79.6,118,1.22,48.44
325.0,13.61,2.8,38.095,2947,1874.3216333,1760.4831956,0.94,420.6,156.7,19.8,21.1,28.53,8.2,15.02,5.6,13.76,6.67,20.82,0.08,109,40,99,48,118,1.8,80,WARMUP,18.0,55,651,770,13315,554.8,9.25,32,202.7,0,2760,10555,0,20.7,79.3,0.94,0,2.41,2.0,4.41,0.55,0.15,1.581,4,0,0,,66,80.0,118,1.16,48.9
329.0,15.83,2.342,37.077,2481,1821.647843,1701.8812759,0.93,351.9,130.2,19.7,21.1,27.73,7.9,15.03,5.56,13.74,6.67,20.81,0.08,109,40,99,48,118,1.8,80,WARMUP,18.0,55,651,770,12926,538.6,8.98,32,196.7,0,2901,10026,0,22.4,77.6,0.93,0,2.24,1.55,3.79,0.59,0.15,1.569,4,0,0,,64,80.5,118,1.05,48.9
332.0,18.24,2.167,39.52,2159,1945.867632,1801.9661923,0.93,324.9,119.9,19.7,21.2,29.62,8.5,14.99,5.53,13.64,6.74,20.78,0.09,108,40,99,49,25,0.38,79,EXERCISE,18.0,55,651,770,13782,574.3,9.57,33,209.8,0,3479,10304,0,25.2,74.8,0.93,0,1.67,1.62,3.29,0.51,0.16,1.597,3,0,0,,69,79.2,25,1.3,49.35
336.0,15.38,2.399,36.908,2603,1841.5531183,1692.4611603,0.92,359.0,133.0,19.5,21.2,28.03,8.0,14.96,5.54,13.63,6.72,20.82,0.07,108,40,99,49,25,0.38,83,EXERCISE,18.0,55,651,770,13023,542.6,9.04,34,198.2,0,3598,9425,0,27.6,72.4,0.92,0,2.22,1.68,3.9,0.57,0.16,1.567,4,0,0,,65,80.6,25,1.08,49.22
340.0,15.35,2.687,41.233,2693,2045.0984615,1900.2359493,0.93,402.7,149.7,19.6,21.1,31.13,8.9,14.99,5.57,13.65,6.62,20.82,0.07,108,40,99,48,25,0.38,83,EXERCISE,18.0,55,651,770,14495,604.0,10.07,34,220.6,0,3504,10991,0,24.2,75.8,0.93,0,2.05,1.86,3.91,0.52,0.14,1.615,4,0,0,,72,78.3,25,1.31,48.57
344.0,17.34,2.189,37.96,2094,1820.2481034,1690.1917778,0.93,332.1,118.1,20.2,21.7,27.71,7.9,15.17,5.4,13.67,6.63,20.81,0.08,110,39,99,48,25,0.38,80,EXERCISE,18.0,55,651,770,12900,537.5,8.96,35,196.3,0,3146,9754,0,24.4,75.6,0.93,0,1.45,2.01,3.46,0.42,0.17,1.579,4,0,0,,64,80.0,25,1.51,48.64
