O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
12.3551922,-2.0526345,10.3025579,11.9918041,-1.6773996,10.3147717,13.0893221,-0.1369889,12.9524326,19.2537613,-6.0927954,13.1613894,14.1474485,-6.634459,7.5126243,14.2584486,-3.8707268,10.387887,64.0702057,99.9331055,,
12.2968578,-2.0384479,10.2584095,11.9196053,-1.6689959,10.2509747,12.9785128,-0.1392065,12.839406,19.2179527,-6.1072407,13.1111345,14.1288652,-6.6462135,7.4822869,14.195508,-3.8890774,10.3065939,64.0021744,99.9342651,,
12.3023386,-2.0295985,10.2727385,11.8982391,-1.6772468,10.2213593,12.9033127,-0.1671605,12.7362518,19.1642532,-6.1350279,13.0296497,14.0773563,-6.6807394,7.3962507,14.1021223,-3.9416573,10.1606312,63.962719,99.9356461,,
12.361433,-2.0174785,10.343955,11.943738,-1.7001492,10.2439556,12.8827639,-0.221562,12.6612997,19.073782,-6.1781549,12.8960524,14.0216274,-6.7456322,7.2756281,13.9881945,-4.0351315,9.953228,64.008667,99.9377594,,
12.5866365,-1.9965883,10.5900478,12.100771,-1.7083228,10.3928156,12.94631,-0.2634644,12.6829472,19.0706348,-6.2354598,12.835597,14.0145111,-6.8176413,7.1965036,13.9165363,-4.1466508,9.77005,63.9751778,99.9397202,,
12.6465445,-1.9716746,10.6748705,12.1326771,-1.7066867,10.4263563,12.9048443,-0.2902604,12.6146841,18.9951401,-6.2903452,12.7052193,13.9290638,-6.8681588,7.0605383,13.7733717,-4.2334642,9.5400715,63.94804,99.9419022,,
12.5933809,-1.9513977,10.6419821,12.0643606,-1.6914928,10.3732357,12.8031034,-0.2926231,12.510582,18.8342342,-6.3084784,12.5261784,13.8350191,-6.9080515,6.9266014,13.6101103,-4.2780304,9.3322468,63.8974609,99.9431458,,
12.5018225,-1.9362981,10.5655241,11.9916821,-1.6815231,10.3105259,12.7014256,-0.2813547,12.4201717,18.7210274,-6.3025312,12.4189224,13.7619839,-6.9123945,6.8492217,13.5140209,-4.2858214,9.2283659,63.8512764,99.9442444,,
12.4645662,-1.9247919,10.5397739,11.964879,-1.667909,10.2973356,12.6732388,-0.2673745,12.4059639,18.6521263,-6.3270049,12.3255444,13.7046232,-6.9146156,6.7896423,13.4494267,-4.2853737,9.164217,63.8401489,99.9445953,,
12.6127224,-1.8929479,10.7197742,12.0767231,-1.6244118,10.4526768,12.7842722,-0.2328294,12.5515423,18.7207241,-6.3612933,12.3598547,13.744113,-6.908906,6.8348413,13.4873629,-4.2774339,9.2100925,63.8110542,99.9445877,,
12.6129065,-1.8800805,10.7328281,12.0743532,-1.6123123,10.4624062,12.7643404,-0.2148881,12.549552,18.7124138,-6.3441553,12.3686838,13.7438755,-6.9017248,6.8417826,13.4738741,-4.2647953,9.2092466,63.7619743,99.9447708,,
12.5317278,-1.881807,10.6499205,11.986557,-1.6051289,10.381793,12.6768475,-0.2022396,12.4747076,18.66152,-6.3432717,12.3186722,13.677597,-6.8862672,6.7909608,13.4154768,-4.2499042,9.1657381,63.6925163,99.9445648,,
12.4444828,-1.8860925,10.5583897,11.9011354,-1.6010706,10.3004322,12.5871716,-0.1950633,12.3922071,18.6280117,-6.3506947,12.2777405,13.6219282,-6.87498,6.7465796,13.3528166,-4.2334213,9.1195621,63.6349258,99.9448318,,
12.4196472,-1.8652885,10.5543594,11.8785572,-1.5807428,10.2981796,12.5663881,-0.1777826,12.3887072,18.5634537,-6.3370876,12.2267914,13.5898542,-6.8664846,6.723001,13.3179474,-4.2246628,9.0934505,63.6290703,99.9449081,,
12.5653219,-1.8232902,10.742034,12.0041924,-1.5480462,10.4565134,12.6493092,-0.1580608,12.4913492,18.6157265,-6.3474231,12.2687263,13.6292772,-6.8766928,6.7522173,13.3337584,-4.243031,9.0908918,63.6119156,99.9461136,,
