O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
16.1042767,-1.6649539,14.4392653,15.2257099,-1.6118532,13.6141567,14.4039536,-1.2512162,13.1527843,20.266119,-0.4478366,19.8180962,16.6941071,-1.6486603,15.0456514,15.3013477,-1.1948935,14.1064358,70.5061874,99.9485931,,
15.9342775,-1.6977192,14.2365017,15.0366879,-1.6371515,13.3998365,14.208499,-1.2808168,12.9277296,20.1562271,-0.4831256,19.6729164,16.5433865,-1.6588684,14.8847218,15.1696568,-1.22141,13.9482317,70.4220505,99.9487839,,
15.832098,-1.7072554,14.1247864,14.9273396,-1.6449162,13.2827225,14.0960512,-1.2881141,12.8079853,20.1164284,-0.500256,19.615984,16.471735,-1.6582295,14.8137074,15.0654478,-1.2216531,13.8437786,70.3715134,99.9487152,,
15.9601517,-1.6558349,14.3042603,15.0458603,-1.5948595,13.4513016,14.1892395,-1.2387102,12.9505768,20.2244186,-0.4531896,19.7710419,16.6136475,-1.6214831,14.9923677,15.1811218,-1.1826308,13.9984722,70.3410492,99.949295,,
15.9945574,-1.6187661,14.3757343,15.082324,-1.5569212,13.5257034,14.2124281,-1.2008132,13.0116634,20.3048573,-0.4199792,19.8846931,16.685268399999998,-1.5859407,15.0995302,15.2300615,-1.1485469,14.0814953,70.3127289,99.9498138,,
15.8827801,-1.6223307,14.2603931,14.9413204,-1.5557921,13.385829,14.079793,-1.2062789,12.8735628,20.2150707,-0.4395288,19.7753563,16.5997868,-1.5845865,15.0154037,15.1563015,-1.1461965,14.010088,70.2501907,99.9493332,,
15.752861,-1.6290109,14.1237926,14.7864733,-1.5655874,13.2211838,13.8930025,-1.2159584,12.6770916,20.1402321,-0.468756,19.6712894,16.5668354,-1.5775473,14.9894896,15.1194477,-1.1344068,13.9850216,70.1340179,99.9495239,,
15.6868954,-1.6268179,14.0600224,14.6797667,-1.5698178,13.1102476,13.7431364,-1.2219813,12.521203,20.1665516,-0.4680685,19.6982994,16.618618,-1.5432346,15.0755892,15.154213,-1.0980684,14.0561295,70.0088806,99.9496384,,
15.6689405,-1.6118276,14.0570574,14.6094418,-1.5551374,13.0546036,13.6372013,-1.2181053,12.4191446,20.2538548,-0.4570757,19.7965908,16.7198315,-1.4984465,15.22159,15.2136459,-1.0500678,14.1635618,69.8939209,99.9499588,,
15.6381636,-1.5912682,14.0468416,14.5334721,-1.5349886,12.9987822,13.5148792,-1.2002261,12.3147011,20.3234978,-0.4533156,19.869997,16.8100166,-1.4509194,15.3593044,15.289711,-1.0129503,14.2767429,69.7440109,99.9503403,,
15.5898495,-1.5732377,14.0165558,14.4692049,-1.5272769,12.9422283,13.4036007,-1.1911505,12.2124958,20.3827381,-0.425198,19.9573536,16.8774033,-1.405638,15.4719696,15.3147478,-0.9751909,14.3395405,69.6461029,99.9508743,,
15.5134325,-1.5703428,13.9430342,14.3564377,-1.5087005,12.8480396,13.2743282,-1.1829259,12.0914497,20.4190235,-0.4178332,20.0010033,16.8621483,-1.3665595,15.4957981,15.2866974,-0.9526089,14.3340731,69.5257339,99.951622,,
15.4014769,-1.5544932,13.8469286,14.2457304,-1.498668,12.7473621,13.1605396,-1.1752993,11.9852858,20.4125118,-0.3931585,20.0191669,16.82621,-1.3470535,15.4793606,15.2319288,-0.9440004,14.2879133,69.4931183,99.9516068,,
15.3337202,-1.5431548,13.7905102,14.1499538,-1.4889312,12.6613235,13.0452147,-1.1673096,11.8779526,20.4103451,-0.3718102,20.0383492,16.7855263,-1.3372437,15.4484892,15.1679096,-0.9350222,14.232872,69.3997955,99.9515228,,
15.2350798,-1.5329871,13.7020369,14.047925,-1.4785775,12.5696468,12.9498291,-1.1563202,11.7935553,20.3758049,-0.3515077,20.0241108,16.7336197,-1.3247608,15.4090672,15.0985994,-0.9234682,14.1751146,69.3601074,99.9512024,,
15.1342602,-1.5211167,13.6130886,13.9388905,-1.4693574,12.4698334,12.8363781,-1.1497279,11.686697,20.3528385,-0.3662904,19.9863586,16.6683025,-1.3202466,15.3482618,15.0171385,-0.9177952,14.099329,69.3104095,99.951149,,
15.0506039,-1.5154577,13.5350924,13.8345337,-1.4560494,12.3787851,12.7288647,-1.1433189,11.5855923,20.2915173,-0.3551156,19.9362144,16.5942574,-1.3111161,15.2833462,14.9369373,-0.9137837,14.02314,69.2389374,99.9513779,,
14.9557953,-1.4968753,13.4588652,13.7459002,-1.4460677,12.3001308,12.6124897,-1.1296918,11.4828444,20.2359867,-0.3674916,19.8683109,16.5612946,-1.3069477,15.2545528,14.8868332,-0.9062532,13.9805632,69.1730118,99.9518127,,
14.8739347,-1.4803393,13.3935423,13.6421766,-1.4268585,12.21562,12.4889622,-1.1216528,11.3673553,20.2171307,-0.3640538,19.8528881,16.5506802,-1.2802787,15.270607,14.8631916,-0.884724,13.9784527,69.0919952,99.9525299,,
14.8098478,-1.4583359,13.3514557,13.5568237,-1.4106147,12.1465092,12.3729954,-1.1135691,11.2594719,20.2290497,-0.3452415,19.8836212,16.5781822,-1.2431985,15.3351898,14.8633976,-0.8585849,14.004797,69.0123901,99.9530792,,
14.7416639,-1.4357213,13.3058882,13.4856262,-1.40018,12.0857449,12.2604675,-1.107229,11.1532831,20.2308407,-0.3116011,19.9190502,16.6055546,-1.2003037,15.4054565,14.8504562,-0.8263464,14.0240965,68.9478226,99.9539261,,
14.6924562,-1.4169233,13.2754803,13.3952084,-1.3686098,12.0268984,12.1555319,-1.0934703,11.0621052,20.2698326,-0.2991887,19.970459,16.6297684,-1.1554768,15.4744978,14.8260393,-0.790455,14.0355701,68.8469086,99.9547348,,
14.6375732,-1.3934069,13.244112,13.326807,-1.3501047,11.9770012,12.040801,-1.0812558,10.959589,20.2873688,-0.2643775,20.0228004,16.624754,-1.1092635,15.5156956,14.783144,-0.7617786,14.0213499,68.7502518,99.9558563,,
14.5907726,-1.3688551,13.2218628,13.25844,-1.3285822,11.9301577,11.9465809,-1.0656264,10.8809986,20.3084297,-0.2316753,20.0765648,16.6300163,-1.0753472,15.5548763,14.7491207,-0.7382127,14.0108929,68.668396,99.9562607,,
14.5382738,-1.3395661,13.1986542,13.199358,-1.3030335,11.8966236,11.8523941,-1.048345,10.8040943,20.3282471,-0.206232,20.1218281,16.6078796,-1.0400344,15.5680523,14.6955891,-0.7202793,13.9752941,68.5977325,99.9573517,,
