HR,HRR
85.0,0.06149324801904687
85.0,0.06149324801904687
85.0,0.06149324801904687
87.0,0.07920092258472523
86.0,0.07034708530188605
86.0,0.07034708530188605
84.0,0.05263941073620769
84.0,0.05263941073620769
83.0,0.043785573453368504
84.0,0.05263941073620769
84.0,0.05263941073620769
85.0,0.06149324801904687
85.0,0.06149324801904687
85.0,0.06149324801904687
85.0,0.06149324801904687
84.0,0.05263941073620769
83.0,0.043785573453368504
83.0,0.043785573453368504
82.0,0.034931736170529325
82.0,0.034931736170529325
80.0,0.017224061604850967
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
77.0,-0.009337450243666575
77.0,-0.009337450243666575
79.0,0.008370224322011784
78.0,-0.00048361296082739564
77.5,-0.004910531602246986
77.0,-0.009337450243666575
77.0,-0.009337450243666575
76.0,-0.018191287526505756
76.0,-0.018191287526505756
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
74.0,-0.03589896209218412
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.5,-0.022618206167925346
76.0,-0.018191287526505756
76.0,-0.018191287526505756
77.0,-0.009337450243666575
77.0,-0.009337450243666575
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
77.0,-0.009337450243666575
77.0,-0.009337450243666575
77.0,-0.009337450243666575
77.0,-0.009337450243666575
77.0,-0.009337450243666575
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
79.0,0.008370224322011784
79.0,0.008370224322011784
79.0,0.008370224322011784
79.0,0.008370224322011784
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
78.0,-0.00048361296082739564
79.0,0.008370224322011784
80.0,0.017224061604850967
81.0,0.026077898887690146
82.0,0.034931736170529325
84.0,0.05263941073620769
84.0,0.05263941073620769
84.0,0.05263941073620769
82.0,0.034931736170529325
81.0,0.026077898887690146
81.0,0.026077898887690146
80.0,0.017224061604850967
80.0,0.017224061604850967
80.0,0.017224061604850967
80.0,0.017224061604850967
80.0,0.017224061604850967
80.0,0.017224061604850967
79.0,0.008370224322011784
78.0,-0.00048361296082739564
77.0,-0.009337450243666575
77.0,-0.009337450243666575
76.0,-0.018191287526505756
76.0,-0.018191287526505756
76.0,-0.018191287526505756
76.0,-0.018191287526505756
76.0,-0.018191287526505756
76.0,-0.018191287526505756
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
75.0,-0.02704512480934494
76.0,-0.018191287526505756
75.0,-0.02704512480934494
75.0,-0.02704512480934494
