t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
36.0,22.14,0.484,10.716,638,299.3360663,247.5760901,0.83,84.4,13.8,30.6,37.0,5.32,1.5,17.44,2.85,16.08,4.06,20.68,0.07,125,20,115,29,0,,0,REST,18.0,44,650,764,2073,86.4,1.44,1,36.9,0,1224,850,0,59.0,41.0,0.83,0,1.11,1.6,2.71,0.41,0.21,1.03,3,0,0,,16,92.2,0,0.44,31.7
39.0,19.23,0.751,14.442,808,421.9688718,373.4240355,0.88,129.6,23.9,31.0,35.1,7.5,2.1,17.26,3.18,16.2,4.17,20.69,0.07,124,23,116,30,0,,0,REST,18.0,44,650,764,2961,123.4,2.06,1,52.6,0,1163,1799,0,39.3,60.7,0.88,0,1.2,1.92,3.12,0.38,0.2,1.16,3,0,0,,22,89.6,0,0.63,32.41
42.0,19.17,0.763,14.626,781,410.5992551,374.917468,0.91,132.7,24.0,32.4,35.4,7.3,2.1,17.39,3.15,16.18,4.23,20.71,0.06,125,23,116,30,0,,0,REST,18.0,44,650,764,2900,120.8,2.01,1,51.6,0,860,2040,0,29.7,70.3,0.91,0,1.31,1.82,3.13,0.42,0.22,1.165,3,0,0,,22,89.4,0,0.58,32.79
45.0,22.06,0.607,13.39,547,377.2543199,344.0660318,0.91,105.5,19.2,31.4,34.4,6.71,1.9,17.38,3.16,16.24,4.21,20.71,0.07,125,23,116,30,0,,0,REST,18.0,44,650,764,2664,111.0,1.85,1,47.4,0,800,1864,0,30.0,70.0,0.91,0,1.09,1.63,2.72,0.4,0.19,1.127,3,0,0,,20,90.3,0,0.56,32.67
48.0,23.62,0.52,12.283,549,320.182389,302.84743,0.95,91.3,15.9,33.2,35.1,5.69,1.6,17.56,3.06,16.59,4.0,20.66,0.09,126,22,119,29,0,,0,REST,18.0,44,650,764,2278,94.9,1.58,1,40.5,0,421,1857,0,18.5,81.5,0.95,0,1.16,1.38,2.54,0.46,0.17,1.089,3,0,0,,17,91.1,0,0.45,31.31
51.0,20.55,0.486,9.986,504,259.3147424,244.2586354,0.94,85.4,14.6,33.0,35.0,4.61,1.3,17.57,3.0,16.44,4.05,20.66,0.06,126,22,118,29,0,,0,REST,18.0,44,650,764,1843,76.8,1.28,1,32.8,0,365,1478,0,19.8,80.2,0.94,0,1.17,1.75,2.92,0.4,0.18,0.999,3,0,0,,14,92.8,0,0.42,31.63
53.0,20.41,0.528,10.776,487,279.6587097,262.5150119,0.94,92.8,15.8,33.4,35.6,4.97,1.4,17.58,2.99,16.4,4.09,20.66,0.06,126,21,118,29,0,,0,REST,18.0,44,650,764,1986,82.8,1.38,1,35.3,0,416,1571,0,20.9,79.1,0.94,0,1.16,1.78,2.94,0.39,0.19,1.032,2,0,0,,15,92.2,0,0.46,31.89
56.0,21.66,0.501,10.852,438,296.3787873,273.5159528,0.92,87.3,15.5,31.5,34.1,5.27,1.5,17.43,3.09,16.32,4.15,20.66,0.06,125,22,117,30,0,,0,REST,18.0,44,650,764,2098,87.4,1.46,1,37.3,0,552,1545,0,26.3,73.7,0.92,0,0.99,1.78,2.77,0.36,0.17,1.036,3,0,0,,16,92.2,0,0.51,32.28
59.0,20.62,0.499,10.289,426,287.8615142,262.0882891,0.91,86.6,15.6,30.7,33.7,5.12,1.5,17.35,3.13,16.32,4.11,20.66,0.06,124,22,117,29,0,,0,REST,18.0,44,650,764,2032,84.7,1.41,2,36.1,0,621,1411,0,30.6,69.4,0.91,0,1.23,1.68,2.91,0.42,0.16,1.012,3,0,0,,15,92.6,0,0.41,32.02
62.0,22.22,0.459,10.2,406,288.4864026,253.0975224,0.88,79.6,14.4,30.0,34.2,5.13,1.5,17.34,3.14,16.49,3.97,20.66,0.15,124,22,118,28,0,,0,REST,18.0,44,650,764,2021,84.2,1.4,2,35.9,0,846,1175,0,41.9,58.1,0.88,0,0.95,1.75,2.7,0.35,0.12,1.009,3,0,0,,15,92.6,0,0.48,31.12
65.0,18.07,0.587,10.608,519,286.1512128,256.5687887,0.9,102.8,17.5,32.7,36.4,5.09,1.5,17.51,2.98,16.33,4.05,20.69,0.07,126,21,117,29,0,,0,REST,18.0,44,650,764,2013,83.9,1.4,2,35.8,0,710,1303,0,35.3,64.7,0.9,0,1.18,2.14,3.32,0.36,0.21,1.026,3,0,0,,15,92.3,0,0.5,31.63
70.0,14.49,1.263,18.304,1213,497.8820224,484.224371,0.97,220.2,41.1,34.7,35.7,8.85,2.5,17.43,3.25,16.48,4.15,20.69,0.07,125,23,118,30,0,,0,REST,18.0,44,650,764,3563,148.5,2.47,2,63.3,0,334,3230,0,9.4,90.6,0.97,0,1.26,2.88,4.14,0.3,0.22,1.263,5,0,0,,26,86.8,0,1.0,32.28
73.0,20.13,0.445,8.96,426,213.8615441,204.6268973,0.96,79.4,12.5,35.3,36.9,3.8,1.1,17.84,2.81,16.96,3.72,20.69,0.06,128,20,122,27,0,,0,REST,18.0,44,650,764,1525,63.5,1.06,2,27.1,0,225,1300,0,14.7,85.3,0.96,0,1.23,1.75,2.98,0.41,0.16,0.952,3,0,0,,11,93.5,0,0.36,29.5
77.0,15.11,0.508,7.678,439,199.5292197,188.2798979,0.94,89.4,15.3,33.2,35.2,3.55,1.0,17.6,3.01,16.56,4.01,20.69,0.06,126,22,119,29,0,,0,REST,18.0,44,650,764,1419,59.1,0.99,2,25.2,0,273,1146,0,19.2,80.8,0.94,0,1.82,2.15,3.97,0.46,0.17,0.885,4,0,0,,10,94.4,0,0.28,31.38
80.0,17.0,0.658,11.184,347,356.0732064,316.8521604,0.89,111.5,22.9,28.1,31.5,6.33,1.8,16.95,3.48,15.89,4.4,20.69,0.07,121,25,114,32,0,,0,REST,18.0,44,650,764,2502,104.2,1.74,2,44.5,0,940,1561,0,37.6,62.4,0.89,0,1.48,2.05,3.53,0.42,0.16,1.049,3,0,0,,19,91.9,0,0.44,33.89
83.0,17.49,0.451,7.889,504,218.2918502,189.6160976,0.87,78.7,13.5,30.5,35.1,3.88,1.1,17.45,2.99,16.18,4.11,20.69,0.1,125,21,116,29,0,,0,REST,18.0,44,650,764,1526,63.6,1.06,2,27.1,0,684,842,0,44.8,55.2,0.87,0,1.16,2.27,3.43,0.34,0.17,0.897,3,0,0,,11,94.3,0,0.39,32.02
87.0,17.09,0.553,9.453,458,271.0660639,238.7548159,0.88,95.8,17.2,30.5,34.6,4.82,1.4,17.32,3.11,16.13,4.14,20.69,0.07,124,22,116,30,0,,0,REST,18.0,44,650,764,1900,79.2,1.32,2,33.8,0,773,1127,0,40.7,59.3,0.88,0,1.21,2.3,3.51,0.34,0.18,0.976,4,0,0,,14,93.2,0,0.46,32.21
90.0,17.75,0.48,8.521,522,234.55071,206.6360042,0.88,83.8,14.3,31.0,35.2,4.17,1.2,17.46,2.98,16.21,4.05,20.69,0.06,125,21,116,29,0,,0,REST,18.0,44,650,764,1645,68.5,1.14,2,29.2,0,668,977,0,40.6,59.4,0.88,0,1.29,2.09,3.38,0.38,0.18,0.93,3,0,0,,12,93.8,0,0.37,31.63
93.0,21.9,0.428,9.372,396,252.7971445,222.7239732,0.88,75.0,12.5,31.0,35.2,4.49,1.3,17.52,2.92,16.33,3.96,20.69,0.06,126,21,117,28,0,,0,REST,18.0,44,650,764,1773,73.9,1.23,2,31.5,0,720,1053,0,40.6,59.4,0.88,0,1.14,1.6,2.74,0.42,0.16,0.972,3,0,0,,13,93.2,0,0.38,31.05
96.0,21.58,0.442,9.54,364,273.8373849,237.2958971,0.87,76.6,13.5,29.3,33.8,4.87,1.4,17.33,3.05,16.43,3.88,20.69,0.06,124,22,118,28,0,,0,REST,18.0,44,650,764,1914,79.7,1.33,2,34.0,0,872,1042,0,45.5,54.5,0.87,0,1.18,1.6,2.78,0.42,0.12,0.98,3,0,0,,14,93.1,0,0.37,30.54
99.0,20.55,0.499,10.253,443,286.101425,251.7944348,0.88,86.9,15.1,30.8,35.0,5.09,1.5,17.41,3.03,16.39,3.96,20.69,0.07,125,22,118,28,0,,0,REST,18.0,44,650,764,2006,83.6,1.39,2,35.7,0,821,1185,0,40.9,59.1,0.88,0,1.2,1.72,2.92,0.41,0.16,1.011,3,0,0,,15,92.6,0,0.42,31.05
100.0,34.29,0.327,11.211,700,196.8072669,175.7704722,0.89,60.9,6.4,44.8,50.1,3.5,1.0,18.62,1.96,17.67,2.92,20.69,0.07,134,14,127,21,0,,0,REST,18.0,44,650,764,1384,57.7,0.96,3,24.6,0,505,879,0,36.5,63.5,0.89,0,1.1,0.65,1.75,0.63,0.21,1.05,1,0,0,,10,91.9,0,0.3,24.34
104.0,20.13,0.969,19.51,440,549.5076034,503.9355756,0.92,168.2,31.0,32.9,35.9,9.77,2.8,17.36,3.2,16.24,4.18,20.69,0.09,124,23,116,30,0,,0,REST,18.0,44,650,764,3884,161.8,2.7,3,69.1,0,1099,2785,0,28.3,71.7,0.92,0,0.45,2.53,2.98,0.15,0.22,1.29,4,0,0,,29,85.9,0,2.15,32.47
107.0,17.86,0.453,8.089,411,217.1046492,195.0275627,0.9,79.4,13.6,31.5,35.1,3.86,1.1,17.53,3.0,16.43,4.0,20.69,0.1,126,22,118,29,0,,0,REST,18.0,44,650,764,1528,63.7,1.06,3,27.2,0,530,998,0,34.7,65.3,0.9,0,1.28,2.08,3.36,0.38,0.16,0.908,3,0,0,,11,94.1,0,0.35,31.31
110.0,20.69,0.423,8.752,378,235.6623846,211.4792685,0.9,74.1,12.6,31.0,34.5,4.19,1.2,17.52,2.98,16.44,3.98,20.69,0.07,126,21,118,29,0,,0,REST,18.0,44,650,764,1658,69.1,1.15,3,29.5,0,581,1078,0,35.0,65.0,0.9,0,1.01,1.89,2.9,0.35,0.15,0.942,3,0,0,,12,93.7,0,0.42,31.18
113.0,20.13,0.444,8.94,396,250.0582959,218.933081,0.88,77.3,13.4,30.1,34.4,4.45,1.3,17.41,3.02,16.33,4.01,20.69,0.07,125,22,117,29,0,,0,REST,18.0,44,650,764,1751,73.0,1.22,3,31.1,0,744,1007,0,42.5,57.5,0.88,0,1.32,1.66,2.98,0.44,0.15,0.951,3,0,0,,13,93.5,0,0.34,31.38
115.0,21.98,0.442,9.714,395,274.4589293,240.833683,0.88,76.8,13.5,29.8,33.9,4.88,1.4,17.38,3.05,16.23,4.06,20.69,0.07,125,22,116,29,0,,0,REST,18.0,44,650,764,1923,80.1,1.34,3,34.2,0,804,1119,0,41.8,58.2,0.88,0,1.11,1.62,2.73,0.41,0.15,0.987,2,0,0,,14,93.0,0,0.4,31.7
118.0,21.43,0.54,11.571,425,348.2928666,302.0488605,0.87,92.7,17.4,28.9,33.3,6.19,1.8,17.17,3.22,16.04,4.24,20.69,0.08,123,23,115,30,0,,0,REST,18.0,44,650,764,2434,101.4,1.69,3,43.3,0,1103,1331,0,45.3,54.7,0.87,0,1.1,1.7,2.8,0.39,0.17,1.063,3,0,0,,18,91.6,0,0.49,32.86
122.0,14.78,0.786,11.616,670,330.5583342,295.0021496,0.89,136.3,24.5,32.0,35.9,5.88,1.7,17.34,3.12,16.22,4.18,20.69,0.06,124,22,116,30,92,1.64,0,WARMUP,18.0,44,649,764,2324,96.8,1.61,3,41.3,0,853,1471,0,36.7,63.3,0.89,0,1.14,2.92,4.06,0.28,0.22,1.065,4,0,0,,17,91.6,92,0.69,32.47
125.0,17.6,0.934,16.434,918,479.4669452,437.6475313,0.91,161.6,30.5,31.7,34.7,8.52,2.4,17.3,3.27,16.13,4.35,20.75,0.06,124,23,116,31,92,1.64,18,WARMUP,18.0,44,649,764,3386,141.1,2.35,3,60.2,0,1008,2378,0,29.8,70.2,0.91,0,1.31,2.1,3.41,0.38,0.23,1.216,3,0,0,,25,88.1,92,0.71,33.57
128.0,22.3,0.894,19.941,713,605.4984389,564.5049948,0.93,153.2,31.0,30.4,32.6,10.76,3.1,17.14,3.47,16.03,4.5,20.74,0.06,123,25,115,32,92,1.64,47,WARMUP,18.0,44,649,764,4295,178.9,2.98,3,76.3,0,992,3302,0,23.1,76.9,0.93,0,1.06,1.63,2.69,0.39,0.2,1.3,3,0,0,,32,85.6,92,0.84,34.54
131.0,24.49,0.585,14.327,793,395.4037374,371.2904947,0.94,102.2,18.6,31.9,34.0,7.03,2.0,17.47,3.18,16.53,4.12,20.75,0.06,125,23,119,30,92,1.64,42,WARMUP,18.0,44,649,764,2809,117.0,1.95,3,49.9,0,585,2224,0,20.8,79.2,0.94,0,1.2,1.25,2.45,0.49,0.17,1.156,3,0,0,,21,89.6,92,0.49,32.09
133.0,25.64,0.589,15.103,510,431.3825809,401.4722295,0.93,102.2,19.2,30.8,33.1,7.67,2.2,17.35,3.26,16.22,4.38,20.74,0.06,124,23,116,31,92,1.64,44,WARMUP,18.0,44,649,764,3059,127.4,2.12,3,54.4,0,724,2335,0,23.7,76.3,0.93,0,0.94,1.4,2.34,0.4,0.19,1.179,2,0,0,,23,89.1,92,0.63,33.76
136.0,17.19,1.259,21.645,1073,711.5775124,671.9342008,0.94,212.0,47.8,28.7,30.4,12.65,3.6,16.84,3.8,15.66,4.88,20.75,0.06,121,27,112,35,92,1.64,63,WARMUP,18.0,44,649,764,5061,210.9,3.51,4,90.0,0,962,4098,0,19.0,81.0,0.94,0,1.42,2.07,3.49,0.41,0.21,1.335,3,0,0,,37,84.3,92,0.89,36.99
140.0,17.54,1.04,18.246,1013,600.8859636,563.7103754,0.94,175.0,39.3,28.3,30.2,10.68,3.1,16.83,3.78,15.73,4.8,20.74,0.06,121,27,113,34,92,1.64,74,WARMUP,18.0,44,649,764,4267,177.8,2.96,4,75.9,0,901,3366,0,21.1,78.9,0.94,0,1.39,2.03,3.42,0.41,0.19,1.261,4,0,0,,32,86.8,92,0.75,36.47
143.0,21.9,0.783,17.146,687,578.9363065,528.8994886,0.91,130.2,29.7,27.0,29.5,10.29,2.9,16.63,3.79,15.41,4.87,20.62,0.08,119,27,110,35,92,1.64,78,WARMUP,18.0,44,649,764,4089,170.4,2.84,4,72.7,0,1206,2883,0,29.5,70.5,0.91,0,1.17,1.57,2.74,0.43,0.17,1.234,3,0,0,,30,87.6,92,0.67,36.92
146.0,17.0,1.106,18.799,1003,713.9706293,597.6254138,0.84,180.2,43.1,24.7,29.5,12.69,3.6,16.29,3.9,14.88,5.02,20.71,0.07,117,28,107,36,92,1.64,79,WARMUP,18.0,44,649,764,4956,206.5,3.44,4,88.1,0,2756,2200,0,55.6,44.4,0.84,0,1.61,1.92,3.53,0.46,0.2,1.274,3,0,0,,38,86.4,92,0.69,37.89
149.0,19.61,0.937,18.373,904,736.467547,573.9464144,0.78,151.1,35.8,23.1,29.6,13.09,3.7,16.13,3.82,14.46,5.08,20.73,0.06,116,27,104,36,92,1.64,80,WARMUP,18.0,44,649,764,5045,210.2,3.5,4,89.7,0,3800,1245,0,75.3,24.7,0.78,0,1.37,1.69,3.06,0.45,0.21,1.264,3,0,0,,39,86.7,92,0.68,38.28
152.0,22.56,0.757,17.075,714,743.7195998,536.7061727,0.72,119.3,29.1,20.8,28.9,13.22,3.8,15.76,3.84,14.17,5.01,20.7,0.06,113,28,102,36,92,1.64,78,WARMUP,18.0,44,650,764,5027,209.5,3.49,4,89.4,0,4776,251,0,95.0,5.0,0.72,0,1.11,1.55,2.66,0.42,0.18,1.232,3,0,0,,39,87.6,92,0.68,37.83
156.0,13.73,2.038,27.982,1857,1290.9551932,929.2833932,0.72,316.5,82.5,20.9,29.1,22.95,6.6,15.53,4.05,13.98,5.08,20.76,0.05,111,29,100,36,92,1.64,77,WARMUP,18.0,44,649,764,8722,363.4,6.06,5,155.1,0,8340,382,0,95.6,4.4,0.72,0,1.99,2.38,4.37,0.46,0.21,1.447,4,0,0,,68,79.8,92,1.02,38.28
159.0,20.98,0.837,17.559,920,731.7022695,551.432558,0.75,130.2,32.4,22.0,29.2,13.01,3.7,15.56,3.87,13.94,5.07,20.32,0.09,112,28,100,36,92,1.64,77,WARMUP,18.0,44,649,764,4983,207.6,3.46,5,88.6,0,4190,793,0,84.1,15.9,0.75,0,1.35,1.51,2.86,0.47,0.19,1.245,3,0,0,,38,87.3,92,0.62,38.21
162.0,17.65,1.171,20.665,1002,1128.2954012,740.1354932,0.66,171.4,51.2,17.2,26.3,20.06,5.7,14.64,4.37,12.97,5.45,20.74,0.06,105,31,93,39,92,1.64,76,WARMUP,18.0,44,649,764,7509,312.9,5.21,5,133.5,0,7509,0,0,100.0,0.0,0.66,0,1.57,1.83,3.4,0.46,0.17,1.315,3,0,0,,59,85.1,92,0.75,40.67
166.0,17.34,1.142,19.803,1296,1061.4772413,684.574642,0.64,168.6,48.1,17.5,27.2,18.87,5.4,14.76,4.21,13.17,5.3,20.74,0.05,106,30,94,38,92,1.64,76,WARMUP,18.0,44,650,764,7046,293.6,4.89,6,125.3,0,7046,0,0,100.0,0.0,0.64,0,1.7,1.76,3.46,0.49,0.18,1.297,4,0,0,,56,85.7,92,0.67,39.7
169.0,20.76,1.111,23.066,1072,1278.373415,810.991219,0.63,161.7,47.7,16.9,26.6,22.73,6.5,14.55,4.29,12.92,5.43,20.72,0.06,104,31,93,39,92,1.64,74,WARMUP,18.0,44,650,764,8464,352.7,5.88,6,150.5,0,8464,0,0,100.0,0.0,0.63,0,1.27,1.62,2.89,0.44,0.18,1.363,3,0,0,,67,83.3,92,0.87,40.54
171.0,22.99,1.051,24.161,1040,1283.522518,816.5850801,0.64,155.2,43.4,17.6,27.6,22.82,6.5,14.77,4.13,12.88,5.43,20.68,0.06,106,30,92,39,92,1.64,71,WARMUP,18.0,44,650,764,8502,354.2,5.9,6,151.1,0,8502,0,0,100.0,0.0,0.64,0,1.24,1.37,2.61,0.48,0.2,1.383,2,0,0,,67,82.5,92,0.85,40.54
174.0,23.26,1.025,23.837,1024,1294.035648,828.3177961,0.64,150.4,43.5,17.2,26.8,23.01,6.6,14.67,4.24,12.94,5.45,20.72,0.06,105,30,93,39,92,1.64,72,WARMUP,18.0,44,649,764,8579,357.5,5.96,6,152.5,0,8579,0,0,100.0,0.0,0.64,0,1.15,1.43,2.58,0.45,0.18,1.377,3,0,0,,68,82.8,92,0.89,40.67
177.0,17.75,1.43,25.385,1309,1441.2686378,940.4679734,0.65,205.9,64.5,16.8,25.7,25.62,7.3,14.4,4.51,12.7,5.64,20.74,0.05,103,32,91,40,92,1.64,73,WARMUP,18.0,44,650,764,9584,399.3,6.66,7,170.4,0,9584,0,0,100.0,0.0,0.65,0,1.51,1.87,3.38,0.45,0.18,1.405,3,0,0,,76,81.6,92,0.95,41.89
180.0,20.41,1.206,24.612,1275,1332.7642917,881.0144662,0.66,176.8,52.7,17.4,26.3,23.69,6.8,14.66,4.37,12.81,5.62,20.72,0.06,105,31,92,40,92,1.64,74,WARMUP,18.0,44,649,764,8880,370.0,6.17,7,157.9,0,8880,0,0,100.0,0.0,0.66,0,1.34,1.6,2.94,0.46,0.19,1.391,3,0,0,,70,82.2,92,0.9,41.76
183.0,22.9,1.039,23.794,1102,1235.5131435,830.5357928,0.67,153.8,44.5,18.0,26.7,21.96,6.3,14.8,4.28,13.0,5.6,20.63,0.08,106,31,93,40,92,1.64,76,WARMUP,18.0,44,649,764,8254,343.9,5.73,7,146.7,0,8254,0,0,100.0,0.0,0.67,0,1.18,1.44,2.62,0.45,0.2,1.376,3,0,0,,65,82.8,92,0.88,41.63
186.0,19.8,1.317,26.079,1181,1453.2707851,969.9614256,0.67,190.5,59.9,17.0,25.5,25.84,7.4,14.46,4.55,12.52,5.85,20.71,0.07,104,33,90,42,92,1.64,76,WARMUP,18.0,44,649,764,9698,404.1,6.73,8,172.4,0,9698,0,0,100.0,0.0,0.67,0,1.3,1.73,3.03,0.43,0.19,1.416,3,0,0,,76,81.1,92,1.01,43.25
188.0,24.29,1.01,24.534,1133,1291.3976148,877.1708968,0.68,148.3,44.7,17.7,26.0,22.96,6.6,14.68,4.43,12.9,5.72,20.6,0.12,105,32,92,41,92,1.64,76,WARMUP,18.0,44,649,764,8642,360.1,6.0,8,153.6,0,8642,0,0,100.0,0.0,0.68,0,1.09,1.38,2.47,0.44,0.18,1.39,2,0,0,,68,82.3,92,0.93,42.41
191.0,23.35,1.188,27.735,1149,1496.3481372,1019.7246403,0.68,174.1,53.3,17.4,25.6,26.6,7.6,14.65,4.49,12.86,5.75,20.72,0.06,105,32,92,41,92,1.64,76,WARMUP,18.0,44,650,764,10019,417.4,6.96,8,178.1,0,10019,0,0,100.0,0.0,0.68,0,1.13,1.44,2.57,0.44,0.19,1.443,3,0,0,,79,79.9,92,1.05,42.6
194.0,18.87,1.577,29.755,1554,1576.5631806,1118.2553165,0.71,232.4,72.3,18.0,25.4,28.03,8.0,14.74,4.58,13.13,5.76,20.73,0.06,106,33,94,41,92,1.64,77,WARMUP,18.0,44,649,764,10625,442.7,7.38,9,188.9,0,10542,83,0,99.2,0.8,0.71,0,1.36,1.82,3.18,0.43,0.19,1.474,3,0,0,,83,78.5,92,1.16,42.67
197.0,21.74,1.285,27.935,1288,1423.3917147,1026.1665229,0.72,192.0,57.6,18.6,25.7,25.3,7.2,14.94,4.48,13.22,5.79,20.72,0.06,107,32,95,42,92,1.64,75,WARMUP,18.0,44,649,764,9619,400.8,6.68,9,171.0,0,9162,457,0,95.2,4.8,0.72,0,1.2,1.56,2.76,0.43,0.2,1.446,3,0,0,,75,79.8,92,1.07,42.86
200.0,20.48,1.464,29.98,1429,1529.4729054,1126.4102254,0.74,218.5,67.1,18.7,25.3,27.19,7.8,14.92,4.58,13.18,5.87,20.73,0.06,107,33,95,42,92,1.64,76,WARMUP,18.0,44,649,764,10374,432.2,7.2,9,184.4,0,9330,1043,0,89.9,10.1,0.74,0,1.28,1.65,2.93,0.44,0.19,1.477,3,0,0,,80,78.3,92,1.14,43.38
203.0,22.06,1.38,30.441,1351,1519.7849113,1140.2902618,0.75,207.3,63.2,19.0,25.3,27.02,7.7,15.02,4.58,13.41,5.82,20.72,0.07,108,33,96,42,92,1.64,76,WARMUP,18.0,44,649,764,10341,430.9,7.18,10,183.8,0,8813,1528,0,85.2,14.8,0.75,0,1.17,1.55,2.72,0.43,0.19,1.483,3,0,0,,80,78.0,92,1.18,43.05
206.0,19.35,1.614,31.239,1601,1518.942618,1166.7091996,0.77,244.5,73.7,19.7,25.6,27.0,7.7,15.15,4.57,13.5,5.85,20.72,0.07,109,33,97,42,92,1.64,75,WARMUP,18.0,44,649,764,10378,432.4,7.21,10,184.5,0,8214,2164,0,79.1,20.9,0.77,0,1.39,1.71,3.1,0.45,0.2,1.495,3,0,0,,80,77.4,92,1.16,43.25
