O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
27.2207527,1.6815832,28.902338,26.4346218,1.3597356,27.7939568,26.9468231,1.3516117,28.2986107,31.0713387,-1.003698,30.0677071,26.1797695,-2.3069854,23.873188,26.2054844,-2.138113,24.0678635,73.8290634,99.8722076,,
27.1539612,1.6870759,28.8410397,26.3301392,1.3761657,27.7059021,26.8228703,1.3710436,28.1940918,30.9768562,-0.9984292,29.9784908,26.0892429,-2.2982824,23.7913628,26.1086369,-2.1352215,23.9739113,73.7066345,99.8720093,,
27.0371284,1.6977837,28.7349148,26.2251072,1.3887401,27.6134453,26.6952667,1.3886489,28.084095,30.89921,-0.9992657,29.9000092,26.0047665,-2.298291,23.706871,26.0083981,-2.1310372,23.8778572,73.6375809,99.8732529,,
26.924984,1.7169428,28.6419277,26.1077385,1.4122449,27.5195827,26.5860329,1.4038055,27.9900112,30.8078194,-0.9909407,29.816946,25.9138298,-2.2959349,23.6182976,25.8908119,-2.1248429,23.7664623,73.6062469,99.8734512,,
26.8056641,1.7264751,28.5321407,26.0078087,1.4183753,27.4257851,26.4736443,1.4110858,27.8849125,30.7111855,-0.9858694,29.7253838,25.814846,-2.2924812,23.5227642,25.7935123,-2.1243374,23.6696701,73.5789337,99.8744659,,
26.6890163,1.7473196,28.4363365,25.8900337,1.4333675,27.3230038,26.3649483,1.4293336,27.7944584,30.6372471,-0.9807717,29.6565437,25.7257385,-2.2851593,23.4409771,25.6812801,-2.1173844,23.5643959,73.548111,99.8733597,,
26.6089668,1.7707007,28.379673,25.8020363,1.4508995,27.2525387,26.2580051,1.4560289,27.7142086,30.5619926,-0.9699779,29.592083,25.6499023,-2.2826555,23.3676453,25.593523,-2.1106029,23.4834175,73.4714813,99.8729095,,
26.4822083,1.7780205,28.2602348,25.6781769,1.4658641,27.1436424,26.1307259,1.471615,27.60252,30.4565983,-0.9627337,29.4939327,25.5554981,-2.2817283,23.2741661,25.4910164,-2.113359,23.3781528,73.4101486,99.8735428,,
26.307663,1.7920234,28.0996914,25.5273495,1.4733475,27.0002995,25.9713993,1.4783919,27.4499664,30.350174,-0.9685775,29.3816681,25.4615135,-2.2920835,23.1698284,25.3939133,-2.1198192,23.2745895,73.384964,99.8744354,,
26.2231503,1.8055884,28.0287437,25.4126167,1.4989551,26.9111729,25.8924446,1.4889929,27.3816128,30.2859402,-0.9773296,29.3086853,25.3653336,-2.2700586,23.0956688,25.3102379,-2.1065416,23.2041931,73.3655777,99.8732758,,
26.109272,1.8191239,27.9284019,25.3010139,1.5130585,26.8136749,25.7678833,1.5132887,27.2813473,30.189579,-0.9608932,29.228756,25.2964287,-2.266294,23.0305309,25.222805,-2.0953832,23.1279221,73.2865219,99.8732452,,
25.9715672,1.8249457,27.7965145,25.1813774,1.5295545,26.7105312,25.6339684,1.5341974,27.1683388,30.1149807,-0.96894,29.1461124,25.2057953,-2.262959,22.9432335,25.123064,-2.0893388,23.0342216,73.2121887,99.8749008,,
25.8482513,1.8505634,27.6988258,25.0840111,1.5362555,26.6198673,25.5275898,1.5434097,27.0711765,30.0358009,-0.970132,29.0657387,25.1184502,-2.2570844,22.8617649,25.0337086,-2.0827105,22.9514923,73.2187424,99.8749847,,
25.7240963,1.8579874,27.5820923,24.9371128,1.5644749,26.5011864,25.404129,1.5631934,26.9674988,29.8997383,-0.9464545,28.9533501,25.0239334,-2.247664,22.7766666,24.9226665,-2.075067,22.8480949,73.1499329,99.8747482,,
25.6004448,1.8709755,27.471426,24.8111172,1.5799595,26.3906765,25.2558861,1.5800859,26.8361473,29.8040829,-0.9488627,28.8552971,24.9257679,-2.2470849,22.6790791,24.8178463,-2.0723281,22.7460175,73.0666351,99.875679,,
25.4741421,1.8800122,27.3541603,24.695509,1.5882909,26.2833977,25.1262207,1.590732,26.7171268,29.6872711,-0.9383717,28.7489681,24.825285,-2.2428558,22.5828266,24.7031956,-2.0702891,22.6334,73.0156631,99.8764954,,
25.3521652,1.8946213,27.2467918,24.578228,1.5972887,26.1751156,24.989975,1.6070297,26.5971794,29.5861549,-0.9397782,28.6464539,24.7249527,-2.2386508,22.4866982,24.5981064,-2.0664854,22.5321178,72.9493103,99.8766479,,
25.2255707,1.9166168,27.1421928,24.4580231,1.6136787,26.0712986,24.8862801,1.6134605,26.4999142,29.4942589,-0.9290333,28.5653019,24.6327381,-2.2318501,22.4012852,24.4909096,-2.0592439,22.4321632,72.9621658,99.8764343,,
25.0975685,1.9327911,27.0303688,24.3420982,1.6268406,25.9685402,24.7746639,1.6223663,26.3972054,29.3760319,-0.908703,28.4674015,24.5480728,-2.2323847,22.3160801,24.3839989,-2.052078,22.3324184,72.9509125,99.8767548,,
24.9671726,1.933645,26.9008274,24.1786041,1.640909,25.8191109,24.6132011,1.6367538,26.2501278,29.2875557,-0.9208587,28.366766,24.4282055,-2.2237706,22.2048283,24.2729092,-2.0537961,22.2196102,72.8418655,99.8760376,,
24.8240395,1.9427502,26.7667999,24.0500946,1.6525332,25.7022305,24.4565525,1.6551806,26.1119041,29.1525459,-0.9119134,28.2407036,24.3199997,-2.2248907,22.0955029,24.1439629,-2.0479989,22.0964622,72.755249,99.8775253,,
24.6785145,1.9507078,26.6292305,23.9355984,1.6563051,25.5915031,24.3163643,1.6748644,25.9913998,29.0488033,-0.9122695,28.1366081,24.209404,-2.2186697,21.9911251,24.0157299,-2.0389297,21.9772987,72.6861038,99.8785248,,
24.5397377,1.97173,26.5114784,23.7972431,1.6744797,25.4713211,24.1962013,1.6805109,25.8768826,28.9329777,-0.9092236,28.0238304,24.1016369,-2.2198858,21.8821449,23.8910179,-2.0345917,21.856926,72.6899948,99.8783112,,
24.4170589,1.9918461,26.4089146,23.6700668,1.695966,25.3656311,24.0811768,1.6961851,25.7775326,28.829525,-0.9024229,27.9271755,23.9994106,-2.2148128,21.7849884,23.7653999,-2.0246611,21.7412376,72.6608047,99.878006,,
24.3260975,1.9934435,26.3195457,23.5614815,1.70959,25.2706718,23.9366455,1.7202375,25.6570587,28.7172794,-0.9078525,27.8095036,23.8831902,-2.2101288,21.6734524,23.6554756,-2.0222178,21.6337547,72.514389,99.8789215,,
24.1876526,2.0158634,26.2035255,23.4306049,1.7308054,25.1610088,23.8021011,1.7329534,25.5352268,28.6314545,-0.9084754,27.723053,23.7751198,-2.2065401,21.5689697,23.5154839,-2.012943,21.5030403,72.4863129,99.8798294,,
