O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
16.3986969,-2.9915783,13.4071331,15.279562,-2.9882574,12.2913055,15.1045227,-2.4670846,12.6373377,31.7035007,1.5637218,33.2675056,22.6394596,-1.0830286,21.5566368,19.5383072,-1.2778018,18.2606869,73.2271347,99.8028641,,
16.3116627,-2.9874737,13.3242064,15.1906891,-2.9830308,12.2076588,15.0085239,-2.465405,12.5430193,31.5101929,1.5435194,33.0539932,22.4895897,-1.1032348,21.3865585,19.3877754,-1.3022468,18.0857086,73.1812592,99.8036194,,
16.2493191,-2.985148,13.2641878,15.1260071,-2.9741421,12.151865,14.9409809,-2.4569573,12.483923,31.3693905,1.5190585,32.8887367,22.3527069,-1.1065257,21.2463875,19.2644787,-1.3122957,17.952364,73.1266327,99.8042679,,
16.186718,-2.9681761,13.2185564,15.0761595,-2.9571023,12.1190577,14.8976851,-2.4408827,12.4567013,31.2522774,1.5070412,32.7595978,22.2498016,-1.1185308,21.1314735,19.1642704,-1.316241,17.8482094,73.1228638,99.8046799,,
16.1167221,-2.9634328,13.153307,15.0133839,-2.9479043,12.0654774,14.8346024,-2.4328172,12.4016848,31.1572304,1.4881113,32.6456223,22.1646175,-1.1183139,21.046505,19.0785275,-1.3179539,17.7607555,73.0918274,99.8056183,,
16.1355114,-2.946239,13.1892881,15.0171032,-2.9247653,12.0923376,14.8097305,-2.4195132,12.3901167,31.0940552,1.476485,32.5708237,22.1343975,-1.1037419,21.0308571,19.0236931,-1.3208177,17.7030582,73.026535,99.8083344,,
16.2003288,-2.9183807,13.2819643,15.0540361,-2.9009702,12.1530676,14.789752,-2.4142826,12.3753691,31.0123558,1.4705797,32.4832115,22.0977192,-1.0932482,21.004673,18.9667816,-1.346,17.6209602,72.9615936,99.812233,,
16.3336143,-2.8569965,13.476634,15.1573229,-2.8469992,12.3103228,14.8529205,-2.3777606,12.4750605,31.0405159,1.4938875,32.5346794,22.141243,-1.05679,21.0846558,18.9838333,-1.334039,17.6499748,72.9307022,99.8145981,,
16.4250832,-2.7985008,13.6265945,15.2188854,-2.7948623,12.4240236,14.8702774,-2.344955,12.5252218,31.0977688,1.5212964,32.6193466,22.1943169,-1.0043606,21.1901608,19.0000343,-1.3115436,17.6886711,72.8805008,99.8174591,,
16.4157906,-2.7731345,13.6426697,15.1779633,-2.7816997,12.396265,14.7619228,-2.3459268,12.4158955,31.1154022,1.5421686,32.6578484,22.2196655,-0.9654449,21.254425,18.9751301,-1.3050318,17.6702785,72.7734222,99.8204803,,
16.199728,-2.8209319,13.3788128,14.9167128,-2.8296909,12.0870209,14.4277143,-2.4124198,12.0151939,30.9937782,1.5192921,32.5133514,22.1265678,-0.9890315,21.1377373,18.8268242,-1.3527535,17.4742527,72.5783768,99.824173,,
16.0808296,-2.8106461,13.2701969,14.8115187,-2.8184705,11.9930477,14.3120852,-2.4025226,11.9094629,30.9168396,1.5315707,32.4486923,22.0688438,-0.9558058,21.1132431,18.7334709,-1.3354317,17.3982182,72.5273361,99.8257828,,
16.1681709,-2.7298498,13.4383373,14.927495,-2.7351353,12.1923609,14.4727345,-2.3262405,12.1463928,30.9610329,1.6246334,32.5859451,22.1059608,-0.8636153,21.2425518,18.7626686,-1.2631024,17.4997444,72.6407242,99.8257294,,
16.2492256,-2.6775208,13.5717211,14.9929628,-2.6721036,12.320859,14.5632963,-2.2725375,12.290659,31.0532436,1.6583254,32.711853,22.1239662,-0.8002878,21.3238792,18.7669334,-1.2163274,17.5507851,72.6468124,99.8252869,,
16.1803226,-2.6660032,13.5143337,14.9308681,-2.6563606,12.2745075,14.4981136,-2.2596965,12.2383175,31.0507698,1.6655365,32.7165909,22.1046333,-0.7882002,21.3166389,18.7257137,-1.206486,17.5194111,72.6114197,99.8265076,,
16.1275864,-2.6546667,13.4729357,14.8803587,-2.6457038,12.2346544,14.4407749,-2.247144,12.193531,31.0622158,1.6918701,32.7543716,22.0677929,-0.76399,21.3040104,18.6730614,-1.1913475,17.4818954,72.5692062,99.8268051,,
16.0073719,-2.6648555,13.3425293,14.7573423,-2.6560669,12.1012745,14.3056011,-2.259553,12.0459471,31.0095177,1.6900272,32.6998215,22.0194283,-0.7744936,21.245142,18.5914249,-1.202559,17.3890495,72.5080719,99.8274689,,
15.8546476,-2.683825,13.1708393,14.610014,-2.6721933,11.9378223,14.1486435,-2.2777095,11.8708324,30.9283848,1.6795915,32.6082573,21.942091,-0.7830854,21.1592121,18.486969,-1.2144139,17.2727375,72.4484711,99.8286514,,
15.7365389,-2.6880414,13.0485125,14.4957733,-2.6779759,11.8177967,14.0289259,-2.2862704,11.7425528,30.8513851,1.6740001,32.5256729,21.8712997,-0.7875572,21.0839481,18.3996086,-1.2212571,17.1785316,72.4126434,99.8292313,,
15.6218033,-2.6957266,12.9260921,14.3831234,-2.6804109,11.7027121,13.910017,-2.2890542,11.620863,30.7736626,1.662377,32.4363213,21.7881699,-0.7846314,21.0037441,18.3061028,-1.2279283,17.0783558,72.3476181,99.8301086,,
15.5428743,-2.684104,12.8587856,14.3087101,-2.666878,11.6418324,13.8405485,-2.2801118,11.5603352,30.7026024,1.6661966,32.3690872,21.715147,-0.7774615,20.9378891,18.2140827,-1.2228072,16.991457,72.3298569,99.8306122,,
15.4410114,-2.6720665,12.7689619,14.2275896,-2.6602387,11.5673504,13.7542295,-2.271899,11.4822292,30.6082268,1.682737,32.2912483,21.6454716,-0.7751052,20.8705711,18.1346817,-1.2223246,16.9125366,72.315979,99.8314285,,
15.3298931,-2.6688495,12.6610622,14.1290283,-2.6473505,11.481678,13.6632357,-2.2636905,11.3994427,30.5393867,1.6763188,32.2159882,21.5971184,-0.7445598,20.8527622,18.0800571,-1.1989455,16.8812923,72.285202,99.8328476,,
15.2575941,-2.6644132,12.5931988,14.0501328,-2.6334894,11.4166441,13.5800552,-2.252871,11.3270817,30.4931431,1.6868671,32.180294,21.5759811,-0.7188877,20.8572941,18.0488243,-1.1826116,16.866396,72.2126617,99.8338165,,
15.1953812,-2.6421516,12.5532484,13.9885378,-2.6148694,11.3736687,13.5006132,-2.2395444,11.2609663,30.4629974,1.6988878,32.1621666,21.5380707,-0.6820792,20.8561974,17.9993744,-1.1531394,16.8464165,72.1676788,99.8351898,,
15.1482897,-2.5982823,12.550024,13.9461164,-2.5802674,11.3658504,13.4514818,-2.2127831,11.2385941,30.4162712,1.7494615,32.1660156,21.5271835,-0.6471626,20.8802223,17.9567623,-1.1245813,16.8323612,72.1641617,99.8358917,,
15.0862103,-2.5712285,12.5149994,13.8741255,-2.5581169,11.3160076,13.3652372,-2.1949141,11.1702213,30.391674,1.7783388,32.1702995,21.5012875,-0.6118066,20.8896866,17.9015617,-1.0956621,16.8060799,72.1043091,99.836235,,
14.9881639,-2.5550957,12.4330864,13.7784929,-2.5438008,11.2346916,13.2491474,-2.1842649,11.0647783,30.2878571,1.7983141,32.0864563,21.4451237,-0.5805578,20.8647709,17.8237324,-1.07653,16.7473831,72.0362091,99.8378372,,
14.8801975,-2.5409496,12.3392649,13.6608028,-2.5279317,11.1328716,13.1175365,-2.1781421,10.9392929,30.1933403,1.8012402,31.994873,21.3738689,-0.5567762,20.8172989,17.7344418,-1.0675921,16.6670341,71.9634476,99.8391953,,
