O2Hb1,HHb1,tHb1,O2Hb2,HHb2,tHb2,O2Hb3,HHb3,tHb3,O2Hb1-2,HHb1-2,tHb1-2,O2Hb2-2,HHb2-2,tHb2-2,O2Hb3-2,HHb3-2,tHb3-2,TSI%,TSI Fit Factor,Event,Event Time
0.5916612,-0.6262234,-0.0349622,0.7075497,-0.7099935,-0.0028439,0.6966859,-0.7845705,-0.0879845,-0.5943114,0.2459693,-0.3486451,-0.5096398,0.2148012,-0.295163,-0.3792385,0.1230262,-0.2553691,74.7059708,99.9976349,,
0.5568703,-0.630789,-0.0743187,0.6708027,-0.7181147,-0.047712,0.656851,-0.79254,-0.135789,-0.647849,0.2452233,-0.4029287,-0.540114,0.2071058,-0.3333329,-0.4151064,0.1160311,-0.298232,74.6998138,99.997612,,
0.5190929,-0.6429325,-0.1242395,0.6169208,-0.7234344,-0.1069136,0.6088424,-0.8035638,-0.1948214,-0.6867394,0.2351866,-0.451856,-0.5892068,0.2006183,-0.3889135,-0.4612794,0.1067096,-0.3537263,74.6805573,99.9976959,,
0.4604681,-0.6498252,-0.1897572,0.5651082,-0.7386981,-0.1739898,0.5514228,-0.8225983,-0.2712756,-0.7699226,0.2415053,-0.5287204,-0.6467311,0.193474,-0.4535822,-0.5264594,0.0973665,-0.4282493,74.6960831,99.9976654,,
0.4122435,-0.6613472,-0.2495038,0.5115284,-0.7553671,-0.2442388,0.4926973,-0.8380502,-0.3454528,-0.8311162,0.2338489,-0.5975705,-0.7075586,0.1847399,-0.5231444,-0.58994,0.0856961,-0.5034,74.6845856,99.9976578,,
0.4228899,-0.6665153,-0.2440254,0.5305725,-0.7581545,-0.2279821,0.5218388,-0.836893,-0.3151541,-0.8230246,0.2250057,-0.5983222,-0.6838515,0.1759883,-0.5081888,-0.5551013,0.0799668,-0.4742908,74.6983185,99.9976425,,
0.4574885,-0.6619478,-0.2048593,0.5889875,-0.7542494,-0.1656618,0.5867662,-0.8318468,-0.2451806,-0.8048431,0.2348822,-0.5702642,-0.6386554,0.1848178,-0.4541628,-0.4923743,0.0893077,-0.4022231,74.7412872,99.997612,,
0.4387087,-0.6702951,-0.2319864,0.5524549,-0.7581009,-0.2060459,0.5502532,-0.8387868,-0.2886336,-0.8148219,0.219049,-0.596076,-0.6614631,0.1790625,-0.4827261,-0.5067364,0.0788777,-0.4270152,74.7160797,99.9976654,,
0.3959241,-0.6672893,-0.2717652,0.5220373,-0.7737404,-0.2521032,0.5190545,-0.8479462,-0.3289917,-0.8832876,0.240427,-0.6431638,-0.6854978,0.1652524,-0.520571,-0.5464208,0.0741957,-0.4713814,74.7430573,99.9975662,,
0.3852776,-0.6860383,-0.3011608,0.4742362,-0.7762151,-0.302379,0.4772928,-0.8538349,-0.3766422,-0.883605,0.2073889,-0.6765195,-0.7353281,0.1666514,-0.5690026,-0.5766071,0.0626014,-0.5131618,74.6840134,99.9976883,,
0.3369514,-0.6941435,-0.3575921,0.4366956,-0.7951422,-0.3588466,0.4352401,-0.8701113,-0.4349713,-0.9547737,0.2054034,-0.7496737,-0.783345,0.1522716,-0.6313995,-0.6336681,0.052125,-0.5806991,74.7002869,99.9976349,,
0.29043,-0.7032928,-0.4132629,0.3853514,-0.8089222,-0.4239708,0.3820049,-0.8861558,-0.5042509,-1.0127155,0.2053721,-0.8076469,-0.8346732,0.136324,-0.6986758,-0.7048522,0.0416146,-0.6623933,74.6993027,99.9976273,,
0.2532193,-0.7170861,-0.4642669,0.3378929,-0.8184572,-0.4809643,0.3235089,-0.8942248,-0.5708159,-1.0635586,0.1949375,-0.8689245,-0.8889545,0.1280824,-0.7611988,-0.7490956,0.0300031,-0.7182481,74.6572723,99.9976273,,
0.2669756,-0.7209325,-0.4543568,0.3501578,-0.8184177,-0.4686599,0.3577285,-0.894096,-0.5364674,-1.0386927,0.1857555,-0.8532407,-0.8746252,0.1265613,-0.7483906,-0.7199018,0.0289023,-0.6901552,74.6790314,99.997673,,
0.3227385,-0.7090567,-0.3867181,0.4263173,-0.8064566,-0.3805392,0.4420914,-0.8747057,-0.4327144,-0.9833044,0.1925672,-0.7910405,-0.7950236,0.130167,-0.6651829,-0.6147786,0.0348349,-0.5790998,74.7059174,99.9976349,,
0.3171287,-0.7008188,-0.3840901,0.4300893,-0.8022187,-0.3725293,0.4446173,-0.8702148,-0.4256975,-0.9991051,0.1944946,-0.804914,-0.8102142,0.1329522,-0.6775883,-0.6361073,0.0417346,-0.5935286,74.7176666,99.9976044,,
0.3094713,-0.6955247,-0.3864534,0.4133328,-0.7942694,-0.3813365,0.4309941,-0.8652554,-0.4343611,-0.9985604,0.1845667,-0.8142973,-0.8316851,0.1286217,-0.70339,-0.6645615,0.0416762,-0.622041,74.7058411,99.9976425,,
0.3168968,-0.6900328,-0.3735362,0.4212247,-0.7933075,-0.3724828,0.4371066,-0.8632838,-0.4262772,-1.0197923,0.1914344,-0.8286613,-0.8455769,0.126204,-0.7196995,-0.678005,0.0405031,-0.6366578,74.7114792,99.9976273,,
0.3000782,-0.6891714,-0.3894933,0.4007432,-0.7980691,-0.397726,0.4044106,-0.8630953,-0.4587847,-1.0455554,0.20192,-0.843939,-0.8729062,0.1174449,-0.7557879,-0.7072765,0.0312365,-0.6751958,74.6884003,99.9975586,,
0.2662102,-0.6959939,-0.4301837,0.355427,-0.802446,-0.4474189,0.3618155,-0.8674082,-0.5056927,-1.0750353,0.1874897,-0.8878492,-0.915769,0.1087881,-0.8073079,-0.7491284,0.0230864,-0.7251977,74.6657333,99.9975967,,
0.2433182,-0.696585,-0.4536666,0.3249277,-0.8020796,-0.4775518,0.331168,-0.8673533,-0.5362852,-1.1042897,0.1788278,-0.9257655,-0.9573714,0.1081259,-0.8495727,-0.7940689,0.0229964,-0.770228,74.6482391,99.9976044,,
0.2606121,-0.687758,-0.427546,0.3553806,-0.7911655,-0.4361848,0.3634978,-0.8521023,-0.4887045,-1.0986537,0.1796637,-0.9192937,-0.93091,0.1115455,-0.8196917,-0.7514558,0.0299973,-0.7206141,74.6513977,99.9975739,,
0.3138988,-0.6736893,-0.3601905,0.4179804,-0.7716724,-0.3540921,0.456177,-0.8365121,-0.3804351,-1.0430157,0.1951447,-0.8481746,-0.8544049,0.1228626,-0.7318691,-0.6629389,0.0497655,-0.6123293,74.7029724,99.9976501,,
