t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VEVO2,VEVCO2,VO2/kg,METS,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Power,PWR,RPM,Phase,Amb. Temp.,RH Amb,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,Fat,CHO,PRO%,FAT%,CHO%,npRQ,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Distance,Phase time,VO2/kg%Pred,BR,RealPower,VT/Ti,PaCO2_e
280.0,14.75,2.169,32.002,2158,1175.9273428,1124.6236616,0.96,356.9666667,93.0666667,26.3,27.5,13.84,4.0,16.46,4.29,14.79,5.67,20.81,0.09,119,31,107,41,30,0.35,79,WARMUP,20.2,53,658,769,8385,349.4,5.82,19,98.7,0,1249,7137,0,14.9,85.1,0.96,0,1.35,2.72,4.07,0.33,0.24,1.505,10,0,0,,36,82.3,30,1.61,42.34
290.0,17.01,1.697,28.871,1692,1206.2957912,1068.8973043,0.89,270.2333333,76.6333333,22.9,25.9,14.2,4.1,15.92,4.52,14.45,5.79,20.8,0.09,115,33,104,42,30,0.35,80,WARMUP,20.2,53,658,769,8468,352.8,5.88,20,99.7,0,3292,5176,0,38.9,61.1,0.89,0,1.37,2.16,3.53,0.39,0.2,1.46,10,0,0,,37,84.1,30,1.24,43.12
300.0,15.79,2.09,33.008,2136,1338.9805782,1224.7504454,0.91,332.95,95.55,23.8,26.0,15.76,4.5,15.93,4.57,14.64,5.72,20.69,0.14,115,33,106,41,30,0.35,81,WARMUP,20.1,53,658,769,9460,394.2,6.57,21,111.4,0,2754,6705,0,29.1,70.9,0.91,0,1.62,2.17,3.8,0.43,0.19,1.519,10,0,0,,41,81.8,30,1.29,42.7
310.0,19.62,2.168,42.545,2093,1467.4795609,1471.4020355,1.0,358.8,92.55,28.1,28.0,17.27,4.9,16.55,4.27,15.13,5.45,20.68,0.14,119,31,109,39,30,0.35,77,WARMUP,20.1,53,658,769,10572,440.5,7.34,22,124.5,0,0,10572,0,0.0,100.0,1.0,0,1.08,1.98,3.06,0.35,0.21,1.629,10,0,0,,45,76.5,30,2.01,40.89
320.0,20.45,1.308,26.755,1165,969.3714237,918.0071352,0.95,215.8666667,55.0,26.1,27.6,11.41,3.3,16.5,4.2,14.84,5.77,20.79,0.1,119,30,107,42,30,0.35,81,WARMUP,20.1,53,658,769,6898,287.4,4.79,23,81.2,0,1247,5651,0,18.1,81.9,0.95,0,0.94,1.99,2.93,0.32,0.24,1.427,10,0,0,,30,85.2,30,1.39,43.01
330.0,21.18,1.542,32.653,1529,1236.1855914,1122.264684,0.91,252.175,64.875,25.2,27.8,14.55,4.2,16.36,4.21,14.93,5.49,20.8,0.1,118,30,108,40,30,0.35,80,WARMUP,20.1,53,658,769,8720,363.3,6.06,24,102.6,0,2743,5977,0,31.5,68.5,0.91,0,1.2,1.63,2.83,0.42,0.22,1.514,10,0,0,,38,82.0,30,1.28,41.2
340.0,21.05,1.493,31.432,1614,1103.9845471,1057.13654,0.96,248.4666667,61.3666667,27.1,28.3,13.0,3.7,16.64,4.11,15.22,5.43,20.8,0.09,120,30,110,39,30,0.35,81,WARMUP,20.1,53,658,769,7874,328.1,5.47,25,92.7,0,1140,6734,0,14.5,85.5,0.96,0,1.22,1.63,2.85,0.43,0.23,1.497,10,0,0,,34,82.6,30,1.23,40.78
350.0,17.26,1.971,34.021,1980,1246.3249059,1229.0469313,0.99,323.8333333,86.9,26.3,26.7,14.67,4.2,16.43,4.41,15.16,5.55,20.79,0.09,119,32,109,40,30,0.35,80,WARMUP,20.1,53,658,769,8946,372.8,6.21,26,105.3,0,423,8523,0,4.7,95.3,0.99,0,1.44,2.04,3.48,0.41,0.2,1.532,10,0,0,,38,81.2,30,1.37,41.56
360.0,10.36,4.17,43.212,4179,1384.7249737,1493.998742,1.08,704.6,176.9,30.7,28.4,16.3,4.7,16.9,4.24,15.61,5.4,20.79,0.11,122,31,113,39,30,0.35,80,WARMUP,20.1,53,658,769,10143,422.6,7.04,27,119.4,0,0,10143,0,0.0,100.0,1.08,0,2.37,3.42,5.79,0.41,0.23,1.636,10,0,0,,43,76.1,30,1.76,40.58
370.0,14.08,2.06,29.009,1941,1003.6763083,1021.2033814,1.02,342.1,89.0666667,27.9,27.4,11.81,3.4,16.61,4.32,14.91,5.73,20.76,0.12,120,31,108,41,33,0.39,83,EXERCISE,20.1,53,658,769,7254,302.3,5.04,28,85.4,0,0,7254,0,0.0,100.0,1.02,0,1.15,3.11,4.26,0.27,0.23,1.463,10,0,0,,31,84.0,33,1.79,42.71
380.0,14.17,1.823,25.838,1713,1161.3684662,961.8678922,0.83,282.9,83.6333333,21.4,25.8,13.67,3.9,15.52,4.59,13.52,6.14,20.7,0.14,112,33,98,44,39,0.46,83,EXERCISE,20.1,53,658,769,8046,335.2,5.59,29,94.7,0,4717,3329,0,58.6,41.4,0.83,0,1.24,2.99,4.23,0.29,0.23,1.412,10,0,0,,36,85.7,39,1.47,45.39
390.0,17.47,2.419,42.253,2390,1656.9131633,1543.8189294,0.93,390.65,107.95,24.8,26.6,19.5,5.6,16.15,4.46,15.02,5.47,20.77,0.1,117,32,108,39,43,0.51,80,EXERCISE,20.1,53,658,769,11751,489.6,8.16,30,138.3,0,2737,9013,0,23.3,76.7,0.93,0,1.25,2.18,3.44,0.37,0.19,1.626,10,0,0,,51,76.7,43,1.93,41.04
400.0,16.44,2.315,38.049,2356,1263.8144263,1323.3106425,1.05,388.5,98.5333333,29.2,27.9,14.88,4.3,16.78,4.26,15.29,5.59,20.79,0.1,121,31,110,40,48,0.57,82,EXERCISE,20.1,53,658,769,9194,383.1,6.38,32,108.2,0,0,9194,0,0.0,100.0,1.05,0,1.25,2.4,3.65,0.34,0.23,1.58,10,0,0,,39,79.0,48,1.85,41.82
410.0,14.67,2.488,36.491,2582,1352.7305049,1317.6183804,0.97,407.9,109.6,26.2,26.9,15.92,4.5,16.4,4.41,14.97,5.65,20.8,0.09,118,32,108,41,53,0.62,80,EXERCISE,20.1,53,658,769,9684,403.5,6.73,33,114.0,0,858,8826,0,8.9,91.1,0.97,0,1.68,2.4,4.09,0.41,0.22,1.562,10,0,0,,42,79.9,52,1.48,42.21
420.0,16.74,2.198,36.809,2117,1206.760288,1235.5932456,1.02,370.5333333,90.4,29.5,28.8,14.21,4.1,16.86,4.11,15.03,5.65,20.79,0.1,122,30,109,41,58,0.68,81,EXERCISE,20.1,53,658,769,8734,363.9,6.07,34,102.8,0,0,8734,0,0.0,100.0,1.02,0,1.3,2.29,3.58,0.36,0.26,1.566,10,0,0,,37,79.7,58,1.7,42.19
430.0,13.82,2.418,33.424,2381,1351.0635943,1264.479232,0.94,387.7,111.2666667,24.0,25.7,15.9,4.5,16.04,4.6,14.66,5.75,20.8,0.08,116,33,106,42,64,0.75,80,EXERCISE,20.1,53,658,769,9591,399.6,6.66,35,112.9,0,2098,7493,0,21.9,78.1,0.94,0,1.73,2.61,4.34,0.4,0.2,1.524,10,0,0,,42,81.5,64,1.4,42.88
440.0,19.15,1.466,28.072,1486,1240.1736296,1047.0076652,0.84,229.3333333,66.8333333,21.6,25.5,14.6,4.2,15.64,4.56,13.98,5.93,20.75,0.1,113,33,101,43,69,0.81,81,EXERCISE,20.1,53,658,769,8623,359.3,5.99,36,101.5,0,4584,4039,0,53.2,46.8,0.84,0,1.36,1.78,3.13,0.43,0.2,1.448,10,0,0,,38,84.5,69,1.08,44.01
450.0,19.98,1.656,33.077,1701,1481.9175974,1234.5017337,0.83,257.0666667,76.0333333,21.4,25.7,17.44,5.0,15.53,4.59,14.0,5.83,20.7,0.13,112,33,101,42,73,0.86,80,EXERCISE,20.1,53,658,769,10278,428.2,7.14,37,121.0,0,5857,4421,0,57.0,43.0,0.83,0,1.32,1.69,3.0,0.44,0.19,1.52,10,0,0,,46,81.7,73,1.26,43.4
460.0,20.34,1.677,34.115,1731,1539.0398412,1285.3963467,0.84,261.2,77.2333333,21.2,25.4,18.12,5.2,15.57,4.6,14.1,5.85,20.78,0.1,112,33,102,42,78,0.92,79,EXERCISE,20.1,53,658,769,10679,445.0,7.42,38,125.7,0,6007,4672,0,56.2,43.8,0.84,0,1.29,1.66,2.95,0.44,0.19,1.533,10,0,0,,47,81.2,77,1.3,43.53
470.0,11.8,4.074,48.071,3913,1741.6287755,1751.5496002,1.01,670.55,181.1,27.1,27.0,20.5,5.9,16.46,4.45,15.29,5.48,20.8,0.09,119,32,110,40,83,0.98,78,EXERCISE,20.1,54,658,769,12555,523.1,8.72,39,147.8,0,0,12555,0,0.0,100.0,1.01,0,1.76,3.33,5.08,0.35,0.2,1.682,10,0,0,,54,73.5,82,2.32,41.13
480.0,14.62,2.137,31.243,2109,1211.2280823,1184.3296814,0.98,346.3,98.6666667,24.9,25.5,14.26,4.1,16.21,4.62,14.7,5.86,20.82,0.09,117,33,106,42,89,1.05,78,EXERCISE,20.1,54,658,769,8678,361.6,6.03,41,102.2,0,658,8020,0,7.6,92.4,0.98,0,1.54,2.56,4.1,0.38,0.2,1.495,10,0,0,,37,82.8,89,1.39,43.57
490.0,17.06,1.918,32.724,2031,1517.092657,1254.161593,0.83,296.2333333,89.8,20.8,25.1,17.86,5.1,15.44,4.68,13.78,6.03,20.79,0.1,112,34,99,44,95,1.12,79,EXERCISE,20.1,54,658,769,10507,437.8,7.3,42,123.7,0,6215,4292,0,59.2,40.8,0.83,0,1.27,2.25,3.52,0.36,0.21,1.515,10,0,0,,47,81.9,94,1.51,44.7
500.0,24.83,1.685,41.826,1709,1747.8036029,1503.4180339,0.86,268.0333333,74.1333333,22.9,26.7,20.57,5.9,15.91,4.4,14.52,5.59,20.76,0.1,115,32,105,40,98,1.15,81,EXERCISE,20.1,54,658,769,12197,508.2,8.47,43,143.6,0,5821,6376,0,47.7,52.3,0.86,0,0.92,1.49,2.42,0.38,0.2,1.621,10,0,0,,54,76.9,98,1.82,41.8
510.0,14.71,2.954,43.441,2904,1782.5847821,1647.8204112,0.92,470.8333333,136.9,23.8,25.7,20.98,6.0,15.94,4.63,14.49,5.83,20.77,0.1,115,33,105,42,104,1.22,80,EXERCISE,20.1,54,658,769,12621,525.9,8.76,45,148.6,0,3257,9365,0,25.8,74.2,0.92,0,1.38,2.7,4.08,0.34,0.2,1.638,10,0,0,,55,76.0,104,2.15,43.38
520.0,13.11,3.088,40.505,2966,1616.4386892,1543.862312,0.96,496.15,143.65,24.5,25.6,19.03,5.4,16.06,4.65,14.33,5.98,20.79,0.1,116,34,103,43,109,1.28,79,EXERCISE,20.1,54,658,769,11523,480.1,8.0,46,135.6,0,1766,9758,0,15.3,84.7,0.96,0,1.72,2.85,4.58,0.38,0.22,1.608,10,0,0,,50,77.6,109,1.79,44.32
530.0,18.97,2.651,50.289,2733,2124.5835857,1868.5688655,0.88,419.9666667,120.6,23.0,26.2,25.01,7.1,15.84,4.55,14.24,5.87,20.76,0.11,114,33,103,42,114,1.34,79,EXERCISE,20.1,54,658,769,14891,620.5,10.34,47,175.3,0,6124,8767,0,41.1,58.9,0.88,0,1.41,1.76,3.16,0.44,0.22,1.701,10,0,0,,66,72.2,113,1.88,43.62
540.0,19.5,2.156,42.052,2227,1621.1061719,1569.4764176,0.97,349.1666667,98.5,25.1,25.9,19.08,5.5,16.19,4.57,14.79,5.8,20.77,0.11,117,33,107,42,118,1.39,78,EXERCISE,20.1,53,658,769,11590,482.9,8.05,49,136.4,0,1260,10330,0,10.9,89.1,0.97,0,1.28,1.8,3.08,0.42,0.2,1.624,10,0,0,,50,76.8,118,1.68,43.21
550.0,19.91,1.932,38.476,1908,1818.5330409,1544.5150496,0.85,295.4,94.6666667,20.4,24.0,21.41,6.1,15.29,4.9,13.81,6.15,20.76,0.1,110,35,100,44,123,1.45,77,EXERCISE,20.1,53,658,769,12659,527.5,8.79,50,149.0,0,6510,6149,0,51.4,48.6,0.85,0,1.42,1.59,3.01,0.47,0.19,1.585,10,0,0,,56,78.8,122,1.36,45.46
560.0,15.15,2.859,43.323,2936,1944.2119714,1758.6408894,0.9,444.6,141.1333333,21.7,24.0,22.89,6.5,15.55,4.94,14.15,6.08,20.81,0.08,112,36,102,44,129,1.52,78,EXERCISE,20.1,53,658,769,13704,571.0,9.52,52,161.3,0,4464,9240,0,32.6,67.4,0.9,0,1.8,2.16,3.96,0.46,0.18,1.637,10,0,0,,60,76.1,128,1.59,45.02
570.0,13.53,3.535,47.817,3420,2000.93297,1881.6258059,0.94,558.1,170.5,23.4,24.9,23.55,6.7,15.79,4.82,14.32,6.0,20.73,0.12,114,35,103,43,133,1.57,79,EXERCISE,20.1,53,658,769,14218,592.4,9.87,54,167.4,0,2893,11324,0,20.4,79.6,0.94,0,1.62,2.82,4.44,0.37,0.2,1.68,10,0,0,,62,73.6,133,2.18,44.51
580.0,15.71,2.95,46.34,3092,2007.5414119,1855.4868603,0.92,463.4,144.0666667,22.5,24.4,23.63,6.8,15.71,4.88,14.34,6.05,20.8,0.1,113,35,104,44,139,1.64,80,EXERCISE,20.1,53,658,769,14213,592.2,9.87,55,167.3,0,3674,10539,0,25.9,74.1,0.92,0,1.77,2.05,3.82,0.46,0.19,1.666,10,0,0,,62,74.4,138,1.67,44.79
590.0,16.13,2.56,41.29,2634,1982.4113377,1761.8260555,0.89,387.55,133.4,20.3,22.8,23.34,6.7,15.14,5.21,13.64,6.39,20.74,0.11,109,38,98,46,142,1.67,79,EXERCISE,20.1,53,658,769,13924,580.2,9.67,57,163.9,0,5288,8636,0,38.0,62.0,0.89,0,1.61,2.11,3.72,0.43,0.17,1.616,10,0,0,,61,77.2,142,1.59,47.02
600.0,16.11,2.952,47.576,2984,2157.7380552,1963.8002126,0.91,456.5333333,148.4333333,21.5,23.7,25.4,7.3,15.46,5.03,14.01,6.24,20.78,0.09,112,36,101,45,148,1.74,80,EXERCISE,20.1,54,658,769,15229,634.5,10.58,58,179.3,0,4671,10557,0,30.7,69.3,0.91,0,1.67,2.05,3.72,0.45,0.19,1.677,10,0,0,,67,73.7,148,1.77,46.06
610.0,17.11,2.79,47.732,2871,2174.1022205,1987.2201787,0.91,430.9,141.5333333,21.4,23.4,25.59,7.3,15.45,5.07,14.02,6.29,20.79,0.1,112,37,101,45,154,1.81,83,EXERCISE,20.1,54,658,769,15358,639.9,10.66,60,180.8,0,4505,10852,0,29.3,70.7,0.91,0,1.65,1.86,3.51,0.47,0.18,1.679,10,0,0,,67,73.7,154,1.69,46.34
620.0,15.53,3.604,55.967,3412,2337.7108185,2283.3166123,0.98,570.0333333,179.1,23.5,24.0,27.52,7.9,15.82,4.97,14.37,6.21,20.79,0.09,114,36,104,45,160,1.88,79,EXERCISE,20.1,54,658,769,16745,697.7,11.63,62,197.1,0,1330,15416,0,7.9,92.1,0.98,0,1.55,2.31,3.86,0.4,0.2,1.748,10,0,0,,72,69.1,159,2.32,45.85
630.0,14.48,3.41,49.368,3538,2087.8918888,2031.1992888,0.97,537.95,170.8,23.2,23.8,24.58,7.0,15.77,5.01,14.3,6.28,20.8,0.09,114,36,103,45,164,1.93,82,EXERCISE,20.1,54,658,769,14943,622.6,10.38,64,175.9,0,1385,13558,0,9.3,90.7,0.97,0,2.03,2.12,4.15,0.49,0.2,1.693,10,0,0,,64,72.7,163,1.68,46.3
640.0,16.07,2.822,45.348,2927,2192.1949934,1994.8330917,0.91,426.0666667,151.2,20.2,22.2,25.81,7.4,15.1,5.36,13.61,6.56,20.77,0.1,109,39,98,47,169,1.99,80,EXERCISE,20.1,54,658,769,15471,644.6,10.74,66,182.1,0,4754,10717,0,30.7,69.3,0.91,0,1.88,1.86,3.73,0.5,0.17,1.657,10,0,0,,68,75.0,168,1.5,48.12
650.0,17.39,2.851,49.574,2820,2433.0252555,2194.4931243,0.9,428.95,153.55,19.9,22.0,28.64,8.2,15.05,5.39,13.62,6.57,20.8,0.1,109,39,98,47,172,2.02,79,EXERCISE,20.1,54,658,769,17140,714.2,11.9,68,201.8,0,5735,11405,0,33.5,66.5,0.9,0,1.61,1.84,3.45,0.47,0.17,1.695,10,0,0,,75,72.6,171,1.77,48.22
660.0,13.78,3.919,54.018,3871,2423.2722784,2319.1457547,0.96,607.3333333,204.5333333,21.9,22.9,28.53,8.2,15.5,5.22,13.97,6.49,20.81,0.09,112,38,101,47,179,2.11,80,EXERCISE,20.1,54,658,769,17283,720.1,12.0,70,203.4,0,2535,14748,0,14.7,85.3,0.96,0,1.91,2.44,4.35,0.44,0.19,1.733,10,0,0,,75,70.2,179,2.05,47.64
670.0,14.41,3.552,51.176,3421,2466.2931592,2316.301512,0.94,537.05,195.4,20.3,21.7,29.03,8.3,15.12,5.5,13.74,6.65,20.8,0.09,109,40,99,48,183,2.15,82,EXERCISE,20.1,54,658,769,17520,730.0,12.17,72,206.2,0,3636,13883,0,20.8,79.2,0.94,0,1.73,2.43,4.16,0.42,0.16,1.709,10,0,0,,76,71.7,183,2.05,48.7
